@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'uru/nidi/android/layout/ReflectionViews/getViewFields()','java/lang/reflect/Field/getType() java/util/List/add(java.lang.Object) java/util/Map/put(java.lang.Object,java.lang.Object) java/util/ArrayList/ArrayList() java/lang/Object/getClass() java/lang/Class/getDeclaredFields('
'uru/nidi/android/layout/ReflectionViews/getId(java.lang.String)','java/lang/Class/forName(java.lang.String) java/lang/Integer/intValue() java/lang/reflect/Field/setAccessible(boolean) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/StringBuilder() java/lang/Integer/valueOf(int) java/lang/Class/getDeclaredFields() java/lang/reflect/Field/getInt(java.lang.Object) java/lang/StringBuilder/toString() java/lang/reflect/Field/getName() java/util/Map/put(java.lang.Object,java.lang.Object) java/util/Map/isEmpty() java/util/Map/get(java.lang.Object) java/lang/RuntimeException/RuntimeException(java.lang.String,java.lang.Throwable) java/lang/RuntimeException/RuntimeException(java.lang.String'
'uru/nidi/android/view/SlidingTabStrip/onDraw(android.graphics.Canvas)','java/lang/Math/min(float,float) guru/nidi/android/view/SlidingTabStrip/getWidth() android/graphics/Paint/setColor(int) guru/nidi/android/view/SlidingTabStrip/getChildCount() java/lang/Math/max(float,float) android/view/View/getLeft() android/graphics/Canvas/drawRect(float,float,float,float,android.graphics.Paint) android/view/View/getRight() guru/nidi/android/view/SlidingTabStrip/getHeight() guru/nidi/android/view/SlidingTabStrip/getChildAt(int) android/graphics/Canvas/drawLine(float,float,float,float,android.graphics.Paint'
'uru/nidi/android/view/SlidingTabLayout/populateTabStrip()','android/view/View/setOnClickListener(android.view.View$OnClickListener) android/view/LayoutInflater/inflate(int,android.view.ViewGroup,boolean) android/view/View/findViewById(int) java/lang/Class/isInstance(java.lang.Object) guru/nidi/android/view/SlidingTabLayout/getContext() android/support/v4/view/ViewPager/getAdapter() android/support/v4/view/PagerAdapter/getPageTitle(int) android/support/v4/view/PagerAdapter/getCount() guru/nidi/android/view/SlidingTabStrip/addView(android.view.View) android/widget/TextView/setText(java.lang.CharSequence) android/view/LayoutInflater/from(android.content.Context'
'uru/nidi/android/view/SlidingTabLayout/createDefaultTabView(android.content.Context)','android/content/res/Resources/getDisplayMetrics() android/widget/TextView/setTypeface(android.graphics.Typeface) android/widget/TextView/setTextSize(int,float) guru/nidi/android/view/SlidingTabLayout/getResources() android/widget/TextView/setBackgroundResource(int) android/widget/TextView/setAllCaps(boolean) android/widget/TextView/setPadding(int,int,int,int) android/widget/TextView/TextView(android.content.Context) android/widget/TextView/setTextColor(int) guru/nidi/android/view/SlidingTabLayout/getContext() android/content/Context/getTheme() android/util/TypedValue/TypedValue() android/widget/TextView/setGravity(int) android/content/res/Resources$Theme/resolveAttribute(int,android.util.TypedValue,boolean'
'uru/nidi/android/layout/FragmentHolder/save(android.os.Bundle)','android/support/v4/app/FragmentManager/putFragment(android.os.Bundle,java.lang.String,android.support.v4.app.Fragment) java/lang/reflect/Field/getName() java/lang/reflect/Field/get(java.lang.Object) java/util/Iterator/hasNext() java/lang/RuntimeException/RuntimeException(java.lang.Throwable) android/support/v4/app/FragmentActivity/getSupportFragmentManager() java/util/Iterator/next() java/lang/IllegalStateException/printStackTrace() java/util/List/iterator('
'uru/nidi/android/layout/FragmentHolder/init(android.os.Bundle)','java/lang/reflect/Field/getName() java/lang/RuntimeException/RuntimeException(java.lang.Throwable) android/support/v4/app/FragmentManager/getFragment(android.os.Bundle,java.lang.String) android/support/v4/app/FragmentActivity/getSupportFragmentManager() java/util/Iterator/next() java/lang/reflect/Field/getType() java/lang/reflect/Field/set(java.lang.Object,java.lang.Object) java/util/List/iterator() java/util/Iterator/hasNext() java/lang/Class/newInstance('
'uru/nidi/android/log/RemoteLogger/run()','java/lang/Thread/sleep(long) java/io/IOException/IOException(java.lang.String) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) java/lang/StringBuilder/StringBuilder() org/apache/http/StatusLine/getReasonPhrase() org/apache/http/StatusLine/getStatusCode() org/apache/http/client/methods/HttpPost/HttpPost(java.lang.String) org/apache/http/HttpResponse/getStatusLine() org/apache/http/client/methods/HttpPost/setEntity(org.apache.http.HttpEntity) org/apache/http/entity/StringEntity/StringEntity(java.lang.String) android/net/http/AndroidHttpClient/close() java/lang/StringBuilder/toString() android/net/http/AndroidHttpClient/execute(org.apache.http.client.methods.HttpUriRequest'
'uru/nidi/mum/view/Graphic/drawPoints(java.util.List,java.util.List)','java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/util/Iterator/next() java/util/List/iterator() java/text/NumberFormat/format(double) java/lang/StringBuilder/toString() java/text/DecimalFormat/DecimalFormat(java.lang.String) java/lang/StringBuilder/append(int) java/lang/StringBuilder/StringBuilder('
'uru/nidi/mum/view/Graphic/draw()','java/util/List/size() java/lang/Math/max(long,long) java/util/List/add(java.lang.Object) java/util/List/get(int) java/lang/System/currentTimeMillis() java/util/List/set(int,java.lang.Object) java/lang/Math/min(long,long) java/util/ArrayList/ArrayList() java/util/Date/Date(long) java/util/Date/getTime() android/graphics/PointF/PointF(float,float'
