@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'om/josephblough/bible/tasks/BibleSearchTask/doInBackground(java.lang.Void[])','java/util/StringTokenizer/nextToken() com/josephblough/bible/activities/SearchResultsActivity/getContentResolver() java/util/StringTokenizer/hasMoreTokens() java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) java/util/StringTokenizer/StringTokenizer(java.lang.String,java.lang.String) java/lang/StringBuilder/StringBuilder() android/util/Log/d(java.lang.String,java.lang.String'
'om/josephblough/bible/activities/ChapterActivity/loadBookmark()','java/lang/Integer/intValue() java/lang/String/valueOf(java.lang.Object) android/app/AlertDialog$Builder/setTitle(java.lang.CharSequence) java/lang/StringBuilder/append(java.lang.String) android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) android/widget/Toast/show() java/lang/StringBuilder/StringBuilder(java.lang.String) android/app/AlertDialog$Builder/setSingleChoiceItems(java.lang.CharSequence[],int,android.content.DialogInterface$OnClickListener) android/app/AlertDialog$Builder/show() java/lang/StringBuilder/append(java.lang.Object) android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) java/lang/StringBuilder/toString() java/util/List/size() android/app/AlertDialog$Builder/setNegativeButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) java/util/List/get(int) com/josephblough/bible/activities/ChapterActivity/getContentResolver('
'om/josephblough/bible/activities/ChapterActivity/onItemLongClick(android.widget.AdapterView,android.view.View,int,long)','android/app/AlertDialog$Builder/setTitle(java.lang.CharSequence) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) android/app/AlertDialog$Builder/setNegativeButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) java/lang/StringBuilder/StringBuilder(java.lang.String) android/app/AlertDialog$Builder/setPositiveButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) android/app/AlertDialog$Builder/setMessage(java.lang.CharSequence) android/app/AlertDialog$Builder/show() android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) java/lang/StringBuilder/toString() java/util/List/get(int) java/lang/StringBuilder/append(java.lang.Object'
'om/josephblough/bible/activities/ChapterActivity/changeFont()','android/view/LayoutInflater/inflate(int,android.view.ViewGroup) android/app/AlertDialog$Builder/setTitle(java.lang.CharSequence) android/app/AlertDialog$Builder/setPositiveButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) android/app/AlertDialog$Builder/setView(android.view.View) android/app/AlertDialog$Builder/show() android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) android/widget/SeekBar/setOnSeekBarChangeListener(android.widget.SeekBar$OnSeekBarChangeListener) android/widget/SeekBar/setProgress(int) android/view/View/findViewById(int) android/app/AlertDialog$Builder/setNegativeButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) com/josephblough/bible/activities/ChapterActivity/getLayoutInflater() com/josephblough/bible/activities/ChapterActivity/getListAdapter() android/widget/SeekBar/setMax(int'
'om/josephblough/bible/activities/ChapterActivity/selectChapter()','android/app/AlertDialog$Builder/setTitle(java.lang.CharSequence) java/lang/StringBuilder/append(int) android/app/AlertDialog$Builder/setNegativeButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) java/lang/StringBuilder/StringBuilder(java.lang.String) android/app/AlertDialog$Builder/setSingleChoiceItems(java.lang.CharSequence[],int,android.content.DialogInterface$OnClickListener) android/app/AlertDialog$Builder/show() android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) java/lang/StringBuilder/toString() com/josephblough/bible/activities/ChapterActivity/getContentResolver('
'om/josephblough/bible/activities/ChapterActivity/loadChapter()','java/lang/String/valueOf(java.lang.Object) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) android/widget/Toast/show() java/lang/StringBuilder/StringBuilder(java.lang.String) android/widget/ListView/setSelection(int) com/josephblough/bible/activities/ChapterActivity/setTitle(java.lang.CharSequence) java/lang/StringBuilder/toString() java/util/List/size() android/widget/TextView/setText(java.lang.CharSequence) android/util/Log/d(java.lang.String,java.lang.String) com/josephblough/bible/activities/ChapterActivity/findViewById(int) com/josephblough/bible/activities/ChapterActivity/getListView() com/josephblough/bible/activities/ChapterActivity/setListAdapter(android.widget.ListAdapter) com/josephblough/bible/activities/ChapterActivity/getContentResolver('
'om/josephblough/bible/activities/ChapterActivity/onCreate(android.os.Bundle)','com/josephblough/bible/activities/ChapterActivity/setContentView(int) android/content/Intent/getIntExtra(java.lang.String,int) java/lang/Thread/Thread(java.lang.Runnable) android/app/ListActivity/onCreate(android.os.Bundle) com/josephblough/bible/activities/ChapterActivity/getIntent() android/widget/ListView/setOnTouchListener(android.view.View$OnTouchListener) android/os/Handler/Handler() android/content/Intent/getStringExtra(java.lang.String) android/util/Log/d(java.lang.String,java.lang.String) android/widget/ListView/setOnItemLongClickListener(android.widget.AdapterView$OnItemLongClickListener) com/josephblough/bible/activities/ChapterActivity/getListView('
'om/josephblough/bible/activities/ChapterActivity$2/onTouch(android.view.View,android.view.MotionEvent)','android/view/View/getVisibility() android/view/View/setVisibility(int) android/view/View/startAnimation(android.view.animation.Animation) android/widget/ImageButton/setOnClickListener(android.view.View$OnClickListener) android/view/animation/AnimationUtils/loadAnimation(android.content.Context,int) android/view/View/findViewById(int) android/view/MotionEvent/getAction() android/view/ViewStub/inflate() android/widget/ImageButton/setBackgroundDrawable(android.graphics.drawable.Drawable) com/josephblough/bible/activities/ChapterActivity/findViewById(int'
'om/josephblough/bible/adapters/VerseAdapter/getView(int,android.view.View,android.view.ViewGroup)','android/widget/ArrayAdapter/getItem(int) android/view/LayoutInflater/inflate(int,android.view.ViewGroup) java/lang/StringBuilder/append(java.lang.String) android/view/View/findViewById(int) android/widget/TextView/setText(java.lang.CharSequence) java/lang/StringBuilder/StringBuilder(java.lang.String) android/widget/TextView/setTextSize(float) android/util/Log/d(java.lang.String,java.lang.String) java/lang/StringBuilder/append(java.lang.Object) android/view/View/getTag() java/lang/StringBuilder/toString() android/view/View/setTag(java.lang.Object'
'om/josephblough/bible/adapters/SearchResultsAdapter/highlightSearchString(java.lang.String)','android/text/SpannableString/SpannableString(java.lang.CharSequence) java/util/Iterator/hasNext() java/lang/String/toUpperCase() android/text/SpannableString/setSpan(java.lang.Object,int,int,int) java/lang/String/length() java/util/Iterator/next() java/lang/String/indexOf(java.lang.String,int) java/lang/String/indexOf(java.lang.String) java/util/List/iterator() android/text/style/ForegroundColorSpan/ForegroundColorSpan(int'
