@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'avax/jmdns/impl/ListenerStatus$ServiceTypeListenerStatus/toString()','java/util/concurrent/ConcurrentMap/keySet() java/lang/Object/toString() java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/util/Iterator/next() java/lang/StringBuilder/StringBuilder(int) java/lang/StringBuilder/StringBuilder() java/util/Set/iterator() java/lang/StringBuilder/toString() java/util/concurrent/ConcurrentMap/isEmpty() javax/jmdns/impl/ListenerStatus$ServiceTypeListenerStatus/getListener('
'avax/jmdns/impl/DNSIncoming$MessageInputStream/readName()','java/util/Map/put(java.lang.Object,java.lang.Object) java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/util/Map/get(java.lang.Object) java/util/Set/iterator() javax/jmdns/impl/constants/DNSLabel/ordinal() java/lang/Integer/valueOf(int) java/util/Collection/iterator() java/lang/StringBuilder/toString() javax/jmdns/impl/constants/DNSLabel/labelValue(int) javax/jmdns/impl/constants/DNSLabel/labelForByte(int) java/lang/Integer/toHexString(int) java/util/Map/values() java/lang/StringBuilder/StringBuilder(java.lang.String) java/util/Iterator/next() java/util/HashMap/HashMap() java/util/Map/keySet() java/lang/StringBuilder/StringBuilder() javax/jmdns/impl/DNSIncoming$MessageInputStream/read() java/util/logging/Logger/severe(java.lang.String'
'avax/jmdns/impl/DNSOutgoing/data()','javax/jmdns/impl/DNSOutgoing/getNumberOfAnswers() javax/jmdns/impl/DNSOutgoing/getId() java/util/Iterator/hasNext() javax/jmdns/impl/DNSOutgoing$MessageOutputStream/toByteArray() javax/jmdns/impl/DNSOutgoing/getNumberOfAuthorities() java/util/Iterator/next() javax/jmdns/impl/DNSOutgoing/getFlags() java/util/Map/clear() javax/jmdns/impl/DNSOutgoing/getNumberOfAdditionals() java/lang/System/currentTimeMillis() javax/jmdns/impl/DNSOutgoing/getNumberOfQuestions() java/util/List/iterator('
'avax/jmdns/impl/DNSOutgoing/toString()','javax/jmdns/impl/DNSOutgoing/getNumberOfAnswers() javax/jmdns/impl/DNSOutgoing/getId() java/util/Iterator/hasNext() java/lang/StringBuffer/append(java.lang.Object) javax/jmdns/impl/DNSOutgoing/getNumberOfAuthorities() java/lang/Integer/toHexString(int) java/util/Iterator/next() java/lang/StringBuffer/toString() javax/jmdns/impl/DNSOutgoing/getFlags() java/lang/StringBuffer/append(int) javax/jmdns/impl/DNSOutgoing/getNumberOfAdditionals() javax/jmdns/impl/DNSOutgoing/getNumberOfQuestions() java/lang/StringBuffer/StringBuffer() java/util/List/iterator() java/lang/StringBuffer/append(java.lang.String'
'avax/jmdns/impl/DNSOutgoing$MessageOutputStream/writeRecord(javax.jmdns.impl.DNSRecord,long)','javax/jmdns/impl/DNSOutgoing$MessageOutputStream/size() javax/jmdns/impl/DNSOutgoing/isMulticast() javax/jmdns/impl/constants/DNSRecordType/indexValue() javax/jmdns/impl/DNSOutgoing$MessageOutputStream/write(byte[],int,int) javax/jmdns/impl/DNSOutgoing$MessageOutputStream/toByteArray() javax/jmdns/impl/DNSRecord/getRecordClass() javax/jmdns/impl/constants/DNSRecordClass/indexValue() javax/jmdns/impl/DNSRecord/getName() javax/jmdns/impl/DNSRecord/isUnique() javax/jmdns/impl/DNSRecord/getRecordType('
'avax/jmdns/impl/DNSOutgoing$MessageOutputStream/writeName(java.lang.String,boolean)','javax/jmdns/impl/DNSOutgoing$MessageOutputStream/size() java/lang/Integer/intValue() java/util/Map/put(java.lang.Object,java.lang.Object) java/lang/String/substring(int,int) java/lang/String/substring(int) java/lang/String/indexOf(int) java/lang/String/length() java/util/Map/get(java.lang.Object) java/lang/Integer/valueOf(int) java/lang/String/startsWith(java.lang.String'
'k/co/immutablefix/ClockControl/ClockControlActivity/onCreate(android.os.Bundle)','uk/co/immutablefix/ClockControl/ClockControlActivity/getBaseContext() uk/co/immutablefix/ClockControl/ClockControlActivity/findViewById(int) android/os/Bundle/getStringArray(java.lang.String) java/lang/String/length() android/widget/TextView/setText(java.lang.CharSequence) android/widget/ListView/setSelection(int) android/widget/ListView/setOnItemClickListener(android.widget.AdapterView$OnItemClickListener) android/widget/Button/setOnClickListener(android.view.View$OnClickListener) android/widget/ImageButton/setOnClickListener(android.view.View$OnClickListener) android/os/Bundle/getInt(java.lang.String) android/app/Activity/onCreate(android.os.Bundle) uk/co/immutablefix/ClockControl/ClockControlActivity/setContentView(int) android/os/Bundle/getString(java.lang.String'
'avax/jmdns/impl/ListenerStatus$ServiceListenerStatus/toString()','java/lang/Object/toString() java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/util/Iterator/next() java/lang/StringBuilder/StringBuilder(int) java/lang/StringBuilder/StringBuilder() java/util/Set/iterator() java/util/concurrent/ConcurrentMap/isEmpty() java/lang/StringBuilder/toString() javax/jmdns/impl/ListenerStatus$ServiceListenerStatus/getListener() java/util/concurrent/ConcurrentMap/keySet('
'avax/jmdns/impl/ListenerStatus$ServiceListenerStatus/serviceResolved(javax.jmdns.ServiceEvent)','javax/jmdns/impl/ListenerStatus$ServiceListenerStatus/getListener() java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/StringBuilder() java/util/concurrent/ConcurrentMap/replace(java.lang.Object,java.lang.Object,java.lang.Object) java/lang/StringBuilder/append(java.lang.Object) java/util/concurrent/ConcurrentMap/get(java.lang.Object) java/util/concurrent/ConcurrentMap/putIfAbsent(java.lang.Object,java.lang.Object) java/util/logging/Logger/finer(java.lang.String) java/lang/StringBuilder/toString() java/util/logging/Logger/warning(java.lang.String'
'avax/jmdns/impl/DNSRecord/suppressedBy(javax.jmdns.impl.DNSIncoming)','java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/util/Iterator/next() java/util/logging/Logger/log(java.util.logging.Level,java.lang.String,java.lang.Throwable) java/lang/StringBuilder/StringBuilder() javax/jmdns/impl/DNSIncoming/getAllAnswers() java/lang/StringBuilder/append(java.lang.Object) java/util/Collection/iterator() java/lang/StringBuilder/toString('
'avax/jmdns/impl/JmmDNSImpl/inetAddressAdded(javax.jmdns.NetworkTopologyEvent)','java/util/logging/Logger/warning(java.lang.String) java/util/concurrent/ConcurrentMap/containsKey(java.lang.Object) java/util/concurrent/ConcurrentMap/put(java.lang.Object,java.lang.Object) java/lang/StringBuilder/StringBuilder() java/util/concurrent/ConcurrentMap/get(java.lang.Object) java/lang/StringBuilder/toString() java/util/concurrent/ExecutorService/submit(java.lang.Runnable) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(java.lang.Object'
'avax/jmdns/impl/JmmDNSImpl/inetAddressRemoved(javax.jmdns.NetworkTopologyEvent)','java/util/logging/Logger/warning(java.lang.String) java/util/concurrent/ConcurrentMap/containsKey(java.lang.Object) javax/jmdns/JmDNS/close() java/util/concurrent/ConcurrentMap/remove(java.lang.Object) java/lang/StringBuilder/StringBuilder() java/lang/StringBuilder/toString() java/util/concurrent/ExecutorService/submit(java.lang.Runnable) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(java.lang.Object'
'avax/jmdns/impl/JmmDNSImpl/listBySubtype(java.lang.String,long)','java/util/Map/put(java.lang.Object,java.lang.Object) java/util/ArrayList/ArrayList(int) java/util/Iterator/hasNext() java/util/List/toArray(java.lang.Object[]) java/util/Map/containsKey(java.lang.Object) java/util/List/add(java.lang.Object) java/util/Map/get(java.lang.Object) java/util/List/size() java/util/Map/size() java/util/Iterator/next() java/util/Map/keySet() java/util/HashMap/HashMap(int) java/util/Set/iterator('
'avax/jmdns/impl/JmmDNSImpl/list(java.lang.String,long)','java/util/concurrent/ConcurrentMap/values() java/util/Iterator/hasNext() java/util/HashSet/HashSet(int) java/util/Iterator/next() java/util/logging/Logger/log(java.util.logging.Level,java.lang.String,java.lang.Throwable) java/util/Collections/synchronizedSet(java.util.Set) java/util/Set/toArray(java.lang.Object[]) java/util/concurrent/ConcurrentMap/size() java/util/concurrent/ExecutorService/submit(java.lang.Runnable) java/util/Set/size() java/util/concurrent/ExecutorService/shutdown() java/util/concurrent/ExecutorService/awaitTermination(long,java.util.concurrent.TimeUnit) java/util/Collection/iterator() java/util/concurrent/Executors/newCachedThreadPool('
'avax/jmdns/impl/JmmDNSImpl/close()','java/util/concurrent/ConcurrentMap/values() java/util/concurrent/ConcurrentMap/clear() java/util/Iterator/hasNext() java/util/Iterator/next() java/util/logging/Logger/log(java.util.logging.Level,java.lang.String,java.lang.Throwable) java/lang/StringBuilder/StringBuilder() java/lang/StringBuilder/append(java.lang.Object) java/util/concurrent/ExecutorService/submit(java.lang.Runnable) java/lang/StringBuilder/append(java.lang.String) java/util/concurrent/ExecutorService/shutdown() java/util/concurrent/ExecutorService/awaitTermination(long,java.util.concurrent.TimeUnit) java/util/Collection/iterator() java/util/concurrent/Executors/newCachedThreadPool() java/util/logging/Logger/finer(java.lang.String) java/util/Timer/cancel() java/lang/StringBuilder/toString() java/util/logging/Logger/isLoggable(java.util.logging.Level'
'avax/jmdns/impl/JmmDNSImpl/getServiceInfos(java.lang.String,java.lang.String,boolean,long)','java/util/concurrent/ConcurrentMap/values() java/util/Iterator/hasNext() java/util/HashSet/HashSet(int) java/util/Iterator/next() java/util/logging/Logger/log(java.util.logging.Level,java.lang.String,java.lang.Throwable) java/util/Set/toArray(java.lang.Object[]) java/util/concurrent/ConcurrentMap/size() java/util/concurrent/ExecutorService/submit(java.lang.Runnable) java/util/Set/size() java/util/Collections/synchronizedSet(java.util.Set) java/util/concurrent/ExecutorService/shutdown() java/util/concurrent/ExecutorService/awaitTermination(long,java.util.concurrent.TimeUnit) java/util/Collection/iterator() java/util/concurrent/Executors/newCachedThreadPool('
'avax/jmdns/impl/DNSStatefulObject$DNSStatefulObjectSemaphore/toString()','java/util/concurrent/ConcurrentMap/keySet() java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/lang/Thread/getName() java/util/Iterator/next() java/lang/StringBuilder/StringBuilder(int) java/util/Set/iterator() java/lang/StringBuilder/append(char) java/lang/StringBuilder/append(java.lang.Object) java/util/concurrent/ConcurrentMap/get(java.lang.Object) java/lang/StringBuilder/toString() java/util/concurrent/ConcurrentMap/size('
'avax/jmdns/impl/JmDNSImpl$ServiceTypeEntry/toString()','java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/setLength(int) java/util/Iterator/next() java/lang/StringBuilder/StringBuilder(int) java/lang/StringBuilder/length() java/util/Collection/iterator() javax/jmdns/impl/JmDNSImpl$ServiceTypeEntry/values() javax/jmdns/impl/JmDNSImpl$ServiceTypeEntry/isEmpty() java/lang/StringBuilder/toString('
'avax/jmdns/impl/DNSQuestion$Service/addAnswers(javax.jmdns.impl.JmDNSImpl,java.util.Set)','java/lang/String/equalsIgnoreCase(java.lang.String) java/lang/String/toLowerCase() java/util/Map/get(java.lang.Object) javax/jmdns/impl/DNSQuestion$Service/addAnswersForServiceInfo(javax.jmdns.impl.JmDNSImpl,java.util.Set,javax.jmdns.impl.ServiceInfoImpl) javax/jmdns/impl/DNSQuestion$Service/isUnique() javax/jmdns/impl/DNSQuestion$Service/getName() java/util/Set/addAll(java.util.Collection) javax/jmdns/impl/DNSQuestion$Service/getRecordClass() java/util/Map/containsKey(java.lang.Object'
'avax/jmdns/impl/tasks/Responder/run()','java/util/Iterator/hasNext() javax/jmdns/impl/DNSOutgoing/setId(int) javax/jmdns/impl/tasks/Responder/getDns() javax/jmdns/impl/tasks/Responder/addAnswer(javax.jmdns.impl.DNSOutgoing,javax.jmdns.impl.DNSIncoming,javax.jmdns.impl.DNSRecord) java/util/Iterator/next() java/util/Set/isEmpty() java/lang/StringBuilder/StringBuilder() javax/jmdns/impl/DNSOutgoing/isEmpty() java/util/Set/remove(java.lang.Object) java/util/Collection/iterator() java/util/Set/add(java.lang.Object) javax/jmdns/impl/DNSIncoming/getQuestions() java/lang/StringBuilder/append(java.lang.String) javax/jmdns/impl/DNSIncoming/getAnswers() java/util/logging/Logger/log(java.util.logging.Level,java.lang.String,java.lang.Throwable) java/util/Set/iterator() java/lang/StringBuilder/append(java.lang.Object) javax/jmdns/impl/tasks/Responder/addQuestion(javax.jmdns.impl.DNSOutgoing,javax.jmdns.impl.DNSQuestion) java/lang/System/currentTimeMillis() java/util/HashSet/HashSet() javax/jmdns/impl/DNSIncoming/getId() java/util/logging/Logger/finer(java.lang.String) java/lang/StringBuilder/toString() java/util/logging/Logger/isLoggable(java.util.logging.Level'
'avax/jmdns/impl/tasks/Responder/start(java.util.Timer)','java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/util/Random/nextInt(int) java/lang/StringBuilder/StringBuilder() java/lang/StringBuilder/append(java.lang.Object) java/util/Collection/iterator() javax/jmdns/impl/DNSIncoming/getQuestions() javax/jmdns/impl/DNSIncoming/isTruncated() java/util/logging/Logger/finest(java.lang.String) java/lang/StringBuilder/append(int) javax/jmdns/impl/tasks/Responder/getDns() java/util/Iterator/next() java/util/Timer/schedule(java.util.TimerTask,long) java/lang/StringBuilder/toString() java/util/logging/Logger/isLoggable(java.util.logging.Level'
'avax/jmdns/impl/ServiceInfoImpl/updateRecord(javax.jmdns.impl.DNSCache,long,javax.jmdns.impl.DNSEntry)','java/util/Iterator/next() java/lang/Object/notifyAll() java/util/Set/clear() java/util/Set/add(java.lang.Object) java/lang/String/equalsIgnoreCase(java.lang.String) javax/jmdns/impl/constants/DNSRecordType/ordinal() java/util/Iterator/hasNext() java/lang/String/length() java/util/Collection/iterator('
'avax/jmdns/impl/ServiceInfoImpl/toString()','java/lang/Class/getSimpleName() java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/lang/System/identityHashCode(java.lang.Object) java/util/Set/iterator() java/lang/StringBuilder/append(char) java/lang/StringBuilder/toString() java/lang/StringBuilder/append(int) java/lang/String/length() java/util/Map/isEmpty() java/util/Map/get(java.lang.Object) java/util/Iterator/next() java/util/Map/keySet() java/lang/StringBuilder/StringBuilder() java/lang/String/String(byte[]) javax/jmdns/impl/ServiceInfoImpl$ServiceInfoState/toString() java/lang/StringBuilder/append(java.lang.Object) java/lang/Object/getClass('
'avax/jmdns/impl/ServiceInfoImpl/textFromProperties(java.util.Map)','java/io/IOException/IOException(java.lang.String) java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/io/ByteArrayOutputStream/ByteArrayOutputStream(int) java/util/Map/get(java.lang.Object) java/io/ByteArrayOutputStream/write(byte[],int,int) java/lang/StringBuilder/StringBuilder() java/lang/StringBuilder/append(java.lang.Object) java/lang/StringBuilder/toString() java/util/Iterator/next() java/util/Map/keySet() java/io/ByteArrayOutputStream/write(int) java/util/Set/iterator() java/lang/IllegalArgumentException/IllegalArgumentException(java.lang.String) java/lang/RuntimeException/RuntimeException(java.lang.String) java/io/ByteArrayOutputStream/toByteArray('
'avax/jmdns/impl/ServiceInfoImpl/getTextString()','java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/util/Map/get(java.lang.Object) java/util/Set/iterator() java/lang/StringBuilder/toString() java/util/Iterator/next() java/util/Map/keySet() java/lang/StringBuilder/StringBuilder() java/lang/String/String(byte[]'
'avax/jmdns/impl/ServiceInfoImpl/decodeQualifiedNameMapForType(java.lang.String)','java/lang/String/toLowerCase() java/lang/StringBuilder/append(java.lang.String) java/lang/String/length() java/lang/String/substring(int,int) java/util/HashMap/HashMap(int) java/lang/String/substring(int) java/lang/String/startsWith(java.lang.String) java/lang/String/contains(java.lang.CharSequence) java/lang/String/indexOf(int,int) java/util/Map/put(java.lang.Object,java.lang.Object) java/lang/StringBuilder/StringBuilder() java/lang/String/indexOf(java.lang.String) java/lang/String/lastIndexOf(java.lang.String) java/lang/String/indexOf(int) java/lang/StringBuilder/toString() java/lang/String/endsWith(java.lang.String'
'avax/jmdns/impl/SocketListener/run()','java/util/logging/Logger/finest(java.lang.String) java/net/MulticastSocket/receive(java.net.DatagramPacket) java/net/DatagramPacket/getPort() java/util/logging/Logger/log(java.util.logging.Level,java.lang.String,java.lang.Throwable) java/lang/StringBuilder/StringBuilder() java/lang/Object/notifyAll() javax/jmdns/impl/SocketListener/getName() java/net/DatagramPacket/DatagramPacket(byte[],int) java/lang/StringBuilder/append(java.lang.String) javax/jmdns/impl/DNSIncoming/isQuery() java/net/DatagramPacket/setLength(int) java/lang/StringBuilder/toString() java/net/DatagramPacket/getAddress() java/util/logging/Logger/isLoggable(java.util.logging.Level'
'avax/jmdns/impl/DNSEntry/toString()','java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) java/lang/System/identityHashCode(java.lang.Object) java/lang/StringBuilder/StringBuilder() java/lang/StringBuilder/toString() java/lang/Class/getSimpleName() java/lang/StringBuilder/StringBuilder(int) java/lang/StringBuilder/append(java.lang.Object) java/lang/Object/getClass('
'avax/jmdns/impl/JmDNSImpl/makeServiceNameUnique(javax.jmdns.impl.ServiceInfoImpl)','java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/lang/String/equals(java.lang.Object) java/lang/StringBuilder/StringBuilder() java/util/Iterator/next() javax/jmdns/impl/constants/DNSRecordType/equals(java.lang.Object) java/lang/StringBuilder/append(boolean) java/lang/StringBuilder/append(java.lang.Object) java/lang/System/currentTimeMillis() java/util/Collection/iterator() java/util/concurrent/ConcurrentMap/get(java.lang.Object) java/util/logging/Logger/finer(java.lang.String) java/lang/StringBuilder/toString() java/util/logging/Logger/isLoggable(java.util.logging.Level'
'avax/jmdns/impl/JmDNSImpl/updateRecord(long,javax.jmdns.impl.DNSRecord,javax.jmdns.impl.JmDNSImpl$Operation)','java/util/logging/Logger/finest(java.lang.String) java/util/ArrayList/ArrayList(java.util.Collection) java/util/List/isEmpty() java/util/Collections/emptyList() javax/jmdns/impl/JmDNSImpl$Operation/ordinal() javax/jmdns/impl/DNSRecord/getRecordType() java/lang/StringBuilder/append(java.lang.Object) java/util/Iterator/hasNext() java/lang/String/toLowerCase() java/util/concurrent/ExecutorService/submit(java.lang.Runnable) java/lang/StringBuilder/append(java.lang.String) java/util/Iterator/next() javax/jmdns/impl/constants/DNSRecordType/equals(java.lang.Object) java/lang/StringBuilder/StringBuilder() javax/jmdns/impl/ListenerStatus$ServiceListenerStatus/isSynchronous() java/util/concurrent/ConcurrentMap/get(java.lang.Object) java/util/List/iterator() java/lang/StringBuilder/toString() java/util/logging/Logger/isLoggable(java.util.logging.Level'
'avax/jmdns/impl/JmDNSImpl/main(java.lang.String[])','java/lang/Class/getResourceAsStream(java.lang.String) java/util/Properties/getProperty(java.lang.String) java/util/Properties/Properties() java/util/Properties/load(java.io.InputStream) java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) java/io/PrintStream/println(java.lang.String) java/lang/System/getProperty(java.lang.String) java/lang/StringBuilder/StringBuilder('
