@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'rg/apache/cordova/CordovaActivity/onActivityResult(int,int,android.content.Intent)','java/lang/StringBuilder/append(java.lang.Object) android/webkit/ValueCallback/onReceiveValue(java.lang.Object) android/content/Intent/getData() java/lang/StringBuilder/toString() java/lang/StringBuilder/StringBuilder() android/util/Log/d(java.lang.String,java.lang.String'
'rg/apache/cordova/CordovaActivity/onMessage(java.lang.String,java.lang.Object)','java/lang/Object/toString() android/content/res/Resources/getIdentifier(java.lang.String,java.lang.String,java.lang.String) java/lang/StringBuilder/StringBuilder() java/lang/Class/getPackage() org/apache/cordova/CordovaActivity/getResources() android/app/Dialog/isShowing() java/lang/StringBuilder/toString() java/lang/Package/getName() org/json/JSONException/printStackTrace() java/lang/StringBuilder/append(java.lang.String) org/apache/cordova/CordovaWebView/setVisibility(int) java/lang/String/equals(java.lang.Object) org/json/JSONObject/getString(java.lang.String) java/lang/StringBuilder/append(java.lang.Object) java/lang/Object/getClass() org/json/JSONObject/getInt(java.lang.String'
'rg/apache/cordova/CordovaActivity/createViews()','android/view/Display/getHeight() android/widget/LinearLayout$LayoutParams/LinearLayout$LayoutParams(int,int,float) android/view/Display/getWidth() org/apache/cordova/CordovaWebView/setId(int) android/widget/LinearLayout/setLayoutParams(android.view.ViewGroup$LayoutParams) android/widget/LinearLayout/addView(android.view.View) org/apache/cordova/CordovaActivity/setContentView(android.view.View) android/widget/LinearLayout/setOrientation(int) org/apache/cordova/CordovaWebView/setLayoutParams(android.view.ViewGroup$LayoutParams) org/apache/cordova/CordovaActivity/getWindowManager() org/apache/cordova/CordovaWebView/setVisibility(int) android/view/WindowManager/getDefaultDisplay() android/widget/LinearLayout/setBackgroundColor(int'
'om/squareup/okhttp/internal/DiskLruCache/open(java.io.File,int,int,long)','java/io/FileOutputStream/FileOutputStream(java.io.File,boolean) java/io/BufferedWriter/BufferedWriter(java.io.Writer) java/lang/StringBuilder/append(java.lang.String) java/io/OutputStreamWriter/OutputStreamWriter(java.io.OutputStream,java.nio.charset.Charset) java/io/IOException/getMessage() java/io/File/exists() java/io/File/mkdirs() java/lang/IllegalArgumentException/IllegalArgumentException(java.lang.String) java/lang/StringBuilder/append(java.lang.Object) java/io/File/delete() java/lang/StringBuilder/toString() java/io/File/File(java.io.File,java.lang.String) java/lang/StringBuilder/StringBuilder('
'om/squareup/okhttp/internal/DiskLruCache/rebuildJournal()','java/io/FileOutputStream/FileOutputStream(java.io.File,boolean) java/io/BufferedWriter/BufferedWriter(java.io.Writer) java/lang/StringBuilder/append(java.lang.String) java/io/OutputStreamWriter/OutputStreamWriter(java.io.OutputStream,java.nio.charset.Charset) java/lang/Integer/toString(int) java/io/File/exists() java/util/Iterator/next() java/util/LinkedHashMap/values() java/lang/StringBuilder/append(char) java/util/Collection/iterator() java/lang/StringBuilder/toString() java/util/Iterator/hasNext() java/io/Writer/close() java/lang/StringBuilder/StringBuilder() java/io/Writer/write(java.lang.String) java/io/File/delete() java/io/FileOutputStream/FileOutputStream(java.io.File'
'om/squareup/okhttp/internal/DiskLruCache/remove(java.lang.String)','java/util/concurrent/ThreadPoolExecutor/submit(java.util.concurrent.Callable) java/lang/StringBuilder/append(java.lang.String) java/io/Writer/append(java.lang.CharSequence) java/lang/StringBuilder/StringBuilder() java/lang/StringBuilder/append(char) java/lang/StringBuilder/append(java.lang.Object) java/lang/StringBuilder/toString() java/util/LinkedHashMap/get(java.lang.Object) java/io/IOException/IOException(java.lang.String) java/util/LinkedHashMap/remove(java.lang.Object) java/io/File/delete('
'om/squareup/okhttp/internal/DiskLruCache/readJournalLine(java.lang.String)','java/lang/StringBuilder/append(java.lang.String) java/lang/String/length() java/lang/String/substring(int,int) java/lang/StringBuilder/StringBuilder() java/lang/String/substring(int) java/lang/String/startsWith(java.lang.String) java/lang/String/indexOf(int,int) java/lang/String/indexOf(int) java/lang/StringBuilder/toString() java/io/IOException/IOException(java.lang.String) java/lang/String/split(java.lang.String) java/util/LinkedHashMap/get(java.lang.Object) java/util/LinkedHashMap/remove(java.lang.Object) java/util/LinkedHashMap/put(java.lang.Object,java.lang.Object'
'om/squareup/okhttp/internal/DiskLruCache/completeEdit(com.squareup.okhttp.internal.DiskLruCache$Editor,boolean)','java/lang/IllegalStateException/IllegalStateException(java.lang.String) java/lang/StringBuilder/append(int) java/lang/StringBuilder/append(char) java/io/File/length() java/lang/StringBuilder/toString() java/util/LinkedHashMap/remove(java.lang.Object) java/util/concurrent/ThreadPoolExecutor/submit(java.util.concurrent.Callable) java/lang/StringBuilder/append(java.lang.String) java/lang/IllegalStateException/IllegalStateException() java/io/File/exists() java/lang/StringBuilder/StringBuilder() java/io/File/renameTo(java.io.File) java/io/Writer/write(java.lang.String) java/io/Writer/flush('
'om/squareup/okhttp/internal/spdy/Spdy3$Writer/writeNameValueBlockToBuffer(java.util.List)','java/io/DataOutputStream/writeInt(int) java/util/Iterator/hasNext() java/io/DataOutputStream/write(byte[]) java/lang/String/length() java/util/List/size() java/util/Iterator/next() java/io/ByteArrayOutputStream/reset() java/util/List/iterator() java/io/DataOutputStream/flush() java/lang/String/getBytes(java.lang.String'
'rg/apache/cordova/file/LocalFilesystemURL/fullPathForLocalURL(android.net.Uri)','android/net/Uri/getQuery() android/net/Uri/getHost() java/lang/StringBuilder/append(java.lang.String) java/lang/String/equals(java.lang.Object) java/lang/StringBuilder/StringBuilder() android/net/Uri/encode(java.lang.String,java.lang.String) java/lang/String/substring(int) java/lang/StringBuilder/append(char) java/lang/String/indexOf(int,int) java/lang/StringBuilder/toString() android/net/Uri/getPath() android/net/Uri/getScheme('
'rg/apache/cordova/media/AudioPlayer/moveFile(java.lang.String)','android/os/Environment/getExternalStorageDirectory() java/lang/StringBuilder/append(java.lang.String) android/app/Activity/getPackageName() android/os/Environment/getExternalStorageState() java/io/File/File(java.lang.String) java/lang/String/equals(java.lang.Object) android/util/Log/e(java.lang.String,java.lang.String) java/io/File/getAbsolutePath() java/lang/StringBuilder/toString() java/lang/StringBuilder/StringBuilder() java/io/File/renameTo(java.io.File) android/util/Log/d(java.lang.String,java.lang.String) java/lang/String/startsWith(java.lang.String'
'rg/apache/cordova/media/AudioPlayer/loadAudioFile(java.lang.String)','android/os/Environment/getExternalStorageDirectory() java/lang/StringBuilder/append(java.lang.String) android/media/MediaPlayer/setDataSource(java.lang.String) android/content/res/AssetManager/openFd(java.lang.String) android/media/MediaPlayer/prepare() android/content/res/AssetFileDescriptor/getStartOffset() java/io/FileInputStream/getFD() java/lang/StringBuilder/StringBuilder() java/lang/String/substring(int) java/io/FileInputStream/close() android/media/MediaPlayer/setAudioStreamType(int) java/io/File/getPath() android/app/Activity/getAssets() android/media/MediaPlayer/setOnPreparedListener(android.media.MediaPlayer$OnPreparedListener) android/content/res/AssetFileDescriptor/getFileDescriptor() android/media/MediaPlayer/prepareAsync() android/media/MediaPlayer/setDataSource(java.io.FileDescriptor) android/media/MediaPlayer/setDataSource(java.io.FileDescriptor,long,long) java/io/File/exists() java/io/FileInputStream/FileInputStream(java.lang.String) java/io/File/File(java.lang.String) java/lang/String/startsWith(java.lang.String) java/lang/StringBuilder/toString() android/content/res/AssetFileDescriptor/getLength('
'rg/apache/cordova/media/AudioPlayer/readyPlayer(java.lang.String)','java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) java/lang/String/compareTo(java.lang.String) org/apache/cordova/media/AudioPlayer$STATE/ordinal() android/media/MediaPlayer/reset() java/lang/StringBuilder/append(java.lang.Object) android/media/MediaPlayer/pause() android/media/MediaPlayer/MediaPlayer() java/lang/StringBuilder/StringBuilder() android/util/Log/d(java.lang.String,java.lang.String) android/media/MediaPlayer/seekTo(int) java/lang/StringBuilder/toString('
'rg/apache/cordova/media/AudioPlayer/startRecording(java.lang.String)','org/apache/cordova/media/AudioPlayer$MODE/ordinal() java/io/IOException/printStackTrace() android/media/MediaRecorder/start() java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) android/media/MediaRecorder/setAudioSource(int) java/lang/IllegalStateException/printStackTrace() android/media/MediaRecorder/setOutputFormat(int) android/media/MediaRecorder/setOutputFile(java.lang.String) java/lang/StringBuilder/toString() android/media/MediaRecorder/setAudioEncoder(int) android/media/MediaRecorder/prepare() java/lang/StringBuilder/StringBuilder() android/util/Log/d(java.lang.String,java.lang.String'
'om/squareup/okhttp/internal/http/HttpAuthenticator$1/authenticate(java.net.Proxy,java.net.URL,java.util.List)','java/lang/String/equalsIgnoreCase(java.lang.String) java/net/URL/getProtocol() java/net/PasswordAuthentication/getUserName() java/net/Authenticator/requestPasswordAuthentication(java.lang.String,java.net.InetAddress,int,java.lang.String,java.lang.String,java.lang.String,java.net.URL,java.net.Authenticator$RequestorType) java/net/URL/getPort() java/net/URL/getHost() java/lang/String/String(char[]) java/util/Iterator/hasNext() java/util/Iterator/next() java/net/PasswordAuthentication/getPassword() java/util/List/iterator('
'om/squareup/okhttp/internal/http/HttpAuthenticator$1/authenticateProxy(java.net.Proxy,java.net.URL,java.util.List)','java/net/URL/getProtocol() java/net/PasswordAuthentication/getUserName() java/net/Authenticator/requestPasswordAuthentication(java.lang.String,java.net.InetAddress,int,java.lang.String,java.lang.String,java.lang.String,java.net.URL,java.net.Authenticator$RequestorType) java/lang/String/equalsIgnoreCase(java.lang.String) java/net/InetSocketAddress/getHostName() java/lang/String/String(char[]) java/util/Iterator/hasNext() java/net/Proxy/address() java/util/Iterator/next() java/net/PasswordAuthentication/getPassword() java/net/InetSocketAddress/getPort() java/util/List/iterator('
'om/squareup/okhttp/HttpResponseCache$Entry/writeTo(com.squareup.okhttp.internal.DiskLruCache$Editor)','java/io/BufferedWriter/BufferedWriter(java.io.Writer) java/lang/StringBuilder/append(java.lang.String) java/io/OutputStreamWriter/OutputStreamWriter(java.io.OutputStream,java.nio.charset.Charset) java/lang/Integer/toString(int) java/lang/StringBuilder/append(char) java/lang/StringBuilder/toString() java/io/Writer/close() java/lang/StringBuilder/StringBuilder() java/io/Writer/write(java.lang.String) java/io/Writer/write(int'
'om/squareup/okhttp/HttpResponseCache$Entry/writeCertArray(java.io.Writer,java.security.cert.Certificate[])','java/io/IOException/IOException(java.lang.String) java/lang/StringBuilder/append(java.lang.String) java/security/cert/Certificate/getEncoded() java/lang/StringBuilder/append(char) java/lang/StringBuilder/toString() java/lang/Integer/toString(int) java/security/cert/CertificateEncodingException/getMessage() java/lang/StringBuilder/StringBuilder() java/io/Writer/write(java.lang.String'
'rg/apache/cordova/CordovaPreferences/copyIntoIntentExtras(android.app.Activity)','java/lang/Integer/intValue() java/lang/Long/decode(java.lang.String) java/lang/Boolean/parseBoolean(java.lang.String) java/util/Iterator/hasNext() android/content/res/Resources/getIdentifier(java.lang.String,java.lang.String,java.lang.String) java/lang/Integer/decode(java.lang.String) android/content/Intent/getExtras() android/content/Intent/putExtra(java.lang.String,boolean) android/app/Activity/getResources() java/lang/Package/getName() android/content/Intent/putExtra(java.lang.String,java.lang.String) java/util/Iterator/next() java/lang/Long/longValue() java/lang/String/equals(java.lang.Object) android/content/Intent/putExtra(java.lang.String,int) java/lang/Class/getPackage() java/util/Set/iterator() java/lang/Object/getClass() android/app/Activity/getIntent() java/util/HashMap/get(java.lang.Object) java/util/HashMap/keySet('
'rg/apache/cordova/CordovaWebView/showWebPage(java.lang.String,boolean,boolean,java.util.HashMap)','android/content/Intent/setData(android.net.Uri) android/net/Uri/getScheme() java/lang/StringBuilder/append(java.lang.String) org/apache/cordova/CordovaWebView/clearHistory() java/lang/String/equals(java.lang.Object) java/lang/StringBuilder/StringBuilder() java/lang/StringBuilder/toString() android/app/Activity/startActivity(android.content.Intent) android/content/Intent/setDataAndType(android.net.Uri,java.lang.String) java/lang/Boolean/valueOf(boolean) android/net/Uri/parse(java.lang.String) android/content/Intent/Intent(java.lang.String) java/lang/String/startsWith(java.lang.String'
'rg/apache/cordova/CordovaWebView/initWebViewSettings()','android/webkit/WebSettings/setGeolocationDatabasePath(java.lang.String) java/lang/Class/getMethod(java.lang.String,java.lang.Class[]) android/content/Context/registerReceiver(android.content.BroadcastReceiver,android.content.IntentFilter) android/webkit/WebSettings/setJavaScriptEnabled(boolean) android/webkit/WebSettings/setSavePassword(boolean) java/lang/Boolean/valueOf(boolean) android/webkit/WebSettings/getUserAgentString() android/webkit/WebSettings/setDomStorageEnabled(boolean) java/lang/String/contains(java.lang.CharSequence) android/content/Context/getApplicationContext() java/io/File/getPath() android/webkit/WebSettings/setAppCacheMaxSize(long) android/content/IntentFilter/addAction(java.lang.String) java/lang/StringBuilder/append(java.lang.String) android/webkit/WebSettings/setGeolocationEnabled(boolean) org/apache/cordova/CordovaWebView/getSettings() android/webkit/WebSettings/setJavaScriptCanOpenWindowsAutomatically(boolean) android/webkit/WebSettings/setDatabasePath(java.lang.String) java/lang/StringBuilder/StringBuilder() android/util/Log/d(java.lang.String,java.lang.String) org/apache/cordova/CordovaWebView/setVerticalScrollBarEnabled(boolean) android/content/Context/getApplicationInfo() android/webkit/WebSettings/setAppCachePath(java.lang.String) android/webkit/WebSettings/setLayoutAlgorithm(android.webkit.WebSettings$LayoutAlgorithm) android/webkit/WebSettings/setDatabaseEnabled(boolean) org/apache/cordova/CordovaWebView/getContext() android/content/IntentFilter/IntentFilter() android/webkit/WebSettings/setSaveFormData(boolean) java/lang/reflect/Method/invoke(java.lang.Object,java.lang.Object[]) org/apache/cordova/CordovaWebView/setInitialScale(int) java/lang/StringBuilder/toString() android/content/Context/getDir(java.lang.String,int) org/apache/cordova/CordovaWebView/requestFocusFromTouch() android/webkit/WebSettings/setAppCacheEnabled(boolean'
'om/squareup/okhttp/ConnectionPool$1/call()','java/util/ListIterator/hasPrevious() java/util/LinkedList/size() java/util/ListIterator/previous() java/util/List/iterator() java/util/ListIterator/remove() java/util/ArrayList/ArrayList(int) java/util/Iterator/hasNext() java/util/List/size() java/util/Iterator/next() java/util/LinkedList/listIterator(int) java/util/List/add(java.lang.Object'
'rg/apache/cordova/Whitelist$URLPattern/matches(android.net.Uri)','android/net/Uri/getHost() java/util/regex/Matcher/matches() java/lang/Integer/equals(java.lang.Object) java/lang/Integer/valueOf(int) java/lang/Exception/toString() java/util/regex/Pattern/matcher(java.lang.CharSequence) android/net/Uri/getPort() android/net/Uri/getPath() android/net/Uri/getScheme('
'rg/apache/cordova/CordovaUriHelper/shouldOverrideUrlLoading(android.webkit.WebView,java.lang.String)','android/content/Intent/setData(android.net.Uri) java/lang/StringBuilder/append(java.lang.String) android/content/Intent/setSelector(android.content.Intent) android/net/Uri/parse(java.lang.String) java/lang/String/contains(java.lang.CharSequence) android/content/Intent/setComponent(android.content.ComponentName) java/lang/StringBuilder/toString() android/app/Activity/startActivity(android.content.Intent) java/lang/StringBuilder/StringBuilder() android/content/Intent/addCategory(java.lang.String) android/content/Intent/Intent(java.lang.String) java/lang/String/startsWith(java.lang.String'
'rg/apache/cordova/media/AudioHandler/onMessage(java.lang.String,java.lang.Object)','java/util/Iterator/hasNext() org/apache/cordova/media/AudioPlayer$STATE/ordinal() java/util/Iterator/next() java/util/ArrayList/clear() java/util/Collection/iterator() java/util/HashMap/values() java/util/ArrayList/iterator() java/lang/String/equals(java.lang.Object) java/util/ArrayList/add(java.lang.Object'
'rg/apache/cordova/ConfigXmlParser/parse(android.content.res.XmlResourceParser)','java/io/IOException/printStackTrace() java/lang/StringBuilder/append(java.lang.String) java/lang/String/toLowerCase(java.util.Locale) android/content/res/XmlResourceParser/next() java/lang/StringBuilder/toString() android/util/Log/w(java.lang.String,java.lang.String) org/xmlpull/v1/XmlPullParserException/printStackTrace() java/util/ArrayList/ArrayList(int) android/content/res/XmlResourceParser/getAttributeValue(java.lang.String,java.lang.String) java/lang/String/compareToIgnoreCase(java.lang.String) android/content/res/XmlResourceParser/getName() java/lang/String/equals(java.lang.Object) java/util/ArrayList/add(java.lang.Object) java/lang/StringBuilder/StringBuilder('
'om/squareup/okhttp/internal/tls/OkHostnameVerifier/verifyHostName(java.lang.String,java.lang.String)','java/lang/String/regionMatches(int,java.lang.String,int,int) java/lang/String/equals(java.lang.Object) java/lang/String/startsWith(java.lang.String) java/lang/String/contains(java.lang.CharSequence) java/lang/String/indexOf(int,int) java/lang/String/indexOf(int) java/lang/String/endsWith(java.lang.String) java/lang/String/toLowerCase(java.util.Locale) java/lang/String/length('
'om/squareup/okhttp/internal/tls/OkHostnameVerifier/getSubjectAltNames(java.security.cert.X509Certificate,int)','java/lang/Integer/intValue() java/util/ArrayList/ArrayList() java/util/Iterator/hasNext() java/util/Collections/emptyList() java/util/List/size() java/util/Iterator/next() java/security/cert/X509Certificate/getSubjectAlternativeNames() java/util/List/add(java.lang.Object) java/util/List/get(int) java/util/Collection/iterator('
'rg/apache/cordova/DirectoryManager/getTempDirectoryPath(android.content.Context)','android/os/Environment/getExternalStorageDirectory() android/content/Context/getCacheDir() java/lang/StringBuilder/append(java.lang.String) android/os/Environment/getExternalStorageState() android/content/Context/getPackageName() java/io/File/exists() java/io/File/File(java.lang.String) java/lang/String/equals(java.lang.Object) java/lang/StringBuilder/StringBuilder() java/io/File/getAbsolutePath() java/io/File/mkdirs() java/lang/StringBuilder/toString('
'rg/apache/cordova/file/FileUtils/getAvailableFileSystems(android.app.Activity)','java/io/File/File(java.io.File,java.lang.String) android/os/Environment/getExternalStorageDirectory() android/content/Context/getCacheDir() android/os/Environment/getExternalStorageState() android/util/Log/d(java.lang.String,java.lang.String) java/io/File/getAbsolutePath() android/content/Context/getExternalFilesDir(java.lang.String) android/app/Activity/getApplicationContext() java/util/HashMap/HashMap() java/util/HashMap/put(java.lang.Object,java.lang.Object) java/lang/String/equals(java.lang.Object) android/content/Context/getExternalCacheDir() android/content/Context/getFilesDir('
'rg/apache/cordova/file/FileUtils/registerExtraFileSystems(java.lang.String[],java.util.HashMap)','java/util/HashSet/contains(java.lang.Object) java/io/File/isDirectory() java/lang/StringBuilder/append(java.lang.String) java/util/HashSet/add(java.lang.Object) java/io/File/File(java.lang.String) java/util/HashSet/HashSet() java/util/HashMap/get(java.lang.Object) java/lang/StringBuilder/toString() java/lang/StringBuilder/StringBuilder() android/util/Log/d(java.lang.String,java.lang.String) java/io/File/mkdirs('
'rg/apache/cordova/file/FileUtils/requestAllPaths()','android/os/Environment/getExternalStorageDirectory() android/content/Context/getCacheDir() android/os/Environment/getExternalStorageState() org/json/JSONObject/put(java.lang.String,java.lang.Object) java/io/File/getParentFile() java/lang/String/equals(java.lang.Object) android/content/Context/getExternalCacheDir() android/content/Context/getFilesDir() android/util/Log/d(java.lang.String,java.lang.String) org/json/JSONObject/JSONObject() android/content/Context/getExternalFilesDir(java.lang.String'
'rg/apache/cordova/file/FileUtils/resolveLocalFileSystemURI(java.lang.String)','java/net/MalformedURLException/MalformedURLException(java.lang.String) java/lang/StringBuilder/append(java.lang.String) java/lang/String/indexOf(java.lang.String,int) java/lang/String/substring(int,int) java/lang/String/substring(int) java/net/URLDecoder/decode(java.lang.String,java.lang.String) java/lang/String/startsWith(java.lang.String) java/lang/StringBuilder/toString() java/lang/String/length() java/lang/StringBuilder/StringBuilder() java/lang/String/indexOf(java.lang.String'
'rg/apache/cordova/file/FileUtils/initialize(org.apache.cordova.CordovaInterface,org.apache.cordova.CordovaWebView)','android/app/Activity/finish() java/lang/StringBuilder/append(java.lang.String) android/os/Environment/getExternalStorageState() java/io/File/File(java.lang.String) java/io/File/getAbsolutePath() android/app/Activity/getIntent() android/content/Intent/getStringExtra(java.lang.String) java/lang/StringBuilder/toString() java/lang/String/equalsIgnoreCase(java.lang.String) java/util/ArrayList/ArrayList() android/os/Environment/getExternalStorageDirectory() android/app/Activity/getCacheDir() android/app/Activity/getPackageName() java/lang/String/equals(java.lang.Object) android/util/Log/e(java.lang.String,java.lang.String) java/lang/StringBuilder/StringBuilder() android/app/Activity/getFilesDir() java/io/File/mkdirs('
