@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'om/fteams/sstrain/screens/ResultsScreen/show()','com/badlogic/gdx/scenes/scene2d/ui/Label/setY(float) java/lang/Integer/intValue() com/badlogic/gdx/scenes/scene2d/ui/Label/getWidth() java/lang/String/replaceAll(java.lang.String,java.lang.String) java/lang/StringBuilder/append(int) java/lang/Integer/toString(int) java/lang/String/format(java.lang.String,java.lang.Object[]) java/lang/Float/valueOf(float) java/util/List/size() java/lang/StringBuilder/StringBuilder() com/badlogic/gdx/scenes/scene2d/ui/Table/setFillParent(boolean) com/badlogic/gdx/scenes/scene2d/ui/Image/setWidth(float) java/lang/Integer/valueOf(int) java/lang/StringBuilder/append(java.lang.Object) java/lang/StringBuilder/toString() com/badlogic/gdx/scenes/scene2d/ui/Label/setX(float'
'om/google/gson/internal/bind/MapTypeAdapterFactory$Adapter/write(com.google.gson.stream.JsonWriter,java.util.Map)','java/util/Iterator/hasNext() java/util/Map$Entry/getKey() java/util/Iterator/next() java/util/List/add(java.lang.Object) java/util/List/get(int) java/util/Map$Entry/getValue() java/util/Map/entrySet() java/util/ArrayList/ArrayList(int) java/lang/String/valueOf(java.lang.Object) java/util/List/size() java/util/Map/size() java/util/Set/iterator('
'om/google/gson/DefaultDateTypeAdapter/deserialize(com.google.gson.JsonElement,java.lang.reflect.Type,com.google.gson.JsonDeserializationContext)','java/sql/Date/Date(long) java/lang/StringBuilder/append(java.lang.String) java/lang/IllegalArgumentException/IllegalArgumentException(java.lang.String) java/util/Date/getTime() java/lang/StringBuilder/toString() java/lang/StringBuilder/StringBuilder() java/sql/Timestamp/Timestamp(long) java/lang/StringBuilder/append(java.lang.Object) java/lang/Object/getClass('
'om/badlogic/gdx/input/RemoteInput/run()','java/io/IOException/printStackTrace() java/net/Socket/getInputStream() java/lang/StringBuilder/StringBuilder() java/io/DataInputStream/readFloat() java/net/Socket/setSoTimeout(int) java/lang/StringBuilder/toString() java/io/DataInputStream/readBoolean() java/lang/StringBuilder/append(java.lang.String) java/io/PrintStream/println(java.lang.String) java/lang/StringBuilder/append(int) java/io/DataInputStream/readInt() java/io/DataInputStream/DataInputStream(java.io.InputStream) java/io/DataInputStream/readChar() java/net/ServerSocket/accept() java/net/Socket/setTcpNoDelay(boolean'
'om/badlogic/gdx/utils/TextFormatter/simpleFormat(java.lang.String,java.lang.Object[])','java/lang/Object/toString() java/lang/StringBuilder/append(int) java/lang/String/length() java/lang/StringBuilder/append(char) java/lang/IllegalArgumentException/IllegalArgumentException(java.lang.String) java/lang/StringBuilder/append(java.lang.String) java/lang/String/charAt(int) java/lang/StringBuilder/StringBuilder() java/lang/StringBuilder/toString('
'om/badlogic/gdx/scenes/scene2d/ui/Container/draw(com.badlogic.gdx.graphics.g2d.Batch,float)','com/badlogic/gdx/scenes/scene2d/ui/Container/resetTransform(com.badlogic.gdx.graphics.g2d.Batch) com/badlogic/gdx/scenes/scene2d/ui/Container/getX() com/badlogic/gdx/scenes/scene2d/ui/Container/drawChildren(com.badlogic.gdx.graphics.g2d.Batch,float) com/badlogic/gdx/scenes/scene2d/ui/Container/isTransform() com/badlogic/gdx/scenes/scene2d/ui/Container/clipBegin(float,float,float,float) com/badlogic/gdx/scenes/scene2d/ui/Container/getWidth() com/badlogic/gdx/scenes/scene2d/ui/Container/computeTransform() com/badlogic/gdx/scenes/scene2d/ui/Container/validate() com/badlogic/gdx/scenes/scene2d/ui/Container/applyTransform(com.badlogic.gdx.graphics.g2d.Batch,com.badlogic.gdx.math.Matrix4) com/badlogic/gdx/scenes/scene2d/ui/Container/getY() com/badlogic/gdx/scenes/scene2d/ui/Container/getHeight() com/badlogic/gdx/scenes/scene2d/ui/Container/clipEnd('
'om/badlogic/gdx/scenes/scene2d/ui/Container/drawDebug(com.badlogic.gdx.graphics.glutils.ShapeRenderer)','com/badlogic/gdx/scenes/scene2d/ui/Container/resetTransform(com.badlogic.gdx.graphics.glutils.ShapeRenderer) com/badlogic/gdx/scenes/scene2d/ui/Container/getHeight() com/badlogic/gdx/scenes/scene2d/ui/Container/clipBegin(float,float,float,float) com/badlogic/gdx/scenes/scene2d/ui/WidgetGroup/drawDebug(com.badlogic.gdx.graphics.glutils.ShapeRenderer) com/badlogic/gdx/scenes/scene2d/ui/Container/getWidth() com/badlogic/gdx/scenes/scene2d/ui/Container/computeTransform() com/badlogic/gdx/scenes/scene2d/ui/Container/validate() com/badlogic/gdx/scenes/scene2d/ui/Container/applyTransform(com.badlogic.gdx.graphics.glutils.ShapeRenderer,com.badlogic.gdx.math.Matrix4) com/badlogic/gdx/scenes/scene2d/ui/Container/isTransform() com/badlogic/gdx/scenes/scene2d/ui/Container/drawDebugChildren(com.badlogic.gdx.graphics.glutils.ShapeRenderer) com/badlogic/gdx/scenes/scene2d/ui/Container/clipEnd('
'om/badlogic/gdx/graphics/glutils/IndexBufferObjectSubData/setIndices(java.nio.ShortBuffer)','java/nio/ShortBuffer/position() java/nio/ShortBuffer/flip() java/nio/ShortBuffer/clear() java/nio/ByteBuffer/position(int) java/nio/ShortBuffer/position(int) java/nio/ShortBuffer/limit() java/nio/ByteBuffer/limit(int) java/nio/ShortBuffer/put(java.nio.ShortBuffer) java/nio/ByteBuffer/limit('
'om/badlogic/gdx/utils/Json/readValue(java.lang.Class,java.lang.Class,com.badlogic.gdx.utils.JsonValue)','java/lang/Double/valueOf(java.lang.String) java/lang/Boolean/valueOf(boolean) java/lang/Class/isInterface() java/lang/Class/isArray() java/util/Map/put(java.lang.Object,java.lang.Object) java/util/ArrayList/ArrayList() java/lang/Boolean/valueOf(java.lang.String) java/lang/Class/getComponentType() java/lang/Double/valueOf(double) java/lang/Long/valueOf(long) java/lang/Byte/valueOf(byte) java/lang/StringBuilder/append(java.lang.String) java/lang/String/charAt(int) java/lang/Byte/valueOf(java.lang.String) java/lang/Short/valueOf(short) java/lang/Float/valueOf(float) java/lang/String/equals(java.lang.Object) java/lang/Class/getName() java/lang/StringBuilder/StringBuilder() java/lang/Character/valueOf(char) java/util/Collection/add(java.lang.Object) java/lang/Short/valueOf(java.lang.String) java/lang/Integer/valueOf(int) java/lang/Float/valueOf(java.lang.String) java/lang/StringBuilder/append(java.lang.Object) java/lang/Integer/valueOf(java.lang.String) java/lang/Class/getEnumConstants() java/lang/Long/valueOf(java.lang.String) java/lang/StringBuilder/toString('
'om/badlogic/gdx/utils/Json/writeFields(java.lang.Object)','java/lang/Class/isArray() java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) com/badlogic/gdx/utils/OrderedMap$OrderedMapValues/iterator() java/util/Iterator/next() java/lang/StringBuilder/StringBuilder() java/util/Arrays/deepEquals(java.lang.Object[],java.lang.Object[]) java/lang/StringBuilder/toString() java/lang/Object/equals(java.lang.Object) java/lang/Class/getName() java/lang/StringBuilder/append(java.lang.Object) java/lang/Object/getClass('
