@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'obi/omegacentauri/FastLaunch/Apps/message(java.lang.String,java.lang.String)','android/app/AlertDialog/setMessage(java.lang.CharSequence) android/app/AlertDialog/show() android/app/AlertDialog$Builder/create() android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) android/app/AlertDialog/setTitle(java.lang.CharSequence) android/app/AlertDialog/setOnCancelListener(android.content.DialogInterface$OnCancelListener'
'obi/omegacentauri/FastLaunch/Apps/saveIcon(android.content.Context,java.lang.String)','android/content/ComponentName/unflattenFromString(java.lang.String) android/util/Log/v(java.lang.String,java.lang.String) android/content/Context/getPackageManager() android/graphics/Bitmap/getWidth() java/lang/StringBuilder/StringBuilder(java.lang.String) android/content/res/Resources/getDrawable(int) java/lang/String/startsWith(java.lang.String) android/content/pm/PackageManager/getResourcesForActivity(android.content.ComponentName) android/graphics/Bitmap/getHeight() java/io/FileOutputStream/FileOutputStream(java.io.File) java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) android/graphics/drawable/BitmapDrawable/getBitmap() java/lang/StringBuilder/append(int) android/content/ComponentName/getPackageName() android/graphics/Bitmap/compress(android.graphics.Bitmap$CompressFormat,int,java.io.OutputStream) android/content/pm/PackageManager/getPackageInfo(java.lang.String,int) java/io/FileOutputStream/close('
'obi/omegacentauri/FastLaunch/MyCache/commit()','java/lang/String/valueOf(java.lang.Object) java/io/BufferedWriter/BufferedWriter(java.io.Writer) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/StringBuilder(java.lang.String) java/util/ArrayList/get(int) java/lang/StringBuilder/toString() java/io/FileWriter/FileWriter(java.lang.String) java/io/BufferedWriter/close() java/io/BufferedWriter/write(java.lang.String) java/util/ArrayList/size('
'obi/omegacentauri/FastLaunch/GetApps/onPostExecute(java.util.List)','android/widget/ListView/setAdapter(android.widget.ListAdapter) android/content/Context/getSharedPreferences(java.lang.String,int) java/util/Iterator/hasNext() java/util/Set/iterator() android/content/SharedPreferences/getAll() android/app/ProgressDialog/dismiss() java/util/Map/remove(java.lang.Object) android/content/SharedPreferences$Editor/commit() java/util/Map/size() java/util/Iterator/next() android/widget/ArrayAdapter/sort(java.util.Comparator) java/util/Map/keySet() java/util/Map/containsKey(java.lang.Object) android/content/SharedPreferences/edit() android/content/SharedPreferences$Editor/remove(java.lang.String) java/util/List/iterator('
'obi/omegacentauri/FastLaunch/GetApps/doInBackground(java.lang.Void[])','mobi/omegacentauri/FastLaunch/GetApps/publishProgress(java.lang.Object[]) android/util/Log/v(java.lang.String,java.lang.String) java/util/ArrayList/ArrayList() java/util/List/size() android/content/pm/PackageManager/queryIntentActivities(android.content.Intent,int) android/content/Intent/addCategory(java.lang.String) java/util/List/add(java.lang.Object) android/content/Intent/Intent(java.lang.String) java/lang/Integer/valueOf(int) java/util/List/get(int'
'obi/omegacentauri/FastLaunch/Popup/onCreate(android.os.Bundle)','mobi/omegacentauri/FastLaunch/Popup/requestWindowFeature(int) mobi/omegacentauri/FastLaunch/Popup/getLayoutInflater() android/view/LayoutInflater/inflate(int,android.view.ViewGroup) android/widget/LinearLayout/setLayoutParams(android.view.ViewGroup$LayoutParams) mobi/omegacentauri/FastLaunch/Popup/findViewById(int) android/widget/LinearLayout/getLayoutParams() android/app/Activity/onCreate(android.os.Bundle) mobi/omegacentauri/FastLaunch/Popup/setTheme(int) android/preference/PreferenceManager/getDefaultSharedPreferences(android.content.Context) android/content/SharedPreferences/getBoolean(java.lang.String,boolean) mobi/omegacentauri/FastLaunch/Popup/setContentView(android.view.View'
'obi/omegacentauri/FastLaunch/Popup/launch(android.content.Context,java.lang.String)','android/content/ComponentName/unflattenFromString(java.lang.String) android/net/wifi/WifiManager/getWifiState() android/util/Log/v(java.lang.String,java.lang.String) android/bluetooth/BluetoothAdapter/getState() android/content/Context/startActivity(android.content.Intent) android/provider/Settings$System/putInt(android.content.ContentResolver,java.lang.String,int) android/bluetooth/BluetoothAdapter/getDefaultAdapter() java/lang/String/equals(java.lang.Object) android/bluetooth/BluetoothAdapter/disable() android/content/Context/getSystemService(java.lang.String) android/content/Intent/setComponent(android.content.ComponentName) android/bluetooth/BluetoothAdapter/enable() android/provider/Settings$System/getInt(android.content.ContentResolver,java.lang.String) android/content/Intent/addCategory(java.lang.String) android/content/Intent/Intent(java.lang.String) android/content/Context/getContentResolver() android/content/Intent/setFlags(int) android/net/wifi/WifiManager/setWifiEnabled(boolean'
'obi/omegacentauri/FastLaunch/Popup/fit(java.lang.String,int,int)','android/text/TextPaint/setTextSize(float) android/util/Log/v(java.lang.String,java.lang.String) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) java/lang/StringBuilder/StringBuilder(java.lang.String) android/text/TextPaint/TextPaint() android/graphics/Rect/width() java/lang/StringBuilder/toString() android/content/res/Resources/getDisplayMetrics() android/text/StaticLayout/getHeight() java/lang/String/split(java.lang.String) java/lang/String/valueOf(java.lang.Object) mobi/omegacentauri/FastLaunch/Popup/getResources() android/text/TextPaint/getTextBounds(java.lang.String,int,int,android.graphics.Rect) android/graphics/Rect/Rect() java/lang/String/length() android/text/TextPaint/setTypeface(android.graphics.Typeface) android/text/StaticLayout/StaticLayout(java.lang.CharSequence,android.text.TextPaint,int,android.text.Layout$Alignment,float,float,boolean'
'obi/omegacentauri/FastLaunch/Popup/makeLists()','java/util/Iterator/hasNext() android/view/View/setVisibility(int) java/util/Map/get(java.lang.Object) java/util/Set/toArray() mobi/omegacentauri/FastLaunch/Popup/getSharedPreferences(java.lang.String,int) java/util/ArrayList/add(java.lang.Object) android/widget/ListView/setOnItemClickListener(android.widget.AdapterView$OnItemClickListener) java/util/Set/iterator() android/content/SharedPreferences/getAll() java/util/ArrayList/get(int) android/util/Log/v(java.lang.String,java.lang.String) android/widget/ListView/setAdapter(android.widget.ListAdapter) java/util/ArrayList/ArrayList() android/widget/LinearLayout/getHeight() android/content/res/Resources/getDisplayMetrics() java/util/Set/size() java/lang/StringBuilder/append(java.lang.String) android/widget/ListView/setVisibility(int) java/lang/StringBuilder/append(int) mobi/omegacentauri/FastLaunch/Popup/getResources() mobi/omegacentauri/FastLaunch/Popup/findViewById(int) java/lang/StringBuilder/StringBuilder(java.lang.String) java/util/Iterator/next() java/util/Collections/sort(java.util.List,java.util.Comparator) java/util/Map/keySet() java/lang/StringBuilder/toString() android/widget/LinearLayout/getWidth('
'obi/omegacentauri/FastLaunch/Popup$3/getView(int,android.view.View,android.view.ViewGroup)','android/content/res/Resources/getDisplayMetrics() android/view/View/setMinimumHeight(int) mobi/omegacentauri/FastLaunch/Popup/getResources() android/view/View/findViewById(int) android/widget/TextView/setText(java.lang.CharSequence) java/io/File/exists() android/widget/TextView/setTextSize(float) java/lang/StringBuilder/StringBuilder() java/io/FileInputStream/FileInputStream(java.io.File) java/util/ArrayList/get(int) java/lang/StringBuilder/toString() android/graphics/drawable/Drawable/createFromStream(java.io.InputStream,java.lang.String) android/widget/ImageView/setImageDrawable(android.graphics.drawable.Drawable) android/widget/ImageView/setVisibility(int) android/view/View/setPadding(int,int,int,int) android/view/View/inflate(android.content.Context,int,android.view.ViewGroup) android/util/Log/e(java.lang.String,java.lang.String) android/widget/TextView/setPadding(int,int,int,int) java/lang/StringBuilder/append(java.lang.Object'
