@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'ndroid/support/v4/util/AtomicFile/startWrite()','java/io/File/exists() java/io/File/mkdir() java/lang/StringBuilder/append(java.lang.Object) java/lang/StringBuilder/StringBuilder() java/io/File/renameTo(java.io.File) java/io/File/delete() java/io/FileOutputStream/FileOutputStream(java.io.File) java/lang/StringBuilder/toString() java/io/File/getParentFile('
'et/kaleidos/comicsmagic/helper/extractor/RarExtractor/getAllImagesNamesFromFile(java.io.File,java.io.File)','java/util/ArrayList/ArrayList() java/lang/String/valueOf(java.lang.Object) java/lang/StringBuilder/append(java.lang.String) java/util/ArrayList/add(java.lang.Object) java/io/File/getAbsolutePath() java/lang/StringBuilder/toString() java/lang/StringBuilder/StringBuilder(java.lang.String) android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) java/util/Collections/sort(java.util.List'
'et/kaleidos/comicsmagic/helper/extractor/RarExtractor/getFirstImageFile(java.io.File,android.content.Context)','java/io/OutputStream/close() java/lang/String/equalsIgnoreCase(java.lang.String) java/io/File/getName() java/lang/String/valueOf(java.lang.Object) android/content/Context/getCacheDir() java/lang/StringBuilder/append(java.lang.String) java/lang/String/compareToIgnoreCase(java.lang.String) java/io/File/File(java.lang.String) java/io/File/getAbsolutePath() java/lang/StringBuilder/append(java.lang.Object) java/lang/StringBuilder/toString() java/io/File/exists() java/lang/StringBuilder/StringBuilder(java.lang.String) java/io/File/mkdir() android/graphics/Bitmap/compress(android.graphics.Bitmap$CompressFormat,int,java.io.OutputStream) java/io/InputStream/close() android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) android/graphics/Bitmap/recycle() java/lang/StringBuilder/StringBuilder() android/graphics/Bitmap/createScaledBitmap(android.graphics.Bitmap,int,int,boolean) java/io/FileOutputStream/write(byte[]) java/io/ByteArrayOutputStream/toByteArray() java/io/FileInputStream/FileInputStream(java.io.File) java/io/ByteArrayOutputStream/ByteArrayOutputStream() java/io/FileOutputStream/close() java/io/File/delete() java/io/FileOutputStream/FileOutputStream(java.io.File'
'et/kaleidos/comicsmagic/helper/extractor/RarExtractor/decompressImageFile(java.io.File,java.io.File,java.lang.String,net.kaleidos.comicsmagic.listener.LoadImageListener)','java/io/OutputStream/close() java/lang/String/valueOf(java.lang.Object) java/lang/StringBuilder/append(java.lang.String) java/io/File/File(java.lang.String) java/lang/String/equals(java.lang.Object) java/io/FileOutputStream/FileOutputStream(java.io.File) java/lang/StringBuilder/toString() java/io/File/exists() java/lang/StringBuilder/StringBuilder(java.lang.String) android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) android/util/Log/d(java.lang.String,java.lang.String) java/io/File/getAbsolutePath('
'et/kaleidos/comicsmagic/SelectComicActivity/deleteComicDialog(int)','java/io/File/getName() android/app/AlertDialog$Builder/setTitle(java.lang.CharSequence) java/lang/StringBuilder/append(java.lang.String) android/app/AlertDialog$Builder/setNegativeButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) java/lang/StringBuilder/StringBuilder(java.lang.String) android/app/AlertDialog$Builder/setPositiveButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) android/app/AlertDialog$Builder/setMessage(java.lang.CharSequence) android/app/AlertDialog$Builder/show() android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) java/util/ArrayList/get(int) java/lang/StringBuilder/toString('
'et/kaleidos/comicsmagic/SelectComicActivity/deleteComic(int)','java/util/ArrayList/remove(java.lang.Object) java/io/File/getName() java/lang/String/valueOf(java.lang.Object) java/lang/StringBuilder/append(java.lang.String) android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) java/lang/StringBuilder/StringBuilder(java.lang.String) java/util/ArrayList/get(int) java/lang/StringBuilder/toString() android/widget/Toast/show('
'et/kaleidos/comicsmagic/SelectComicActivity/onCreate(android.os.Bundle)','net/kaleidos/comicsmagic/SelectComicActivity/findViewById(int) android/content/SharedPreferences/getString(java.lang.String,java.lang.String) java/io/File/exists() android/app/Activity/onCreate(android.os.Bundle) java/io/File/File(java.lang.String) android/content/SharedPreferences/edit() java/io/File/isDirectory() android/os/Environment/getExternalStorageDirectory() android/widget/GridView/setOnItemClickListener(android.widget.AdapterView$OnItemClickListener) android/widget/GridView/setOnItemLongClickListener(android.widget.AdapterView$OnItemLongClickListener) java/io/File/getAbsolutePath() net/kaleidos/comicsmagic/SelectComicActivity/setContentView(int) net/kaleidos/comicsmagic/SelectComicActivity/getSharedPreferences(java.lang.String,int'
'om/github/junrar/util/VolumeHelper/nextVolumeName(java.lang.String,boolean)','java/lang/String/length() java/lang/StringBuilder/StringBuilder(int) java/lang/StringBuilder/StringBuilder() java/lang/StringBuilder/append(char[]) java/lang/StringBuilder/append(char) java/lang/String/getChars(int,int,char[],int) java/lang/StringBuilder/append(java.lang.CharSequence,int,int) java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) java/lang/String/charAt(int'
'et/kaleidos/comicsmagic/helper/extractor/ZipExtractor/getFirstImageFile(java.io.File,android.content.Context)','java/io/File/getName() java/lang/String/valueOf(java.lang.Object) android/content/Context/getCacheDir() java/util/zip/ZipEntry/getName() java/util/zip/ZipFile/entries() java/util/zip/ZipFile/getInputStream(java.util.zip.ZipEntry) java/io/File/File(java.lang.String) java/lang/StringBuilder/StringBuilder() java/io/File/getAbsolutePath() android/graphics/Bitmap/createScaledBitmap(android.graphics.Bitmap,int,int,boolean) java/util/Enumeration/nextElement() java/io/FileOutputStream/FileOutputStream(java.io.File) java/lang/StringBuilder/toString() java/util/zip/ZipFile/ZipFile(java.io.File) java/lang/StringBuilder/append(java.lang.String) java/lang/String/compareToIgnoreCase(java.lang.String) java/util/zip/ZipEntry/isDirectory() java/io/File/exists() java/lang/StringBuilder/StringBuilder(java.lang.String) java/io/File/mkdir() android/graphics/Bitmap/compress(android.graphics.Bitmap$CompressFormat,int,java.io.OutputStream) java/io/InputStream/close() android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) android/graphics/Bitmap/recycle() java/io/FileOutputStream/write(byte[]) java/io/ByteArrayOutputStream/toByteArray() java/lang/StringBuilder/append(java.lang.Object) java/util/Enumeration/hasMoreElements() java/io/ByteArrayOutputStream/ByteArrayOutputStream() java/io/FileOutputStream/close('
'et/kaleidos/comicsmagic/helper/extractor/ZipExtractor/decompressImageFile(java.io.File,java.io.File,java.lang.String,net.kaleidos.comicsmagic.listener.LoadImageListener)','java/lang/String/valueOf(java.lang.Object) java/io/InputStream/read(byte[]) java/util/zip/ZipEntry/getName() java/lang/String/length() java/util/zip/ZipFile/getInputStream(java.util.zip.ZipEntry) android/util/Log/d(java.lang.String,java.lang.String) java/lang/String/substring(int) java/lang/StringBuilder/append(java.lang.Object) java/io/FileOutputStream/close() java/io/FileOutputStream/FileOutputStream(java.io.File) java/lang/StringBuilder/toString() java/util/zip/ZipFile/ZipFile(java.io.File) java/lang/StringBuilder/append(java.lang.String) java/io/File/exists() java/lang/StringBuilder/StringBuilder(java.lang.String) java/util/zip/ZipFile/getEntry(java.lang.String) java/io/File/File(java.lang.String) java/io/FileOutputStream/write(byte[],int,int) java/io/InputStream/close() android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) java/io/File/getAbsolutePath('
