@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'rg/projectmaxs/main/TransportRegistry/remove(java.lang.String)','java/lang/StringBuilder/StringBuilder() java/util/List/iterator() java/util/Map/remove(java.lang.Object) java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) java/lang/String/equals(java.lang.Object) java/util/Set/iterator('
'rg/projectmaxs/main/TransportRegistry/add(org.projectmaxs.shared.maintransport.TransportInformation)','java/util/Map/put(java.lang.Object,java.lang.Object) java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/util/Iterator/next() java/util/Set/iterator() java/util/List/add(java.lang.Object) java/lang/StringBuilder/toString() java/lang/StringBuilder/StringBuilder() java/util/Collections/sort(java.util.List'
'rg/projectmaxs/main/MAXSService/send(org.projectmaxs.shared.global.Message)','android/content/Intent/setClassName(java.lang.String,java.lang.String) java/util/Iterator/hasNext() org/projectmaxs/main/MAXSService/startService(android.content.Intent) java/util/Iterator/next() android/content/Intent/putExtra(java.lang.String,android.os.Parcelable) java/lang/StringBuilder/StringBuilder() android/content/Intent/Intent(java.lang.String) java/util/List/iterator() java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(java.lang.Object'
'rg/projectmaxs/main/MAXSService/performCommand(java.lang.String,org.projectmaxs.shared.maintransport.CommandOrigin)','java/lang/String/split(java.lang.String,int) java/lang/String/toLowerCase() java/lang/StringBuilder/append(java.lang.String) java/lang/String/equals(java.lang.Object) java/lang/StringBuilder/StringBuilder() android/content/Intent/setClassName(java.lang.String,java.lang.String) org/projectmaxs/main/MAXSService/startService(android.content.Intent) android/content/Intent/putExtra(java.lang.String,android.os.Parcelable) java/lang/StringBuilder/append(char) android/content/Intent/Intent(java.lang.String) java/lang/StringBuilder/toString('
'rg/projectmaxs/main/MAXSService/onStartCommand(android.content.Intent,int,int)','java/lang/String/hashCode() java/util/Iterator/hasNext() android/content/Intent/getAction() java/util/Iterator/next() java/lang/String/equals(java.lang.Object) java/lang/StringBuilder/StringBuilder() java/util/List/iterator() java/lang/StringBuilder/toString() org/projectmaxs/main/MAXSService/stopSelf(int) java/lang/IllegalStateException/IllegalStateException(java.lang.String) java/lang/StringBuilder/append(java.lang.String'
'rg/projectmaxs/main/MAXSService/sendActionToAllTransportServices(java.lang.String)','android/content/Intent/setClassName(java.lang.String,java.lang.String) java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) org/projectmaxs/main/MAXSService/startService(android.content.Intent) java/util/Iterator/next() java/lang/StringBuilder/StringBuilder() android/content/Intent/Intent(java.lang.String) java/util/List/iterator() java/lang/StringBuilder/toString('
'rg/projectmaxs/shared/global/util/DialogUtil/displayPackageInstallDialog(java.lang.String,java.lang.String,android.content.Context)','java/lang/StringBuilder/append(java.lang.String) android/app/AlertDialog$Builder/setPositiveButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) java/lang/StringBuilder/StringBuilder() android/net/Uri/parse(java.lang.String) android/app/AlertDialog$Builder/setMessage(java.lang.CharSequence) android/app/AlertDialog$Builder/show() android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) android/app/AlertDialog$Builder/setNeutralButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) java/lang/StringBuilder/toString('
'rg/projectmaxs/main/MAXSTransportIntentService/onHandleIntent(org.projectmaxs.main.MAXSService,android.content.Intent)','java/lang/String/hashCode() java/lang/IllegalStateException/IllegalStateException(java.lang.String) java/lang/StringBuilder/append(java.lang.String) android/content/Intent/getAction() java/lang/StringBuilder/StringBuilder() android/content/Intent/getStringExtra(java.lang.String) java/lang/StringBuilder/toString() android/content/Intent/getParcelableExtra(java.lang.String) java/lang/String/equals(java.lang.Object'
'rg/projectmaxs/main/MAXSIntentService/onHandleIntent(android.content.Intent)','java/lang/String/hashCode() java/lang/IllegalStateException/IllegalStateException(java.lang.String) org/projectmaxs/main/MAXSIntentService/getApplicationContext() java/lang/StringBuilder/append(java.lang.String) android/content/Intent/getAction() java/lang/String/equals(java.lang.Object) java/lang/StringBuilder/StringBuilder() java/lang/String/getBytes() android/content/Intent/getStringExtra(java.lang.String) java/lang/StringBuilder/toString('
'rg/projectmaxs/main/activities/MainActivity/onCreate(android.os.Bundle)','android/content/Intent/setClassName(java.lang.String,java.lang.String) android/content/Intent/Intent(android.content.Context,java.lang.Class) java/util/Iterator/hasNext() android/widget/TextView/setText(java.lang.CharSequence) java/lang/StringBuilder/StringBuilder() android/os/Bundle/containsKey(java.lang.String) org/projectmaxs/main/activities/MainActivity/setContentView(int) java/util/List/iterator() java/lang/StringBuilder/toString() android/widget/ListView/setAdapter(android.widget.ListAdapter) android/os/Bundle/getCharSequence(java.lang.String) org/projectmaxs/main/activities/MainActivity/findViewById(int) java/lang/StringBuilder/append(java.lang.String) org/projectmaxs/main/activities/MainActivity/startService(android.content.Intent) java/util/Iterator/next() android/content/Intent/setAction(java.lang.String) android/app/Activity/onCreate(android.os.Bundle) android/widget/Button/setOnClickListener(android.view.View$OnClickListener) android/content/Intent/Intent(java.lang.String'
