@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'oio/lib/android/bluetooth/BluetoothIOIOConnectionBootstrap/getFactories(java.util.Collection)','java/util/Iterator/next() android/bluetooth/BluetoothDevice/getName() android/util/Log/e(java.lang.String,java.lang.String) java/util/Set/iterator() java/util/Collection/add(java.lang.Object) java/lang/String/startsWith(java.lang.String'
'rg/xcsoar/XCSoar/onCreate(android.os.Bundle)','android/view/Window/addFlags(int) java/lang/StringBuilder/append(java.lang.String) android/widget/TextView/setText(java.lang.CharSequence) android/app/Activity/onCreate(android.os.Bundle) org/xcsoar/XCSoar/setContentView(android.view.View) java/lang/StringBuilder/StringBuilder() android/util/Log/d(java.lang.String,java.lang.String) android/widget/TextView/TextView(android.content.Context) org/xcsoar/XCSoar/getWindow() android/content/IntentFilter/IntentFilter(java.lang.String) org/xcsoar/XCSoar/requestWindowFeature(int) java/lang/StringBuilder/toString() org/xcsoar/XCSoar/registerReceiver(android.content.BroadcastReceiver,android.content.IntentFilter'
'rg/xcsoar/XCSoar/initSDL()','android/os/PowerManager$WakeLock/acquire() java/lang/StringBuilder/append(java.lang.String) android/widget/TextView/setText(java.lang.CharSequence) org/xcsoar/XCSoar/getSystemService(java.lang.String) java/lang/String/equals(java.lang.Object) org/xcsoar/XCSoar/setContentView(android.view.View) org/xcsoar/NativeView/setFocusableInTouchMode(boolean) java/lang/StringBuilder/toString() org/xcsoar/NativeView/requestFocus() android/os/Environment/getExternalStorageState() android/os/PowerManager/newWakeLock(int,java.lang.String) org/xcsoar/NativeView/setFocusable(boolean) java/lang/StringBuilder/StringBuilder() android/util/Log/d(java.lang.String,java.lang.String) android/widget/TextView/TextView(android.content.Context'
'rg/xcsoar/BluetoothGattClientPort/findCharacteristics()','android/bluetooth/BluetoothGattCharacteristic/getUuid() java/util/Iterator/hasNext() android/bluetooth/BluetoothGatt/getServices() java/util/Iterator/next() java/util/List/iterator() java/util/UUID/equals(java.lang.Object) android/bluetooth/BluetoothGattService/getCharacteristics() android/util/Log/e(java.lang.String,java.lang.String) android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable'
'oio/lib/impl/GenericResourceAllocator/free(ioio.lib.impl.ResourceManager$Resource)','java/lang/StringBuilder/append(java.lang.String) java/util/Set/contains(java.lang.Object) java/lang/StringBuilder/StringBuilder() java/util/List/add(java.lang.Object) java/lang/IllegalArgumentException/IllegalArgumentException(java.lang.String) java/lang/StringBuilder/append(java.lang.Object) java/lang/StringBuilder/toString() java/lang/Integer/valueOf(int) java/util/Set/remove(java.lang.Object'
'oio/lib/impl/GenericResourceAllocator/alloc(ioio.lib.impl.ResourceManager$Resource)','java/lang/Integer/intValue() java/util/List/remove(int) java/lang/StringBuilder/append(java.lang.String) java/util/List/isEmpty() java/util/List/size() java/lang/StringBuilder/StringBuilder() java/lang/Integer/valueOf(int) java/lang/StringBuilder/append(java.lang.Object) java/util/Set/add(java.lang.Object) java/lang/StringBuilder/toString('
'rg/xcsoar/NativeView/run()','android/util/DisplayMetrics/DisplayMetrics() android/graphics/Rect/height() android/os/Handler/obtainMessage() android/os/Handler/sendMessage(android.os.Message) android/view/SurfaceHolder/getSurfaceFrame() android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) android/util/Log/d(java.lang.String,java.lang.String) android/view/Display/getMetrics(android.util.DisplayMetrics) org/xcsoar/NativeView/getContext() android/graphics/Rect/width() android/os/Handler/obtainMessage(int,java.lang.Object) android/view/WindowManager/getDefaultDisplay() android/app/Activity/getWindowManager() org/xcsoar/NativeView/getHolder('
'rg/xcsoar/NativeView/openFile(java.lang.String)','android/content/Context/startActivity(android.content.Intent) java/lang/StringBuilder/append(java.lang.String) android/content/Intent/setDataAndType(android.net.Uri,java.lang.String) android/content/Intent/setAction(java.lang.String) java/io/File/File(java.lang.String) android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) java/lang/StringBuilder/StringBuilder() android/content/Intent/setFlags(int) org/xcsoar/NativeView/getContext() android/content/Intent/Intent() android/net/Uri/fromFile(java.io.File) java/lang/String/lastIndexOf(java.lang.String) java/lang/String/substring(int) android/webkit/MimeTypeMap/getMimeTypeFromExtension(java.lang.String) java/lang/StringBuilder/toString() android/webkit/MimeTypeMap/getSingleton('
'rg/xcsoar/NativeView/initGL(android.view.SurfaceHolder)','javax/microedition/khronos/egl/EGLContext/getEGL() javax/microedition/khronos/egl/EGL10/eglChooseConfig(javax.microedition.khronos.egl.EGLDisplay,int[],javax.microedition.khronos.egl.EGLConfig[],int,int[]) javax/microedition/khronos/opengles/GL10/glGetString(int) java/lang/StringBuilder/append(java.lang.String) javax/microedition/khronos/egl/EGL10/eglQueryString(javax.microedition.khronos.egl.EGLDisplay,int) javax/microedition/khronos/egl/EGL10/eglGetError() javax/microedition/khronos/egl/EGL10/eglCreateContext(javax.microedition.khronos.egl.EGLDisplay,javax.microedition.khronos.egl.EGLConfig,javax.microedition.khronos.egl.EGLContext,int[]) javax/microedition/khronos/egl/EGL10/eglInitialize(javax.microedition.khronos.egl.EGLDisplay,int[]) java/lang/Math/abs(int) javax/microedition/khronos/egl/EGL10/eglCreateWindowSurface(javax.microedition.khronos.egl.EGLDisplay,javax.microedition.khronos.egl.EGLConfig,java.lang.Object,int[]) javax/microedition/khronos/egl/EGLContext/getGL() java/lang/StringBuilder/append(int) java/lang/StringBuilder/StringBuilder() android/util/Log/d(java.lang.String,java.lang.String) javax/microedition/khronos/egl/EGL10/eglMakeCurrent(javax.microedition.khronos.egl.EGLDisplay,javax.microedition.khronos.egl.EGLSurface,javax.microedition.khronos.egl.EGLSurface,javax.microedition.khronos.egl.EGLContext) java/lang/StringBuilder/toString() javax/microedition/khronos/egl/EGL10/eglGetDisplay(java.lang.Object'
'oio/lib/android/bluetooth/BluetoothIOIOConnection/waitForConnect()','android/util/Log/v(java.lang.String,java.lang.String) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/StringBuilder() java/io/BufferedOutputStream/BufferedOutputStream(java.io.OutputStream,int) android/bluetooth/BluetoothSocket/connect() android/bluetooth/BluetoothSocket/getInputStream() java/lang/StringBuilder/toString() java/lang/Thread/sleep(long) android/bluetooth/BluetoothSocket/getOutputStream('
