@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'k/vx/connectbot/ConsoleActivity$17/onTouch(android.view.View,android.view.MotionEvent)','android/view/MotionEvent/getX() android/widget/RelativeLayout/setVisibility(int) android/widget/RelativeLayout/getVisibility() java/lang/Integer/valueOf(int) android/view/GestureDetector/onTouchEvent(android.view.MotionEvent) sk/vx/connectbot/ConsoleActivity/getString(int,java.lang.Object[]) android/text/ClipboardManager/setText(java.lang.CharSequence) android/view/MotionEvent/getDownTime() android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) java/lang/String/length() android/widget/Toast/show() sk/vx/connectbot/ConsoleActivity/getResources() android/view/MotionEvent/getAction() java/lang/Math/abs(float) android/view/MotionEvent/getY() android/view/ScaleGestureDetector/onTouchEvent(android.view.MotionEvent) android/widget/RelativeLayout/startAnimation(android.view.animation.Animation) android/util/FloatMath/floor(float'
'k/vx/connectbot/HostListActivity$3/onItemClick(android.widget.AdapterView,android.view.View,int,long)','android/content/Intent/putExtra(java.lang.String,java.lang.String) android/content/Intent/Intent(java.lang.String,android.net.Uri) sk/vx/connectbot/HostListActivity/finish() sk/vx/connectbot/HostListActivity/setResult(int,android.content.Intent) android/content/Intent/putExtra(java.lang.String,android.os.Parcelable) android/content/Intent$ShortcutIconResource/fromContext(android.content.Context,int) android/content/Intent/setFlags(int) android/widget/AdapterView/getAdapter() android/content/Intent/Intent() android/widget/Adapter/getItem(int) sk/vx/connectbot/HostListActivity/startActivity(android.content.Intent'
'k/vx/connectbot/ConsoleActivity$28/onClick(android.content.DialogInterface,int)','java/io/File/getParent() java/io/File/getName() java/io/File/File(java.lang.String) sk/vx/connectbot/ConsoleActivity/getString(int) java/io/File/toString() android/text/Editable/toString() android/widget/EditText/getText() java/lang/String/toString() android/content/SharedPreferences/getBoolean(java.lang.String,boolean'
'om/trilead/ssh2/channel/LocalAcceptThread/run()','java/net/InetAddress/getHostAddress() java/net/Socket/getInetAddress() com/trilead/ssh2/channel/StreamForwarder/start() java/net/Socket/getInputStream() java/io/IOException/getMessage() java/lang/StringBuilder/StringBuilder(java.lang.String) java/net/Socket/close() java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) java/net/Socket/getOutputStream() com/trilead/ssh2/channel/StreamForwarder/setDaemon(boolean) java/net/Socket/getPort() java/net/ServerSocket/accept('
'k/vx/connectbot/HostEditorActivity/updateSummaries()','java/util/Iterator/hasNext() android/preference/Preference/setSummary(java.lang.CharSequence) java/util/Set/iterator() android/preference/ListPreference/findIndexOfValue(java.lang.String) android/preference/Preference/setSummary(int) java/util/Iterator/next() java/util/Map/keySet() java/lang/String/equals(java.lang.Object) sk/vx/connectbot/HostEditorActivity/findPreference(java.lang.CharSequence) java/lang/Integer/parseInt(java.lang.String) android/preference/ListPreference/getEntries('
'k/vx/connectbot/HostEditorActivity/onCreate(android.os.Bundle)','java/util/List/addAll(java.util.Collection) java/util/LinkedList/LinkedList(java.util.Collection) android/preference/ListPreference/getEntries() android/preference/ListPreference/getEntryValues() android/preference/ListPreference/setEntries(java.lang.CharSequence[]) android/preference/ListPreference/setEntryValues(java.lang.CharSequence[]) java/lang/Thread/start() android/content/Intent/getLongExtra(java.lang.String,long) java/util/Arrays/asList(java.lang.Object[]) java/lang/Thread/Thread(java.lang.Runnable) java/util/List/size() java/util/List/toArray(java.lang.Object[]) sk/vx/connectbot/HostEditorActivity/findPreference(java.lang.CharSequence) android/preference/PreferenceActivity/onCreate(android.os.Bundle) android/preference/ListPreference/getValue() sk/vx/connectbot/HostEditorActivity/addPreferencesFromResource(int) sk/vx/connectbot/HostEditorActivity/getIntent('
'k/vx/connectbot/util/UberColorPickerDialog$ColorPickerView/onTouchEvent(android.view.MotionEvent)','sk/vx/connectbot/util/UberColorPickerDialog$ColorPickerView/invalidate() android/graphics/Paint/setColor(int) android/graphics/Color/colorToHSV(int,float[]) android/util/FloatMath/sin(float) android/view/MotionEvent/getAction() android/view/MotionEvent/getX() android/view/MotionEvent/getY() android/util/FloatMath/sqrt(float) android/graphics/Paint/getColor() android/graphics/Color/HSVToColor(float[]) java/lang/Math/atan2(double,double) android/util/FloatMath/cos(float'
'e/mud/terminal/vt320/putChar(char,boolean,boolean)','de/mud/terminal/vt320/insertChar(int,int,char,int) de/mud/terminal/vt320/insertLine(int,boolean) de/mud/terminal/vt320/setMargins(int,int) java/lang/StringBuilder/append(int) java/lang/StringBuilder/StringBuilder(java.lang.String) de/mud/terminal/vt320/deleteLine(int) java/lang/String/equals(java.lang.Object) de/mud/terminal/vt320/getTopMargin() java/lang/StringBuilder/append(char) java/lang/StringBuilder/toString() de/mud/terminal/vt320/putChar(int,int,char,int) de/mud/terminal/vt320/insertLine(int,int,boolean) de/mud/terminal/vt320/showCursor(boolean) de/mud/terminal/vt320/setCursorPosition(int,int) java/lang/String/valueOf(java.lang.Object) java/lang/StringBuilder/append(java.lang.String) java/lang/String/charAt(int) de/mud/terminal/vt320/deleteArea(int,int,int,int,int) de/mud/terminal/vt320/deleteChar(int,int) java/lang/StringBuilder/setLength(int) java/lang/String/length() de/mud/terminal/vt320/getBottomMargin('
'e/mud/terminal/vt320/handle_osc(java.lang.String)','java/lang/String/split(java.lang.String) java/lang/StringBuilder/append(java.lang.String) java/lang/String/equals(java.lang.Object) java/lang/StringBuilder/toString() java/lang/StringBuilder/setLength(int) java/lang/String/length() java/lang/StringBuilder/StringBuilder(java.lang.String) java/lang/Integer/parseInt(java.lang.String,int) java/lang/String/substring(int,int) java/lang/String/substring(int) java/lang/Integer/parseInt(java.lang.String'
'e/mud/terminal/vt320/unEscape(java.lang.String)','java/lang/String/valueOf(java.lang.Object) java/lang/String/length() java/lang/StringBuilder/StringBuilder(java.lang.String) java/lang/String/substring(int,int) java/lang/StringBuilder/append(char) java/lang/String/indexOf(int,int) java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) java/lang/String/charAt(int) java/lang/String/substring(int) java/lang/Integer/parseInt(java.lang.String'
'om/lamerman/FileDialog$5/onClick(android.view.View)','android/content/Intent/putExtra(java.lang.String,java.lang.String) java/lang/String/valueOf(java.lang.Object) java/lang/StringBuilder/append(java.lang.String) com/lamerman/FileDialog/finish() android/widget/EditText/getText() java/lang/StringBuilder/append(java.lang.Object) java/lang/StringBuilder/toString() android/text/Editable/length() com/lamerman/FileDialog/getIntent() com/lamerman/FileDialog/setResult(int,android.content.Intent) java/lang/StringBuilder/StringBuilder(java.lang.String'
'k/vx/connectbot/GeneratePubkeyActivity/onCreate(android.os.Bundle)','sk/vx/connectbot/GeneratePubkeyActivity/findViewById(int) android/widget/RadioGroup/setOnCheckedChangeListener(android.widget.RadioGroup$OnCheckedChangeListener) android/widget/SeekBar/setOnSeekBarChangeListener(android.widget.SeekBar$OnSeekBarChangeListener) android/app/Activity/onCreate(android.os.Bundle) android/widget/EditText/setOnFocusChangeListener(android.view.View$OnFocusChangeListener) android/widget/EditText/addTextChangedListener(android.text.TextWatcher) sk/vx/connectbot/GeneratePubkeyActivity/setContentView(int) android/widget/Button/setOnClickListener(android.view.View$OnClickListener) android/view/LayoutInflater/from(android.content.Context'
'k/vx/connectbot/GeneratePubkeyActivity/startKeyGen()','android/app/ProgressDialog/setMessage(java.lang.CharSequence) android/app/ProgressDialog/show() android/content/res/Resources/getText(int) java/lang/Thread/start() java/lang/Thread/Thread(java.lang.Runnable) java/lang/Thread/setName(java.lang.String) android/app/ProgressDialog/ProgressDialog(android.content.Context) sk/vx/connectbot/GeneratePubkeyActivity/getResources() android/app/ProgressDialog/setCancelable(boolean) android/app/ProgressDialog/setIndeterminate(boolean'
'k/vx/connectbot/PortForwardListActivity$4/onMenuItemClick(android.view.MenuItem)','android/app/AlertDialog$Builder/setPositiveButton(int,android.content.DialogInterface$OnClickListener) android/view/View/findViewById(int) android/widget/Spinner/setOnItemSelectedListener(android.widget.AdapterView$OnItemSelectedListener) android/app/AlertDialog/show() android/app/AlertDialog$Builder/create() android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) android/app/AlertDialog$Builder/setNegativeButton(int,android.content.DialogInterface$OnClickListener) android/view/LayoutInflater/inflate(int,android.view.ViewGroup,boolean) android/app/AlertDialog$Builder/setView(android.view.View'
