@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'et/smartrover/skyrover2/pilot/prefs/ButtonMappingDialogPreference/onCreateDialogView()','android/widget/LinearLayout/addView(android.view.View,android.view.ViewGroup$LayoutParams) android/widget/TextView/setPadding(int,int,int,int) android/widget/LinearLayout/setOrientation(int) net/smartrover/skyrover2/pilot/prefs/ButtonMappingDialogPreference/getContext() android/widget/TextView/setText(int) android/widget/TextView/setGravity(int) android/widget/LinearLayout/LinearLayout(android.content.Context) android/widget/TextView/TextView(android.content.Context'
'et/smartrover/skyrover2/pilot/a/onReceive(android.content.Context,android.content.Intent)','net/smartrover/skyrover2/pilot/MainActivity/getPackageName() java/lang/String/valueOf(java.lang.Object) java/lang/StringBuilder/append(java.lang.String) android/content/Intent/getAction() android/widget/Toast/show() java/lang/StringBuilder/StringBuilder(java.lang.String) java/lang/String/equals(java.lang.Object) android/util/Log/d(java.lang.String,java.lang.String) android/widget/Toast/makeText(android.content.Context,int,int) java/lang/StringBuilder/toString() android/content/Intent/getParcelableExtra(java.lang.String) android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) java/lang/StringBuilder/append(java.lang.Object) android/content/Intent/getBooleanExtra(java.lang.String,boolean'
'et/smartrover/skyrover2/pilot/MainActivity/onCreate(android.os.Bundle)','net/smartrover/skyrover2/pilot/MainActivity/registerReceiver(android.content.BroadcastReceiver,android.content.IntentFilter) net/smartrover/skyrover2/pilot/MainActivity/getPackageName() java/lang/String/valueOf(java.lang.Object) android/content/IntentFilter/addAction(java.lang.String) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/StringBuilder(java.lang.String) android/app/Activity/onCreate(android.os.Bundle) net/smartrover/skyrover2/pilot/MainActivity/getResources() net/smartrover/skyrover2/pilot/MainActivity/setContentView(int) android/content/IntentFilter/IntentFilter() java/lang/StringBuilder/toString() net/smartrover/skyrover2/pilot/MainActivity/findViewById(int'
'et/smartrover/skyrover2/pilot/MainActivity/j()','android/content/SharedPreferences/getString(java.lang.String,java.lang.String) android/util/Log/e(java.lang.String,java.lang.String) android/util/Log/d(java.lang.String,java.lang.String) java/lang/Integer/parseInt(java.lang.String) android/content/SharedPreferences/getBoolean(java.lang.String,boolean) java/lang/Thread/start() android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) net/smartrover/skyrover2/pilot/MainActivity/getPackageManager() java/lang/IllegalArgumentException/getMessage() android/widget/Toast/show() java/lang/Thread/Thread(java.lang.Runnable) java/io/IOException/getMessage() android/content/pm/PackageManager/hasSystemFeature(java.lang.String'
'et/smartrover/skyrover2/pilot/prefs/a/a(java.lang.String,java.lang.String,java.lang.String)','java/lang/String/valueOf(java.lang.Object) java/lang/StringBuilder/append(java.lang.String) android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) android/widget/Toast/show() android/content/SharedPreferences$Editor/commit() java/lang/StringBuilder/StringBuilder(java.lang.String) android/content/SharedPreferences/edit() net/smartrover/skyrover2/pilot/prefs/a/getActivity() android/content/SharedPreferences$Editor/putString(java.lang.String,java.lang.String) java/lang/StringBuilder/toString('
'et/smartrover/skyrover2/pilot/prefs/a/a(net.smartrover.skyrover2.a.n[])','android/os/Bundle/putStringArray(java.lang.String,java.lang.String[]) android/os/Bundle/Bundle() java/lang/StringBuilder/append(java.lang.String) net/smartrover/skyrover2/pilot/prefs/a/getFragmentManager() java/lang/StringBuilder/StringBuilder(java.lang.String) net/smartrover/skyrover2/pilot/prefs/h/show(android.app.FragmentManager,java.lang.String) java/lang/StringBuilder/append(int) net/smartrover/skyrover2/pilot/prefs/h/setArguments(android.os.Bundle) java/lang/StringBuilder/toString() java/lang/String/valueOf(int'
'et/smartrover/skyrover2/pilot/prefs/a/a(java.lang.String,java.lang.String,int,java.lang.String)','java/lang/String/valueOf(java.lang.Object) java/lang/StringBuilder/append(java.lang.String) android/content/SharedPreferences/getString(java.lang.String,java.lang.String) java/lang/StringBuilder/append(int) net/smartrover/skyrover2/pilot/prefs/a/findPreference(java.lang.CharSequence) java/lang/StringBuilder/StringBuilder(java.lang.String) android/preference/Preference/setSummary(java.lang.CharSequence) java/lang/Integer/parseInt(java.lang.String) java/lang/StringBuilder/toString('
'et/smartrover/skyrover2/pilot/prefs/a/b()','android/preference/CheckBoxPreference/setChecked(boolean) android/content/res/Resources/getString(int) android/preference/CheckBoxPreference/setEnabled(boolean) net/smartrover/skyrover2/pilot/prefs/a/findPreference(java.lang.CharSequence) android/util/Log/i(java.lang.String,java.lang.String) net/smartrover/skyrover2/pilot/prefs/a/getResources() android/hardware/SensorManager/getDefaultSensor(int) android/preference/CheckBoxPreference/setSummaryOff(java.lang.CharSequence) net/smartrover/skyrover2/pilot/prefs/a/getActivity() android/app/Activity/getSystemService(java.lang.String'
'et/smartrover/skyrover2/pilot/prefs/a/c()','android/content/res/Resources/getString(int) net/smartrover/skyrover2/pilot/prefs/a/findPreference(java.lang.CharSequence) java/lang/IllegalArgumentException/getMessage() java/io/IOException/getMessage() java/lang/StringBuilder/StringBuilder(java.lang.String) net/smartrover/skyrover2/pilot/prefs/a/getResources() android/util/Log/d(java.lang.String,java.lang.String) net/smartrover/skyrover2/pilot/prefs/a/getActivity() java/lang/StringBuilder/append(float) java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) android/preference/Preference/setSummary(java.lang.CharSequence) android/util/Log/e(java.lang.String,java.lang.String'
'et/smartrover/skyrover2/pilot/prefs/a/onSharedPreferenceChanged(android.content.SharedPreferences,java.lang.String)','android/preference/CheckBoxPreference/setChecked(boolean) android/preference/Preference/setEnabled(boolean) android/content/SharedPreferences/getString(java.lang.String,java.lang.String) android/widget/Toast/show() java/lang/StringBuilder/StringBuilder(java.lang.String) android/preference/CheckBoxPreference/setSummary(java.lang.CharSequence) java/lang/String/equals(java.lang.Object) net/smartrover/skyrover2/pilot/prefs/a/getActivity() android/content/SharedPreferences/getBoolean(java.lang.String,boolean) java/lang/StringBuilder/toString() android/preference/CheckBoxPreference/setEnabled(boolean) java/lang/StringBuilder/append(java.lang.String) net/smartrover/skyrover2/pilot/prefs/a/findPreference(java.lang.CharSequence) android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) android/preference/Preference/setSummary(java.lang.CharSequence'
'et/smartrover/skyrover2/pilot/prefs/a/a(int,int)','java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) android/widget/Toast/show() android/content/SharedPreferences$Editor/commit() java/lang/StringBuilder/StringBuilder(java.lang.String) android/content/SharedPreferences/edit() net/smartrover/skyrover2/pilot/prefs/a/getActivity() android/content/SharedPreferences$Editor/putString(java.lang.String,java.lang.String) java/lang/StringBuilder/toString() java/lang/String/valueOf(int'
'/a/c/f()','java/util/ArrayList/ArrayList() java/lang/StringBuilder/append(java.lang.String) java/lang/ClassLoader/getSystemResources(java.lang.String) java/util/List/size() java/lang/StringBuilder/StringBuilder() java/util/List/add(java.lang.Object) java/util/List/get(int) java/lang/ClassLoader/getResources(java.lang.String) java/util/Enumeration/nextElement() java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.Object) java/lang/Class/getClassLoader() java/util/Enumeration/hasMoreElements('
