@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'rg/ab/x48/X48/onActivityResult(int,int,android.content.Intent)','android/preference/PreferenceManager/getDefaultSharedPreferences(android.content.Context) java/lang/StringBuilder/toString() org/ab/x48/X48/showDialog(int) android/app/Activity/onActivityResult(int,int,android.content.Intent) android/util/Log/i(java.lang.String,java.lang.String) android/content/Intent/getStringExtra(java.lang.String) android/content/SharedPreferences/getBoolean(java.lang.String,boolean'
'rg/ab/x48/X48/managePort(int,java.lang.String)','java/io/IOException/printStackTrace() java/io/File/File(java.io.File,java.lang.String) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) org/ab/x48/X48/showDialog(int) java/lang/StringBuilder/StringBuilder() java/io/FileOutputStream/close() java/lang/StringBuilder/toString() java/io/File/exists() android/util/Log/i(java.lang.String,java.lang.String) java/lang/Integer/parseInt(java.lang.String) java/io/File/length() java/io/FileOutputStream/write(byte[]) java/io/File/delete() java/io/FileOutputStream/FileOutputStream(java.io.File'
'om/getkeepsafe/relinker/elf/ElfParser/parseNeededDependencies()','java/nio/ByteBuffer/allocate(int) java/util/ArrayList/ArrayList() java/lang/IllegalStateException/IllegalStateException(java.lang.String) java/lang/Long/valueOf(long) java/nio/ByteBuffer/order(java.nio.ByteOrder) java/util/Collections/unmodifiableList(java.util.List) java/util/List/add(java.lang.Object) java/util/List/iterator() java/util/Iterator/hasNext() java/nio/channels/FileChannel/position(long) java/util/Iterator/next() java/lang/Long/longValue('
'rg/ab/x48/HPView/drawButton(android.graphics.Canvas,boolean,int,boolean,int,int,int,int,java.lang.String,java.lang.String,java.lang.String,java.lang.String)','android/graphics/Paint/setColor(int) android/graphics/LinearGradient/LinearGradient(float,float,float,float,int,int,android.graphics.Shader$TileMode) android/graphics/Rect/height() android/graphics/Paint/Paint() android/graphics/Paint/setShader(android.graphics.Shader) java/lang/String/startsWith(java.lang.String) android/graphics/Paint/setStyle(android.graphics.Paint$Style) android/graphics/Rect/width() android/graphics/Canvas/drawRoundRect(android.graphics.RectF,float,float,android.graphics.Paint) android/graphics/Canvas/drawText(java.lang.String,float,float,android.graphics.Paint) android/graphics/Rect/Rect() java/lang/String/length() android/graphics/RectF/RectF(float,float,float,float) java/lang/String/substring(int) android/graphics/Paint/getTextBounds(java.lang.String,int,int,android.graphics.Rect'
'rg/ab/x48/HPView/refreshMainScreen(short[])','java/util/ArrayList/iterator() android/graphics/Paint/setColor(int) java/lang/StringBuilder/append(java.lang.String) android/graphics/Matrix/Matrix() java/lang/StringBuilder/append(boolean) java/util/ArrayList/add(java.lang.Object) android/graphics/Bitmap/copyPixelsFromBuffer(java.nio.Buffer) java/util/ArrayList/remove(int) java/lang/Integer/intValue() android/graphics/Paint/setAntiAlias(boolean) android/graphics/Typeface/createFromAsset(android.content.res.AssetManager,java.lang.String) java/util/ArrayList/ArrayList() android/graphics/Canvas/getHeight() java/util/Iterator/hasNext() android/graphics/Canvas/drawBitmap(android.graphics.Bitmap,android.graphics.Matrix,android.graphics.Paint) android/graphics/Bitmap/getWidth() android/graphics/Canvas/drawRoundRect(android.graphics.RectF,float,float,android.graphics.Paint) java/nio/ShortBuffer/wrap(short[]) java/lang/Character/toString(char) org/ab/x48/X48/getAssets() android/graphics/Paint/Paint() android/graphics/Paint/setStrokeWidth(float) android/graphics/Paint/setTypeface(android.graphics.Typeface) android/graphics/Canvas/drawBitmap(android.graphics.Bitmap,float,float,android.graphics.Paint) android/graphics/Matrix/preScale(float,float) android/util/Log/i(java.lang.String,java.lang.String) android/graphics/Paint/setFilterBitmap(boolean) java/util/Iterator/next() android/graphics/Rect/Rect(int,int,int,int) java/lang/StringBuilder/StringBuilder() android/graphics/Bitmap/createBitmap(int,int,android.graphics.Bitmap$Config) org/ab/x48/X48/getResources() android/graphics/Canvas/Canvas(android.graphics.Bitmap) android/graphics/Paint/setTextSize(float) android/view/SurfaceHolder/unlockCanvasAndPost(android.graphics.Canvas) java/util/ArrayList/add(int,java.lang.Object) java/lang/Integer/valueOf(int) android/graphics/BitmapFactory$Options/BitmapFactory$Options() android/graphics/BitmapFactory/decodeResource(android.content.res.Resources,int,android.graphics.BitmapFactory$Options) android/graphics/Paint/setStyle(android.graphics.Paint$Style) android/graphics/RectF/RectF(android.graphics.Rect) android/graphics/Color/rgb(int,int,int) android/graphics/Matrix/postTranslate(float,float) android/graphics/Canvas/drawRect(float,float,float,float,android.graphics.Paint) android/graphics/Bitmap/getHeight() android/graphics/Canvas/getWidth() java/lang/StringBuilder/toString() android/view/SurfaceHolder/lockCanvas(android.graphics.Rect'
'om/getkeepsafe/relinker/ApkLibraryInstaller/installLibrary(android.content.Context,java.lang.String[],java.lang.String,java.io.File,com.getkeepsafe.relinker.ReLinkerInstance)','java/io/File/createNewFile() java/util/zip/ZipFile/ZipFile(java.io.File,int) java/lang/StringBuilder/append(java.lang.String) java/io/File/setReadable(boolean,boolean) java/io/File/exists() java/util/zip/ZipFile/getInputStream(java.util.zip.ZipEntry) java/io/File/setExecutable(boolean,boolean) java/lang/StringBuilder/append(char) java/io/FileOutputStream/FileOutputStream(java.io.File) java/util/zip/ZipFile/getEntry(java.lang.String) java/io/File/File(java.lang.String) java/lang/StringBuilder/StringBuilder() java/util/zip/ZipFile/close() java/io/FileOutputStream/getFD() android/content/Context/getApplicationInfo() java/io/File/length() java/io/File/setWritable(boolean) java/lang/StringBuilder/toString() java/io/FileDescriptor/sync('
'rg/ab/x48/ProgListView/onListItemClick(android.widget.ListView,android.view.View,int,long)','android/content/Intent/putExtra(java.lang.String,java.lang.String) java/io/File/getParent() java/io/File/isDirectory() org/ab/x48/ProgListView/finish() android/content/SharedPreferences$Editor/commit() java/io/File/File(java.lang.String) java/io/File/getAbsolutePath() android/content/SharedPreferences/edit() java/util/List/get(int) android/preference/PreferenceManager/getDefaultSharedPreferences(android.content.Context) android/content/SharedPreferences$Editor/putString(java.lang.String,java.lang.String) android/content/Intent/Intent() java/lang/String/equals(java.lang.Object) org/ab/x48/ProgListView/setResult(int,android.content.Intent'
'rg/ab/x48/ProgListView/showDirectory(java.lang.String)','java/io/File/isDirectory() java/util/List/addAll(java.util.Collection) java/io/File/File(java.lang.String) java/io/File/getAbsolutePath() java/util/List/clear() java/util/List/add(java.lang.Object) java/util/Set/add(java.lang.Object) java/io/File/listFiles() java/util/TreeSet/TreeSet() org/ab/x48/ProgListView/setListAdapter(android.widget.ListAdapter) java/io/File/getParentFile('
'rg/ab/x48/Settings/createPreferenceHierarchy()','android/preference/PreferenceCategory/addPreference(android.preference.Preference) android/preference/CheckBoxPreference/setEnabled(boolean) android/preference/ListPreference/setEntryValues(int) android/preference/CheckBoxPreference/setKey(java.lang.String) org/ab/x48/Settings/setResult(int) android/preference/ListPreference/setKey(java.lang.String) java/lang/Boolean/valueOf(boolean) android/preference/ListPreference/setSummary(int) android/preference/ListPreference/setDefaultValue(java.lang.Object) android/preference/PreferenceManager/createPreferenceScreen(android.content.Context) android/preference/CheckBoxPreference/setDefaultValue(java.lang.Object) android/preference/ListPreference/setTitle(int) android/preference/PreferenceCategory/setTitle(int) android/preference/CheckBoxPreference/setTitle(int) android/preference/PreferenceManager/getSharedPreferences() org/ab/x48/Settings/getPreferenceManager() android/preference/CheckBoxPreference/setOnPreferenceChangeListener(android.preference.Preference$OnPreferenceChangeListener) android/preference/ListPreference/setDialogTitle(int) android/preference/ListPreference/setEntries(int) android/preference/PreferenceScreen/setTitle(int) android/preference/PreferenceScreen/addPreference(android.preference.Preference) android/preference/CheckBoxPreference/setSummary(int) android/preference/ListPreference/ListPreference(android.content.Context) android/content/SharedPreferences/getBoolean(java.lang.String,boolean) android/preference/PreferenceCategory/PreferenceCategory(android.content.Context) android/preference/CheckBoxPreference/CheckBoxPreference(android.content.Context'
'rg/ab/x48/AssetUtil/copyAsset(android.content.res.AssetManager,java.io.File,boolean)','android/content/res/AssetManager/list(java.lang.String) java/io/IOException/printStackTrace() java/io/File/File(java.io.File,java.lang.String) java/io/InputStream/read(byte[]) java/lang/StringBuilder/append(java.lang.String) android/content/res/AssetManager/open(java.lang.String) java/lang/String/equals(java.lang.Object) java/lang/StringBuilder/StringBuilder() java/io/File/length() java/io/FileOutputStream/close() java/io/FileOutputStream/FileOutputStream(java.io.File) java/lang/StringBuilder/toString() java/io/File/exists() android/util/Log/i(java.lang.String,java.lang.String) java/io/FileOutputStream/write(byte[],int,int) java/io/InputStream/close('
