@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'om/hamsiapps/hamsiwallpaperslideshow/MainActivity$4/onClick(android.view.View)','java/lang/StringBuilder/append(java.lang.String) com/hamsiapps/hamsiwallpaperslideshow/MainActivity/startActivity(android.content.Intent) android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) java/lang/StringBuilder/StringBuilder() android/net/Uri/parse(java.lang.String) android/content/Intent/addFlags(int) android/content/pm/PackageManager/getPackageInfo(java.lang.String,int) java/lang/StringBuilder/toString('
'om/hamsiapps/hamsiwallpaperslideshow/BitmapUtil/transform(android.graphics.Matrix,android.graphics.Bitmap,int,int,boolean,boolean)','android/graphics/Canvas/drawBitmap(android.graphics.Bitmap,android.graphics.Rect,android.graphics.Rect,android.graphics.Paint) android/graphics/Rect/height() java/lang/Math/max(int,int) android/graphics/Rect/Rect(int,int,int,int) android/graphics/Bitmap/recycle() android/graphics/Bitmap/createBitmap(int,int,android.graphics.Bitmap$Config) android/graphics/Canvas/Canvas(android.graphics.Bitmap) android/graphics/Bitmap/createBitmap(android.graphics.Bitmap,int,int,int,int) android/graphics/Bitmap/getWidth() android/graphics/Rect/width() java/lang/Math/min(int,int) android/graphics/Bitmap/getHeight('
'om/hamsiapps/hamsiwallpaperslideshow/SelectFolderActivity$SearchFoldersTask/listDirectoriesThatHaveImages(java.util.ArrayList,java.util.ArrayList)','java/util/ArrayList/iterator() java/io/File/listFiles(java.io.FileFilter) java/io/File/exists() java/util/Iterator/next() java/util/ArrayList/add(java.lang.Object) android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) java/io/File/toString() java/util/Iterator/hasNext() java/io/File/isDirectory('
'om/hamsiapps/hamsiwallpaperslideshow/SelectFolderActivity$SearchFoldersTask/onPostExecute(java.lang.String[])','android/app/AlertDialog$Builder/setTitle(java.lang.CharSequence) java/lang/StringBuilder/append(java.lang.String) android/app/ProgressDialog/isShowing() android/app/AlertDialog/show() android/app/AlertDialog$Builder/setPositiveButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) java/lang/StringBuilder/StringBuilder() android/app/AlertDialog$Builder/setMessage(java.lang.CharSequence) android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) java/lang/StringBuilder/toString() android/app/AlertDialog$Builder/setCancelable(boolean) android/app/AlertDialog$Builder/setNegativeButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) android/app/AlertDialog$Builder/create() android/app/ProgressDialog/dismiss() android/app/ListActivity/setListAdapter(android.widget.ListAdapter) android/app/AlertDialog$Builder/show('
'om/hamsiapps/hamsiwallpaperslideshow/MainActivity$3/onClick(android.view.View)','android/app/AlertDialog$Builder/setIcon(int) com/hamsiapps/hamsiwallpaperslideshow/MainActivity/getString(int) com/hamsiapps/hamsiwallpaperslideshow/MainActivity/getPackageName() android/app/AlertDialog$Builder/setTitle(int) java/lang/String/replaceAll(java.lang.String,java.lang.String) android/text/Html/fromHtml(java.lang.String) android/view/View/findViewById(int) android/widget/TextView/setText(java.lang.CharSequence) android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) android/app/AlertDialog$Builder/setView(android.view.View) com/hamsiapps/hamsiwallpaperslideshow/MainActivity/getLayoutInflater() android/app/AlertDialog$Builder/show() android/content/pm/PackageManager/getPackageInfo(java.lang.String,int) android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) android/app/AlertDialog$Builder/setPositiveButton(int,android.content.DialogInterface$OnClickListener) android/view/LayoutInflater/inflate(int,android.view.ViewGroup) com/hamsiapps/hamsiwallpaperslideshow/MainActivity/getPackageManager('
'om/hamsiapps/hamsiwallpaperslideshow/SelectFolderActivity$SearchFoldersTask$1/onClick(android.content.DialogInterface,int)','android/content/Intent/putExtra(java.lang.String,java.lang.String) android/content/Intent/createChooser(android.content.Intent,java.lang.CharSequence) android/content/DialogInterface/cancel() android/widget/Toast/show() android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) android/content/Intent/setType(java.lang.String) android/net/Uri/parse(java.lang.String) android/content/Intent/putExtra(java.lang.String,java.lang.String[]) android/content/Intent/Intent(java.lang.String,android.net.Uri) android/content/Context/startActivity(android.content.Intent) com/hamsiapps/hamsiwallpaperslideshow/SelectFolderActivity/finish() android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int'
'om/hamsiapps/hamsiwallpaperslideshow/FolderArrayAdapter/getView(int,android.view.View,android.view.ViewGroup)','java/io/File/getName() android/view/LayoutInflater/inflate(int,android.view.ViewGroup) java/lang/StringBuilder/append(java.lang.String) java/io/File/listFiles(java.io.FileFilter) android/widget/TextView/setText(java.lang.CharSequence) java/io/File/File(java.lang.String) android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) java/lang/StringBuilder/StringBuilder() android/widget/ImageView/setImageResource(int) android/view/View/getTag() java/lang/StringBuilder/toString() java/lang/StringBuilder/append(int) java/io/File/getAbsolutePath() android/widget/ImageView/setImageBitmap(android.graphics.Bitmap'
'om/hamsiapps/hamsiwallpaperslideshow/HamsiWallpaperSlideshow$WallpaperEngine/getDefaultBitmap()','android/content/res/Resources/getDisplayMetrics() android/graphics/Paint/setColor(int) android/graphics/Bitmap/getWidth() java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/StringBuilder() android/graphics/Paint/getTextBounds(java.lang.String,int,int,android.graphics.Rect) android/graphics/Bitmap/getConfig() android/graphics/Color/rgb(int,int,int) java/lang/StringBuilder/toString() com/hamsiapps/hamsiwallpaperslideshow/HamsiWallpaperSlideshow/getString(int) android/graphics/Paint/setShadowLayer(float,float,float,int) android/graphics/Canvas/drawText(java.lang.String,float,float,android.graphics.Paint) android/graphics/Rect/Rect() java/lang/String/length() android/graphics/Canvas/Canvas(android.graphics.Bitmap) android/graphics/Paint/setTextSize(float) android/graphics/Rect/width() android/graphics/Paint/Paint(int) com/hamsiapps/hamsiwallpaperslideshow/HamsiWallpaperSlideshow/getResources() android/graphics/Bitmap/copy(android.graphics.Bitmap$Config,boolean) android/graphics/Bitmap/getHeight('
'om/hamsiapps/hamsiwallpaperslideshow/HamsiWallpaperSlideshow$WallpaperEngine/onSharedPreferenceChanged(android.content.SharedPreferences,java.lang.String)','java/lang/Integer/intValue() android/content/res/Resources/getString(int) java/lang/Boolean/valueOf(java.lang.String) android/content/SharedPreferences/getString(java.lang.String,java.lang.String) java/lang/String/equals(java.lang.Object) android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) java/lang/Integer/parseInt(java.lang.String) java/lang/Integer/valueOf(java.lang.String) com/hamsiapps/hamsiwallpaperslideshow/HamsiWallpaperSlideshow/getResources() android/content/SharedPreferences/getBoolean(java.lang.String,boolean) java/lang/Boolean/booleanValue('
'om/hamsiapps/hamsiwallpaperslideshow/HamsiWallpaperSlideshow$WallpaperEngine/drawFrame(boolean,boolean)','android/os/Environment/getExternalStorageState() android/graphics/Canvas/drawBitmap(android.graphics.Bitmap,float,float,android.graphics.Paint) java/io/File/File(java.lang.String) android/content/Intent/addFlags(int) java/lang/System/currentTimeMillis() android/view/SurfaceHolder/lockCanvas() android/os/Handler/removeCallbacks(java.lang.Runnable) android/os/Handler/postDelayed(java.lang.Runnable,long) android/content/Intent/Intent(android.content.Context,java.lang.Class) com/hamsiapps/hamsiwallpaperslideshow/HamsiWallpaperSlideshow/getApplication() android/graphics/Canvas/drawColor(int) android/app/Application/startActivity(android.content.Intent) com/hamsiapps/hamsiwallpaperslideshow/HamsiWallpaperSlideshow$WallpaperEngine/getSurfaceHolder() java/lang/String/equals(java.lang.Object) java/lang/Exception/printStackTrace() java/lang/Math/random() android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) android/graphics/Bitmap/recycle() com/hamsiapps/hamsiwallpaperslideshow/HamsiWallpaperSlideshow/getBaseContext() java/io/File/getAbsolutePath() android/view/SurfaceHolder/unlockCanvasAndPost(android.graphics.Canvas'
