@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'ouch/smp/Main$6/onClick(android.content.DialogInterface,int)','android/content/DialogInterface/dismiss() java/lang/StringBuilder/StringBuilder() souch/smp/RowsAdapter/notifyDataSetChanged() souch/smp/Main/getString(int) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(java.lang.Object) java/lang/StringBuilder/toString('
'ouch/smp/Main$7/onClick(android.content.DialogInterface,int)','souch/smp/Main/getString(int) souch/smp/Main/getApplicationContext() android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) android/widget/Toast/show() android/content/DialogInterface/dismiss() java/lang/StringBuilder/StringBuilder() java/lang/StringBuilder/append(java.lang.Object) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/toString('
'ouch/smp/MediaButtonIntentReceiver/onReceive(android.content.Context,android.content.Intent)','android/content/Intent/putExtra(java.lang.String,java.lang.String) android/view/KeyEvent/getRepeatCount() android/content/Intent/Intent(android.content.Context,java.lang.Class) android/content/Intent/getAction() android/content/Intent/getParcelableExtra(java.lang.String) android/content/Intent/setAction(java.lang.String) java/lang/String/equals(java.lang.Object) android/content/Context/startService(android.content.Intent) android/view/KeyEvent/getEventTime() android/view/KeyEvent/getKeyCode() android/view/KeyEvent/getAction('
'ouch/smp/Main/onDestroy()','android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) android/widget/Toast/show() souch/smp/Main/getResources() souch/smp/Main/unbindService(android.content.ServiceConnection) java/lang/StringBuilder/toString() souch/smp/Main/getApplicationContext() android/content/res/Resources/getString(int) android/app/Activity/onDestroy() souch/smp/MusicService/stopService(android.content.Intent) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/StringBuilder() android/util/Log/d(java.lang.String,java.lang.String'
'ouch/smp/Main/onOptionsItemSelected(android.view.MenuItem)','souch/smp/Main/openOptionsMenu() souch/smp/RowsAdapter/notifyDataSetChanged() souch/smp/Main/getApplicationContext() android/content/Intent/Intent(android.content.Context,java.lang.Class) android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) android/view/MenuItem/getItemId() android/app/Activity/onOptionsItemSelected(android.view.MenuItem) android/widget/Toast/show() souch/smp/Main/startActivity(android.content.Intent) android/view/MenuItem/getTitle('
'ouch/smp/Main/scrollToSong(int)','java/lang/StringBuilder/append(java.lang.String) android/widget/ListView/setSelection(int) android/widget/ListView/getFirstVisiblePosition() android/widget/ListView/smoothScrollToPosition(int) java/lang/StringBuilder/toString() java/lang/StringBuilder/append(int) android/widget/ListView/getLastVisiblePosition() java/lang/StringBuilder/StringBuilder() android/util/Log/d(java.lang.String,java.lang.String'
'ouch/smp/Main/onCreate(android.os.Bundle)','souch/smp/Main/bindService(android.content.Intent,android.content.ServiceConnection,int) android/content/res/Resources/getColor(int) android/widget/ImageView/getBackground() android/content/Intent/Intent(android.content.Context,java.lang.Class) souch/smp/Main/startService(android.content.Intent) android/widget/ImageButton/setOnTouchListener(android.view.View$OnTouchListener) android/widget/SeekBar/setOnSeekBarChangeListener(android.widget.SeekBar$OnSeekBarChangeListener) android/app/Activity/onCreate(android.os.Bundle) android/widget/ImageButton/setOnLongClickListener(android.view.View$OnLongClickListener) android/util/Log/d(java.lang.String,java.lang.String) android/widget/RelativeLayout/setVisibility(int) souch/smp/Main/getResources() java/lang/Integer/valueOf(int) android/widget/ImageView/setBackgroundResource(int) souch/smp/RepeatingImageButton/setOnTouchListener(android.view.View$OnTouchListener) android/widget/LinearLayout/setVisibility(int) souch/smp/Main/findViewById(int) android/widget/ImageButton/setTag(java.lang.Object) souch/smp/Main/setVolumeControlStream(int) souch/smp/Main/getSystemService(java.lang.String) souch/smp/Main/setContentView(int) android/widget/ImageButton/setVisibility(int) android/widget/ImageButton/setImageDrawable(android.graphics.drawable.Drawable'
'ouch/smp/Main/updatePlayButton()','souch/smp/RowsAdapter/notifyDataSetChanged() android/graphics/drawable/AnimationDrawable/start() android/widget/ImageButton/setImageResource(int) android/widget/SeekBar/setVisibility(int) android/widget/SeekBar/setProgress(int) android/graphics/drawable/AnimationDrawable/stop() java/lang/Integer/valueOf(int) android/widget/TextView/setVisibility(int) android/widget/SeekBar/setMax(int) android/widget/ImageButton/setTag(java.lang.Object) android/widget/TextView/setText(java.lang.CharSequence'
'ouch/smp/Rows/initByArtist(android.database.Cursor)','android/database/Cursor/getColumnIndex(java.lang.String) android/content/res/Resources/getColor(int) java/lang/String/compareToIgnoreCase(java.lang.String) java/util/ArrayList/add(java.lang.Object) souch/smp/RowSong/setParent(souch.smp.Row) android/database/Cursor/moveToNext() android/database/Cursor/getInt(int) android/database/Cursor/getLong(int) souch/smp/RowGroup/setParent(souch.smp.Row) java/util/ArrayList/size() android/database/Cursor/getString(int) android/database/Cursor/moveToFirst('
'ouch/smp/Rows/initByPath(android.database.Cursor)','android/database/Cursor/getColumnIndex(java.lang.String) android/content/res/Resources/getColor(int) souch/smp/RowSong/setGenuinePos(int) java/lang/String/compareToIgnoreCase(java.lang.String) java/util/Collections/sort(java.util.List,java.util.Comparator) java/util/ArrayList/add(java.lang.Object) java/util/ArrayList/add(int,java.lang.Object) java/util/ArrayList/get(int) android/database/Cursor/moveToNext() android/database/Cursor/getInt(int) android/database/Cursor/getLong(int) souch/smp/RowGroup/setParent(souch.smp.Row) java/util/ArrayList/size() souch/smp/RowSong/setParent(souch.smp.Row) android/database/Cursor/getString(int) android/database/Cursor/moveToFirst('
'ouch/smp/Rows/initByTree(android.database.Cursor)','android/content/res/Resources/getColor(int) souch/smp/RowSong/setGenuinePos(int) java/util/Collections/sort(java.util.List,java.util.Comparator) java/util/ArrayList/add(java.lang.Object) java/util/ArrayList/add(int,java.lang.Object) souch/smp/RowGroup/getParent() java/util/ArrayList/get(int) android/database/Cursor/moveToNext() android/database/Cursor/getInt(int) android/database/Cursor/getColumnIndex(java.lang.String) java/lang/String/equalsIgnoreCase(java.lang.String) java/util/ArrayList/ArrayList() android/database/Cursor/getLong(int) souch/smp/RowGroup/setParent(souch.smp.Row) java/util/ArrayList/clear() souch/smp/RowSong/setLevel(int) java/util/ArrayList/size() souch/smp/RowSong/setParent(souch.smp.Row) android/database/Cursor/getString(int) android/database/Cursor/moveToFirst('
'ouch/smp/Rows/init()','java/util/ArrayList/clone() java/lang/StringBuilder/append(int) android/content/ContentResolver/query(android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String) java/util/ArrayList/get(int) souch/smp/Filter/ordinal() java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) android/database/Cursor/close() java/util/ArrayList/clear() java/lang/StringBuilder/append(long) java/util/ArrayList/size() android/util/Log/e(java.lang.String,java.lang.String) java/lang/StringBuilder/StringBuilder() android/util/Log/d(java.lang.String,java.lang.String) java/lang/Object/getClass() java/lang/System/currentTimeMillis('
'ouch/smp/Settings/onCreate(android.os.Bundle)','android/preference/CheckBoxPreference/setChecked(boolean) android/content/res/Resources/getString(int) android/content/Intent/Intent(android.content.Context,java.lang.Class) android/preference/CheckBoxPreference/setEnabled(boolean) android/widget/Toast/show() android/content/pm/PackageManager/hasSystemFeature(java.lang.String) java/lang/String/valueOf(float) android/util/Log/d(java.lang.String,java.lang.String) souch/smp/Settings/onContentChanged() android/preference/EditTextPreference/setText(java.lang.String) android/content/SharedPreferences/contains(java.lang.String) souch/smp/Settings/getBaseContext() souch/smp/Settings/findPreference(java.lang.CharSequence) souch/smp/Settings/addPreferencesFromResource(int) souch/smp/Settings/bindService(android.content.Intent,android.content.ServiceConnection,int) android/preference/PreferenceScreen/getSharedPreferences() android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) souch/smp/Settings/getApplicationContext() souch/smp/Settings/getResources() android/preference/Preference/setSummary(java.lang.CharSequence) android/preference/PreferenceActivity/onCreate(android.os.Bundle) souch/smp/Settings/getPreferenceScreen() souch/smp/Settings/getPackageManager() souch/smp/PrefKeys/name() android/preference/EditTextPreference/setSummary(java.lang.CharSequence) android/preference/EditTextPreference/setEnabled(boolean) java/lang/String/valueOf(int) android/preference/Preference/setOnPreferenceClickListener(android.preference.Preference$OnPreferenceClickListener'
'ouch/smp/Settings/onSharedPreferenceChanged(android.content.SharedPreferences,java.lang.String)','java/lang/String/valueOf(java.lang.Object) souch/smp/Settings/findPreference(java.lang.CharSequence) java/io/File/File(java.lang.String) souch/smp/PrefKeys/name() android/content/res/Resources/getString(int) java/lang/StringBuilder/append(java.lang.String) java/util/Formatter/Formatter() java/util/Formatter/toString() android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) android/widget/Toast/show() souch/smp/Settings/getApplicationContext() souch/smp/Settings/getResources() java/io/File/exists() java/lang/String/equals(java.lang.Object) java/lang/String/valueOf(float) android/preference/Preference/setSummary(java.lang.CharSequence) java/lang/StringBuilder/StringBuilder() android/util/Log/d(java.lang.String,java.lang.String) java/util/Formatter/format(java.lang.String,java.lang.Object[]) java/lang/StringBuilder/toString() java/lang/String/valueOf(int'
'ouch/smp/Settings/setUnfoldThresholdSummary()','android/content/res/Resources/getString(int) souch/smp/Settings/findPreference(java.lang.CharSequence) java/util/Formatter/Formatter() java/util/Formatter/toString() souch/smp/Settings/getResources() java/util/Formatter/format(java.lang.String,java.lang.Object[]) souch/smp/PrefKeys/name() java/lang/Integer/valueOf(int) android/preference/Preference/setSummary(java.lang.CharSequence'
'ouch/smp/Path/getMusicStoragesStr(android.content.Context)','java/util/Iterator/hasNext() java/lang/String/length() java/util/Iterator/next() java/lang/String/substring(int,int) java/lang/StringBuilder/StringBuilder() java/io/File/getAbsolutePath() java/util/Collection/iterator() java/lang/String/String() java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/toString() java/lang/String/endsWith(java.lang.String'
'ouch/smp/Path/rescanWhole(android.content.Context)','android/os/Environment/getExternalStorageDirectory() android/content/Intent/Intent(java.lang.String,android.net.Uri) java/lang/StringBuilder/append(java.lang.String) android/os/Environment/getExternalStorageState() android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) android/widget/Toast/show() android/content/Context/sendBroadcast(android.content.Intent) java/lang/String/equals(java.lang.Object) java/lang/StringBuilder/StringBuilder() android/net/Uri/parse(java.lang.String) java/lang/StringBuilder/append(java.lang.Object) android/content/res/Resources/getString(int) java/lang/StringBuilder/toString() android/content/Context/getResources('
