@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'om/crashlytics/android/a/r/a(java.lang.String)','java/lang/StringBuilder/StringBuilder() java/lang/String/startsWith(java.lang.String) java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) java/lang/String/charAt(int) java/lang/String/substring(int,int) java/util/Set/contains(java.lang.Object'
'om/crashlytics/android/a/r/b(java.lang.String)','java/lang/String/replaceAll(java.lang.String,java.lang.String) java/lang/String/length() java/lang/Character/isLetter(char) java/lang/String/substring(int,int) java/lang/StringBuilder/StringBuilder() java/lang/String/startsWith(java.lang.String) java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) java/lang/String/charAt(int'
'om/crashlytics/android/a/r/a(android.os.Bundle,java.util.Map)','android/os/Bundle/putString(java.lang.String,java.lang.String) java/lang/Integer/intValue() java/lang/Object/toString() java/util/Iterator/hasNext() java/util/Map$Entry/getKey() java/util/Set/iterator() java/util/Map$Entry/getValue() java/util/Map/entrySet() android/os/Bundle/putLong(java.lang.String,long) java/util/Iterator/next() java/lang/Long/longValue() java/lang/Double/doubleValue() android/os/Bundle/putInt(java.lang.String,int) android/os/Bundle/putDouble(java.lang.String,double'
'/l/a(c.d$a,java.lang.reflect.Type,java.lang.annotation.Annotation[])','java/lang/StringBuilder/append(java.lang.String) java/util/List/size() java/lang/StringBuilder/StringBuilder(java.lang.String) java/lang/Class/getName() java/lang/StringBuilder/append(char) java/lang/IllegalArgumentException/IllegalArgumentException(java.lang.String) java/util/List/get(int) java/lang/StringBuilder/append(java.lang.Object) java/lang/Object/getClass() java/lang/StringBuilder/toString() java/util/List/indexOf(java.lang.Object'
'/l/a(c.c$a,java.lang.reflect.Type,java.lang.annotation.Annotation[])','java/lang/StringBuilder/append(java.lang.String) java/util/List/size() java/lang/StringBuilder/StringBuilder(java.lang.String) java/lang/Class/getName() java/lang/StringBuilder/append(char) java/lang/IllegalArgumentException/IllegalArgumentException(java.lang.String) java/util/List/get(int) java/lang/StringBuilder/append(java.lang.Object) java/lang/Object/getClass() java/lang/StringBuilder/toString() java/util/List/indexOf(java.lang.Object'
'/l/a(c.d$a,java.lang.reflect.Type,java.lang.annotation.Annotation[],java.lang.annotation.Annotation[])','java/lang/StringBuilder/append(java.lang.String) java/util/List/size() java/lang/Class/getName() java/lang/StringBuilder/append(char) java/lang/IllegalArgumentException/IllegalArgumentException(java.lang.String) java/lang/StringBuilder/StringBuilder(java.lang.String) java/util/List/get(int) java/lang/StringBuilder/append(java.lang.Object) java/lang/Object/getClass() java/lang/StringBuilder/toString() java/util/List/indexOf(java.lang.Object'
'ndroid/arch/b/b/b/b/a(android.arch.b.a.b,java.lang.String,boolean)','java/util/ArrayList/ArrayList(int) java/lang/StringBuilder/append(java.lang.String) java/util/TreeMap/size() java/util/TreeMap/values() java/util/TreeMap/TreeMap() java/lang/StringBuilder/StringBuilder() java/lang/Integer/valueOf(int) android/database/Cursor/getString(int) android/database/Cursor/moveToNext() android/database/Cursor/getColumnIndex(java.lang.String) java/util/TreeMap/put(java.lang.Object,java.lang.Object) android/database/Cursor/close() java/util/List/addAll(java.util.Collection) java/lang/StringBuilder/toString() android/database/Cursor/getInt(int'
'ndroid/arch/b/b/b/b/d(android.arch.b.a.b,java.lang.String)','android/database/Cursor/getColumnIndex(java.lang.String) java/lang/StringBuilder/append(java.lang.String) java/lang/String/equals(java.lang.Object) java/lang/StringBuilder/StringBuilder() android/database/Cursor/getString(int) java/util/HashSet/HashSet() android/database/Cursor/moveToNext() android/database/Cursor/close() java/util/HashSet/add(java.lang.Object) java/lang/StringBuilder/toString() android/database/Cursor/getInt(int'
'ndroid/arch/b/b/b/b/c(android.arch.b.a.b,java.lang.String)','android/database/Cursor/getColumnIndex(java.lang.String) java/lang/StringBuilder/append(java.lang.String) android/database/Cursor/close() java/util/HashMap/HashMap() java/lang/StringBuilder/StringBuilder() android/database/Cursor/moveToNext() android/database/Cursor/getColumnCount() java/util/Map/put(java.lang.Object,java.lang.Object) android/database/Cursor/getString(int) java/lang/StringBuilder/toString() android/database/Cursor/getInt(int'
'ndroid/arch/b/b/b/b/b(android.arch.b.a.b,java.lang.String)','android/database/Cursor/getColumnIndex(java.lang.String) java/util/ArrayList/ArrayList() android/database/Cursor/moveToPosition(int) java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) android/database/Cursor/close() java/util/Iterator/next() java/lang/StringBuilder/StringBuilder() java/util/List/add(java.lang.Object) android/database/Cursor/getCount() android/database/Cursor/getString(int) java/util/List/iterator() java/util/HashSet/HashSet() java/util/Set/add(java.lang.Object) java/lang/StringBuilder/toString() android/database/Cursor/getInt(int'
