@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'ndroid/support/v4/util/AtomicFile/startWrite()','java/io/File/exists() java/io/File/mkdir() java/lang/StringBuilder/append(java.lang.Object) java/lang/StringBuilder/StringBuilder() java/io/File/renameTo(java.io.File) java/io/File/delete() java/io/FileOutputStream/FileOutputStream(java.io.File) java/lang/StringBuilder/toString() java/io/File/getParentFile('
'om/color/colornamer/EnterColorDialog/onCreateDialog(android.os.Bundle)','android/app/AlertDialog$Builder/setTitle(int) android/view/View/findViewById(int) android/app/AlertDialog$Builder/create() android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) android/app/AlertDialog$Builder/setPositiveButton(int,android.content.DialogInterface$OnClickListener) android/view/LayoutInflater/inflate(int,android.view.ViewGroup) android/widget/EditText/setOnEditorActionListener(android.widget.TextView$OnEditorActionListener) android/app/AlertDialog$Builder/setNegativeButton(int,android.content.DialogInterface$OnClickListener) com/color/colornamer/EnterColorDialog/getActivity() android/app/AlertDialog$Builder/setView(android.view.View) android/support/v4/app/FragmentActivity/getLayoutInflater('
'om/color/colornamer/Sharer/Share(android.graphics.Bitmap,java.lang.String,java.lang.String)','android/content/Intent/putExtra(java.lang.String,java.lang.String) java/util/ArrayList/ArrayList() android/content/Intent/createChooser(android.content.Intent,java.lang.CharSequence) java/io/IOException/printStackTrace() java/io/File/File(java.io.File,java.lang.String) java/lang/StringBuilder/StringBuilder(java.lang.String) android/content/Intent/setAction(java.lang.String) android/content/Intent/setType(java.lang.String) java/lang/String/replace(java.lang.CharSequence,java.lang.CharSequence) java/io/File/mkdirs() android/content/Intent/putParcelableArrayListExtra(java.lang.String,java.util.ArrayList) android/media/MediaScannerConnection/scanFile(java.lang.String,java.lang.String) android/net/Uri/fromFile(java.io.File) java/io/FileOutputStream/FileOutputStream(java.io.File) android/content/res/Resources/getText(int) android/content/Context/startActivity(android.content.Intent) java/io/FileOutputStream/flush() java/lang/StringBuilder/append(java.lang.String) java/util/ArrayList/add(java.lang.Object) android/graphics/Bitmap/compress(android.graphics.Bitmap$CompressFormat,int,java.io.OutputStream) android/content/Intent/Intent() java/io/FileOutputStream/close() java/lang/StringBuilder/toString() android/content/Context/getResources() java/io/File/toString() java/io/FileNotFoundException/printStackTrace('
'ndroid/support/v4/view/ViewPager/dataSetChanged()','java/util/ArrayList/remove(int) android/view/View/getLayoutParams() java/lang/Math/max(int,int) java/util/Collections/sort(java.util.List,java.util.Comparator) java/util/ArrayList/size() android/support/v4/view/ViewPager/getChildAt(int) android/support/v4/view/ViewPager/requestLayout() android/support/v4/view/ViewPager/getChildCount() java/lang/Math/min(int,int) java/util/ArrayList/get(int'
'ndroid/support/v4/view/ViewPager/initViewPager()','android/view/ViewConfiguration/get(android.content.Context) android/support/v4/view/ViewPager/setFocusable(boolean) android/view/ViewConfiguration/getScaledMinimumFlingVelocity() android/support/v4/view/ViewPager/setDescendantFocusability(int) android/support/v4/view/ViewPager/setWillNotDraw(boolean) android/support/v4/view/ViewPager/getContext() android/content/Context/getResources() android/content/res/Resources/getDisplayMetrics() android/widget/Scroller/Scroller(android.content.Context,android.view.animation.Interpolator) android/view/ViewConfiguration/getScaledMaximumFlingVelocity('
'ndroid/support/v4/view/ViewPager/draw(android.graphics.Canvas)','android/graphics/Canvas/translate(float,float) android/graphics/Canvas/restoreToCount(int) android/view/ViewGroup/draw(android.graphics.Canvas) android/support/v4/view/ViewPager/getPaddingTop() android/support/v4/view/ViewPager/getHeight() android/graphics/Canvas/rotate(float) android/graphics/Canvas/save() android/support/v4/view/ViewPager/getPaddingBottom() android/support/v4/view/ViewPager/getWidth('
'ndroid/support/v4/view/ViewPager/recomputeScrollPosition(int,int,int,int)','android/widget/Scroller/isFinished() java/util/ArrayList/isEmpty() android/support/v4/view/ViewPager/scrollTo(int,int) android/widget/Scroller/startScroll(int,int,int,int,int) android/support/v4/view/ViewPager/getScrollX() android/support/v4/view/ViewPager/getScrollY() android/widget/Scroller/getDuration() android/widget/Scroller/timePassed() java/lang/Math/min(float,float'
'ndroid/support/v4/view/ViewPager/onMeasure(int,int)','android/view/View/getLayoutParams() android/support/v4/view/ViewPager/getPaddingLeft() android/support/v4/view/ViewPager/getPaddingBottom() android/support/v4/view/ViewPager/getPaddingTop() android/support/v4/view/ViewPager/setMeasuredDimension(int,int) android/support/v4/view/ViewPager/getPaddingRight() android/support/v4/view/ViewPager/getMeasuredHeight() android/view/View$MeasureSpec/makeMeasureSpec(int,int) android/view/View/getMeasuredHeight() android/view/View/getMeasuredWidth() android/support/v4/view/ViewPager/getDefaultSize(int,int) android/view/View/getVisibility() android/support/v4/view/ViewPager/getMeasuredWidth() android/support/v4/view/ViewPager/getChildAt(int) android/view/View/measure(int,int) android/support/v4/view/ViewPager/getChildCount() java/lang/Math/min(int,int'
'ndroid/support/v4/view/ViewPager/onTouchEvent(android.view.MotionEvent)','android/view/MotionEvent/getEdgeFlags() android/view/VelocityTracker/addMovement(android.view.MotionEvent) android/view/MotionEvent/getX() android/support/v4/view/ViewPager/getWidth() android/support/v4/view/ViewPager/getScrollX() android/view/VelocityTracker/computeCurrentVelocity(int,float) android/view/MotionEvent/getAction() java/lang/Math/abs(float) android/widget/Scroller/abortAnimation() android/view/VelocityTracker/obtain('
'ndroid/support/v4/view/ViewPager/onLayout(boolean,int,int,int,int)','android/view/View/getLayoutParams() android/support/v4/view/ViewPager/getPaddingLeft() java/lang/Math/max(int,int) android/support/v4/view/ViewPager/getPaddingTop() android/support/v4/view/ViewPager/getPaddingRight() android/view/View$MeasureSpec/makeMeasureSpec(int,int) android/support/v4/view/ViewPager/getScrollX() android/support/v4/view/ViewPager/getChildCount() android/view/View/getMeasuredHeight() android/view/View/getMeasuredWidth() android/view/View/getVisibility() android/view/View/layout(int,int,int,int) android/support/v4/view/ViewPager/getPaddingBottom() android/support/v4/view/ViewPager/getChildAt(int) android/view/View/measure(int,int'
