@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'om/twsitedapps/homemanager/AppLocale/storeOriginal()','android/content/SharedPreferences/edit() android/preference/PreferenceManager/getDefaultSharedPreferences(android.content.Context) android/content/SharedPreferences$Editor/putString(java.lang.String,java.lang.String) android/app/Activity/getResources() android/content/SharedPreferences/getString(java.lang.String,java.lang.String) android/content/res/Resources/getConfiguration() java/lang/String/equals(java.lang.Object) java/lang/Exception/printStackTrace('
'om/twsitedapps/homemanager/AppLocale/modifyLocale(java.lang.String)','java/lang/String/equalsIgnoreCase(java.lang.String) android/content/res/Resources/getDisplayMetrics() java/util/Locale/Locale(java.lang.String) java/lang/Exception/printStackTrace() android/util/Log/e(java.lang.String,java.lang.String) android/content/res/Configuration/Configuration() android/content/Context/getResources() android/content/res/Resources/updateConfiguration(android.content.res.Configuration,android.util.DisplayMetrics) android/app/Activity/getBaseContext() java/util/Locale/setDefault(java.util.Locale'
'om/twsitedapps/homemanager/HomeManagerActivity$5/onClick(android.view.View)','android/content/res/Resources/getString(int) android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) android/widget/Toast/show() android/content/ActivityNotFoundException/printStackTrace() android/util/Log/e(java.lang.String,java.lang.String) android/content/Intent/Intent(java.lang.String) com/twsitedapps/homemanager/HomeManagerActivity/startActivity(android.content.Intent) com/twsitedapps/homemanager/HomeManagerActivity/getResources() com/twsitedapps/homemanager/HomeManagerActivity/getApplicationContext('
'om/twsitedapps/homemanager/GetHomeActivity$2/onItemClick(android.widget.AdapterView,android.view.View,int,long)','com/twsitedapps/homemanager/GetHomeActivity/startActivity(android.content.Intent) android/content/res/Resources/getString(int) com/twsitedapps/homemanager/GetHomeActivity/getResources() android/content/Intent/Intent(java.lang.String,android.net.Uri) android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) android/widget/Toast/show() android/content/ActivityNotFoundException/printStackTrace() android/util/Log/e(java.lang.String,java.lang.String) com/twsitedapps/homemanager/GetHomeActivity/getApplicationContext() android/net/Uri/parse(java.lang.String) java/util/ArrayList/get(int'
'om/twsitedapps/homemanager/QuickSelectActivity/onCreate(android.os.Bundle)','com/twsitedapps/homemanager/QuickSelectActivity/findViewById(int) android/app/Activity/onCreate(android.os.Bundle) java/lang/Exception/printStackTrace() android/util/Log/e(java.lang.String,java.lang.String) android/widget/Button/setOnClickListener(android.view.View$OnClickListener) com/twsitedapps/homemanager/QuickSelectActivity/setContentView(int) android/widget/ListView/setAdapter(android.widget.ListAdapter) java/util/ArrayList/ArrayList() java/lang/NullPointerException/printStackTrace() android/widget/ListView/setOnItemLongClickListener(android.widget.AdapterView$OnItemLongClickListener) android/widget/ListView/setOnItemClickListener(android.widget.AdapterView$OnItemClickListener) android/widget/ListView/setLongClickable(boolean'
'om/twsitedapps/homemanager/GetAppCacheTask/doInBackground(java.lang.Void[])','java/lang/RuntimeException/printStackTrace() java/lang/Integer/intValue() java/util/ArrayList/ArrayList() java/lang/String/valueOf(java.lang.Object) java/util/ArrayList/isEmpty() java/lang/StringBuilder/append(java.lang.String) android/content/pm/PackageManager/getApplicationLabel(android.content.pm.ApplicationInfo) java/lang/StringBuilder/StringBuilder(java.lang.String) java/util/ArrayList/clear() java/lang/String/equals(java.lang.Object) android/content/pm/PackageManager/getApplicationIcon(java.lang.String) android/content/pm/PackageManager/getPackageInfo(java.lang.String,int) android/content/pm/PackageManager/getApplicationInfo(java.lang.String,int) java/lang/IndexOutOfBoundsException/printStackTrace() java/lang/OutOfMemoryError/printStackTrace() android/content/pm/PackageManager$NameNotFoundException/printStackTrace() java/lang/Integer/toString(int) java/lang/CharSequence/toString() java/util/List/size() android/content/pm/PackageManager/queryIntentActivities(android.content.Intent,int) java/util/HashMap/HashMap() java/util/HashMap/put(java.lang.Object,java.lang.Object) android/util/Log/e(java.lang.String,java.lang.String) android/content/pm/PackageManager/checkPermission(java.lang.String,java.lang.String) android/content/Intent/addCategory(java.lang.String) android/content/Intent/Intent(java.lang.String) java/lang/Integer/valueOf(int) java/util/List/get(int) com/twsitedapps/homemanager/GetAppCacheTask/publishProgress(java.lang.Object[]) java/util/HashMap/get(java.lang.Object) java/lang/StringBuilder/toString() java/lang/String/valueOf(int'
'om/twsitedapps/homemanager/HomeManagerActivity/onCreate(android.os.Bundle)','java/lang/Exception/printStackTrace() android/util/Log/e(java.lang.String,java.lang.String) android/widget/Button/setOnClickListener(android.view.View$OnClickListener) com/twsitedapps/homemanager/HomeManagerActivity/setContentView(int) android/widget/ListView/setLongClickable(boolean) android/widget/ListView/setAdapter(android.widget.ListAdapter) java/util/ArrayList/ArrayList() java/lang/NullPointerException/printStackTrace() android/widget/ListView/setBackgroundColor(int) com/twsitedapps/homemanager/HomeManagerActivity/findViewById(int) android/app/Activity/onCreate(android.os.Bundle) android/widget/ListView/setOnItemLongClickListener(android.widget.AdapterView$OnItemLongClickListener) android/widget/ListView/setOnItemClickListener(android.widget.AdapterView$OnItemClickListener'
'om/twsitedapps/homemanager/HomeManagerActivity/onResume()','android/app/NotificationManager/cancelAll() com/twsitedapps/homemanager/HomeManagerActivity/getIntent() com/twsitedapps/homemanager/HomeManagerActivity/finish() android/util/Log/e(java.lang.String,java.lang.String) android/content/Intent/addFlags(int) java/lang/Exception/printStackTrace() com/twsitedapps/homemanager/GetAppCacheTask/execute(java.lang.Object[]) java/lang/IllegalStateException/printStackTrace() android/content/Intent/setFlags(int) android/app/Activity/getSystemService(java.lang.String) com/twsitedapps/homemanager/HomeManagerActivity/startActivity(android.content.Intent) android/preference/PreferenceManager/getDefaultSharedPreferences(android.content.Context) android/app/Activity/onResume() android/app/Activity/getApplicationContext() android/content/SharedPreferences/getBoolean(java.lang.String,boolean'
'om/twsitedapps/homemanager/QuickSelectArrayAdapter/getView(int,android.view.View,android.view.ViewGroup)','android/widget/ImageView/setImageDrawable(android.graphics.drawable.Drawable) java/lang/String/trim() java/lang/OutOfMemoryError/printStackTrace() android/widget/TextView/setText(java.lang.CharSequence) android/widget/LinearLayout/setBackgroundColor(int) java/util/ArrayList/get(int) android/view/View/getTag() android/view/View/setTag(java.lang.Object) java/lang/NullPointerException/printStackTrace() java/lang/IndexOutOfBoundsException/printStackTrace() android/view/LayoutInflater/inflate(int,android.view.ViewGroup,boolean) android/view/View/findViewById(int) android/util/Log/e(java.lang.String,java.lang.String) android/app/Activity/getLayoutInflater() android/widget/TextView/setTextColor(int'
'om/twsitedapps/homemanager/HomeManagerArrayAdapter/getView(int,android.view.View,android.view.ViewGroup)','java/lang/String/valueOf(java.lang.Object) java/lang/OutOfMemoryError/printStackTrace() android/widget/TextView/setText(java.lang.CharSequence) android/view/View/getTag() java/lang/NullPointerException/printStackTrace() android/widget/ImageView/setImageDrawable(android.graphics.drawable.Drawable) android/content/res/Resources/getString(int) java/lang/StringBuilder/append(java.lang.String) java/lang/String/trim() java/lang/IndexOutOfBoundsException/printStackTrace() android/view/LayoutInflater/inflate(int,android.view.ViewGroup,boolean) android/view/View/findViewById(int) java/lang/StringBuilder/StringBuilder(java.lang.String) android/util/Log/e(java.lang.String,java.lang.String) android/app/Activity/getLayoutInflater() android/widget/LinearLayout/setBackgroundColor(int) android/widget/TextView/setTextColor(int) android/widget/TextView/setVisibility(int) java/util/ArrayList/get(int) android/app/Activity/getResources() java/lang/StringBuilder/toString() android/view/View/setTag(java.lang.Object'
'om/twsitedapps/homemanager/GetHomeActivity/onCreate(android.os.Bundle)','com/twsitedapps/homemanager/GetHomeActivity/setContentView(int) android/widget/ListView/setBackgroundColor(int) android/util/Log/e(java.lang.String,java.lang.String) android/widget/ListView/setLongClickable(boolean) android/widget/ListView/setAdapter(android.widget.ListAdapter) java/util/ArrayList/ArrayList() java/lang/NullPointerException/printStackTrace() com/twsitedapps/homemanager/GetHomeActivity/findViewById(int) android/app/Activity/onCreate(android.os.Bundle) java/lang/Exception/printStackTrace() android/widget/ListView/setOnItemLongClickListener(android.widget.AdapterView$OnItemLongClickListener) android/widget/ListView/setOnItemClickListener(android.widget.AdapterView$OnItemClickListener'
'om/twsitedapps/homemanager/GetHomeActivity/createAppMarketList()','java/util/Iterator/hasNext() android/util/Log/e(java.lang.String,java.lang.String) java/util/Set/iterator() java/lang/IllegalStateException/printStackTrace() java/util/Iterator/next() java/util/HashMap/HashMap() java/util/HashMap/put(java.lang.Object,java.lang.Object) java/util/ArrayList/add(java.lang.Object) java/lang/Exception/printStackTrace() java/util/HashMap/get(java.lang.Object) java/util/HashMap/keySet('
'om/twsitedapps/homemanager/Util/showNotification(android.app.Activity)','android/content/res/Resources/getString(int) android/app/NotificationManager/notify(int,android.app.Notification) android/app/Notification/Notification(int,java.lang.CharSequence,long) android/app/PendingIntent/getActivity(android.content.Context,int,android.content.Intent,int) android/content/Intent/Intent(java.lang.String) android/app/Activity/getSystemService(java.lang.String) java/lang/System/currentTimeMillis() android/app/Activity/getResources() android/app/Notification/setLatestEventInfo(android.content.Context,java.lang.CharSequence,java.lang.CharSequence,android.app.PendingIntent'
'om/twsitedapps/homemanager/Util/getRunningProcess(android.content.Context)','android/app/ActivityManager/getMemoryInfo(android.app.ActivityManager$MemoryInfo) android/app/ActivityManager$MemoryInfo/ActivityManager$MemoryInfo() java/util/Iterator/hasNext() java/lang/Integer/valueOf(int) android/app/ActivityManager/getRunningAppProcesses() java/util/Iterator/next() java/util/HashMap/HashMap() java/util/HashMap/put(java.lang.Object,java.lang.Object) android/content/Context/getSystemService(java.lang.String) java/util/List/iterator('
'om/twsitedapps/homemanager/QuickSelectActivity$1/onItemLongClick(android.widget.AdapterView,android.view.View,int,long)','android/content/res/Resources/getString(int) java/lang/String/valueOf(java.lang.Object) android/widget/Toast/show() java/lang/StringBuilder/StringBuilder(java.lang.String) com/twsitedapps/homemanager/QuickSelectActivity/getResources() com/twsitedapps/homemanager/QuickSelectActivity/startActivity(android.content.Intent) java/util/ArrayList/get(int) java/lang/StringBuilder/toString() com/twsitedapps/homemanager/QuickSelectActivity/getApplicationContext() java/lang/StringBuilder/append(java.lang.String) android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int'
'om/twsitedapps/homemanager/QuickSelectActivity$2/onItemClick(android.widget.AdapterView,android.view.View,int,long)','android/content/res/Resources/getString(int) java/lang/String/valueOf(java.lang.Object) android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) android/widget/Toast/show() java/lang/StringBuilder/StringBuilder(java.lang.String) android/util/Log/e(java.lang.String,java.lang.String) android/content/Intent/setFlags(int) java/util/ArrayList/get(int) java/lang/StringBuilder/toString() java/lang/NullPointerException/printStackTrace() com/twsitedapps/homemanager/QuickSelectActivity/getApplicationContext() java/lang/StringBuilder/append(java.lang.String) java/lang/SecurityException/printStackTrace() com/twsitedapps/homemanager/QuickSelectActivity/getResources() com/twsitedapps/homemanager/QuickSelectActivity/startActivity(android.content.Intent) android/content/Intent/addCategory(java.lang.String) android/content/Intent/Intent(java.lang.String) android/content/Intent/setPackage(java.lang.String'
'om/twsitedapps/homemanager/Preferences$3/onPreferenceClick(android.preference.Preference)','android/content/Intent/putExtra(java.lang.String,java.lang.String) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/StringBuilder(java.lang.String) com/twsitedapps/homemanager/Preferences/getResources() android/content/Intent/Intent(java.lang.String) android/content/Intent/putExtra(java.lang.String,java.lang.String[]) java/lang/StringBuilder/toString() android/content/Intent/createChooser(android.content.Intent,java.lang.CharSequence) android/content/res/Resources/getString(int) com/twsitedapps/homemanager/Preferences/startActivity(android.content.Intent) android/content/Intent/setType(java.lang.String'
'om/twsitedapps/homemanager/HomeManagerActivity$1/onItemLongClick(android.widget.AdapterView,android.view.View,int,long)','android/content/res/Resources/getString(int) java/lang/String/valueOf(java.lang.Object) java/lang/StringBuilder/append(java.lang.String) android/widget/Toast/show() com/twsitedapps/homemanager/HomeManagerActivity/startActivity(android.content.Intent) java/util/ArrayList/get(int) java/lang/StringBuilder/toString() android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) com/twsitedapps/homemanager/HomeManagerActivity/getResources() com/twsitedapps/homemanager/HomeManagerActivity/getApplicationContext() java/lang/StringBuilder/StringBuilder(java.lang.String) android/util/Log/i(java.lang.String,java.lang.String'
'om/twsitedapps/homemanager/HomeManagerActivity$2/onItemClick(android.widget.AdapterView,android.view.View,int,long)','android/content/res/Resources/getString(int) java/lang/String/valueOf(java.lang.Object) java/lang/StringBuilder/append(java.lang.String) android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) android/widget/Toast/show() java/lang/StringBuilder/StringBuilder(java.lang.String) java/lang/SecurityException/printStackTrace() android/util/Log/e(java.lang.String,java.lang.String) java/util/ArrayList/get(int) java/lang/StringBuilder/toString() java/lang/NullPointerException/printStackTrace() com/twsitedapps/homemanager/HomeManagerActivity/getResources() com/twsitedapps/homemanager/HomeManagerActivity/getApplicationContext() android/content/Intent/addCategory(java.lang.String) android/content/Intent/Intent(java.lang.String) android/content/Intent/setPackage(java.lang.String) android/content/Intent/setFlags(int) com/twsitedapps/homemanager/HomeManagerActivity/startActivity(android.content.Intent'
'om/twsitedapps/homemanager/GetHomeArrayAdapter/getView(int,android.view.View,android.view.ViewGroup)','java/lang/NullPointerException/printStackTrace() java/lang/OutOfMemoryError/printStackTrace() android/view/View/findViewById(int) android/widget/TextView/setText(java.lang.CharSequence) android/widget/LinearLayout/setBackgroundColor(int) android/widget/TextView/setTextColor(int) android/widget/ImageView/setImageResource(int) android/view/View/getTag() android/view/View/setTag(java.lang.Object) android/widget/ImageView/setImageDrawable(android.graphics.drawable.Drawable) android/content/res/Resources/getString(int) java/lang/IndexOutOfBoundsException/printStackTrace() android/view/LayoutInflater/inflate(int,android.view.ViewGroup,boolean) android/util/Log/e(java.lang.String,java.lang.String) android/app/Activity/getLayoutInflater() java/util/ArrayList/get(int) android/app/Activity/getResources('
'om/twsitedapps/homemanager/HomeManagerActivity$3/onClick(android.view.View)','android/content/res/Resources/getString(int) java/lang/String/valueOf(java.lang.Object) java/lang/StringBuilder/append(java.lang.String) android/widget/Toast/show() java/lang/StringBuilder/StringBuilder(java.lang.String) com/twsitedapps/homemanager/HomeManagerActivity/startActivity(android.content.Intent) java/lang/StringBuilder/toString() android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) com/twsitedapps/homemanager/HomeManagerActivity/getResources() com/twsitedapps/homemanager/HomeManagerActivity/getApplicationContext('
