@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'u/blint/ssldroid/SSLDroidTunnelDetails$2/onClick(android.content.DialogInterface,int)','android/widget/EditText/requestFocus() android/widget/EditText/setText(java.lang.CharSequence) java/util/Collections/sort(java.util.List) java/io/File/getAbsolutePath() java/util/List/get(int) java/io/File/isFile() hu/blint/ssldroid/SSLDroidTunnelDetails/getBaseContext() android/widget/Toast/show('
'u/blint/ssldroid/TcpProxyServerThread/run()','java/net/InetAddress/getHostAddress() java/lang/String/valueOf(java.lang.Object) java/net/InetAddress/getLocalHost() java/lang/StringBuilder/append(int) javax/net/ssl/SSLSocket/startHandshake() java/lang/StringBuilder/StringBuilder(java.lang.String) hu/blint/ssldroid/TcpProxyServerThread/isInterrupted() java/net/Socket/getOutputStream() java/net/Socket/close() javax/net/ssl/SSLSocketFactory/createSocket(java.lang.String,int) java/net/ServerSocket/accept() java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) java/io/IOException/toString() java/lang/Thread/start() java/net/Socket/getInputStream() java/net/ServerSocket/ServerSocket(int,int,java.net.InetAddress) android/util/Log/d(java.lang.String,java.lang.String) java/net/SocketException/toString() java/lang/Exception/toString() java/net/ServerSocket/close('
'u/blint/ssldroid/TcpProxyServerThread/getSocketFactory(java.lang.String,java.lang.String,int)','javax/net/ssl/KeyManagerFactory/getInstance(java.lang.String) java/lang/String/valueOf(java.lang.Object) java/security/SecureRandom/SecureRandom() java/lang/String/isEmpty() java/security/KeyStore/load(java.io.InputStream,char[]) java/lang/String/toCharArray() java/lang/StringBuilder/toString() java/security/UnrecoverableKeyException/toString() javax/net/ssl/SSLContext/getInstance(java.lang.String) java/security/KeyManagementException/toString() java/lang/StringBuilder/append(java.lang.String) java/io/IOException/toString() java/lang/StringBuilder/append(int) javax/net/ssl/KeyManagerFactory/getKeyManagers() java/security/KeyStoreException/toString() java/io/FileNotFoundException/toString() java/security/NoSuchAlgorithmException/toString() java/io/FileInputStream/FileInputStream(java.lang.String) java/lang/StringBuilder/StringBuilder(java.lang.String) java/security/cert/CertificateException/toString() android/util/Log/d(java.lang.String,java.lang.String) javax/net/ssl/SSLContext/init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom) java/security/KeyStore/getInstance(java.lang.String) javax/net/ssl/SSLContext/getSocketFactory() javax/net/ssl/KeyManagerFactory/init(java.security.KeyStore,char[]'
'u/blint/ssldroid/SSLDroidProvisioning/onCreate(android.os.Bundle)','hu/blint/ssldroid/SSLDroidProvisioning/setContentView(int) org/xml/sax/SAXException/printStackTrace() java/io/IOException/printStackTrace() android/os/Bundle/getSerializable(java.lang.String) hu/blint/ssldroid/SSLDroidProvisioning/findViewById(int) hu/blint/ssldroid/SSLDroidProvisioning/getIntent() android/app/Activity/onCreate(android.os.Bundle) android/content/Intent/getExtras() java/lang/Long/valueOf(long) android/os/Bundle/getLong(java.lang.String) android/widget/Button/setOnClickListener(android.view.View$OnClickListener'
'u/blint/ssldroid/SSLDroidProvisioning/traverse(org.w3c.dom.NodeList)','org/w3c/dom/Node/getNodeValue() org/w3c/dom/NodeList/getLength() java/lang/StringBuilder/StringBuilder(java.lang.String) org/w3c/dom/Node/getChildNodes() org/w3c/dom/NodeList/item(int) java/lang/StringBuilder/append(java.lang.String) java/io/PrintStream/println(java.lang.String) org/w3c/dom/Node/getNodeName() java/lang/StringBuilder/toString() org/w3c/dom/Node/getNodeType('
'u/blint/ssldroid/SSLDroidProvisioning/saveState()','org/xml/sax/SAXException/printStackTrace() java/lang/Long/valueOf(long) java/lang/StringBuilder/append(java.lang.String) org/w3c/dom/Element/getFirstChild() java/lang/Long/longValue() java/net/MalformedURLException/printStackTrace() android/widget/EditText/getText() android/util/Log/d(java.lang.String,java.lang.String) javax/xml/parsers/DocumentBuilderFactory/newDocumentBuilder() javax/xml/parsers/ParserConfigurationException/printStackTrace() org/w3c/dom/Document/getDocumentElement() java/lang/StringBuilder/toString() java/lang/Object/toString() java/io/IOException/printStackTrace() javax/xml/parsers/DocumentBuilder/parse(java.io.InputStream) java/net/URL/openStream() android/content/Intent/Intent(android.content.Context,java.lang.Class) java/lang/String/length() java/net/URL/URL(java.lang.String) android/text/Editable/toString() java/lang/StringBuilder/StringBuilder(java.lang.String) javax/xml/parsers/DocumentBuilderFactory/newInstance() java/lang/Integer/parseInt(java.lang.String) hu/blint/ssldroid/SSLDroidProvisioning/startService(android.content.Intent) hu/blint/ssldroid/SSLDroidProvisioning/stopService(android.content.Intent'
'u/blint/ssldroid/SSLDroidTunnelDetails/pickFileSimple()','android/os/Environment/getExternalStorageDirectory() java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/StringBuilder(java.lang.String) android/app/AlertDialog/show() android/app/AlertDialog$Builder/setMessage(int) android/app/AlertDialog$Builder/create() android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) android/app/AlertDialog$Builder/setNegativeButton(int,android.content.DialogInterface$OnClickListener) android/os/Environment/getExternalStorageState() java/lang/String/equals(java.lang.Object) java/util/LinkedList/LinkedList() android/util/Log/d(java.lang.String,java.lang.String) java/util/Collections/sort(java.util.List) java/lang/StringBuilder/toString() java/io/File/toString('
'u/blint/ssldroid/SSLDroidTunnelDetails/showFiles(java.util.List,java.io.File)','android/app/AlertDialog$Builder/setItems(java.lang.CharSequence[],android.content.DialogInterface$OnClickListener) java/util/ListIterator/hasNext() java/io/File/isDirectory() java/lang/StringBuilder/append(java.lang.String) android/app/AlertDialog$Builder/setNegativeButton(int,android.content.DialogInterface$OnClickListener) java/util/List/size() java/lang/StringBuilder/StringBuilder(java.lang.String) android/app/AlertDialog/show() java/util/ListIterator/next() java/lang/StringBuilder/StringBuilder() java/io/File/getAbsolutePath() java/util/List/listIterator() android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) java/lang/StringBuilder/toString() java/lang/String/valueOf(java.lang.Object) android/app/AlertDialog$Builder/setTitle(int) android/app/AlertDialog$Builder/create() java/lang/String/replaceFirst(java.lang.String,java.lang.String) java/lang/StringBuilder/append(java.lang.Object) android/app/AlertDialog$Builder/setNeutralButton(int,android.content.DialogInterface$OnClickListener'
'u/blint/ssldroid/SSLDroidTunnelDetails/saveState()','android/content/Intent/Intent(android.content.Context,java.lang.Class) java/lang/String/length() android/text/Editable/toString() java/lang/Long/longValue() android/widget/EditText/getText() android/util/Log/d(java.lang.String,java.lang.String) hu/blint/ssldroid/SSLDroidTunnelDetails/startService(android.content.Intent) java/lang/Integer/parseInt(java.lang.String) java/lang/Boolean/booleanValue() hu/blint/ssldroid/SSLDroidTunnelDetails/stopService(android.content.Intent) java/lang/Long/valueOf(long'
'u/blint/ssldroid/SSLDroidTunnelDetails/checkKeys(java.lang.String,java.lang.String)','java/security/UnrecoverableKeyException/getMessage() java/lang/StringBuilder/append(java.lang.String) javax/security/cert/X509Certificate/getInstance(byte[]) android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) android/widget/Toast/show() javax/security/cert/CertificateExpiredException/getMessage() java/security/NoSuchAlgorithmException/getMessage() java/lang/String/toCharArray() java/security/cert/CertificateException/getMessage() java/util/Enumeration/nextElement() java/security/KeyStore/getCertificate(java.lang.String) javax/security/cert/X509Certificate/checkValidity() java/security/KeyStore/aliases() java/io/IOException/getMessage() java/io/FileInputStream/FileInputStream(java.lang.String) java/security/KeyStoreException/getMessage() java/lang/StringBuilder/StringBuilder(java.lang.String) java/security/cert/Certificate/getEncoded() java/security/KeyStore/getInstance(java.lang.String) java/security/KeyStore/load(java.io.InputStream,char[]) java/security/KeyStore/getKey(java.lang.String,char[]) hu/blint/ssldroid/SSLDroidTunnelDetails/getBaseContext() java/util/Enumeration/hasMoreElements() java/lang/StringBuilder/toString() java/security/KeyStore/isKeyEntry(java.lang.String'
