@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'om/dftec/planetcon/ui/TextBuilder/getItemArrivals(com.dftec.planetcon.data.FleetData)','java/lang/StringBuilder/StringBuilder() java/lang/Integer/valueOf(int) android/content/res/Resources/getString(int) java/lang/String/valueOf(java.lang.Object) java/lang/StringBuilder/toString() java/lang/String/valueOf(int'
'om/dftec/planetcon/ui/TextBuilder/getItemFleets(com.dftec.planetcon.data.FleetData)','java/lang/String/toLowerCase() java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) java/lang/StringBuilder/setLength(int) java/lang/Integer/valueOf(int) android/content/res/Resources/getString(int) java/lang/String/valueOf(java.lang.Object) java/lang/StringBuilder/toString() java/lang/String/valueOf(int'
'om/dftec/planetcon/settings/ListPlayersAdapter$3/onFocusChange(android.view.View,boolean)','android/content/res/Resources/getString(int) java/lang/Object/toString() java/lang/String/valueOf(java.lang.Object) android/widget/EditText/setText(java.lang.CharSequence) java/lang/StringBuilder/StringBuilder() java/util/ArrayList/get(int) java/lang/StringBuilder/append(java.lang.String) android/widget/EditText/getText() java/lang/String/equals(java.lang.Object) java/lang/StringBuilder/toString() android/content/Context/getResources('
'om/dftec/planetcon/settings/NumberPickerPreference/initialize(android.util.AttributeSet)','android/content/res/Resources/getDisplayMetrics() android/widget/LinearLayout/setLayoutParams(android.view.ViewGroup$LayoutParams) android/widget/LinearLayout/addView(android.view.View) android/widget/LinearLayout/setPadding(int,int,int,int) com/dftec/planetcon/settings/NumberPicker/setLayoutParams(android.view.ViewGroup$LayoutParams) android/widget/LinearLayout/LinearLayout(android.content.Context) com/dftec/planetcon/settings/NumberPickerPreference/getContext() android/util/TypedValue/applyDimension(int,float,android.util.DisplayMetrics) android/content/Context/getResources() android/view/ViewGroup$LayoutParams/ViewGroup$LayoutParams(int,int'
'om/dftec/planetcon/data/GalaxyData/save(android.content.pm.PackageInfo,java.io.PrintWriter)','java/util/ArrayList/iterator() java/util/Iterator/hasNext() java/lang/StringBuilder/append(int) java/util/Iterator/next() java/util/TreeSet/iterator() java/lang/StringBuilder/StringBuilder() java/lang/StringBuilder/delete(int,int) java/lang/StringBuilder/length() java/io/PrintWriter/println(java.lang.String) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(long) java/lang/StringBuilder/toString('
'om/dftec/planetcon/activities/GameActivity/loadFileDialog()','android/app/AlertDialog$Builder/setTitle(java.lang.CharSequence) android/app/AlertDialog$Builder/setIcon(android.graphics.drawable.Drawable) android/app/AlertDialog/dismiss() android/app/AlertDialog/show() android/app/AlertDialog$Builder/create() android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) android/app/AlertDialog$Builder/setItems(java.lang.CharSequence[],android.content.DialogInterface$OnClickListener) android/content/res/Resources/getString(int) android/app/AlertDialog$Builder/setNegativeButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener'
'om/dftec/planetcon/activities/GameActivity/loadGame(boolean,boolean,java.lang.String)','java/io/File/File(java.io.File,java.lang.String) java/lang/StringBuilder/append(java.lang.String) com/dftec/planetcon/activities/GameActivity/getFilesDir() com/dftec/planetcon/activities/GameActivity/getExternalFilesDir(java.lang.String) com/dftec/planetcon/activities/GameActivity/getPackageName() java/lang/StringBuilder/StringBuilder() java/io/LineNumberReader/LineNumberReader(java.io.Reader) com/dftec/planetcon/activities/GameActivity/getPackageManager() android/content/pm/PackageManager/getPackageInfo(java.lang.String,int) java/io/FileReader/FileReader(java.io.File) android/content/res/Resources/getString(int) java/lang/StringBuilder/toString() java/io/LineNumberReader/close() java/lang/Exception/getMessage('
'om/dftec/planetcon/activities/GameActivity/openMenuButton(android.view.View)','android/content/res/Resources/getString(int) android/view/LayoutInflater/inflate(int,android.view.ViewGroup) android/app/AlertDialog$Builder/setTitle(java.lang.CharSequence) android/app/AlertDialog$Builder/setNegativeButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) android/os/AsyncTask/cancel(boolean) android/app/AlertDialog/show() android/app/AlertDialog$Builder/setOnCancelListener(android.content.DialogInterface$OnCancelListener) android/app/AlertDialog$Builder/setView(android.view.View) android/view/LayoutInflater/from(android.content.Context) android/app/AlertDialog$Builder/create() android/app/AlertDialog/setCanceledOnTouchOutside(boolean) android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) android/app/AlertDialog/isShowing('
'om/dftec/planetcon/activities/GameActivity/onCreate(android.os.Bundle)','com/dftec/planetcon/activities/GameActivity/setContentView(int) com/dftec/planetcon/activities/GameActivity/getResources() android/widget/SeekBar/setOnSeekBarChangeListener(android.widget.SeekBar$OnSeekBarChangeListener) android/os/Bundle/getString(java.lang.String) android/os/Bundle/getBoolean(java.lang.String) android/widget/TabHost/setOnTabChangedListener(android.widget.TabHost$OnTabChangeListener) com/dftec/planetcon/activities/GameActivity/findViewById(int) android/app/Activity/onCreate(android.os.Bundle) android/os/Bundle/getInt(java.lang.String) com/dftec/planetcon/activities/GameActivity/getIntent() android/content/Intent/getExtras() android/preference/PreferenceManager/getDefaultSharedPreferences(android.content.Context'
'om/dftec/planetcon/activities/GameActivity/deleteFileDialog()','android/app/AlertDialog$Builder/setTitle(java.lang.CharSequence) android/app/AlertDialog/dismiss() android/app/AlertDialog/show() android/app/AlertDialog$Builder/create() android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) android/app/AlertDialog$Builder/setItems(java.lang.CharSequence[],android.content.DialogInterface$OnClickListener) android/content/res/Resources/getString(int) android/app/AlertDialog$Builder/setIcon(android.graphics.drawable.Drawable) android/app/AlertDialog$Builder/setNegativeButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener'
