@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'om/oldsch00l/BlueMouse/BlueMouse/updateInfoText()','android/widget/TextView/setText(java.lang.CharSequence) java/lang/StringBuffer/toString() android/location/Location/getLongitude() java/lang/StringBuffer/append(java.lang.String) android/location/Location/getLatitude() java/lang/StringBuffer/StringBuffer('
'om/oldsch00l/BlueMouse/BlueMouse/onCreate(android.os.Bundle)','android/widget/ListView/setAdapter(android.widget.ListAdapter) com/oldsch00l/BlueMouse/BlueMouse/findViewById(int) android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) android/widget/Toast/show() com/google/android/maps/MapController/setZoom(int) com/google/android/maps/MyLocationOverlay/MyLocationOverlay(android.content.Context,com.google.android.maps.MapView) com/google/android/maps/MapView/setBuiltInZoomControls(boolean) com/google/android/maps/MapActivity/onCreate(android.os.Bundle) com/google/android/maps/MapView/getController() android/bluetooth/BluetoothAdapter/getDefaultAdapter() android/widget/ArrayAdapter/ArrayAdapter(android.content.Context,int) com/oldsch00l/BlueMouse/BlueMouse/finish() com/google/android/maps/MapView/getOverlays() java/util/List/add(java.lang.Object) com/oldsch00l/BlueMouse/BlueMouse/setContentView(int'
'om/oldsch00l/BlueMouse/BlueMouse/startBlueMouseService()','android/content/Intent/Intent(android.content.Context,java.lang.Class) com/oldsch00l/BlueMouse/BlueMouse/startService(android.content.Intent) android/content/SharedPreferences/getString(java.lang.String,java.lang.String) android/content/SharedPreferences$Editor/commit() android/content/Intent/putExtra(java.lang.String,int) android/util/Log/d(java.lang.String,java.lang.String) android/preference/PreferenceManager/getDefaultSharedPreferences(android.content.Context) android/content/SharedPreferences$Editor/putString(java.lang.String,java.lang.String) android/content/SharedPreferences/getBoolean(java.lang.String,boolean) java/lang/Math/abs(int) java/lang/Integer/parseInt(java.lang.String) android/content/SharedPreferences/edit('
'om/oldsch00l/BlueMouse/BlueMouseService$AcceptThread/run()','java/lang/Thread/sleep(long) android/bluetooth/BluetoothSocket/close() java/lang/StringBuilder/append(int) android/bluetooth/BluetoothServerSocket/accept() android/util/Log/d(java.lang.String,java.lang.String) java/lang/StringBuilder/append(java.lang.Object) com/oldsch00l/BlueMouse/BlueMouseService$AcceptThread/setName(java.lang.String) java/lang/StringBuilder/StringBuilder(java.lang.String) android/util/Log/i(java.lang.String,java.lang.String) android/util/Log/e(java.lang.String,java.lang.String) android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) java/lang/StringBuilder/toString() android/bluetooth/BluetoothSocket/getRemoteDevice('
'om/oldsch00l/BlueMouse/NMEAHelper/getNMEARMC(android.location.Location)','android/location/Location/getSpeed() java/lang/Integer/toHexString(int) android/location/Location/getLongitude() java/lang/StringBuilder/StringBuilder() java/lang/StringBuilder/append(char) java/text/DecimalFormat/format(double) android/location/Location/getLatitude() java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) java/text/SimpleDateFormat/format(java.util.Date) android/location/Location/getBearing() java/util/Date/Date('
'om/oldsch00l/BlueMouse/NMEAHelper/getNMEAGGA(android.location.Location)','java/lang/StringBuilder/append(int) android/os/Bundle/getInt(java.lang.String,int) java/lang/Integer/toHexString(int) java/util/Date/Date() android/location/Location/getLongitude() android/location/Location/getExtras() java/lang/StringBuilder/append(char) android/location/Location/hasAltitude() java/text/DecimalFormat/format(double) android/location/Location/getLatitude() java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) java/text/SimpleDateFormat/format(java.util.Date) java/lang/StringBuilder/StringBuilder() android/location/Location/getAltitude('
'om/oldsch00l/BlueMouse/BlueMouseService/connectionLost(com.oldsch00l.BlueMouse.BlueMouseService$ConnectedThread)','android/os/Bundle/putString(java.lang.String,java.lang.String) android/bluetooth/BluetoothDevice/getAddress() android/os/Bundle/Bundle() android/os/Handler/obtainMessage(int) java/util/List/size() android/bluetooth/BluetoothDevice/getName() android/bluetooth/BluetoothSocket/getRemoteDevice() android/os/Message/setData(android.os.Bundle) android/os/Handler/sendMessage(android.os.Message) java/util/List/remove(java.lang.Object) java/util/Timer/cancel('
'om/oldsch00l/BlueMouse/BlueMouseService/connected(android.bluetooth.BluetoothSocket,android.bluetooth.BluetoothDevice)','android/os/Bundle/putString(java.lang.String,java.lang.String) android/bluetooth/BluetoothDevice/getAddress() android/os/Bundle/Bundle() android/os/Message/setData(android.os.Bundle) java/lang/StringBuilder/append(java.lang.String) android/os/Handler/obtainMessage(int) com/oldsch00l/BlueMouse/BlueMouseService$ConnectedThread/start() java/lang/StringBuilder/StringBuilder(java.lang.String) android/bluetooth/BluetoothDevice/getName() android/util/Log/d(java.lang.String,java.lang.String) java/util/List/add(java.lang.Object) java/lang/StringBuilder/toString() android/os/Handler/sendMessage(android.os.Message'
'om/oldsch00l/BlueMouse/BlueMouseService/onStartCommand(android.content.Intent,int,int)','java/util/Timer/schedule(java.util.TimerTask,long,long) java/lang/StringBuilder/append(java.lang.String) android/location/LocationManager/requestLocationUpdates(java.lang.String,long,float,android.location.LocationListener) android/content/Intent/getIntExtra(java.lang.String,int) java/lang/StringBuilder/StringBuilder(java.lang.String) android/util/Log/d(java.lang.String,java.lang.String) com/oldsch00l/BlueMouse/BlueMouseService$AcceptThread/start() java/util/TimerTask/cancel() android/location/LocationManager/addNmeaListener(android.location.GpsStatus$NmeaListener) java/lang/StringBuilder/toString() java/lang/StringBuilder/append(int) java/util/Timer/Timer() java/util/Timer/cancel('
'om/oldsch00l/BlueMouse/BlueMouseService/getConnnectedDevices()','java/util/ArrayList/ArrayList() android/os/Bundle/putStringArrayList(java.lang.String,java.util.ArrayList) android/bluetooth/BluetoothDevice/getAddress() android/os/Bundle/Bundle() android/os/Handler/obtainMessage(int) android/os/Handler/sendMessage(android.os.Message) java/util/Iterator/next() android/bluetooth/BluetoothDevice/getName() java/util/ArrayList/add(java.lang.Object) java/util/List/iterator() android/bluetooth/BluetoothSocket/getRemoteDevice() java/util/Iterator/hasNext() android/os/Message/setData(android.os.Bundle'
'om/oldsch00l/BlueMouse/BlueMouseService/onDestroy()','android/app/NotificationManager/cancel(int) java/util/Iterator/next() android/location/LocationManager/removeNmeaListener(android.location.GpsStatus$NmeaListener) java/util/TimerTask/cancel() java/util/List/iterator() java/util/List/remove(java.lang.Object) java/util/Iterator/hasNext() android/util/Log/d(java.lang.String,java.lang.String) android/location/LocationManager/removeUpdates(android.location.LocationListener'
'om/oldsch00l/BlueMouse/Preferences/onResume()','java/lang/String/valueOf(java.lang.Object) java/lang/StringBuilder/append(java.lang.String) android/content/SharedPreferences/getString(java.lang.String,java.lang.String) android/content/SharedPreferences/registerOnSharedPreferenceChangeListener(android.content.SharedPreferences$OnSharedPreferenceChangeListener) android/preference/PreferenceScreen/getSharedPreferences() java/lang/StringBuilder/StringBuilder(java.lang.String) android/preference/PreferenceActivity/onResume() java/lang/StringBuilder/toString() android/preference/EditTextPreference/setSummary(java.lang.CharSequence) com/oldsch00l/BlueMouse/Preferences/getPreferenceScreen('
'om/oldsch00l/BlueMouse/BlueMouseService$NMEATask/run()','android/util/Log/v(java.lang.String,java.lang.String) java/lang/String/trim() android/location/LocationManager/isProviderEnabled(java.lang.String) android/location/Location/getLongitude() android/os/Bundle/putDouble(java.lang.String,double) java/lang/InterruptedException/printStackTrace() java/lang/String/getBytes() android/location/Location/getLatitude() android/os/Bundle/putString(java.lang.String,java.lang.String) java/lang/Thread/sleep(long) android/os/Bundle/Bundle() android/os/Message/setData(android.os.Bundle) android/os/Handler/obtainMessage(int) android/os/Handler/sendMessage(android.os.Message'
'om/oldsch00l/BlueMouse/BlueMouse$BlueMouseHandler/handleMessage(android.os.Message)','java/lang/StringBuilder/append(int) android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) java/lang/String/format(java.lang.String,java.lang.Object[]) java/lang/StringBuilder/StringBuilder(java.lang.String) android/location/Location/Location(java.lang.String) android/util/Log/d(java.lang.String,java.lang.String) android/location/Location/setLongitude(double) java/lang/StringBuilder/toString() android/os/Message/getData() com/oldsch00l/BlueMouse/BlueMouse/getApplicationContext() android/os/Bundle/getStringArrayList(java.lang.String) android/widget/Toast/show() com/oldsch00l/BlueMouse/BlueMouse/getBaseContext() android/widget/ArrayAdapter/remove(java.lang.Object) android/location/Location/setLatitude(double) android/widget/ArrayAdapter/add(java.lang.Object) android/os/Bundle/getDouble(java.lang.String) android/os/Bundle/getString(java.lang.String'
