@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'et/alteridem/mileage/dialogs/VehicleDialog/closeDialog()','java/lang/String/isEmpty() net/alteridem/mileage/dialogs/VehicleDialog/getActivity() net/alteridem/mileage/dialogs/VehicleDialog/dismiss() net/alteridem/mileage/dialogs/VehicleDialog/getString(int) net/alteridem/mileage/data/DbHelper/getWritableDatabase() android/widget/EditText/setError(java.lang.CharSequence'
'et/alteridem/mileage/dialogs/VehicleDialog/initialize()','android/widget/EditText/setOnEditorActionListener(android.widget.TextView$OnEditorActionListener) net/alteridem/mileage/dialogs/VehicleDialog/getDialog() android/widget/EditText/setText(java.lang.CharSequence) net/alteridem/mileage/dialogs/VehicleDialog/getActivity() android/widget/Spinner/setAdapter(android.widget.SpinnerAdapter) android/app/Dialog/setTitle(java.lang.CharSequence) net/alteridem/mileage/dialogs/VehicleDialog/getString(int) android/view/Window/setSoftInputMode(int) android/app/Dialog/getWindow() android/widget/EditText/requestFocus() android/widget/Spinner/setSelection(int'
'et/alteridem/mileage/activities/VehicleActivity/init()','android/content/SharedPreferences/registerOnSharedPreferenceChangeListener(android.content.SharedPreferences$OnSharedPreferenceChangeListener) net/alteridem/mileage/activities/VehicleActivity/getActionBar() android/app/ActionBar/newTab() java/lang/Boolean/valueOf(boolean) android/app/ActionBar/addTab(android.app.ActionBar$Tab) android/app/ActionBar$Tab/setText(int) java/lang/Boolean/booleanValue() android/app/ActionBar$Tab/setTabListener(android.app.ActionBar$TabListener) net/alteridem/mileage/data/DbHelper/getWritableDatabase() android/app/ActionBar/setNavigationMode(int) net/alteridem/mileage/activities/VehicleActivity/findViewById(int) net/alteridem/mileage/MileagePreferences_/getSharedPreferences('
'rg/androidannotations/api/BackgroundExecutor/cancelAll(java.lang.String,boolean)','android/util/Log/w(java.lang.String,java.lang.String) java/util/List/remove(int) java/lang/StringBuilder/append(java.lang.String) java/util/List/size() java/lang/String/equals(java.lang.Object) java/lang/StringBuilder/StringBuilder() java/util/concurrent/Future/cancel(boolean) java/util/List/get(int) java/lang/StringBuilder/toString() java/util/concurrent/atomic/AtomicBoolean/getAndSet(boolean'
'rg/androidannotations/api/sharedpreferences/SetXmlSerializer/deserialize(java.lang.String)','org/xmlpull/v1/XmlPullParser/require(int,java.lang.String,java.lang.String) org/xmlpull/v1/XmlPullParser/setInput(java.io.Reader) java/io/StringReader/StringReader(java.lang.String) org/xmlpull/v1/XmlPullParser/getText() android/util/Log/w(java.lang.String,java.lang.Throwable) java/util/TreeSet/TreeSet() java/util/Set/add(java.lang.Object) android/util/Xml/newPullParser() org/xmlpull/v1/XmlPullParser/next('
'rg/androidannotations/api/sharedpreferences/SetXmlSerializer/serialize(java.util.Set)','org/xmlpull/v1/XmlSerializer/text(java.lang.String) org/xmlpull/v1/XmlSerializer/endTag(java.lang.String,java.lang.String) java/util/Iterator/hasNext() android/util/Xml/newSerializer() java/util/Collections/emptySet() org/xmlpull/v1/XmlSerializer/startTag(java.lang.String,java.lang.String) java/util/Iterator/next() org/xmlpull/v1/XmlSerializer/setOutput(java.io.Writer) org/xmlpull/v1/XmlSerializer/endDocument() java/util/Set/iterator() java/io/StringWriter/StringWriter() java/io/StringWriter/toString('
'et/alteridem/mileage/dialogs/EntryDialog/initialize()','net/alteridem/mileage/data/DbHelper/getWritableDatabase() android/widget/ArrayAdapter/setDropDownViewResource(int) android/widget/TextView/setText(java.lang.CharSequence) android/widget/EditText/requestFocus() net/alteridem/mileage/dialogs/EntryDialog/getDialog() android/view/Window/setSoftInputMode(int) java/lang/String/valueOf(double) android/app/Dialog/getWindow() android/widget/ArrayAdapter/createFromResource(android.content.Context,int,int) android/app/Dialog/setTitle(int) android/widget/EditText/setText(java.lang.CharSequence) android/widget/Spinner/setAdapter(android.widget.SpinnerAdapter) net/alteridem/mileage/dialogs/EntryDialog/getActivity('
'et/alteridem/mileage/dialogs/EntryDialog/closeDialog()','java/lang/Object/toString() java/lang/CharSequence/toString() java/lang/Double/parseDouble(java.lang.String) net/alteridem/mileage/dialogs/EntryDialog/getString(int) net/alteridem/mileage/dialogs/EntryDialog/getActivity() android/widget/Spinner/getSelectedItem() net/alteridem/mileage/dialogs/EntryDialog/dismiss() net/alteridem/mileage/data/DbHelper/getWritableDatabase() android/widget/EditText/setError(java.lang.CharSequence) android/widget/Spinner/getSelectedItemPosition() android/widget/TextView/getText() java/util/Date/Date(int,int,int) android/widget/EditText/getText('
'et/alteridem/mileage/fragments/StatisticsFragment/fillStatistics(net.alteridem.mileage.data.Vehicle)','android/content/res/Resources/getString(int) java/lang/Double/valueOf(double) net/alteridem/mileage/fragments/StatisticsFragment/getResources() java/util/List/add(java.lang.Object) net/alteridem/mileage/fragments/StatisticsFragment/getActivity() android/widget/ListView/setAdapter(android.widget.ListAdapter) java/util/ArrayList/ArrayList() java/lang/String/format(java.lang.String,java.lang.Object[]) android/widget/SimpleAdapter/SimpleAdapter(android.content.Context,java.util.List,int,java.lang.String[],int[]'
'rg/androidannotations/api/ViewServer/addWindow(android.app.Activity)','android/view/Window/getDecorView() android/text/TextUtils/isEmpty(java.lang.CharSequence) java/lang/StringBuilder/append(int) java/lang/CharSequence/toString() android/app/Activity/getTitle() java/lang/StringBuilder/StringBuilder() java/lang/Object/getClass() java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) java/lang/System/identityHashCode(java.lang.Object) java/lang/Class/getCanonicalName() android/app/Activity/getWindow('
