@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'ndroid/support/v7/widget/af/a(java.lang.Object[])','java/lang/StringBuilder/append(java.lang.String) org/xmlpull/v1/XmlSerializer/startTag(java.lang.String,java.lang.String) org/xmlpull/v1/XmlSerializer/setOutput(java.io.OutputStream,java.lang.String) java/lang/String/valueOf(float) android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) java/lang/StringBuilder/toString() org/xmlpull/v1/XmlSerializer/startDocument(java.lang.String,java.lang.Boolean) java/util/List/size() android/content/Context/openFileOutput(java.lang.String,int) android/content/ComponentName/flattenToString() java/lang/StringBuilder/StringBuilder() org/xmlpull/v1/XmlSerializer/endDocument() java/lang/Boolean/valueOf(boolean) org/xmlpull/v1/XmlSerializer/attribute(java.lang.String,java.lang.String,java.lang.String) java/lang/String/valueOf(long) java/io/FileOutputStream/close('
'ndroid/support/v7/widget/bg/c()','android/support/v7/widget/bg/g(int) android/view/ViewTreeObserver/addOnGlobalLayoutListener(android.view.ViewTreeObserver$OnGlobalLayoutListener) android/widget/ListView/setChoiceMode(int) android/support/v7/widget/bd/getSelectedItemPosition() android/support/v7/widget/bd/getViewTreeObserver() android/support/v7/widget/bg/m() android/support/v7/widget/bg/a(android.widget.PopupWindow$OnDismissListener) android/support/v7/widget/bg/h(int) android/support/v7/widget/bg/k('
'ndroid/support/v7/widget/bg/b()','android/graphics/drawable/Drawable/getPadding(android.graphics.Rect) android/support/v7/widget/bd/getContext() android/support/v7/widget/bg/b(int) java/lang/Math/max(int,int) android/support/v7/widget/bd/getPaddingRight() android/support/v7/widget/bd/getPaddingLeft() android/support/v7/widget/bg/d() android/support/v7/widget/bg/h() android/support/v7/widget/bd/getWidth() android/content/Context/getResources() android/content/res/Resources/getDisplayMetrics() android/support/v7/widget/bg/f(int'
'ndroid/support/v7/widget/ch/b(int,int)','android/view/View/getLayoutParams() java/lang/Math/max(int,int) android/support/v7/widget/ch/getPaddingLeft() android/support/v7/widget/ch/getPaddingBottom() android/support/v7/widget/ch/getSuggestedMinimumHeight() android/view/View/getBaseline() android/view/View$MeasureSpec/makeMeasureSpec(int,int) android/view/View/getMeasuredWidth() android/view/View/getVisibility() android/support/v7/widget/ch/getPaddingTop() android/view/View$MeasureSpec/getMode(int) android/support/v7/widget/ch/setMeasuredDimension(int,int) android/support/v7/widget/ch/getSuggestedMinimumWidth() android/support/v7/widget/ch/getPaddingRight() android/support/v7/widget/ch/getChildMeasureSpec(int,int,int) android/view/View/measure(int,int) android/view/View/getMeasuredHeight('
'ndroid/support/v7/widget/ch/a(int,int)','android/view/View/getLayoutParams() java/lang/Math/max(int,int) android/support/v7/widget/ch/getPaddingLeft() android/support/v7/widget/ch/getPaddingBottom() android/support/v7/widget/ch/getSuggestedMinimumHeight() android/view/View$MeasureSpec/makeMeasureSpec(int,int) java/lang/RuntimeException/RuntimeException(java.lang.String) android/view/View/getMeasuredWidth() android/view/View/getVisibility() android/support/v7/widget/ch/getPaddingTop() android/view/View$MeasureSpec/getMode(int) android/support/v7/widget/ch/setMeasuredDimension(int,int) android/support/v7/widget/ch/getSuggestedMinimumWidth() android/support/v7/widget/ch/getPaddingRight() android/support/v7/widget/ch/getChildMeasureSpec(int,int,int) android/view/View/measure(int,int) android/view/View/getMeasuredHeight('
'ndroid/support/v7/widget/ch/getBaseline()','android/view/View/getLayoutParams() android/support/v7/widget/ch/getPaddingTop() android/support/v7/widget/ch/getTop() android/support/v7/widget/ch/getBottom() android/support/v7/widget/ch/getPaddingBottom() android/support/v7/widget/ch/getChildAt(int) android/view/View/getBaseline() java/lang/RuntimeException/RuntimeException(java.lang.String) android/support/v7/widget/ch/getChildCount() android/view/ViewGroup/getBaseline('
'ndroid/support/design/internal/a/setForeground(android.graphics.drawable.Drawable)','android/graphics/drawable/Drawable/getPadding(android.graphics.Rect) android/support/design/internal/a/invalidate() android/graphics/drawable/Drawable/setCallback(android.graphics.drawable.Drawable$Callback) android/graphics/Rect/Rect() android/support/design/internal/a/unscheduleDrawable(android.graphics.drawable.Drawable) android/support/design/internal/a/setWillNotDraw(boolean) android/graphics/drawable/Drawable/isStateful() android/support/design/internal/a/getDrawableState() android/graphics/drawable/Drawable/setState(int[]) android/support/design/internal/a/requestLayout('
'ndroid/support/design/internal/a/draw(android.graphics.Canvas)','android/graphics/drawable/Drawable/draw(android.graphics.Canvas) android/support/design/internal/a/getPaddingTop() android/support/design/internal/a/getTop() android/support/design/internal/a/getLeft() android/support/design/internal/a/getPaddingLeft() android/graphics/drawable/Drawable/getIntrinsicWidth() android/graphics/drawable/Drawable/setBounds(android.graphics.Rect) android/graphics/drawable/Drawable/getIntrinsicHeight() android/graphics/Rect/set(int,int,int,int) android/view/Gravity/apply(int,int,int,android.graphics.Rect,android.graphics.Rect) android/support/v7/widget/ch/draw(android.graphics.Canvas) android/support/design/internal/a/getBottom() android/support/design/internal/a/getPaddingRight() android/support/design/internal/a/getPaddingBottom() android/support/design/internal/a/getRight('
'ndroid/support/v7/a/ae/f(int)','android/content/res/Resources/getColor(int) android/view/View/getLayoutParams() android/support/v7/widget/ActionBarContextView/getLayoutParams() android/support/v7/widget/ActionBarContextView/isShown() android/view/View/setVisibility(int) android/view/View/setBackgroundColor(int) android/graphics/Rect/Rect() android/support/v7/widget/ActionBarContextView/setLayoutParams(android.view.ViewGroup$LayoutParams) android/view/View/View(android.content.Context) android/view/View/setLayoutParams(android.view.ViewGroup$LayoutParams) android/view/ViewGroup/addView(android.view.View,int,android.view.ViewGroup$LayoutParams) android/view/ViewGroup$LayoutParams/ViewGroup$LayoutParams(int,int) android/content/Context/getResources() android/graphics/Rect/set(int,int,int,int'
'ndroid/support/v7/a/ae/a(android.support.v7.view.c)','android/widget/PopupWindow/setContentView(android.view.View) android/view/View/post(java.lang.Runnable) android/content/res/Resources$Theme/setTo(android.content.res.Resources$Theme) android/content/Context/getTheme() android/view/Window/getDecorView() android/util/TypedValue/TypedValue() android/content/res/Resources/getDisplayMetrics() android/util/TypedValue/complexToDimensionPixelSize(int,android.util.DisplayMetrics) android/view/ViewGroup/findViewById(int) android/support/v7/widget/ActionBarContextView/getContext() android/widget/PopupWindow/PopupWindow(android.content.Context,android.util.AttributeSet,int) android/content/res/Resources/newTheme() android/widget/PopupWindow/setHeight(int) android/content/res/Resources$Theme/applyStyle(int,boolean) android/support/v7/a/ae/j() android/view/LayoutInflater/from(android.content.Context) android/support/v7/a/ae/l() android/widget/PopupWindow/setWidth(int) android/content/Context/getResources() android/content/res/Resources$Theme/resolveAttribute(int,android.util.TypedValue,boolean'
