@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'om/gsamlabs/bbm/rootcompanion/IBatteryStatsService$Stub/onTransact(int,android.os.Parcel,android.os.Parcel,int)','com/gsamlabs/bbm/rootcompanion/IBatteryStatsService$Stub/hasBatteryStatsPermission() android/os/Parcel/readString() android/os/Parcel/writeByteArray(byte[]) android/os/Binder/onTransact(int,android.os.Parcel,android.os.Parcel,int) android/os/Parcel/enforceInterface(java.lang.String) com/gsamlabs/bbm/rootcompanion/IBatteryStatsService$Stub/getStatistics() android/os/Parcel/writeInt(int'
'om/stericson/RootShell/execution/Shell$Worker/setShellOom()','java/lang/reflect/Field/get(java.lang.Object) java/lang/reflect/Field/setAccessible(boolean) java/lang/StringBuilder/append(java.lang.String) java/lang/Exception/printStackTrace() java/lang/StringBuilder/StringBuilder() java/io/OutputStreamWriter/write(java.lang.String) java/lang/Object/getClass() java/lang/Integer/intValue() java/lang/StringBuilder/append(int) java/lang/Class/getDeclaredField(java.lang.String) java/lang/StringBuilder/toString() java/io/OutputStreamWriter/flush('
'om/stericson/RootTools/internal/Installer/getStreamSignature(java.io.InputStream)','java/security/MessageDigest/digest() java/io/IOException/toString() java/security/DigestInputStream/DigestInputStream(java.io.InputStream,java.security.MessageDigest) java/security/NoSuchAlgorithmException/toString() java/lang/Integer/toHexString(int) java/security/DigestInputStream/read(byte[]) java/lang/StringBuffer/toString() java/lang/StringBuffer/append(java.lang.String) java/security/MessageDigest/getInstance(java.lang.String) java/lang/StringBuffer/StringBuffer() android/util/Log/e(java.lang.String,java.lang.String) java/io/InputStream/close('
'om/stericson/RootTools/internal/Installer/installBinary(int,java.lang.String,java.lang.String)','java/io/InputStream/available() java/io/FileNotFoundException/toString() java/lang/StringBuilder/StringBuilder() java/io/FileOutputStream/write(byte[]) java/lang/String/getBytes() java/io/FileOutputStream/close() android/content/Context/openFileInput(java.lang.String) java/nio/channels/FileChannel/transferFrom(java.nio.channels.ReadableByteChannel,long,long) java/io/IOException/toString() java/io/FileOutputStream/flush() java/lang/StringBuilder/append(java.lang.String) android/content/Context/openFileOutput(java.lang.String,int) java/io/File/exists() java/nio/channels/Channels/newChannel(java.io.InputStream) java/io/File/File(java.lang.String) android/content/Context/deleteFile(java.lang.String) java/lang/String/equals(java.lang.Object) android/util/Log/e(java.lang.String,java.lang.String) java/io/InputStream/close() java/io/FileInputStream/close() java/io/FileOutputStream/getFD() java/lang/Exception/toString() android/content/res/Resources/openRawResource(int) java/io/FileOutputStream/FileOutputStream(java.io.File) java/lang/StringBuilder/toString() java/io/FileDescriptor/sync() java/io/FileOutputStream/getChannel() android/content/Context/getResources('
'om/gsamlabs/bbm/rootcompanion/MainActivity$2/onCheckedChanged(android.widget.CompoundButton,boolean)','android/app/AlertDialog$Builder/setTitle(int) android/app/AlertDialog$Builder/setPositiveButton(int,android.content.DialogInterface$OnClickListener) android/app/AlertDialog$Builder/setOnCancelListener(android.content.DialogInterface$OnCancelListener) android/app/AlertDialog$Builder/setMessage(int) android/app/AlertDialog$Builder/show() android/app/AlertDialog$Builder/setNeutralButton(int,android.content.DialogInterface$OnClickListener) android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) com/gsamlabs/bbm/rootcompanion/MainActivity/getPackageManager() android/content/pm/PackageManager/setComponentEnabledSetting(android.content.ComponentName,int,int'
'om/stericson/RootShell/execution/Command/terminated(java.lang.String)','android/os/Bundle/putString(java.lang.String,java.lang.String) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) android/os/Handler/obtainMessage() android/os/Handler/sendMessage(android.os.Message) java/lang/StringBuilder/toString() android/os/Bundle/Bundle() android/os/Message/setData(android.os.Bundle) java/lang/StringBuilder/StringBuilder() android/os/Bundle/putInt(java.lang.String,int'
'om/stericson/RootShell/execution/Command/commandFinished()','java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) android/os/Handler/obtainMessage() android/os/Handler/sendMessage(android.os.Message) java/lang/StringBuilder/toString() android/os/Bundle/Bundle() android/os/Message/setData(android.os.Bundle) java/lang/StringBuilder/StringBuilder() android/os/Bundle/putInt(java.lang.String,int'
'om/gsamlabs/bbm/rootcompanion/MainActivity$3/onClick(android.view.View)','java/lang/String/valueOf(java.lang.Object) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/StringBuilder(java.lang.String) com/gsamlabs/bbm/rootcompanion/MainActivity/getString(int) android/app/AlertDialog$Builder/show() android/app/AlertDialog$Builder/setNeutralButton(int,android.content.DialogInterface$OnClickListener) android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) android/app/AlertDialog$Builder/setMessage(java.lang.CharSequence) com/gsamlabs/bbm/rootcompanion/SystemAppManagementException/getMessage() java/lang/StringBuilder/toString('
'om/gsamlabs/bbm/rootcompanion/SystemAppUtilities/installBackupScript(android.content.Context)','java/lang/String/valueOf(java.lang.Object) java/io/File/isDirectory() java/io/InputStream/read(byte[]) java/lang/StringBuilder/append(java.lang.String) android/content/res/AssetManager/open(java.lang.String) android/content/Context/getFilesDir() java/io/File/getAbsolutePath() java/lang/StringBuilder/append(java.lang.Object) java/io/FileOutputStream/close() java/lang/StringBuilder/StringBuilder(java.lang.String) android/content/Context/openFileOutput(java.lang.String,int) java/io/File/exists() java/lang/StringBuilder/append(boolean) java/io/File/File(java.lang.String) java/io/File/setExecutable(boolean,boolean) java/io/FileOutputStream/write(byte[],int,int) java/io/InputStream/close() android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) java/lang/StringBuilder/StringBuilder() android/util/Log/d(java.lang.String,java.lang.String) java/lang/StringBuilder/toString() android/content/Context/getAssets('
'om/gsamlabs/bbm/rootcompanion/SystemAppUtilities/getAPKName(android.content.Context,boolean,boolean)','java/lang/String/valueOf(java.lang.Object) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/StringBuilder(java.lang.String) java/lang/String/lastIndexOf(int) java/lang/String/substring(int) android/content/Context/getApplicationInfo() java/lang/StringBuilder/toString() java/lang/String/isEmpty() java/lang/String/substring(int,int'
