@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'om/nathaniel/util/FileManager/renameTarget(java.lang.String,java.lang.String)','java/lang/StringBuilder/StringBuilder(java.lang.String) java/io/File/File(java.lang.String) java/lang/String/substring(int,int) java/io/File/renameTo(java.io.File) java/io/File/isFile() java/lang/String/lastIndexOf(java.lang.String) java/lang/StringBuilder/toString('
'om/nathaniel/util/FileManager/copyToDirectory(java.lang.String,java.lang.String)','java/io/BufferedInputStream/read(byte[],int,int) java/io/File/canWrite() java/lang/String/valueOf(java.lang.Object) java/io/File/isDirectory() java/lang/StringBuilder/append(java.lang.String) java/io/BufferedOutputStream/flush() java/lang/String/length() java/lang/StringBuilder/StringBuilder(java.lang.String) java/io/File/mkdir() java/lang/String/substring(int,int) java/io/BufferedInputStream/close() java/io/BufferedOutputStream/write(byte[],int,int) java/io/BufferedInputStream/BufferedInputStream(java.io.InputStream) java/io/FileInputStream/FileInputStream(java.io.File) java/io/File/list() java/io/File/File(java.lang.String) java/io/File/isFile() java/io/BufferedOutputStream/BufferedOutputStream(java.io.OutputStream) java/lang/String/lastIndexOf(java.lang.String) java/io/FileOutputStream/FileOutputStream(java.io.File) java/lang/StringBuilder/toString() java/io/BufferedOutputStream/close('
'om/nathaniel/util/FileManager/deleteTarget(java.lang.String)','java/io/File/canWrite() java/lang/String/valueOf(java.lang.Object) java/io/File/isDirectory() java/lang/StringBuilder/append(java.lang.String) java/io/File/canRead() java/io/File/getAbsolutePath() java/io/File/isFile() java/io/File/delete() java/lang/StringBuilder/toString() java/io/File/exists() java/lang/StringBuilder/StringBuilder(java.lang.String) java/io/File/list() java/io/File/File(java.lang.String'
'om/nathaniel/util/FuncUtility/unzipCommand(java.lang.String,java.lang.String,java.lang.String)','java/lang/String/equalsIgnoreCase(java.lang.String) java/io/File/getName() java/lang/StringBuilder/append(java.lang.String) java/lang/String/length() java/lang/StringBuilder/StringBuilder(java.lang.String) java/io/File/File(java.lang.String) java/lang/String/substring(int,int) java/lang/String/lastIndexOf(java.lang.String) java/lang/StringBuilder/toString('
'om/nathaniel/util/FuncUtility/zipCommand(java.lang.String,java.lang.String,java.lang.String)','java/lang/String/equalsIgnoreCase(java.lang.String) java/lang/String/valueOf(java.lang.Object) java/util/Iterator/hasNext() java/lang/StringBuilder/StringBuilder(java.lang.String) java/util/Iterator/next() java/util/Set/iterator() java/util/Map$Entry/getValue() java/util/Map/entrySet() java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) java/util/Map$Entry/getKey('
'om/nathaniel/util/FuncUtility/GetFile(android.app.ListActivity,java.lang.String,boolean)','java/lang/Integer/intValue() java/util/ArrayList/ArrayList() java/io/File/getParent() java/io/File/getName() java/lang/String/charAt(int) java/util/Arrays/sort(java.lang.Object[],java.util.Comparator) android/widget/TextView/setText(java.lang.CharSequence) java/io/File/File(java.lang.String) java/lang/String/substring(int,int) java/util/Map/containsKey(java.lang.Object) java/util/List/add(java.lang.Object) android/app/ListActivity/setListAdapter(android.widget.ListAdapter) java/io/File/listFiles() android/app/ListActivity/setSelection(int) java/lang/String/length() java/util/Map/get(java.lang.Object) java/lang/String/lastIndexOf(java.lang.String) java/io/File/getPath('
'om/nathaniel/util/FuncUtility/Terminal(java.lang.String)','java/lang/Process/getInputStream() java/lang/String/valueOf(java.lang.Object) java/lang/Runtime/getRuntime() java/lang/StringBuilder/append(java.lang.String) java/io/DataOutputStream/writeBytes(java.lang.String) java/io/DataInputStream/DataInputStream(java.io.InputStream) java/lang/StringBuilder/StringBuilder(java.lang.String) java/lang/Runtime/exec(java.lang.String) java/io/DataOutputStream/flush() java/io/DataOutputStream/DataOutputStream(java.io.OutputStream) java/lang/Process/waitFor() java/lang/StringBuilder/toString() java/lang/Process/getOutputStream('
'om/nathaniel/util/FuncUtility/listFunc()','java/io/RandomAccessFile/close() java/io/IOException/printStackTrace() java/lang/String/valueOf(java.lang.Object) java/lang/StringBuilder/append(java.lang.String) java/io/RandomAccessFile/readLine() java/lang/String/valueOf(long) java/lang/StringBuilder/StringBuilder(java.lang.String) android/util/Log/i(java.lang.String,java.lang.String) java/io/RandomAccessFile/RandomAccessFile(java.lang.String,java.lang.String) java/io/RandomAccessFile/length() java/lang/StringBuilder/toString() java/io/FileNotFoundException/printStackTrace('
'om/nathaniel/amendroid7z/Main$DialogFactory/listDialog(java.lang.String)','android/widget/TextView/setMovementMethod(android.text.method.MovementMethod) java/util/regex/Pattern/compile(java.lang.String) android/app/AlertDialog$Builder/setTitle(int) java/util/regex/Matcher/replaceAll(java.lang.String) android/view/View/findViewById(int) android/text/method/ScrollingMovementMethod/getInstance() android/widget/TextView/getPaint() android/app/AlertDialog$Builder/setView(android.view.View) android/view/LayoutInflater/from(android.content.Context) android/app/AlertDialog$Builder/create() android/text/TextPaint/setFakeBoldText(boolean) java/util/regex/Pattern/matcher(java.lang.CharSequence) android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) android/app/AlertDialog$Builder/setPositiveButton(int,android.content.DialogInterface$OnClickListener) android/view/LayoutInflater/inflate(int,android.view.ViewGroup) android/app/AlertDialog$Builder/setCancelable(boolean) android/widget/TextView/setText(java.lang.CharSequence'
'om/nathaniel/amendroid7z/Main$DialogFactory/input_password_unzipDialog(java.lang.String,java.lang.String)','android/app/AlertDialog$Builder/setTitle(int) android/widget/CheckBox/setOnClickListener(android.view.View$OnClickListener) android/view/View/findViewById(int) android/widget/EditText/setInputType(int) android/widget/EditText/setText(java.lang.CharSequence) android/widget/EditText/setVisibility(int) android/app/AlertDialog$Builder/setView(android.view.View) android/view/LayoutInflater/from(android.content.Context) android/app/AlertDialog$Builder/create() android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) android/app/AlertDialog$Builder/setPositiveButton(int,android.content.DialogInterface$OnClickListener) android/view/LayoutInflater/inflate(int,android.view.ViewGroup) android/app/AlertDialog/show('
