@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'om/kostasrotas/infusion/MainActivity/onCreate(android.os.Bundle)','java/util/ArrayList/add(java.lang.Object) android/widget/EditText/setText(java.lang.CharSequence) com/kostasrotas/infusion/MainActivity/setContentView(int) android/widget/Button/setOnClickListener(android.view.View$OnClickListener) android/widget/ArrayAdapter/ArrayAdapter(android.content.Context,int,java.util.List) com/kostasrotas/infusion/MainActivity/requestWindowFeature(int) android/content/SharedPreferences/getFloat(java.lang.String,float) java/lang/String/format(java.lang.String,java.lang.Object[]) java/lang/Float/valueOf(float) android/widget/Button/setText(java.lang.CharSequence) android/widget/Spinner/setOnItemSelectedListener(android.widget.AdapterView$OnItemSelectedListener) android/widget/TextView/setText(java.lang.CharSequence) android/widget/EditText/setInputType(int) com/kostasrotas/infusion/MainActivity/getPreferences(int) android/widget/Button/setBackgroundResource(int) android/os/Handler/Handler() android/widget/Spinner/setAdapter(android.widget.SpinnerAdapter'
'om/kostasrotas/infusion/MySurfaceView/onDraw(android.graphics.Canvas)','android/view/SurfaceView/onDraw(android.graphics.Canvas) android/graphics/Paint/setColor(int) android/graphics/Canvas/drawText(java.lang.String,float,float,android.graphics.Paint) android/graphics/Paint/getTextSize() android/graphics/Paint/Paint() android/graphics/Canvas/drawLine(float,float,float,float,android.graphics.Paint) android/graphics/Paint/setStrokeWidth(float) java/util/List/size() android/graphics/Paint/setTextSize(float) java/util/List/get(int) android/graphics/Canvas/drawColor(int) android/util/Log/i(java.lang.String,java.lang.String'
'om/kostasrotas/infusion/InfusionActivity/recordanalyse()','java/lang/Double/valueOf(double) java/lang/StringBuilder/append(java.lang.String) java/lang/Thread/start() android/util/Log/i(java.lang.String,java.lang.String) android/graphics/Bitmap/recycle() java/util/List/get(int) java/lang/StringBuilder/toString() java/lang/Thread/sleep(long) java/util/concurrent/atomic/AtomicLong/set(long) java/lang/StringBuilder/append(int) java/util/concurrent/atomic/AtomicLong/AtomicLong(long) java/lang/Thread/Thread(java.lang.Runnable) java/lang/String/format(java.lang.String,java.lang.Object[]) java/util/List/size() java/lang/StringBuilder/StringBuilder() java/util/concurrent/atomic/AtomicLong/get() java/lang/InterruptedException/printStackTrace() java/util/List/clear('
'om/kostasrotas/infusion/InfusionActivity/onCreate(android.os.Bundle)','android/widget/FrameLayout/addView(android.view.View,android.view.ViewGroup$LayoutParams) android/os/Handler/postDelayed(java.lang.Runnable,long) android/widget/FrameLayout/FrameLayout(android.content.Context) com/kostasrotas/infusion/InfusionActivity/setContentView(android.view.View) com/kostasrotas/infusion/InfusionActivity/getWindow() com/kostasrotas/infusion/InfusionActivity/requestWindowFeature(int) android/view/SurfaceHolder/addCallback(android.view.SurfaceHolder$Callback) android/app/Activity/onCreate(android.os.Bundle) com/kostasrotas/infusion/MySurfaceView/getHolder() com/kostasrotas/infusion/InfusionActivity/getMainLooper() android/view/Window/setFlags(int,int) android/os/Handler/Handler(android.os.Looper) android/widget/FrameLayout$LayoutParams/FrameLayout$LayoutParams(int,int'
'om/kostasrotas/infusion/InfusionActivity/onPreviewFrame(byte[],android.hardware.Camera)','android/graphics/Bitmap/getWidth() java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) android/graphics/YuvImage/compressToJpeg(android.graphics.Rect,int,java.io.OutputStream) java/util/List/size() android/util/Log/i(java.lang.String,java.lang.String) android/graphics/Rect/Rect(int,int,int,int) android/hardware/Camera$Parameters/getPreviewFormat() android/graphics/Bitmap/recycle() android/graphics/BitmapFactory/decodeByteArray(byte[],int,int) java/util/List/add(java.lang.Object) android/graphics/Bitmap/getHeight() java/lang/StringBuilder/toString() java/lang/StringBuilder/StringBuilder() android/graphics/YuvImage/YuvImage(byte[],int,int,int,int[]) android/hardware/Camera/getParameters() java/io/ByteArrayOutputStream/toByteArray() android/hardware/Camera$Parameters/getPreviewSize() java/io/ByteArrayOutputStream/ByteArrayOutputStream('
'om/kostasrotas/infusion/InfusionActivity/recordpreview()','android/hardware/Camera/setPreviewDisplay(android.view.SurfaceHolder) android/hardware/Camera/open() android/hardware/Camera/setPreviewCallback(android.hardware.Camera$PreviewCallback) android/hardware/Camera$Parameters/getSupportedPreviewSizes() java/util/List/clear() android/hardware/Camera/getParameters() com/kostasrotas/infusion/MySurfaceView/invalidate() android/hardware/Camera/startPreview() android/hardware/Camera/setParameters(android.hardware.Camera$Parameters) android/hardware/Camera$Parameters/setPreviewSize(int,int) java/io/IOException/printStackTrace() java/util/List/size() android/hardware/Camera/setDisplayOrientation(int) android/hardware/Camera$Parameters/setPreviewFpsRange(int,int) android/hardware/Camera$Parameters/getSupportedPreviewFpsRange() com/kostasrotas/infusion/MySurfaceView/getHolder() java/util/List/get(int'
'om/kostasrotas/infusion/InfusionActivity/savedatatotext(java.util.List,java.lang.String)','java/io/IOException/printStackTrace() java/lang/StringBuilder/append(java.lang.String) java/util/List/size() java/io/FileOutputStream/FileOutputStream(java.lang.String) java/lang/Exception/printStackTrace() java/lang/StringBuilder/StringBuilder() java/util/List/get(int) java/io/FileOutputStream/write(byte[]) java/lang/StringBuilder/append(java.lang.Object) java/lang/String/getBytes() java/io/FileOutputStream/close() java/lang/StringBuilder/toString('
'om/kostasrotas/infusion/BmpArea/draw(android.graphics.Canvas,int,int)','android/graphics/Paint/setColor(int) android/graphics/Canvas/drawText(java.lang.String,float,float,android.graphics.Paint) java/lang/StringBuilder/append(java.lang.String) android/graphics/Canvas/drawLine(float,float,float,float,android.graphics.Paint) android/graphics/Rect/Rect(int,int,int,int) java/lang/StringBuilder/StringBuilder() android/graphics/Paint/setTextSize(float) android/graphics/Canvas/drawRect(android.graphics.Rect,android.graphics.Paint) android/graphics/Paint/setStyle(android.graphics.Paint$Style) java/lang/StringBuilder/toString() java/lang/StringBuilder/append(int) android/graphics/Paint/Paint('
'om/kostasrotas/infusion/BmpArea/method1()','java/lang/Integer/intValue() java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) java/util/List/size() android/util/Log/i(java.lang.String,java.lang.String) java/lang/StringBuilder/StringBuilder() java/util/List/clear() java/lang/StringBuilder/append(java.lang.Object) java/lang/StringBuilder/toString() java/util/List/get(int'
'om/kostasrotas/infusion/TimerActivity/startstoptimer()','java/lang/Object/toString() android/content/Intent/putExtra(java.lang.String,long) android/content/SharedPreferences$Editor/putInt(java.lang.String,int) android/widget/EditText/getText() java/lang/System/currentTimeMillis() android/content/Intent/Intent() com/kostasrotas/infusion/TimerActivity/getPreferences(int) android/os/Handler/removeCallbacks(java.lang.Runnable) android/os/Handler/postDelayed(java.lang.Runnable,long) com/kostasrotas/infusion/TimerActivity/finish() android/content/SharedPreferences$Editor/commit() android/widget/Button/setText(java.lang.CharSequence) com/kostasrotas/infusion/TimerActivity/setResult(int,android.content.Intent) java/lang/Integer/parseInt(java.lang.String) android/content/SharedPreferences/edit('
