@RELATION fake

@ATTRIBUTE fqCaller STRING
@ATTRIBUTE fqCalls STRING

@DATA
om/grasscove/namethat/CategoriesList/onCreate(android.os.Bundle),org.api.fake
om/grasscove/namethat/quickaction/QuickAction/show(),org.api.fake
om/grasscove/namethat/Play/onCreate(android.os.Bundle),org.api.fake
om/grasscove/namethat/Play/onCreateDialog(int),org.api.fake
om/grasscove/namethat/Play/onResume(),org.api.fake
om/grasscove/namethat/CategoriesList/onCreate(android.os.Bundle),'com/grasscove/namethat/CategoriesList/setContentView(int) android/content/res/Resources/getString(int) com/grasscove/namethat/CategoriesList/getContentResolver() com/grasscove/namethat/CategoriesList/setListAdapter(android.widget.ListAdapter) com/grasscove/namethat/CategoriesList/getListView() com/grasscove/namethat/CategoriesList/registerForContextMenu(android.view.View'
om/grasscove/namethat/quickaction/QuickAction/show(),'android/view/View/getMeasuredWidth() android/view/View/getWidth() android/view/ViewGroup/startAnimation(android.view.animation.Animation) android/widget/PopupWindow/showAtLocation(android.view.View,int,int,int) android/graphics/Rect/Rect(int,int,int,int) com/grasscove/namethat/quickaction/QuickAction/preShow() android/view/View/setLayoutParams(android.view.ViewGroup$LayoutParams) android/view/View/getHeight() android/view/View/measure(int,int) android/view/ViewGroup$LayoutParams/ViewGroup$LayoutParams(int,int) android/view/View/getMeasuredHeight() android/view/View/getLocationOnScreen(int[]) android/view/Display/getWidth() android/view/WindowManager/getDefaultDisplay() android/graphics/Rect/centerX('
om/grasscove/namethat/Play/onCreate(android.os.Bundle),'android/util/Log/v(java.lang.String,java.lang.String) com/grasscove/namethat/Play/findViewById(int) com/grasscove/namethat/Play/getIntent() android/content/Intent/hasExtra(java.lang.String) android/widget/TextView/setText(java.lang.CharSequence) android/app/Activity/onCreate(android.os.Bundle) android/media/MediaPlayer/setLooping(boolean) com/grasscove/namethat/Play/getSharedPreferences(java.lang.String,int) java/lang/Integer/toString(int) android/content/Intent/getIntExtra(java.lang.String,int) com/grasscove/namethat/Play/setContentView(int) android/widget/TextView/setTextColor(int) android/content/Intent/getStringExtra(java.lang.String) android/media/MediaPlayer/create(android.content.Context,int'
om/grasscove/namethat/Play/onCreateDialog(int),'android/content/res/Resources/getString(int) android/os/CountDownTimer/cancel() android/app/AlertDialog$Builder/setPositiveButton(int,android.content.DialogInterface$OnClickListener) android/app/AlertDialog$Builder/setTitle(java.lang.CharSequence) java/lang/StringBuilder/append(java.lang.String) android/app/AlertDialog$Builder/setNegativeButton(int,android.content.DialogInterface$OnClickListener) android/app/AlertDialog$Builder/setCancelable(boolean) android/media/MediaPlayer/stop() com/grasscove/namethat/Play/getResources() android/app/AlertDialog$Builder/setMessage(java.lang.CharSequence) android/app/AlertDialog$Builder/create() android/app/AlertDialog$Builder/setNeutralButton(int,android.content.DialogInterface$OnClickListener) android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) java/lang/StringBuilder/toString() java/lang/StringBuilder/StringBuilder(java.lang.String'
om/grasscove/namethat/Play/onResume(),'java/lang/StringBuilder/append(java.lang.String) android/widget/TextView/setTextColor(int) android/app/Activity/onResume() android/content/SharedPreferences/getInt(java.lang.String,int) android/os/CountDownTimer/start() android/widget/TextView/setText(java.lang.CharSequence) java/lang/StringBuilder/StringBuilder(java.lang.String) java/lang/StringBuilder/toString() java/lang/String/valueOf(int'
'om/grasscove/namethat/quickaction/CustomPopupWindow/showLikeQuickAction(int,int)','android/view/View/getMeasuredWidth() android/view/View/getWidth() android/widget/PopupWindow/setAnimationStyle(int) android/widget/PopupWindow/showAtLocation(android.view.View,int,int,int) android/graphics/Rect/Rect(int,int,int,int) android/view/View/setLayoutParams(android.view.ViewGroup$LayoutParams) android/view/WindowManager/getDefaultDisplay() android/view/View/measure(int,int) android/view/ViewGroup$LayoutParams/ViewGroup$LayoutParams(int,int) android/view/View/getMeasuredHeight() android/view/View/getLocationOnScreen(int[]) android/view/Display/getWidth() android/view/View/getHeight('
