@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'z/chladek/swipe_status_bar/MainActivity/onCreate(android.os.Bundle)','cz/chladek/swipe_status_bar/MainActivity/getString(int) cz/chladek/swipe_status_bar/MainActivity/addPreferencesFromResource(int) android/preference/PreferenceActivity/onCreate(android.os.Bundle) cz/chladek/swipe_status_bar/MainActivity/getApplicationContext() android/content/SharedPreferences/edit() android/preference/PreferenceManager/getDefaultSharedPreferences(android.content.Context) android/preference/PreferenceCategory/removePreference(android.preference.Preference) android/content/SharedPreferences/getBoolean(java.lang.String,boolean) android/preference/Preference/setEnabled(boolean) android/preference/Preference/setOnPreferenceClickListener(android.preference.Preference$OnPreferenceClickListener) cz/chladek/swipe_status_bar/MainActivity/findPreference(java.lang.CharSequence'
'z/chladek/swipe_status_bar/MainActivity/h()','cz/chladek/swipe_status_bar/MainActivity/startActivity(android.content.Intent) android/content/res/Resources/getDisplayMetrics() java/util/Locale/Locale(java.lang.String) cz/chladek/swipe_status_bar/MainActivity/getString(int) java/lang/String/equals(java.lang.Object) android/content/res/Resources/updateConfiguration(android.content.res.Configuration,android.util.DisplayMetrics) java/util/Locale/getDefault() cz/chladek/swipe_status_bar/MainActivity/getResources() android/content/Intent/Intent(android.content.Context,java.lang.Class) android/content/SharedPreferences/getString(java.lang.String,java.lang.String) android/content/res/Resources/getConfiguration('
'z/chladek/swipe_status_bar/MainActivity/i()','cz/chladek/swipe_status_bar/MainActivity/getSystemService(java.lang.String) android/widget/SeekBar/setPadding(int,int,int,int) android/app/AlertDialog$Builder/setTitle(int) android/app/AlertDialog$Builder/setPositiveButton(int,android.content.DialogInterface$OnClickListener) cz/chladek/swipe_status_bar/MainActivity/getString(int) android/app/AlertDialog$Builder/setView(android.view.View) android/app/AlertDialog$Builder/show() android/widget/SeekBar/setMax(int) android/widget/SeekBar/SeekBar(android.content.Context) android/widget/SeekBar/setOnSeekBarChangeListener(android.widget.SeekBar$OnSeekBarChangeListener) android/widget/SeekBar/setProgress(int) android/content/SharedPreferences/getInt(java.lang.String,int) android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context'
'z/chladek/swipe_status_bar/MainActivity/j()','android/app/AlertDialog$Builder/setPositiveButton(int,android.content.DialogInterface$OnClickListener) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/StringBuilder(java.lang.String) cz/chladek/swipe_status_bar/MainActivity/getString(int) android/app/AlertDialog$Builder/setMessage(java.lang.CharSequence) android/app/AlertDialog$Builder/show() android/app/AlertDialog$Builder/setNeutralButton(int,android.content.DialogInterface$OnClickListener) android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) java/lang/StringBuilder/toString() java/lang/String/valueOf(java.lang.Object) android/app/AlertDialog$Builder/setTitle(int'
'z/chladek/swipe_status_bar/MainActivity/k()','android/content/Intent/putExtra(java.lang.String,java.lang.String) cz/chladek/swipe_status_bar/MainActivity/startActivity(android.content.Intent) java/lang/StringBuilder/append(java.lang.String) android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) android/widget/Toast/show() java/lang/StringBuilder/StringBuilder(java.lang.String) cz/chladek/swipe_status_bar/MainActivity/getString(int) android/content/Intent/setType(java.lang.String) android/content/Intent/Intent(java.lang.String) android/content/Intent/putExtra(java.lang.String,java.lang.String[]) java/lang/StringBuilder/toString('
'z/chladek/swipe_status_bar/MainActivity/l()','android/app/AlertDialog$Builder/setTitle(int) android/app/AlertDialog$Builder/setNegativeButton(int,android.content.DialogInterface$OnClickListener) java/util/ArrayList/toArray(java.lang.Object[]) java/util/ArrayList/add(java.lang.Object) java/util/ArrayList/size() android/app/AlertDialog$Builder/setSingleChoiceItems(java.lang.CharSequence[],int,android.content.DialogInterface$OnClickListener) android/app/AlertDialog$Builder/create() android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) java/util/ArrayList/ArrayList(int) cz/chladek/swipe_status_bar/MainActivity/getString(int) android/app/AlertDialog/show('
'/b/a/ac/a(boolean)','java/util/ArrayList/clone() java/lang/ThreadLocal/set(java.lang.Object) android/os/Looper/myLooper() android/util/AndroidRuntimeException/AndroidRuntimeException(java.lang.String) java/lang/ThreadLocal/get() java/util/ArrayList/add(java.lang.Object) java/util/ArrayList/size() a/b/a/ai/sendEmptyMessage(int) java/util/ArrayList/get(int'
'/a/a/a/b/onTransact(int,android.os.Parcel,android.os.Parcel,int)','android/os/Parcel/writeNoException() android/os/Parcel/writeString(java.lang.String) android/os/Parcelable$Creator/createFromParcel(android.os.Parcel) a/a/a/a/b/a(int,java.lang.String,java.lang.String,java.lang.String) android/os/Parcel/readInt() android/os/Parcel/readString() android/os/Binder/onTransact(int,android.os.Parcel,android.os.Parcel,int) android/os/Parcel/enforceInterface(java.lang.String) android/os/Bundle/writeToParcel(android.os.Parcel,int) android/os/Parcel/writeInt(int) a/a/a/a/b/a(int,java.lang.String,java.lang.String,android.os.Bundle) a/a/a/a/b/b(int,java.lang.String,java.lang.String) a/a/a/a/b/a(int,java.lang.String,java.lang.String) a/a/a/a/b/a(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String'
'/a/a/a/c/a(int,java.lang.String,java.lang.String,java.lang.String)','android/os/Parcel/writeString(java.lang.String) android/os/Parcelable$Creator/createFromParcel(android.os.Parcel) android/os/Parcel/writeInt(int) android/os/Parcel/recycle() android/os/IBinder/transact(int,android.os.Parcel,android.os.Parcel,int) android/os/Parcel/writeInterfaceToken(java.lang.String) android/os/Parcel/obtain() android/os/Parcel/readInt() android/os/Parcel/readException('
'/a/a/a/c/a(int,java.lang.String,java.lang.String,android.os.Bundle)','android/os/Parcel/writeString(java.lang.String) android/os/Parcelable$Creator/createFromParcel(android.os.Parcel) android/os/Parcel/recycle() android/os/IBinder/transact(int,android.os.Parcel,android.os.Parcel,int) android/os/Parcel/writeInterfaceToken(java.lang.String) android/os/Bundle/writeToParcel(android.os.Parcel,int) android/os/Parcel/writeInt(int) android/os/Parcel/obtain() android/os/Parcel/readInt() android/os/Parcel/readException('
