@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'e/freewarepoint/whohasmystuff/MainActivity/onCreate(android.os.Bundle)','android/content/Intent/getExtras() de/freewarepoint/whohasmystuff/ListLentObjects/setArguments(android.os.Bundle) de/freewarepoint/whohasmystuff/MainActivity/findViewById(int) de/freewarepoint/whohasmystuff/MainActivity/getIntent() android/app/FragmentTransaction/commit() de/freewarepoint/whohasmystuff/MainActivity/getFragmentManager() android/app/FragmentManager/beginTransaction('
'e/freewarepoint/whohasmystuff/database/DatabaseHelper/exportDatabaseToXML(de.freewarepoint.whohasmystuff.database.OpenLendDbAdapter)','java/io/BufferedWriter/BufferedWriter(java.io.Writer) java/io/OutputStreamWriter/OutputStreamWriter(java.io.OutputStream,java.lang.String) java/text/ParseException/getMessage() java/io/IOException/getMessage() android/util/Log/e(java.lang.String,java.lang.String) java/io/Writer/write(java.lang.String) java/io/UnsupportedEncodingException/getMessage() java/io/FileOutputStream/FileOutputStream(java.io.File) java/io/Writer/close() java/io/FileNotFoundException/getMessage('
'e/freewarepoint/whohasmystuff/database/DatabaseHelper/importDatabaseFromXML(de.freewarepoint.whohasmystuff.database.OpenLendDbAdapter)','java/io/Reader/close() java/util/Iterator/hasNext() org/xml/sax/helpers/XMLReaderFactory/createXMLReader() java/io/IOException/getMessage() org/xml/sax/SAXException/getMessage() java/util/Iterator/next() android/util/Log/e(java.lang.String,java.lang.String) java/lang/System/setProperty(java.lang.String,java.lang.String) java/util/List/iterator() java/io/FileNotFoundException/getMessage() org/xml/sax/XMLReader/parse(org.xml.sax.InputSource) java/io/InputStreamReader/InputStreamReader(java.io.InputStream) java/io/BufferedReader/BufferedReader(java.io.Reader) org/xml/sax/InputSource/InputSource(java.io.Reader) java/io/FileInputStream/FileInputStream(java.io.File) org/xml/sax/XMLReader/setContentHandler(org.xml.sax.ContentHandler'
'e/freewarepoint/whohasmystuff/database/DatabaseHelper/convertDatabaseToXml(de.freewarepoint.whohasmystuff.database.OpenLendDbAdapter)','java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) android/database/Cursor/getColumnIndexOrThrow(java.lang.String) java/lang/StringBuilder/append(long) java/text/DateFormat/parse(java.lang.String) java/lang/StringBuilder/StringBuilder() java/text/SimpleDateFormat/SimpleDateFormat(java.lang.String,java.util.Locale) android/database/Cursor/getCount() android/database/Cursor/getString(int) android/database/Cursor/moveToFirst() java/util/Date/getTime() android/database/Cursor/moveToNext() java/lang/StringBuilder/toString() android/database/Cursor/isAfterLast() android/database/Cursor/getInt(int'
'e/freewarepoint/whohasmystuff/database/XMLContentHandler/parseLentObjectAttributes(org.xml.sax.Attributes)','java/lang/Long/parseLong(java.lang.String) org/xml/sax/Attributes/getLength() org/xml/sax/Attributes/getLocalName(int) org/xml/sax/Attributes/getValue(int) java/lang/String/equals(java.lang.Object) android/net/Uri/parse(java.lang.String) java/util/Date/Date(long) java/lang/Integer/parseInt(java.lang.String) java/util/List/add(java.lang.Object'
'e/freewarepoint/whohasmystuff/DurationCalculator/getTimeDifference(java.util.Calendar,java.util.Calendar)','android/content/res/Resources/getString(int) java/util/Calendar/setTimeInMillis(long) java/lang/StringBuilder/append(java.lang.String) java/util/Calendar/set(int,int) java/lang/StringBuilder/append(int) java/lang/StringBuilder/StringBuilder() java/util/Calendar/getTimeInMillis() java/util/Calendar/get(int) java/util/Calendar/before(java.lang.Object) java/util/GregorianCalendar/GregorianCalendar() java/lang/StringBuilder/toString('
'e/freewarepoint/whohasmystuff/AddObject$3/onClick(android.view.View)','android/os/Bundle/putString(java.lang.String,java.lang.String) android/os/Bundle/Bundle() android/widget/AutoCompleteTextView/getText() de/freewarepoint/whohasmystuff/AddObject/finish() android/os/Bundle/putLong(java.lang.String,long) java/lang/Object/toString() de/freewarepoint/whohasmystuff/AddObject/setResult(int,android.content.Intent) java/util/Calendar/set(int,int,int) android/widget/Spinner/getSelectedItemPosition() android/content/Intent/putExtras(android.os.Bundle) java/util/Calendar/getTime() java/lang/Long/longValue() java/lang/String/equals(java.lang.Object) android/os/Bundle/putInt(java.lang.String,int) java/util/Calendar/getInstance() android/os/Bundle/putBoolean(java.lang.String,boolean) java/util/Date/getTime() android/content/Intent/Intent('
'e/freewarepoint/whohasmystuff/database/OpenLendDbAdapter/createLentObject(de.freewarepoint.whohasmystuff.LentObject)','android/database/sqlite/SQLiteDatabase/insert(java.lang.String,java.lang.String,android.content.ContentValues) java/lang/Boolean/valueOf(boolean) java/text/SimpleDateFormat/SimpleDateFormat(java.lang.String,java.util.Locale) java/lang/Integer/valueOf(int) android/content/ContentValues/put(java.lang.String,java.lang.String) java/text/DateFormat/format(java.util.Date) android/net/Uri/toString() android/content/ContentValues/put(java.lang.String,java.lang.Integer) android/content/ContentValues/put(java.lang.String,java.lang.Boolean) android/content/ContentValues/ContentValues('
'e/freewarepoint/whohasmystuff/database/OpenLendDbAdapter/updateLentObject(long,android.content.ContentValues)','java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(long) java/util/Date/Date() java/lang/StringBuilder/StringBuilder() java/text/SimpleDateFormat/SimpleDateFormat(java.lang.String,java.util.Locale) android/content/ContentValues/put(java.lang.String,java.lang.String) java/text/DateFormat/format(java.util.Date) android/database/sqlite/SQLiteDatabase/update(java.lang.String,android.content.ContentValues,java.lang.String,java.lang.String[]) java/lang/StringBuilder/toString('
'e/freewarepoint/whohasmystuff/AddObject/initalizeValuesFromBundle(android.os.Bundle)','java/lang/StringBuilder/append(java.lang.String) android/widget/TextView/setText(java.lang.CharSequence) java/lang/StringBuilder/StringBuilder() java/text/DateFormat/format(java.util.Date) android/os/Bundle/getString(java.lang.String) de/freewarepoint/whohasmystuff/AddObject/setTitle(int) java/lang/StringBuilder/toString() java/lang/Long/valueOf(long) android/os/Bundle/getLong(java.lang.String) android/os/Bundle/getInt(java.lang.String) android/widget/Spinner/setSelection(int) android/widget/AutoCompleteTextView/setText(java.lang.CharSequence) java/util/Date/Date(long) android/widget/Button/setVisibility(int) java/text/DateFormat/getDateInstance(int) android/widget/Button/setText(int) de/freewarepoint/whohasmystuff/AddObject/getString(int'
'e/freewarepoint/whohasmystuff/AddObject/onCreate(android.os.Bundle)','de/freewarepoint/whohasmystuff/AddObject/getIntent() android/os/Bundle/containsKey(java.lang.String) android/widget/ImageButton/setOnClickListener(android.view.View$OnClickListener) android/widget/Spinner/setAdapter(android.widget.SpinnerAdapter) java/util/Date/getTime() de/freewarepoint/whohasmystuff/AddObject/setTitle(int) de/freewarepoint/whohasmystuff/AddObject/findViewById(int) android/widget/ArrayAdapter/setDropDownViewResource(int) android/widget/CheckBox/setVisibility(int) android/widget/ArrayAdapter/createFromResource(android.content.Context,int,int) android/widget/AutoCompleteTextView/setAdapter(android.widget.ListAdapter) android/os/Bundle/getInt(java.lang.String) android/app/Activity/onCreate(android.os.Bundle) android/widget/CheckBox/setOnCheckedChangeListener(android.widget.CompoundButton$OnCheckedChangeListener) java/util/Date/Date() java/util/Date/Date(long) android/content/Intent/getExtras() android/widget/Button/setOnClickListener(android.view.View$OnClickListener) de/freewarepoint/whohasmystuff/AddObject/setContentView(int) android/widget/Button/setVisibility(int) android/widget/TextView/setVisibility(int'
'e/freewarepoint/whohasmystuff/AddObject/contactNameAdapter()','android/database/Cursor/getColumnIndex(java.lang.String) java/util/ArrayList/ArrayList() de/freewarepoint/whohasmystuff/AddObject/getApplicationContext() java/lang/String/trim() android/database/Cursor/close() java/util/Collections/sort(java.util.List) android/widget/ArrayAdapter/ArrayAdapter(android.content.Context,int,int,java.util.List) android/database/Cursor/moveToNext() java/util/Collections/emptyList() de/freewarepoint/whohasmystuff/AddObject/getContentResolver() de/freewarepoint/whohasmystuff/AddObject/checkSelfPermission(java.lang.String) android/content/ContentResolver/query(android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String) java/util/List/add(java.lang.Object) java/util/List/contains(java.lang.Object) android/database/Cursor/getString(int'
'e/freewarepoint/whohasmystuff/AddObject/descriptionsFromOtherItemsAdapter()','android/database/Cursor/getColumnIndex(java.lang.String) java/util/ArrayList/ArrayList() de/freewarepoint/whohasmystuff/AddObject/getApplicationContext() java/lang/String/trim() android/database/Cursor/close() java/util/Collections/sort(java.util.List) android/widget/ArrayAdapter/ArrayAdapter(android.content.Context,int,int,java.util.List) android/database/Cursor/moveToNext() java/util/List/add(java.lang.Object) java/util/List/contains(java.lang.Object) android/database/Cursor/getString(int'
'e/freewarepoint/whohasmystuff/AbstractListFragment/onActivityResult(int,int,android.content.Intent)','android/content/Intent/putExtra(java.lang.String,java.lang.String) android/content/Intent/Intent(android.content.Context,java.lang.Class) java/lang/String/trim() java/util/Date/Date() android/content/Intent/setType(java.lang.String) android/content/Intent/getExtras() de/freewarepoint/whohasmystuff/AbstractListFragment/getString(int) de/freewarepoint/whohasmystuff/AbstractListFragment/getActivity() java/lang/Long/valueOf(long) android/os/Bundle/getLong(java.lang.String) android/os/Bundle/getBoolean(java.lang.String) android/content/Intent/putExtra(java.lang.String,long) java/lang/String/format(java.lang.String,java.lang.Object[]) java/lang/Long/longValue() de/freewarepoint/whohasmystuff/AbstractListFragment/startActivity(android.content.Intent) android/content/Intent/Intent(java.lang.String) android/content/Intent/putExtra(java.lang.String,boolean'
'e/freewarepoint/whohasmystuff/AbstractListFragment/launchEditActivity(int,long)','android/os/Bundle/putString(java.lang.String,java.lang.String) de/freewarepoint/whohasmystuff/AbstractListFragment/startActivityForResult(android.content.Intent,int) android/content/Intent/putExtras(android.os.Bundle) android/database/Cursor/getColumnIndexOrThrow(java.lang.String) android/content/Intent/setAction(java.lang.String) java/text/DateFormat/parse(java.lang.String) android/os/Bundle/putInt(java.lang.String,int) java/text/SimpleDateFormat/SimpleDateFormat(java.lang.String,java.util.Locale) android/database/Cursor/getString(int) de/freewarepoint/whohasmystuff/AbstractListFragment/getActivity() java/util/Date/getTime() android/os/Bundle/putLong(java.lang.String,long) android/database/Cursor/getInt(int) java/lang/IllegalStateException/IllegalStateException(java.lang.String) android/database/Cursor/moveToPosition(int) android/content/Intent/Intent(android.content.Context,java.lang.Class) android/os/Bundle/Bundle('
'e/freewarepoint/whohasmystuff/AbstractListFragment/onActivityCreated(android.os.Bundle)','android/app/Activity/setTitle(int) de/freewarepoint/whohasmystuff/AbstractListFragment/getActivity() de/freewarepoint/whohasmystuff/AbstractListFragment/setHasOptionsMenu(boolean) android/content/res/Resources/getString(int) android/app/Activity/checkSelfPermission(java.lang.String) android/app/Activity/getPreferences(int) de/freewarepoint/whohasmystuff/AbstractListFragment/getFragmentManager() android/content/SharedPreferences$Editor/apply() de/freewarepoint/whohasmystuff/AlertDialogFragment/show(android.app.FragmentManager,java.lang.String) de/freewarepoint/whohasmystuff/AbstractListFragment/getListView() android/content/SharedPreferences$Editor/putBoolean(java.lang.String,boolean) de/freewarepoint/whohasmystuff/AbstractListFragment/getResources() de/freewarepoint/whohasmystuff/AbstractListFragment/registerForContextMenu(android.view.View) android/widget/ListView/setOnItemClickListener(android.widget.AdapterView$OnItemClickListener) android/content/SharedPreferences/edit() android/app/ListFragment/onActivityCreated(android.os.Bundle) android/database/Cursor/getCount() android/content/SharedPreferences/getBoolean(java.lang.String,boolean'
'e/freewarepoint/whohasmystuff/AbstractListFragment$2/setViewValue(android.view.View,android.database.Cursor,int)','java/lang/IllegalStateException/IllegalStateException(java.lang.String) java/util/Calendar/setTimeInMillis(long) java/lang/StringBuilder/append(java.lang.String) android/view/View/findViewById(int) android/widget/TextView/setText(java.lang.CharSequence) java/text/DateFormat/parse(java.lang.String) java/lang/StringBuilder/StringBuilder() android/database/Cursor/getString(int) java/lang/StringBuilder/toString() java/util/Date/getTime() java/util/GregorianCalendar/GregorianCalendar('
'e/freewarepoint/whohasmystuff/AlertDialogFragment/onCreateDialog(android.os.Bundle)','android/app/AlertDialog$Builder/setIcon(int) android/app/AlertDialog$Builder/setTitle(java.lang.CharSequence) de/freewarepoint/whohasmystuff/AlertDialogFragment/getActivity() android/app/AlertDialog$Builder/setNegativeButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) android/app/AlertDialog$Builder/setPositiveButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) android/app/AlertDialog$Builder/setMessage(java.lang.CharSequence) android/app/AlertDialog$Builder/create() android/os/Bundle/getString(java.lang.String) android/app/AlertDialog$Builder/setNeutralButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) android/os/Bundle/getInt(java.lang.String) de/freewarepoint/whohasmystuff/AlertDialogFragment/getArguments() android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context'
