@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'rg/morsi/android/nethack/redux/MessagesActivity/runSearch(java.lang.String)','java/lang/String/length() java/util/Iterator/next() java/lang/Class/getName() java/lang/StringBuilder/toString() android/widget/LinearLayout/removeAllViews() java/util/ArrayList/iterator() java/lang/StringBuilder/StringBuilder() android/util/Log/d(java.lang.String,java.lang.String) java/lang/Object/getClass() java/lang/String/contains(java.lang.CharSequence'
'rg/morsi/android/nethack/redux/trackers/LevelTracker/displayLevel(org.morsi.android.nethack.redux.util.Level)','android/widget/LinearLayout$LayoutParams/LinearLayout$LayoutParams(int,int,float) android/widget/TextView/setTypeface(android.graphics.Typeface,int) android/widget/TextView/setLayoutParams(android.view.ViewGroup$LayoutParams) android/widget/LinearLayout/addView(android.view.View) android/widget/ImageView/setOnClickListener(android.view.View$OnClickListener) android/widget/ImageView/setLayoutParams(android.view.ViewGroup$LayoutParams) android/widget/LinearLayout$LayoutParams/LinearLayout$LayoutParams(int,int) android/widget/ImageView/ImageView(android.content.Context) android/widget/TextView/setPadding(int,int,int,int) android/widget/ImageView/setBackgroundResource(int) android/widget/LinearLayout$LayoutParams/setMargins(int,int,int,int) android/widget/ImageView/setPadding(int,int,int,int) android/widget/TextView/setText(java.lang.CharSequence) android/widget/LinearLayout/LinearLayout(android.content.Context) android/widget/TextView/TextView(android.content.Context) android/widget/TextView/setOnClickListener(android.view.View$OnClickListener'
'rg/morsi/android/nethack/redux/util/Tutorial/getTutorialFromXml(android.content.Context)','android/content/res/XmlResourceParser/getAttributeValue(java.lang.String,java.lang.String) java/lang/StringBuilder/append(java.lang.String) java/util/LinkedHashMap/put(java.lang.Object,java.lang.Object) android/content/res/XmlResourceParser/getText() java/lang/StringBuilder/StringBuilder() android/content/res/XmlResourceParser/next() java/util/LinkedHashMap/LinkedHashMap() java/util/ArrayList/ArrayList() android/content/res/Resources/getXml(int) android/content/res/XmlResourceParser/getName() java/lang/String/equals(java.lang.Object) java/util/ArrayList/add(java.lang.Object) java/lang/StringBuilder/toString() android/content/Context/getResources('
'rg/morsi/android/nethack/redux/TutorialActivity/createChildList()','java/util/ArrayList/iterator() java/util/LinkedHashMap/get(java.lang.Object) java/util/Iterator/hasNext() java/util/Iterator/next() java/util/ArrayList/add(java.lang.Object) java/util/Set/iterator() java/util/LinkedHashMap/LinkedHashMap() java/util/Map/put(java.lang.Object,java.lang.Object) java/util/ArrayList/ArrayList() java/util/LinkedHashMap/keySet() java/util/List/add(java.lang.Object'
'rg/morsi/android/nethack/redux/util/Encyclopedia/retrieveTopics(org.morsi.android.nethack.redux.util.NString,org.morsi.android.nethack.redux.util.NString)','java/util/regex/Pattern/compile(java.lang.String,int) java/util/regex/Matcher/group(int) java/util/Map/put(java.lang.Object,java.lang.Object) java/util/ArrayList/add(java.lang.Object) java/lang/Integer/parseInt(java.lang.String) java/util/regex/Matcher/find() java/util/regex/Pattern/matcher(java.lang.CharSequence) java/util/regex/Pattern/compile(java.lang.String) java/lang/String/toLowerCase() java/util/Map/get(java.lang.Object'
'rg/morsi/android/nethack/redux/EncyclopediaPage/onCreate(android.os.Bundle)','android/webkit/WebView/setWebViewClient(android.webkit.WebViewClient) org/morsi/android/nethack/redux/EncyclopediaPage/getIntent() android/widget/TextView/setText(java.lang.CharSequence) android/app/Activity/onCreate(android.os.Bundle) java/lang/String/toString() java/lang/StringBuilder/StringBuilder() android/content/Intent/getExtras() android/widget/Button/setOnClickListener(android.view.View$OnClickListener) android/webkit/WebView/getContext() android/webkit/WebView/loadDataWithBaseURL(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String) android/os/Bundle/getString(java.lang.String) java/lang/StringBuilder/append(java.lang.String) org/morsi/android/nethack/redux/EncyclopediaPage/findViewById(int) java/lang/StringBuilder/toString() org/morsi/android/nethack/redux/EncyclopediaPage/setContentView(int'
'rg/morsi/android/nethack/redux/TutorialPopup/onCreate(android.os.Bundle)','org/morsi/android/nethack/redux/TutorialPopup/setContentView(int) android/widget/ImageView/setImageDrawable(android.graphics.drawable.Drawable) android/content/res/Resources/getIdentifier(java.lang.String,java.lang.String,java.lang.String) java/lang/StringBuilder/append(java.lang.String) org/morsi/android/nethack/redux/TutorialPopup/getResources() org/morsi/android/nethack/redux/TutorialPopup/findViewById(int) org/morsi/android/nethack/redux/TutorialPopup/getIntent() android/app/Activity/onCreate(android.os.Bundle) java/lang/StringBuilder/StringBuilder() android/os/Bundle/getString(java.lang.String) java/lang/StringBuilder/toString() android/content/res/Resources/getDrawable(int) android/content/Intent/getExtras() org/morsi/android/nethack/redux/TutorialPopup/getPackageName() android/widget/Button/setOnClickListener(android.view.View$OnClickListener'
'rg/morsi/android/nethack/redux/trackers/ItemTracker/displayItem(org.morsi.android.nethack.redux.items.Item)','android/widget/LinearLayout$LayoutParams/LinearLayout$LayoutParams(int,int,float) android/widget/TextView/setLayoutParams(android.view.ViewGroup$LayoutParams) android/widget/ImageView/setPadding(int,int,int,int) android/widget/LinearLayout/addView(android.view.View) android/widget/ImageView/setOnClickListener(android.view.View$OnClickListener) android/widget/TextView/setText(java.lang.CharSequence) android/widget/ImageView/setLayoutParams(android.view.ViewGroup$LayoutParams) android/widget/LinearLayout$LayoutParams/LinearLayout$LayoutParams(int,int) android/widget/ImageView/ImageView(android.content.Context) android/widget/TextView/setPadding(int,int,int,int) android/widget/TextView/setOnClickListener(android.view.View$OnClickListener) android/widget/ImageView/setBackgroundResource(int) android/widget/LinearLayout/LinearLayout(android.content.Context) android/widget/TextView/TextView(android.content.Context) android/widget/LinearLayout$LayoutParams/setMargins(int,int,int,int'
'rg/morsi/android/nethack/redux/trackers/NoteTracker/displayNote(java.lang.String,java.lang.String)','android/widget/LinearLayout$LayoutParams/LinearLayout$LayoutParams(int,int,float) android/widget/TextView/setLayoutParams(android.view.ViewGroup$LayoutParams) android/widget/ImageView/setPadding(int,int,int,int) android/widget/LinearLayout/addView(android.view.View) android/widget/ImageView/setOnClickListener(android.view.View$OnClickListener) android/widget/TextView/setText(java.lang.CharSequence) android/widget/ImageView/setLayoutParams(android.view.ViewGroup$LayoutParams) android/widget/ImageView/ImageView(android.content.Context) android/widget/TextView/setPadding(int,int,int,int) android/widget/ImageView/setBackgroundResource(int) android/widget/LinearLayout/LinearLayout(android.content.Context) android/widget/TextView/TextView(android.content.Context'
'rg/morsi/android/nethack/redux/QuickStatsActivity/statRow(org.morsi.android.nethack.redux.util.QuickStatCategory,org.morsi.android.nethack.redux.util.QuickStat)','android/widget/TextView/setLayoutParams(android.view.ViewGroup$LayoutParams) android/widget/LinearLayout/getContext() android/widget/TableRow/setLayoutParams(android.view.ViewGroup$LayoutParams) android/widget/TableRow/addView(android.view.View) android/widget/TextView/setBackgroundResource(int) android/widget/TextView/setOnClickListener(android.view.View$OnClickListener) java/util/List/get(int) android/widget/TextView/setGravity(int) java/util/List/size() android/widget/TextView/setText(java.lang.CharSequence) android/widget/TextView/setEllipsize(android.text.TextUtils$TruncateAt) android/widget/TableRow/TableRow(android.content.Context) android/widget/TextView/TextView(android.content.Context) android/widget/TableRow$LayoutParams/TableRow$LayoutParams(int,int,float) java/lang/Double/floatValue('
