@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'om/google/gson/internal/bind/MapTypeAdapterFactory$Adapter/write(com.google.gson.stream.JsonWriter,java.util.Map)','java/util/List/add(java.lang.Object) java/util/List/get(int) java/util/Map$Entry/getValue() java/util/Map/entrySet() java/util/ArrayList/ArrayList(int) java/lang/String/valueOf(java.lang.Object) java/util/List/size() java/util/Map/size() java/util/Set/iterator('
'om/valtech/contactsync/SignInActivity$SignInTask/doInBackground(java.lang.String[])','android/os/Bundle/putString(java.lang.String,java.lang.String) android/accounts/AccountManager/setPassword(android.accounts.Account,java.lang.String) java/lang/StringBuilder/append(java.lang.String) android/accounts/AccountManager/addAccountExplicitly(android.accounts.Account,java.lang.String,android.os.Bundle) android/accounts/AccountManager/blockingGetAuthToken(android.accounts.Account,java.lang.String,boolean) android/accounts/AccountManager/invalidateAuthToken(java.lang.String,java.lang.String) android/util/Log/i(java.lang.String,java.lang.String) android/content/ContentResolver/setSyncAutomatically(android.accounts.Account,java.lang.String,boolean) com/valtech/contactsync/SignInActivity/getString(int) android/accounts/Account/Account(java.lang.String,java.lang.String) android/os/Bundle/Bundle() android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) java/lang/StringBuilder/StringBuilder() android/os/Bundle/putInt(java.lang.String,int) java/lang/StringBuilder/toString() android/content/ContentResolver/setIsSyncable(android.accounts.Account,java.lang.String,int) android/accounts/AccountManager/get(android.content.Context'
'om/valtech/contactsync/SignInActivity$SignInTask/onPostExecute(android.os.Bundle)','android/content/Intent/putExtra(java.lang.String,java.lang.String) android/content/Intent/Intent(android.content.Context,java.lang.Class) com/valtech/contactsync/SignInActivity/finish() android/os/Bundle/containsKey(java.lang.String) com/valtech/contactsync/SignInActivity/startActivity(android.content.Intent) android/app/ProgressDialog/dismiss() android/content/Intent/putExtra(java.lang.String,boolean) android/os/Bundle/getString(java.lang.String) com/valtech/contactsync/SignInActivity/setAccountAuthenticatorResult(android.os.Bundle'
'om/google/gson/DefaultDateTypeAdapter/deserialize(com.google.gson.JsonElement,java.lang.reflect.Type,com.google.gson.JsonDeserializationContext)','java/sql/Date/Date(long) java/lang/StringBuilder/append(java.lang.String) java/lang/IllegalArgumentException/IllegalArgumentException(java.lang.String) java/util/Date/getTime() java/lang/StringBuilder/toString() java/lang/StringBuilder/StringBuilder() java/sql/Timestamp/Timestamp(long) java/lang/StringBuilder/append(java.lang.Object) java/lang/Object/getClass('
'om/valtech/contactsync/SignInCompleteActivity/onCreate(android.os.Bundle)','com/valtech/contactsync/SignInCompleteActivity/findViewById(int) java/lang/String/format(java.lang.String,java.lang.Object[]) android/widget/TextView/setText(java.lang.CharSequence) android/app/Activity/onCreate(android.os.Bundle) com/valtech/contactsync/SignInCompleteActivity/setContentView(int) android/content/Intent/getBooleanExtra(java.lang.String,boolean) android/content/Intent/getStringExtra(java.lang.String) com/valtech/contactsync/SignInCompleteActivity/getString(int) com/valtech/contactsync/SignInCompleteActivity/getIntent('
'om/google/gson/internal/bind/JsonTreeReader/nextDouble()','java/lang/IllegalStateException/IllegalStateException(java.lang.String) java/lang/StringBuilder/append(java.lang.String) java/lang/Double/isNaN(double) java/lang/Double/isInfinite(double) java/lang/StringBuilder/StringBuilder() java/lang/NumberFormatException/NumberFormatException(java.lang.String) java/lang/StringBuilder/append(java.lang.Object) java/lang/StringBuilder/append(double) java/lang/StringBuilder/toString() com/google/gson/internal/bind/JsonTreeReader/isLenient('
'om/google/gson/Gson/getAdapter(com.google.gson.reflect.TypeToken)','java/lang/ThreadLocal/remove() java/util/Map/put(java.lang.Object,java.lang.Object) java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/util/Map/get(java.lang.Object) java/lang/StringBuilder/StringBuilder() java/lang/IllegalArgumentException/IllegalArgumentException(java.lang.String) java/lang/StringBuilder/append(java.lang.Object) java/util/List/iterator() java/util/Map/remove(java.lang.Object) java/lang/StringBuilder/toString() java/lang/ThreadLocal/set(java.lang.Object) java/util/Iterator/next() java/util/HashMap/HashMap() java/lang/ThreadLocal/get('
'om/valtech/contactsync/SignInActivity/onCreate(android.os.Bundle)','android/net/Uri/getScheme() android/content/Intent/Intent(java.lang.String,android.net.Uri) com/valtech/contactsync/SignInActivity/getIntent() android/util/Log/i(java.lang.String,java.lang.String) java/lang/String/equals(java.lang.Object) com/valtech/contactsync/SignInActivity/startActivity(android.content.Intent) android/net/Uri/getQueryParameter(java.lang.String) com/valtech/contactsync/SignInActivity/getString(int) android/content/Intent/getData() com/valtech/contactsync/SignInActivity$SignInTask/execute(java.lang.Object[]) com/valtech/contactsync/SignInActivity/finish() android/accounts/AccountAuthenticatorActivity/onCreate(android.os.Bundle'
'om/google/gson/internal/bind/ReflectiveTypeAdapterFactory/getBoundFields(com.google.gson.Gson,com.google.gson.reflect.TypeToken,java.lang.Class)','java/lang/Class/isInterface() java/util/Map/put(java.lang.Object,java.lang.Object) java/lang/reflect/Field/setAccessible(boolean) java/lang/StringBuilder/append(java.lang.String) java/lang/reflect/Field/getGenericType() java/lang/StringBuilder/StringBuilder() java/lang/IllegalArgumentException/IllegalArgumentException(java.lang.String) java/util/LinkedHashMap/LinkedHashMap() java/lang/StringBuilder/toString() java/lang/Class/getGenericSuperclass() java/lang/StringBuilder/append(java.lang.Object) java/lang/Class/getDeclaredFields('
'om/google/gson/internal/$Gson$Types/getRawType(java.lang.reflect.Type)','java/lang/reflect/GenericArrayType/getGenericComponentType() java/lang/StringBuilder/StringBuilder() java/lang/IllegalArgumentException/IllegalArgumentException(java.lang.String) java/lang/StringBuilder/toString() java/lang/reflect/ParameterizedType/getRawType() java/lang/StringBuilder/append(java.lang.String) java/lang/reflect/Array/newInstance(java.lang.Class,int) java/lang/reflect/WildcardType/getUpperBounds() java/lang/Class/getName() java/lang/StringBuilder/append(java.lang.Object) java/lang/Object/getClass('
