@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'om/mixpanel/android/util/StringUtils/inputStreamToString(java.io.InputStream)','java/lang/StringBuilder/StringBuilder(java.lang.String) java/lang/StringBuilder/toString() java/lang/StringBuilder/StringBuilder() java/io/InputStreamReader/InputStreamReader(java.io.InputStream) java/io/BufferedReader/BufferedReader(java.io.Reader) java/io/BufferedReader/readLine('
'om/wiegandfamily/portscan/PortScanRequest/scanPort()','java/net/Socket/connect(java.net.SocketAddress,int) java/lang/StringBuilder/append(int) java/net/Socket/getInputStream() java/lang/StringBuilder/StringBuilder(java.lang.String) java/net/Socket/Socket() org/apache/http/HttpResponse/getFirstHeader(java.lang.String) java/io/InputStreamReader/InputStreamReader(java.io.InputStream) java/io/InputStreamReader/close() java/net/Socket/isConnected() java/io/BufferedReader/close() org/apache/http/HttpResponse/getStatusLine() java/lang/Object/toString() org/apache/http/client/HttpClient/execute(org.apache.http.client.methods.HttpUriRequest) java/net/InetSocketAddress/InetSocketAddress(java.lang.String,int) java/lang/String/valueOf(java.lang.Object) java/lang/StringBuilder/append(java.lang.String) org/apache/http/Header/getValue() java/io/BufferedReader/BufferedReader(java.io.Reader) java/net/Socket/close() java/io/BufferedReader/readLine() org/apache/http/impl/client/DefaultHttpClient/DefaultHttpClient(org.apache.http.params.HttpParams) org/apache/http/client/methods/HttpGet/HttpGet(java.lang.String) java/lang/StringBuilder/toString() java/lang/Exception/getMessage('
'om/mixpanel/android/network/HTTPRequestHelper/performRequest(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.util.Map,java.util.Map,int)','org/apache/http/impl/client/DefaultHttpClient/addRequestInterceptor(org.apache.http.HttpRequestInterceptor) java/util/Iterator/hasNext() org/apache/http/client/entity/UrlEncodedFormEntity/UrlEncodedFormEntity(java.util.List,java.lang.String) java/util/Map/putAll(java.util.Map) java/util/Map/size() org/apache/http/auth/UsernamePasswordCredentials/UsernamePasswordCredentials(java.lang.String,java.lang.String) org/apache/http/impl/client/DefaultHttpClient/DefaultHttpClient(org.apache.http.params.HttpParams) org/apache/http/client/methods/HttpGet/HttpGet(java.lang.String) org/apache/http/client/methods/HttpPost/HttpPost(java.lang.String) org/apache/http/client/CredentialsProvider/setCredentials(org.apache.http.auth.AuthScope,org.apache.http.auth.Credentials) java/util/Map/put(java.lang.Object,java.lang.Object) java/util/ArrayList/ArrayList() java/lang/String/length() java/util/Map/get(java.lang.Object) org/apache/http/message/BasicNameValuePair/BasicNameValuePair(java.lang.String,java.lang.String) org/apache/http/client/methods/HttpPost/setEntity(org.apache.http.HttpEntity) java/util/Iterator/next() java/util/HashMap/HashMap() java/util/Map/keySet() org/apache/http/params/BasicHttpParams/BasicHttpParams() org/apache/http/impl/client/DefaultHttpClient/getCredentialsProvider() org/apache/http/params/HttpConnectionParams/setSoTimeout(org.apache.http.params.HttpParams,int) java/util/Set/iterator() java/util/List/add(java.lang.Object) org/apache/http/params/HttpConnectionParams/setConnectionTimeout(org.apache.http.params.HttpParams,int'
'om/mixpanel/android/network/HTTPRequestHelper$2/handleResponse(org.apache.http.HttpResponse)','android/os/Bundle/putString(java.lang.String,java.lang.String) org/apache/http/HttpResponse/getStatusLine() android/os/Bundle/Bundle() android/os/Message/setData(android.os.Bundle) java/lang/StringBuilder/append(java.lang.String) android/os/Handler/obtainMessage() java/lang/StringBuilder/StringBuilder(java.lang.String) android/os/Bundle/putBoolean(java.lang.String,boolean) org/apache/http/StatusLine/getReasonPhrase() java/lang/StringBuilder/toString() android/os/Handler/sendMessage(android.os.Message) java/io/IOException/getMessage() org/apache/http/HttpEntity/getContent() android/os/Bundle/putLong(java.lang.String,long) org/apache/http/HttpResponse/getEntity('
'om/wiegandfamily/portscan/ScanResults$1/handleMessage(android.os.Message)','java/lang/Object/toString() android/widget/TextView/postInvalidate() java/lang/StringBuilder/append(java.lang.String) android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) android/widget/Toast/show() com/wiegandfamily/portscan/ScanResults/findViewById(int) java/lang/StringBuilder/toString() android/widget/TextView/getContext() java/lang/String/valueOf(java.lang.Object) com/wiegandfamily/portscan/ScanResults/getAppString(int) android/widget/TextView/setText(java.lang.CharSequence) java/lang/StringBuilder/StringBuilder(java.lang.String'
'om/mixpanel/android/mpmetrics/MPMetrics/funnel(java.lang.String,int,java.lang.String,java.util.Map)','org/json/JSONException/printStackTrace() java/util/Iterator/hasNext() java/util/Map$Entry/getKey() java/lang/Long/toString(long) org/json/JSONObject/put(java.lang.String,java.lang.Object) java/util/Iterator/next() org/json/JSONObject/JSONObject() java/util/Set/iterator() java/util/Map/entrySet() org/json/JSONObject/put(java.lang.String,int) java/util/Map$Entry/getValue() java/lang/System/currentTimeMillis('
'om/mixpanel/android/mpmetrics/MPMetrics/sendRequest(java.lang.String)','java/lang/Long/valueOf(long) android/database/Cursor/getLong(int) android/database/Cursor/getString(int) android/database/Cursor/moveToFirst() java/util/Vector/add(java.lang.Object) android/database/Cursor/getColumnIndexOrThrow(java.lang.String) android/database/Cursor/close() com/mixpanel/android/mpmetrics/MPMetrics$3/start() java/util/Vector/contains(java.lang.Object) android/database/Cursor/moveToNext('
'om/mixpanel/android/mpmetrics/MPMetrics/event(java.lang.String,java.util.Map)','org/json/JSONException/printStackTrace() java/util/Iterator/hasNext() java/util/Map$Entry/getKey() java/lang/Long/toString(long) org/json/JSONObject/put(java.lang.String,java.lang.Object) java/util/Iterator/next() org/json/JSONObject/JSONObject() java/util/Set/iterator() java/util/Map/entrySet() java/util/Map$Entry/getValue() java/lang/System/currentTimeMillis('
'om/wiegandfamily/portscan/ScanConfig/onClickRun()','android/content/SharedPreferences/getString(java.lang.String,java.lang.String) android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) java/lang/Integer/parseInt(java.lang.String) com/wiegandfamily/portscan/ScanConfig/findViewById(int) android/preference/PreferenceManager/getDefaultSharedPreferences(android.content.Context) java/lang/Boolean/booleanValue() java/lang/String/split(java.lang.String) java/lang/String/valueOf(java.lang.Object) android/content/Intent/Intent(android.content.Context,java.lang.Class) java/lang/StringBuilder/append(java.lang.String) java/lang/String/trim() com/wiegandfamily/portscan/ScanConfig/startActivity(android.content.Intent) com/wiegandfamily/portscan/ScanConfig/getAppString(int) android/widget/Toast/show() android/text/Editable/toString() java/lang/StringBuilder/StringBuilder(java.lang.String) android/widget/EditText/getText() java/lang/Boolean/valueOf(boolean) android/content/SharedPreferences/getBoolean(java.lang.String,boolean) java/lang/StringBuilder/toString() java/lang/Exception/getMessage('
'om/wiegandfamily/portscan/BaseWindow/showAbout()','android/content/Context/getPackageManager() java/lang/StringBuilder/append(java.lang.String) android/content/Context/getPackageName() java/lang/StringBuilder/StringBuilder(java.lang.String) android/app/AlertDialog$Builder/setMessage(java.lang.CharSequence) android/app/AlertDialog$Builder/create() android/content/pm/PackageManager/getPackageInfo(java.lang.String,int) android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) com/wiegandfamily/portscan/BaseWindow/getApplicationContext() android/app/AlertDialog/show() java/lang/StringBuilder/toString() java/lang/Exception/getMessage('
