@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'rg/czo/droid48sx/X48/onMenuItemSelected(int,android.view.MenuItem)','java/io/File/exists() java/lang/StringBuilder/StringBuilder() android/content/SharedPreferences/edit() java/io/File/length() android/content/Intent/Intent() java/lang/StringBuilder/toString() android/content/Intent/setClass(android.content.Context,java.lang.Class) org/czo/droid48sx/X48/requestPermissions(java.lang.String[],int) java/lang/StringBuilder/append(java.lang.String) org/czo/droid48sx/X48/getResources() org/czo/droid48sx/X48/finish() android/widget/Toast/show() android/view/MenuItem/getItemId() android/app/Activity/onMenuItemSelected(int,android.view.MenuItem) java/lang/StringBuilder/append(long) java/io/File/File(java.lang.String) java/io/File/mkdir() java/io/File/File(java.lang.String,java.lang.String) org/czo/droid48sx/X48/getApplicationContext() android/preference/PreferenceManager/getDefaultSharedPreferences(android.content.Context) android/content/SharedPreferences$Editor/putString(java.lang.String,java.lang.String) org/czo/droid48sx/X48/checkSelfPermission(java.lang.String) org/czo/droid48sx/X48/startActivityForResult(android.content.Intent,int'
'rg/czo/droid48sx/X48/onCreate(android.os.Bundle)','org/czo/droid48sx/X48/getFilesDir() android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) android/widget/Toast/show() android/app/Activity/onCreate(android.os.Bundle) java/io/File/File(java.lang.String) org/czo/droid48sx/X48/getApplicationContext() java/lang/StringBuilder/StringBuilder() java/io/File/getAbsolutePath() java/lang/StringBuilder/toString() java/io/File/isDirectory() android/content/res/Resources/getAssets() java/lang/StringBuilder/append(java.lang.String) org/czo/droid48sx/X48/getResources() java/io/File/exists() org/czo/droid48sx/X48/getExternalFilesDir(java.lang.String) android/util/Log/i(java.lang.String,java.lang.String) org/czo/droid48sx/X48/showDialog(int'
'rg/czo/droid48sx/X48/onActivityResult(int,int,android.content.Intent)','java/lang/StringBuilder/append(java.lang.String) android/content/SharedPreferences/getString(java.lang.String,java.lang.String) java/lang/StringBuilder/append(int) org/czo/droid48sx/X48/showDialog(int) android/preference/PreferenceManager/getDefaultSharedPreferences(android.content.Context) java/lang/StringBuilder/toString() android/app/Activity/onActivityResult(int,int,android.content.Intent) android/util/Log/i(java.lang.String,java.lang.String) java/lang/StringBuilder/StringBuilder() android/content/Intent/getStringExtra(java.lang.String) android/content/SharedPreferences/getBoolean(java.lang.String,boolean'
'rg/czo/droid48sx/X48/managePort(int,java.lang.String)','java/io/IOException/printStackTrace() java/io/File/File(java.io.File,java.lang.String) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) java/lang/StringBuilder/StringBuilder() java/lang/Integer/parseInt(java.lang.String) java/io/FileOutputStream/close() java/lang/StringBuilder/toString() java/io/File/exists() android/util/Log/i(java.lang.String,java.lang.String) java/io/File/length() java/io/FileOutputStream/write(byte[]) org/czo/droid48sx/X48/showDialog(int) java/io/File/delete() java/io/FileOutputStream/FileOutputStream(java.io.File'
'rg/czo/droid48sx/AssetUtil/copyAsset(android.content.res.AssetManager,boolean,boolean)','android/content/res/AssetManager/list(java.lang.String) java/io/IOException/printStackTrace() java/io/InputStream/read(byte[]) java/lang/StringBuilder/append(java.lang.String) android/content/res/AssetManager/open(java.lang.String) java/io/File/File(java.lang.String) java/lang/String/equals(java.lang.Object) java/lang/StringBuilder/StringBuilder() java/io/File/length() java/io/FileOutputStream/close() java/io/FileOutputStream/FileOutputStream(java.io.File) java/lang/StringBuilder/toString() java/io/File/exists() android/util/Log/i(java.lang.String,java.lang.String) java/io/FileOutputStream/write(byte[],int,int) java/io/InputStream/close('
'rg/czo/droid48sx/ProgListView/onListItemClick(android.widget.ListView,android.view.View,int,long)','android/content/Intent/putExtra(java.lang.String,java.lang.String) java/io/File/getParent() android/content/SharedPreferences$Editor/commit() java/io/File/File(java.lang.String) java/lang/String/equals(java.lang.Object) android/content/SharedPreferences/edit() java/util/List/get(int) android/preference/PreferenceManager/getDefaultSharedPreferences(android.content.Context) android/content/SharedPreferences$Editor/putString(java.lang.String,java.lang.String) android/content/Intent/Intent() java/io/File/isDirectory() org/czo/droid48sx/ProgListView/setResult(int,android.content.Intent) java/io/File/getAbsolutePath() org/czo/droid48sx/ProgListView/finish('
'rg/czo/droid48sx/ProgListView/showDirectory(java.lang.String)','java/io/File/isDirectory() org/czo/droid48sx/ProgListView/setListAdapter(android.widget.ListAdapter) java/util/List/addAll(java.util.Collection) java/io/File/File(java.lang.String) java/io/File/getAbsolutePath() java/util/List/clear() java/util/List/add(java.lang.Object) java/util/Set/add(java.lang.Object) java/io/File/getParentFile() java/io/File/listFiles() java/util/TreeSet/TreeSet('
'rg/czo/droid48sx/Settings/createPreferenceHierarchy()','android/preference/PreferenceCategory/addPreference(android.preference.Preference) android/preference/ListPreference/setEntryValues(int) android/preference/CheckBoxPreference/setTitle(int) android/preference/CheckBoxPreference/setKey(java.lang.String) android/preference/ListPreference/setKey(java.lang.String) java/lang/Boolean/valueOf(boolean) org/czo/droid48sx/Settings/getPreferenceManager() android/preference/ListPreference/setDefaultValue(java.lang.Object) android/preference/PreferenceManager/createPreferenceScreen(android.content.Context) android/preference/CheckBoxPreference/setSummary(int) android/preference/Preference/setTitle(java.lang.CharSequence) android/preference/ListPreference/setTitle(int) android/preference/PreferenceCategory/setTitle(int) android/preference/ListPreference/setDialogTitle(int) android/preference/ListPreference/setEntries(int) android/preference/Preference/setSummary(java.lang.CharSequence) android/preference/PreferenceScreen/setTitle(int) android/preference/PreferenceScreen/addPreference(android.preference.Preference) android/preference/Preference/Preference(android.content.Context) android/preference/ListPreference/ListPreference(android.content.Context) android/preference/PreferenceCategory/PreferenceCategory(android.content.Context) android/preference/CheckBoxPreference/CheckBoxPreference(android.content.Context) android/preference/CheckBoxPreference/setDefaultValue(java.lang.Object) org/czo/droid48sx/Settings/setResult(int'
'rg/czo/droid48sx/HPView/refreshMainScreen(short[])','java/util/ArrayList/iterator() java/util/ArrayList/ArrayList() android/graphics/Paint/setColor(int) java/lang/StringBuilder/append(java.lang.String) android/graphics/Matrix/Matrix() android/graphics/Canvas/drawBitmap(android.graphics.Bitmap,float,float,android.graphics.Paint) java/lang/StringBuilder/append(boolean) java/util/ArrayList/add(java.lang.Object) java/lang/Integer/valueOf(int) android/graphics/Canvas/drawRect(float,float,float,float,android.graphics.Paint) android/graphics/Bitmap/copyPixelsFromBuffer(java.nio.Buffer) java/util/ArrayList/remove(int) java/lang/Integer/intValue() android/graphics/Canvas/getHeight() java/util/Iterator/hasNext() android/graphics/Canvas/drawBitmap(android.graphics.Bitmap,android.graphics.Matrix,android.graphics.Paint) android/graphics/Bitmap/getWidth() android/graphics/Canvas/drawRoundRect(android.graphics.RectF,float,float,android.graphics.Paint) java/nio/ShortBuffer/wrap(short[]) java/lang/StringBuilder/append(int) android/graphics/Paint/Paint() android/graphics/Matrix/preScale(float,float) android/util/Log/i(java.lang.String,java.lang.String) android/graphics/Paint/setFilterBitmap(boolean) java/util/Iterator/next() android/graphics/Rect/Rect(int,int,int,int) java/lang/StringBuilder/StringBuilder() android/graphics/Bitmap/createBitmap(int,int,android.graphics.Bitmap$Config) android/graphics/Canvas/Canvas(android.graphics.Bitmap) android/view/SurfaceHolder/unlockCanvasAndPost(android.graphics.Canvas) java/util/ArrayList/add(int,java.lang.Object) android/graphics/RectF/RectF(android.graphics.Rect) android/graphics/Color/rgb(int,int,int) android/graphics/Matrix/postTranslate(float,float) android/graphics/Bitmap/getHeight() java/lang/StringBuilder/append(float) android/graphics/Canvas/getWidth() java/lang/StringBuilder/toString() android/view/SurfaceHolder/lockCanvas(android.graphics.Rect'
'rg/czo/droid48sx/HPView/key(int,boolean,int)','java/lang/Object/notify() java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) android/util/Log/i(java.lang.String,java.lang.String) org/czo/droid48sx/HPView/performHapticFeedback(int,int) java/lang/StringBuilder/StringBuilder() java/util/List/add(java.lang.Object) java/lang/Integer/valueOf(int) java/util/List/contains(java.lang.Object) java/lang/StringBuilder/toString('
