@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'om/nolanlawson/logcat/b/y/a(android.content.Context,int[],boolean)','android/widget/RemoteViews/RemoteViews(java.lang.String,int) android/content/Intent/setAction(java.lang.String) android/content/Intent/putExtra(java.lang.String,int) android/widget/RemoteViews/setViewVisibility(int,int) android/net/Uri/parse(java.lang.String) android/content/Intent/Intent() android/net/Uri/withAppendedPath(android.net.Uri,java.lang.String) android/content/Intent/setData(android.net.Uri) android/widget/RemoteViews/setTextViewText(int,java.lang.CharSequence) android/app/PendingIntent/getBroadcast(android.content.Context,int,android.content.Intent,int) android/content/Context/getText(int) android/appwidget/AppWidgetManager/updateAppWidget(int,android.widget.RemoteViews) java/lang/String/valueOf(int'
'om/nolanlawson/logcat/ShowRecordLogDialogActivity/onCreate(android.os.Bundle)','com/nolanlawson/logcat/ShowRecordLogDialogActivity/getIntent() java/util/Arrays/asList(java.lang.Object[]) java/util/Collections/emptyList() java/lang/StringBuilder/StringBuilder(java.lang.String) android/app/Activity/onCreate(android.os.Bundle) java/lang/StringBuilder/StringBuilder() com/nolanlawson/logcat/ShowRecordLogDialogActivity/setContentView(int) android/widget/Button/setOnClickListener(android.view.View$OnClickListener) android/view/Window/requestFeature(int) com/nolanlawson/logcat/ShowRecordLogDialogActivity/findViewById(int) android/view/Window/setLayout(int,int) android/view/Window/setSoftInputMode(int) android/widget/LinearLayout/addView(android.view.View,int) java/lang/Character/toString(char) android/content/Intent/hasExtra(java.lang.String) com/nolanlawson/logcat/ShowRecordLogDialogActivity/getWindow() android/content/Intent/getStringArrayExtra(java.lang.String'
'om/nolanlawson/logcat/data/e/getView(int,android.view.View,android.view.ViewGroup)','java/text/SimpleDateFormat/format(java.util.Date) android/view/LayoutInflater/inflate(int,android.view.ViewGroup,boolean) java/lang/CharSequence/toString() android/view/View/findViewById(int) android/widget/TextView/setText(java.lang.CharSequence) android/view/ViewGroup/getContext() android/content/Context/getSystemService(java.lang.String) android/widget/CheckedTextView/setChecked(boolean) android/widget/CheckedTextView/setText(java.lang.CharSequence) java/text/SimpleDateFormat/SimpleDateFormat(java.lang.String) java/util/List/get(int'
'om/nolanlawson/logcat/LogcatActivity/a(android.content.Intent)','android/text/TextUtils/isEmpty(java.lang.CharSequence) android/content/Intent/getAction() android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) android/widget/Toast/show() com/nolanlawson/logcat/LogcatActivity/getResources() java/lang/String/equals(java.lang.Object) com/nolanlawson/logcat/LogcatActivity/getString(int) android/content/res/Resources/getStringArray(int) java/lang/String/format(java.lang.String,java.lang.Object[]) java/lang/String/toUpperCase(java.util.Locale) android/content/Intent/getStringExtra(java.lang.String'
'om/nolanlawson/logcat/LogcatActivity/onOptionsItemSelected(android.view.MenuItem)','android/view/View/setHorizontalScrollBarEnabled(boolean) java/util/ArrayList/ArrayList(java.util.Collection) android/widget/CheckBox/setOnCheckedChangeListener(android.widget.CompoundButton$OnCheckedChangeListener) android/content/res/Resources/getStringArray(int) com/nolanlawson/logcat/LogcatActivity/startActivityForResult(android.content.Intent,int) java/lang/String/valueOf(java.lang.Object) android/content/Intent/Intent(android.content.Context,java.lang.Class) android/app/AlertDialog$Builder/setTitle(int) android/app/AlertDialog$Builder/setPositiveButton(int,android.content.DialogInterface$OnClickListener) android/view/LayoutInflater/inflate(int,android.view.ViewGroup) java/lang/StringBuilder/append(java.lang.String) java/lang/Character/toString(char) android/app/AlertDialog$Builder/setNegativeButton(int,android.content.DialogInterface$OnClickListener) android/view/LayoutInflater/inflate(int,android.view.ViewGroup,boolean) com/nolanlawson/logcat/LogcatActivity/getSystemService(java.lang.String) java/util/List/isEmpty() java/lang/CharSequence/toString() android/widget/Toast/show() android/view/MenuItem/getItemId() android/view/View/findViewById(int) android/app/AlertDialog$Builder/setCancelable(boolean) com/nolanlawson/logcat/LogcatActivity/getResources() java/lang/StringBuilder/StringBuilder(java.lang.String) android/view/View/setVerticalScrollBarEnabled(boolean) android/widget/TextView/setPadding(int,int,int,int) android/widget/TextView/TextView(android.content.Context) java/util/List/clear() android/app/AlertDialog$Builder/setView(android.view.View) android/app/AlertDialog$Builder/setSingleChoiceItems(java.lang.CharSequence[],int,android.content.DialogInterface$OnClickListener) com/nolanlawson/logcat/LogcatActivity/startActivity(android.content.Intent) android/app/AlertDialog$Builder/show() com/nolanlawson/logcat/LogcatActivity/getString(int) android/app/AlertDialog$Builder/setNeutralButton(int,android.content.DialogInterface$OnClickListener) android/widget/Toast/makeText(android.content.Context,int,int) com/nolanlawson/logcat/ag/execute(java.lang.Object[]) android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) android/app/AlertDialog$Builder/setSingleChoiceItems(android.widget.ListAdapter,int,android.content.DialogInterface$OnClickListener) com/nolanlawson/logcat/LogcatActivity/getText(int) android/widget/CheckBox/setChecked(boolean) android/widget/TextView/setText(int) android/content/Intent/putExtra(java.lang.String,java.lang.String[]) java/lang/StringBuilder/toString() java/util/List/indexOf(java.lang.Object'
'om/nolanlawson/logcat/LogcatActivity/onPrepareOptionsMenu(android.view.Menu)','android/view/MenuItem/setVisible(boolean) java/lang/String/format(java.lang.String,java.lang.Object[]) java/util/List/size() android/view/MenuItem/setEnabled(boolean) com/nolanlawson/logcat/LogcatActivity/getString(int) com/nolanlawson/logcat/LogcatActivity/getApplicationContext() android/view/Menu/findItem(int) android/view/MenuItem/setTitle(java.lang.CharSequence) android/app/ListActivity/onPrepareOptionsMenu(android.view.Menu) java/util/List/get(int'
'om/nolanlawson/logcat/LogcatActivity/a(com.nolanlawson.logcat.LogcatActivity,com.nolanlawson.logcat.data.b)','android/app/AlertDialog$Builder/setTitle(int) android/app/AlertDialog$Builder/setPositiveButton(int,android.content.DialogInterface$OnClickListener) android/widget/AutoCompleteTextView/setOnEditorActionListener(android.widget.TextView$OnEditorActionListener) android/app/AlertDialog/show() android/app/AlertDialog$Builder/setView(android.view.View) android/app/AlertDialog$Builder/create() android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) java/util/ArrayList/ArrayList(java.util.Collection) android/app/AlertDialog$Builder/setNegativeButton(int,android.content.DialogInterface$OnClickListener) android/view/LayoutInflater/inflate(int,android.view.ViewGroup,boolean) com/nolanlawson/logcat/LogcatActivity/getSystemService(java.lang.String) android/widget/AutoCompleteTextView/setAdapter(android.widget.ListAdapter) android/app/AlertDialog$Builder/setCancelable(boolean'
'om/nolanlawson/logcat/LogcatActivity/onEditorAction(android.widget.TextView,int,android.view.KeyEvent)','java/lang/StringBuilder/append(java.lang.String) com/nolanlawson/logcat/LogcatActivity/getSystemService(java.lang.String) java/lang/StringBuilder/StringBuilder(java.lang.String) android/widget/AutoCompleteTextView/getWindowToken() java/lang/StringBuilder/append(java.lang.Object) java/lang/StringBuilder/toString() java/lang/StringBuilder/append(int) android/view/inputmethod/InputMethodManager/hideSoftInputFromWindow(android.os.IBinder,int) android/view/KeyEvent/getAction('
'om/nolanlawson/logcat/LogcatActivity/b(com.nolanlawson.logcat.LogcatActivity,boolean,boolean)','java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/util/List/size() java/util/Iterator/next() java/lang/StringBuilder/StringBuilder() java/io/File/delete() java/lang/StringBuilder/append(java.lang.CharSequence) java/util/ArrayList/ArrayList() java/util/List/add(java.lang.Object) java/lang/StringBuilder/append(char) java/util/List/get(int) com/nolanlawson/logcat/LogcatActivity/getString(int) java/util/List/iterator() java/lang/StringBuilder/toString() java/io/File/getParentFile() java/io/File/equals(java.lang.Object'
'om/nolanlawson/logcat/LogcatActivity/a(com.nolanlawson.logcat.LogcatActivity,java.lang.String)','java/util/Iterator/hasNext() android/view/View/setVisibility(int) java/lang/Character/toString(char) com/nolanlawson/logcat/LogcatActivity/getApplicationContext() com/nolanlawson/logcat/a/a/close() com/nolanlawson/logcat/LogcatActivity/getResources() java/util/Iterator/next() android/widget/AutoCompleteTextView/addTextChangedListener(android.text.TextWatcher) android/widget/AutoCompleteTextView/setText(java.lang.CharSequence) android/widget/ImageView/setImageResource(int) java/util/List/iterator() android/widget/AutoCompleteTextView/removeTextChangedListener(android.text.TextWatcher) android/content/res/Resources/getStringArray(int'
