@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'om/google/ads/util/g/a(android.webkit.WebSettings,com.google.ads.m)','android/webkit/WebSettings/setDisplayZoomControls(boolean) java/io/File/getAbsolutePath() android/webkit/WebSettings/setAppCachePath(java.lang.String) android/webkit/WebSettings/setDatabaseEnabled(boolean) android/webkit/WebSettings/setSupportZoom(boolean) android/webkit/WebSettings/setAppCacheEnabled(boolean) android/content/Context/getCacheDir() android/webkit/WebSettings/setAppCacheMaxSize(long) java/lang/Long/longValue() android/content/Context/getDatabasePath(java.lang.String) android/webkit/WebSettings/setDomStorageEnabled(boolean'
'om/example/helloworld/ADEdit_Flow/finishEdit(int)','android/os/Bundle/putString(java.lang.String,java.lang.String) android/content/Intent/putExtras(android.os.Bundle) android/text/Editable/toString() android/widget/EditText/getText() android/widget/EditText/setText(java.lang.CharSequence) java/lang/Integer/parseInt(java.lang.String) com/example/helloworld/ADEdit_Flow/finish() java/lang/String/valueOf(int) com/example/helloworld/ADEdit_Flow/setResult(int,android.content.Intent) com/example/helloworld/ADEdit_Flow/getIntent() com/example/helloworld/ADEdit_Flow/overridePendingTransition(int,int) android/os/Bundle/Bundle() android/text/Editable/length() com/example/helloworld/ADEdit_Flow/setResult(int'
'om/example/helloworld/ADEdit_Flow/initetTime()','com/example/helloworld/ADEdit_Flow/findViewById(int) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) android/widget/EditText/setInputType(int) android/widget/EditText/setText(java.lang.CharSequence) java/util/Calendar/get(int) android/widget/EditText/setOnClickListener(android.view.View$OnClickListener) java/lang/StringBuilder/toString() java/lang/StringBuilder/StringBuilder() java/util/Calendar/getInstance('
'om/example/helloworld/LogoFlow$1/handleMessage(android.os.Message)','android/util/Log/v(java.lang.String,java.lang.String) com/example/helloworld/LogoFlow/startActivity(android.content.Intent) android/content/Intent/setClass(android.content.Context,java.lang.Class) com/example/helloworld/LogoFlow/finish() android/os/Handler/handleMessage(android.os.Message) java/lang/System/exit(int) java/lang/StringBuilder/StringBuilder() android/widget/ImageView/setAlpha(float) android/content/Intent/Intent() java/lang/StringBuilder/append(float) android/widget/ImageView/getAlpha() java/lang/StringBuilder/toString('
'om/google/ads/AdRequest/getRequestMap(android.content.Context)','java/util/Map/put(java.lang.Object,java.lang.Object) java/util/Map/isEmpty() java/util/Map/size() com/google/ads/doubleclick/DfpExtras/getExtras() java/lang/Integer/valueOf(int) java/lang/reflect/Method/invoke(java.lang.Object,java.lang.Object[]) com/google/ads/AdRequest$Gender/ordinal() java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) java/text/SimpleDateFormat/format(java.util.Date) java/util/HashMap/HashMap() java/lang/StringBuilder/StringBuilder('
'om/example/helloworld/Lock_Flow/checkPassWord()','android/app/AlertDialog/setButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) android/app/AlertDialog/setCancelable(boolean) java/lang/StringBuilder/append(java.lang.String) android/content/SharedPreferences/getString(java.lang.String,java.lang.String) java/lang/StringBuilder/append(int) android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) android/widget/Toast/show() android/app/AlertDialog/setMessage(java.lang.CharSequence) android/app/AlertDialog/show() android/content/SharedPreferences/edit() android/app/AlertDialog$Builder/create() android/app/AlertDialog/setTitle(java.lang.CharSequence) java/lang/StringBuilder/toString() android/content/SharedPreferences$Editor/commit() android/widget/TextView/setText(java.lang.CharSequence) android/text/Editable/toString() java/lang/StringBuilder/StringBuilder(java.lang.String) android/widget/EditText/getText() java/lang/String/equals(java.lang.Object) android/widget/EditText/setText(java.lang.CharSequence) android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context,int) com/example/helloworld/Lock_Flow/getSharedPreferences(java.lang.String,int) android/content/SharedPreferences$Editor/putString(java.lang.String,java.lang.String) android/app/AlertDialog/setCanceledOnTouchOutside(boolean'
'ndroid/support/v4/view/ViewPager/dataSetChanged()','java/util/ArrayList/remove(int) android/view/View/getLayoutParams() java/lang/Math/max(int,int) java/util/Collections/sort(java.util.List,java.util.Comparator) java/util/ArrayList/size() android/support/v4/view/ViewPager/getChildAt(int) android/support/v4/view/ViewPager/requestLayout() android/support/v4/view/ViewPager/getChildCount() java/lang/Math/min(int,int) java/util/ArrayList/get(int'
'ndroid/support/v4/view/ViewPager/initViewPager()','android/view/ViewConfiguration/get(android.content.Context) android/support/v4/view/ViewPager/setFocusable(boolean) android/view/ViewConfiguration/getScaledMinimumFlingVelocity() android/support/v4/view/ViewPager/setDescendantFocusability(int) android/support/v4/view/ViewPager/setWillNotDraw(boolean) android/support/v4/view/ViewPager/getContext() android/content/Context/getResources() android/content/res/Resources/getDisplayMetrics() android/widget/Scroller/Scroller(android.content.Context,android.view.animation.Interpolator) android/view/ViewConfiguration/getScaledMaximumFlingVelocity('
'ndroid/support/v4/view/ViewPager/draw(android.graphics.Canvas)','android/graphics/Canvas/translate(float,float) android/graphics/Canvas/restoreToCount(int) android/view/ViewGroup/draw(android.graphics.Canvas) android/support/v4/view/ViewPager/getPaddingTop() android/support/v4/view/ViewPager/getHeight() android/graphics/Canvas/rotate(float) android/graphics/Canvas/save() android/support/v4/view/ViewPager/getPaddingBottom() android/support/v4/view/ViewPager/getWidth('
'ndroid/support/v4/view/ViewPager/recomputeScrollPosition(int,int,int,int)','android/widget/Scroller/isFinished() java/util/ArrayList/isEmpty() android/support/v4/view/ViewPager/scrollTo(int,int) android/support/v4/view/ViewPager/getScrollX() android/support/v4/view/ViewPager/getScrollY() android/widget/Scroller/getDuration() android/widget/Scroller/timePassed() java/lang/Math/min(float,float) android/widget/Scroller/startScroll(int,int,int,int,int'
