@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'rg/projectproto/btjoystick/JoyBTPlusActivity$1/handleMessage(android.os.Message)','java/lang/String/substring(int) android/graphics/Color/rgb(int,int,int) android/os/Bundle/getString(java.lang.String) java/lang/StringBuilder/toString() java/lang/String/valueOf(java.lang.Object) org/projectproto/btjoystick/JoyBTPlusActivity/getApplicationContext() android/os/Message/getData() java/lang/StringBuilder/append(java.lang.String) android/media/ToneGenerator/release() android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) java/lang/String/length() android/widget/Toast/show() android/widget/TextView/setText(java.lang.CharSequence) java/lang/StringBuilder/StringBuilder(java.lang.String) java/lang/String/codePointAt(int) java/lang/String/substring(int,int) android/media/ToneGenerator/ToneGenerator(int,int) android/widget/TextView/setTextColor(int) android/widget/ToggleButton/isChecked() android/widget/TextView/append(java.lang.CharSequence) java/lang/String/indexOf(int) android/widget/TextView/setText(int'
'rg/projectproto/btjoystick/JoyBTPlusActivity$13/onClick(android.content.DialogInterface,int)','org/projectproto/btjoystick/JoyBTPlusActivity/getIntent() org/projectproto/btjoystick/JoyBTPlusActivity/overridePendingTransition(int,int) org/projectproto/btjoystick/JoyBTPlusActivity/getApplicationContext() android/content/SharedPreferences$Editor/clear() android/content/SharedPreferences$Editor/commit() org/projectproto/btjoystick/JoyBTPlusActivity/startActivity(android.content.Intent) android/content/SharedPreferences/edit() org/projectproto/btjoystick/JoyBTPlusActivity/finish() android/preference/PreferenceManager/getDefaultSharedPreferences(android.content.Context'
'rg/projectproto/btjoystick/JoyBTPlusActivity/onActivityResult(int,int,android.content.Intent)','android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) java/lang/String/format(java.lang.String,java.lang.Object[]) android/bluetooth/BluetoothDevice/toString() java/lang/Integer/valueOf(int) org/projectproto/btjoystick/JoyBTPlusActivity/finish() android/bluetooth/BluetoothAdapter/getRemoteDevice(java.lang.String) android/os/Bundle/getString(java.lang.String) java/lang/String/length() android/widget/Toast/show() android/content/SharedPreferences$Editor/commit() android/widget/TextView/setText(java.lang.CharSequence) java/lang/Integer/parseInt(java.lang.String) android/content/Intent/getExtras() android/widget/Toast/makeText(android.content.Context,int,int) android/content/SharedPreferences$Editor/putString(java.lang.String,java.lang.String) android/content/Intent/getStringExtra(java.lang.String'
'rg/projectproto/btjoystick/JoyBTPlusActivity/onOptionsItemSelected(android.view.MenuItem)','android/content/Intent/Intent(android.content.Context,java.lang.Class) android/app/AlertDialog$Builder/setTitle(java.lang.CharSequence) android/text/method/LinkMovementMethod/getInstance() org/projectproto/btjoystick/JoyBTPlusActivity/getPackageManager() java/lang/StringBuilder/StringBuilder(java.lang.String) org/projectproto/btjoystick/JoyBTPlusActivity/startActivity(android.content.Intent) android/app/AlertDialog/findViewById(int) android/app/Activity/onOptionsItemSelected(android.view.MenuItem) android/app/AlertDialog$Builder/show() android/content/SharedPreferences$Editor/putString(java.lang.String,java.lang.String) android/content/pm/PackageManager/getPackageInfo(java.lang.String,int) android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) java/lang/StringBuilder/toString() android/widget/TextView/setMovementMethod(android.text.method.MovementMethod) org/projectproto/btjoystick/JoyBTPlusActivity/getPackageName() java/lang/StringBuilder/append(java.lang.String) org/projectproto/btjoystick/JoyBTPlusActivity/startActivityForResult(android.content.Intent,int) android/app/AlertDialog$Builder/setNegativeButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) android/content/SharedPreferences$Editor/commit() android/app/AlertDialog$Builder/setPositiveButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) java/lang/Exception/printStackTrace() android/app/AlertDialog$Builder/setMessage(java.lang.CharSequence) android/content/SharedPreferences/edit('
'rg/projectproto/btjoystick/JoyBTPlusActivity/onSharedPreferenceChanged(android.content.SharedPreferences,java.lang.String)','android/widget/ToggleButton/setText(java.lang.CharSequence) org/projectproto/btjoystick/JoyBTPlusActivity/setRequestedOrientation(int) java/lang/Long/parseLong(java.lang.String) android/content/SharedPreferences/getString(java.lang.String,java.lang.String) android/widget/TextView/setText(java.lang.CharSequence) java/lang/String/equals(java.lang.Object) java/util/Timer/schedule(java.util.TimerTask,long,long) android/widget/RadioButton/setVisibility(int) java/lang/Integer/parseInt(java.lang.String) android/graphics/Color/rgb(int,int,int) android/content/SharedPreferences/getBoolean(java.lang.String,boolean) java/util/Timer/purge() java/util/Timer/Timer() java/util/Timer/cancel('
'rg/projectproto/btjoystick/JoyBTPlusActivity/onCreate(android.os.Bundle)','org/projectproto/btjoystick/JoyBTPlusActivity/setRequestedOrientation(int) android/bluetooth/BluetoothAdapter/isEnabled() java/lang/Long/parseLong(java.lang.String) android/app/AlertDialog$Builder/setTitle(java.lang.CharSequence) android/content/SharedPreferences/getString(java.lang.String,java.lang.String) android/widget/Toast/show() org/projectproto/btjoystick/JoyBTPlusActivity/setContentView(int) java/lang/StringBuilder/toString() android/view/Window/setFlags(int,int) java/util/Timer/schedule(java.util.TimerTask,long,long) org/projectproto/btjoystick/JoyBTPlusActivity/findViewById(int) org/projectproto/btjoystick/JoyBTPlusActivity/getPackageName() android/widget/ToggleButton/setText(java.lang.CharSequence) android/view/Window/addFlags(int) java/lang/StringBuilder/append(java.lang.String) org/projectproto/btjoystick/JoyBTPlusActivity/startActivityForResult(android.content.Intent,int) android/content/SharedPreferences/registerOnSharedPreferenceChangeListener(android.content.SharedPreferences$OnSharedPreferenceChangeListener) android/widget/Toast/makeText(android.content.Context,java.lang.CharSequence,int) android/content/pm/PackageManager$NameNotFoundException/printStackTrace() org/projectproto/btjoystick/JoyBTPlusActivity/getPackageManager() java/lang/String/format(java.lang.String,java.lang.Object[]) android/content/SharedPreferences$Editor/commit() android/widget/TextView/setText(java.lang.CharSequence) android/content/SharedPreferences$Editor/putBoolean(java.lang.String,boolean) java/lang/StringBuilder/StringBuilder(java.lang.String) android/widget/RadioButton/setChecked(boolean) android/app/Activity/onCreate(android.os.Bundle) android/widget/TextView/setTextSize(float) org/projectproto/btjoystick/JoyBTPlusActivity/getSystemService(java.lang.String) android/bluetooth/BluetoothAdapter/getDefaultAdapter() android/app/AlertDialog/findViewById(int) android/widget/ToggleButton/setOnCheckedChangeListener(android.widget.CompoundButton$OnCheckedChangeListener) org/projectproto/btjoystick/JoyBTPlusActivity/getWindow() android/app/AlertDialog$Builder/setMessage(java.lang.CharSequence) java/lang/Integer/parseInt(java.lang.String) android/content/SharedPreferences/edit() android/graphics/Color/parseColor(java.lang.String) android/media/ToneGenerator/ToneGenerator(int,int) android/content/Intent/Intent(java.lang.String) java/lang/Integer/valueOf(int) android/widget/TextView/setBackgroundColor(int) org/projectproto/btjoystick/JoyBTPlusActivity/finish() android/app/AlertDialog$Builder/show() android/widget/ImageButton/setOnClickListener(android.view.View$OnClickListener) android/preference/PreferenceManager/getDefaultSharedPreferences(android.content.Context) org/projectproto/btjoystick/JoyBTPlusActivity/requestWindowFeature(int) android/widget/RadioButton/setOnClickListener(android.view.View$OnClickListener) android/content/pm/PackageManager/getPackageInfo(java.lang.String,int) android/content/SharedPreferences/getBoolean(java.lang.String,boolean) android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) java/util/Timer/Timer() android/app/AlertDialog$Builder/setNeutralButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener'
'rg/projectproto/btjoystick/DeviceListActivity/onCreate(android.os.Bundle)','android/widget/ListView/setAdapter(android.widget.ListAdapter) java/lang/String/valueOf(java.lang.Object) java/util/Iterator/hasNext() java/lang/CharSequence/toString() android/bluetooth/BluetoothAdapter/getBondedDevices() java/lang/StringBuilder/StringBuilder(java.lang.String) android/widget/ListView/setOnItemClickListener(android.widget.AdapterView$OnItemClickListener) java/util/Set/iterator() org/projectproto/btjoystick/DeviceListActivity/registerReceiver(android.content.BroadcastReceiver,android.content.IntentFilter) android/widget/ArrayAdapter/add(java.lang.Object) org/projectproto/btjoystick/DeviceListActivity/setResult(int) android/bluetooth/BluetoothDevice/getAddress() org/projectproto/btjoystick/DeviceListActivity/requestWindowFeature(int) android/view/View/setVisibility(int) android/content/res/Resources/getText(int) java/util/Set/size() java/lang/StringBuilder/append(java.lang.String) org/projectproto/btjoystick/DeviceListActivity/getResources() org/projectproto/btjoystick/DeviceListActivity/findViewById(int) java/util/Iterator/next() android/app/Activity/onCreate(android.os.Bundle) android/bluetooth/BluetoothAdapter/getDefaultAdapter() android/widget/ArrayAdapter/ArrayAdapter(android.content.Context,int) android/bluetooth/BluetoothDevice/getName() android/widget/Button/setOnClickListener(android.view.View$OnClickListener) android/content/IntentFilter/IntentFilter(java.lang.String) java/lang/StringBuilder/toString() org/projectproto/btjoystick/DeviceListActivity/setContentView(int'
'rg/projectproto/btjoystick/DeviceListActivity$1/onItemClick(android.widget.AdapterView,android.view.View,int,long)','android/content/Intent/putExtra(java.lang.String,java.lang.String) android/bluetooth/BluetoothAdapter/cancelDiscovery() android/widget/TextView/getText() org/projectproto/btjoystick/DeviceListActivity/finish() java/lang/String/substring(int) android/content/Intent/Intent() java/lang/String/length() java/lang/CharSequence/toString() org/projectproto/btjoystick/DeviceListActivity/setResult(int,android.content.Intent'
'rg/projectproto/btjoystick/calibrate/onCreate(android.os.Bundle)','android/content/SharedPreferences/getString(java.lang.String,java.lang.String) android/widget/TextView/setText(java.lang.CharSequence) android/app/Activity/onCreate(android.os.Bundle) java/lang/Integer/parseInt(java.lang.String) android/widget/Button/setOnClickListener(android.view.View$OnClickListener) java/lang/Integer/valueOf(int) org/projectproto/btjoystick/calibrate/findViewById(int) android/preference/PreferenceManager/getDefaultSharedPreferences(android.content.Context) org/projectproto/btjoystick/calibrate/setContentView(int) java/lang/String/format(java.lang.String,java.lang.Object[]'
'rg/projectproto/btjoystick/DeviceListActivity$2/onReceive(android.content.Context,android.content.Intent)','android/widget/ArrayAdapter/getCount() android/bluetooth/BluetoothDevice/getAddress() android/content/res/Resources/getText(int) java/lang/StringBuilder/append(java.lang.String) android/content/Intent/getAction() java/lang/CharSequence/toString() java/lang/StringBuilder/StringBuilder(java.lang.String) android/bluetooth/BluetoothDevice/getName() java/lang/String/equals(java.lang.Object) org/projectproto/btjoystick/DeviceListActivity/setProgressBarIndeterminateVisibility(boolean) android/widget/ArrayAdapter/add(java.lang.Object) android/bluetooth/BluetoothDevice/getBondState() java/lang/String/valueOf(java.lang.Object) org/projectproto/btjoystick/DeviceListActivity/setTitle(int) android/content/Intent/getParcelableExtra(java.lang.String) org/projectproto/btjoystick/DeviceListActivity/getResources() java/lang/StringBuilder/toString('
