@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'ripleplay/util/Randoms/pickPluck(java.lang.Iterable,java.lang.Object,boolean)','java/util/Iterator/next() java/lang/Iterable/iterator() java/util/List/get(int) java/util/Collection/iterator() java/util/Iterator/hasNext() java/util/List/remove(int'
'ripleplay/util/Randoms/pick(java.util.Map,java.lang.Object)','java/util/Iterator/hasNext() java/util/Random/nextDouble() java/util/Iterator/next() java/lang/StringBuilder/StringBuilder() java/util/Set/iterator() java/lang/IllegalArgumentException/IllegalArgumentException(java.lang.String) java/util/Map/entrySet() java/lang/StringBuilder/toString() java/lang/Number/doubleValue() java/lang/StringBuilder/append(java.lang.String) java/util/Map$Entry/getKey() java/lang/StringBuilder/append(java.lang.Object) java/util/Map$Entry/getValue('
'rg/java_websocket/util/Base64/encodeBytesToBytes(byte[],int,int,int)','java/util/zip/GZIPOutputStream/write(byte[],int,int) java/util/zip/GZIPOutputStream/GZIPOutputStream(java.io.OutputStream) java/lang/StringBuilder/append(int) java/util/zip/GZIPOutputStream/close() java/lang/StringBuilder/StringBuilder() java/lang/Integer/valueOf(int) java/io/ByteArrayOutputStream/ByteArrayOutputStream() java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) java/lang/String/format(java.lang.String,java.lang.Object[]) java/lang/IllegalArgumentException/IllegalArgumentException(java.lang.String) java/lang/NullPointerException/NullPointerException(java.lang.String) java/io/ByteArrayOutputStream/toByteArray() java/io/ByteArrayOutputStream/close() java/lang/System/arraycopy(java.lang.Object,int,java.lang.Object,int,int'
'rg/java_websocket/util/Base64/encodeObject(java.io.Serializable,int)','java/io/OutputStream/close() java/util/zip/GZIPOutputStream/GZIPOutputStream(java.io.OutputStream) java/util/zip/GZIPOutputStream/close() java/lang/String/String(byte[],java.lang.String) java/io/ObjectOutputStream/writeObject(java.lang.Object) java/lang/String/String(byte[]) java/io/ByteArrayOutputStream/close() java/io/ByteArrayOutputStream/ByteArrayOutputStream() java/io/ObjectOutputStream/close() java/io/ObjectOutputStream/ObjectOutputStream(java.io.OutputStream) java/lang/NullPointerException/NullPointerException(java.lang.String) java/io/ByteArrayOutputStream/toByteArray('
'rg/java_websocket/util/Base64/decode(byte[],int,int,int)','java/io/IOException/IOException(java.lang.String) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) java/lang/String/format(java.lang.String,java.lang.Object[]) java/lang/StringBuilder/StringBuilder() java/lang/Integer/valueOf(int) java/lang/System/arraycopy(java.lang.Object,int,java.lang.Object,int,int) java/lang/StringBuilder/toString() java/lang/IllegalArgumentException/IllegalArgumentException(java.lang.String) java/lang/NullPointerException/NullPointerException(java.lang.String'
'rg/java_websocket/util/Base64/decode(java.lang.String,int)','java/util/zip/GZIPInputStream/GZIPInputStream(java.io.InputStream) java/util/zip/GZIPInputStream/close() java/io/ByteArrayInputStream/ByteArrayInputStream(byte[]) java/io/ByteArrayOutputStream/write(byte[],int,int) java/util/zip/GZIPInputStream/read(byte[]) java/lang/String/getBytes(java.lang.String) java/io/ByteArrayInputStream/close() java/io/ByteArrayOutputStream/ByteArrayOutputStream() java/io/IOException/printStackTrace() java/lang/NullPointerException/NullPointerException(java.lang.String) java/io/ByteArrayOutputStream/toByteArray() java/io/ByteArrayOutputStream/close() java/lang/String/getBytes('
'rg/java_websocket/util/Base64/decodeFromFile(java.lang.String)','java/io/IOException/IOException(java.lang.String) java/lang/StringBuilder/append(java.lang.String) org/java_websocket/util/Base64$InputStream/close() java/lang/StringBuilder/StringBuilder() java/io/BufferedInputStream/BufferedInputStream(java.io.InputStream) java/io/File/length() java/lang/System/arraycopy(java.lang.Object,int,java.lang.Object,int,int) java/io/FileInputStream/FileInputStream(java.io.File) java/lang/StringBuilder/toString() java/lang/StringBuilder/append(long) java/io/File/File(java.lang.String'
'ripleplay/anim/Animation/toString()','java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) java/lang/Class/getName() java/lang/Object/hashCode() java/lang/StringBuilder/StringBuilder() java/lang/String/substring(int) java/lang/Object/getClass() java/lang/StringBuilder/append(float) java/lang/String/lastIndexOf(java.lang.String) java/lang/StringBuilder/toString('
'rg/java_websocket/framing/CloseFrameBuilder/initCloseCode()','java/nio/ByteBuffer/allocate(int) java/nio/ByteBuffer/putShort(short) java/nio/ByteBuffer/mark() java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) java/nio/ByteBuffer/reset() java/nio/ByteBuffer/remaining() java/lang/StringBuilder/StringBuilder() java/nio/ByteBuffer/position(int) java/nio/ByteBuffer/getInt() java/lang/StringBuilder/toString() java/nio/ByteBuffer/getShort('
'okeros/core/GameScreen$10/onPut(pokeros.core.Coord,pokeros.core.Card)','tripleplay/anim/Animation$Two/in(float) tripleplay/anim/Animator/action(java.lang.Runnable) tripleplay/anim/Animator/tweenXY(playn.scene.Layer) tripleplay/anim/Animator/tweenAlpha(playn.scene.Layer) tripleplay/anim/Animation$Two/then() tripleplay/anim/Animation$One/in(float) java/lang/Integer/intValue() tripleplay/anim/Animator/addAt(playn.scene.GroupLayer,playn.scene.Layer,float,float) tripleplay/anim/Animation$Action/then() tripleplay/anim/Animation$Two/easeIn('
'ripleplay/ui/layout/AxisLayout$Vertical/layout(tripleplay.ui.Container,float,float,float,float)','tripleplay/ui/layout/AxisLayout$Policy/computeSize(float,float,float) java/util/Iterator/hasNext() tripleplay/ui/layout/AxisLayout$Vertical/constraint(tripleplay.ui.Element) tripleplay/ui/Style$HAlign/offset(float,float) java/lang/Math/max(float,float) tripleplay/ui/layout/AxisLayout$Vertical/resolveStyle(tripleplay.ui.Element,tripleplay.ui.Style) tripleplay/ui/Style$VAlign/offset(float,float) tripleplay/ui/layout/AxisLayout$Vertical/setBounds(tripleplay.ui.Element,float,float,float,float) java/util/Iterator/next() tripleplay/ui/layout/AxisLayout$Vertical/preferredSize(tripleplay.ui.Element,float,float) tripleplay/ui/layout/AxisLayout$Vertical/computeMetrics(tripleplay.ui.Container,float,float,boolean'
'layn/android/AndroidAudio$1/onLoadComplete(android.media.SoundPool,int,int)','playn/android/AndroidLog/warn(java.lang.String) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) java/lang/StringBuilder/StringBuilder() java/lang/Integer/valueOf(int) java/lang/Exception/Exception(java.lang.String) playn/android/AndroidAudio$PooledSound/fail(java.lang.Throwable) java/lang/StringBuilder/toString() playn/android/AndroidAudio$PooledSound/succeed(java.lang.Object) java/util/Map/remove(java.lang.Object'
'ythagoras/f/AbstractCubicCurve/bounds(pythagoras.f.Rectangle)','java/lang/Math/min(float,float) pythagoras/f/AbstractCubicCurve/ctrlY1() pythagoras/f/AbstractCubicCurve/ctrlX2() java/lang/Math/max(float,float) pythagoras/f/AbstractCubicCurve/y1() pythagoras/f/AbstractCubicCurve/x2() pythagoras/f/AbstractCubicCurve/ctrlX1() pythagoras/f/AbstractCubicCurve/ctrlY2() pythagoras/f/AbstractCubicCurve/x1() pythagoras/f/AbstractCubicCurve/y2('
'rg/java_websocket/client/WebSocketClient/interruptableRun()','java/nio/ByteBuffer/allocate(int) java/lang/Thread/start() java/net/InetSocketAddress/getPort() java/net/URI/getHost() java/lang/Exception/getMessage() java/net/InetSocketAddress/getHostName() java/nio/channels/SocketChannel/isOpen() java/net/InetSocketAddress/InetSocketAddress(java.lang.String,int) java/nio/channels/SocketChannel/connect(java.net.SocketAddress) java/lang/Thread/Thread(java.lang.Runnable) java/lang/RuntimeException/getMessage('
'rg/java_websocket/client/WebSocketClient/sendHandshake()','java/util/Iterator/hasNext() org/java_websocket/handshake/HandshakeImpl1Client/put(java.lang.String,java.lang.String) java/lang/StringBuilder/append(int) java/lang/StringBuilder/StringBuilder() java/util/Set/iterator() java/net/URI/getHost() java/util/Map$Entry/getValue() java/util/Map/entrySet() java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) java/util/Map$Entry/getKey() java/lang/String/length() java/util/Iterator/next() java/net/URI/getQuery() java/net/URI/getPath('
'ripleplay/flump/BinaryFlumpLoader/decodeLibrary(tripleplay.flump.LibraryData,java.lang.String,react.RPromise,tripleplay.flump.BinaryFlumpLoader$ImageLoader)','java/util/ArrayList/ArrayList() java/lang/StringBuilder/append(java.lang.String) java/util/Iterator/next() java/util/ArrayList/add(java.lang.Object) java/util/List/add(java.lang.Object) java/util/List/iterator() java/lang/StringBuilder/toString() java/util/Iterator/hasNext() java/lang/StringBuilder/StringBuilder('
'layn/core/Exec$Default/dispatch()','java/lang/Runnable/run() java/lang/StringBuilder/append(java.lang.String) java/util/List/size() java/util/List/addAll(java.util.Collection) java/lang/StringBuilder/StringBuilder() java/util/List/clear() java/util/List/get(int) java/lang/StringBuilder/append(java.lang.Object) java/lang/StringBuilder/toString('
