@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'et/waynepiekarski/glider/AnsiTerminalView$RenderThread/recalculateFontSize(int,int)','java/lang/Double/isNaN(double) java/lang/StringBuilder/StringBuilder() android/graphics/Paint/setTextSize(float) android/graphics/Rect/width() java/lang/StringBuilder/toString() android/graphics/Paint/getTextBounds(java.lang.String,int,int,android.graphics.Rect) android/graphics/Paint/getFontMetricsInt('
'et/waynepiekarski/glider/AnsiTerminalView$RenderThread/drawAnsiBuffer(android.graphics.Canvas,byte[])','java/lang/Integer/intValue() android/graphics/Paint/setColor(int) java/lang/StringBuilder/append(int) java/lang/Number/intValue() java/util/ArrayList/add(java.lang.Object) java/util/ArrayList/size() java/lang/Integer/valueOf(int) java/lang/StringBuilder/append(java.lang.Object) android/graphics/Paint/getColor() java/util/ArrayList/ArrayList() java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/StringBuilder() java/util/ArrayList/get(int) java/lang/StringBuilder/toString('
'om/google/android/gms/wearable/internal/i/a(boolean)','java/lang/String/valueOf(java.lang.Object) java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) java/util/Map/size() java/lang/StringBuilder/StringBuilder(int) java/lang/Object/hashCode() java/util/Set/iterator() java/lang/Integer/valueOf(int) java/lang/StringBuilder/toString() java/lang/String/length() java/util/Map/get(java.lang.Object) java/lang/Integer/toHexString(int) java/lang/StringBuilder/StringBuilder(java.lang.String) java/util/Iterator/next() java/util/Map/keySet('
'om/google/android/gms/wearable/internal/i/f()','java/util/Iterator/hasNext() java/util/Map$Entry/getKey() android/os/Bundle/setClassLoader(java.lang.ClassLoader) java/util/Iterator/next() java/util/Set/iterator() java/util/Map/entrySet() android/os/Bundle/putParcelable(java.lang.String,android.os.Parcelable) android/os/Bundle/Bundle() java/util/Map$Entry/getValue() java/lang/Class/getClassLoader('
'om/google/android/gms/common/internal/safeparcel/b/b(android.os.Parcel)','android/os/Parcel/dataSize() java/lang/String/valueOf(java.lang.Object) java/lang/StringBuilder/append(int) java/lang/String/length() java/lang/Integer/toHexString(int) java/lang/StringBuilder/StringBuilder(int) java/lang/String/concat(java.lang.String) java/lang/String/String(java.lang.String) java/lang/StringBuilder/append(java.lang.String) android/os/Parcel/dataPosition() java/lang/StringBuilder/toString('
'om/google/android/gms/wearable/internal/O$a$a/a(com.google.android.gms.wearable.internal.M,java.lang.String,java.lang.String,byte[])','android/os/IInterface/asBinder() android/os/Parcel/writeString(java.lang.String) android/os/Parcel/recycle() android/os/IBinder/transact(int,android.os.Parcel,android.os.Parcel,int) android/os/Parcel/writeStrongBinder(android.os.IBinder) android/os/Parcel/writeInterfaceToken(java.lang.String) android/os/Parcel/writeByteArray(byte[]) android/os/Parcel/obtain() android/os/Parcel/readException('
'om/google/android/gms/common/api/GoogleApiActivity/a()','android/app/Activity/startIntentSenderForResult(android.content.IntentSender,int,android.content.Intent,int,int,int) android/os/Bundle/get(java.lang.String) android/content/Intent/getExtras() android/app/PendingIntent/getIntentSender() java/lang/Integer/intValue() android/app/Activity/finish() android/util/Log/e(java.lang.String,java.lang.String) android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) android/app/Activity/getIntent('
'/a/a/a/Z/a(android.content.Context,android.app.Notification,java.lang.CharSequence,java.lang.CharSequence,java.lang.CharSequence,android.widget.RemoteViews,int,android.app.PendingIntent,android.app.PendingIntent,android.graphics.Bitmap)','android/app/Notification$Builder/setTicker(java.lang.CharSequence,android.widget.RemoteViews) android/app/Notification$Builder/setLargeIcon(android.graphics.Bitmap) android/app/Notification$Builder/setDefaults(int) android/app/Notification$Builder/setFullScreenIntent(android.app.PendingIntent,boolean) android/app/Notification$Builder/setLights(int,int,int) android/app/Notification$Builder/setAutoCancel(boolean) android/app/Notification$Builder/getNotification() android/app/Notification$Builder/setSound(android.net.Uri,int) android/app/Notification$Builder/setVibrate(long[]) android/app/Notification$Builder/setOngoing(boolean) android/app/Notification$Builder/setContentTitle(java.lang.CharSequence) android/app/Notification$Builder/setContentIntent(android.app.PendingIntent) android/app/Notification$Builder/setNumber(int) android/app/Notification$Builder/setOnlyAlertOnce(boolean) android/app/Notification$Builder/setContentText(java.lang.CharSequence) android/app/Notification$Builder/setContentInfo(java.lang.CharSequence) android/app/Notification$Builder/Notification$Builder(android.content.Context) android/app/Notification$Builder/setContent(android.widget.RemoteViews) android/app/Notification$Builder/setDeleteIntent(android.app.PendingIntent) android/app/Notification$Builder/setSmallIcon(int,int) android/app/Notification$Builder/setWhen(long'
'om/google/android/gms/common/internal/C$a$a/a(java.lang.String,b.a.a.a.b.a)','android/os/IInterface/asBinder() android/os/Parcel/writeString(java.lang.String) android/os/Parcel/recycle() android/os/IBinder/transact(int,android.os.Parcel,android.os.Parcel,int) android/os/Parcel/writeStrongBinder(android.os.IBinder) android/os/Parcel/writeInterfaceToken(java.lang.String) android/os/Parcel/obtain() android/os/Parcel/readInt() android/os/Parcel/readException('
'om/google/android/gms/common/internal/C$a$a/b(java.lang.String,b.a.a.a.b.a)','android/os/IInterface/asBinder() android/os/Parcel/writeString(java.lang.String) android/os/Parcel/recycle() android/os/IBinder/transact(int,android.os.Parcel,android.os.Parcel,int) android/os/Parcel/writeStrongBinder(android.os.IBinder) android/os/Parcel/writeInterfaceToken(java.lang.String) android/os/Parcel/obtain() android/os/Parcel/readInt() android/os/Parcel/readException('
