@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'et/project104/civyshkrpncalc/ActivityParser/onCreate(android.os.Bundle)','android/widget/TextView/setText(java.lang.CharSequence) android/widget/EditText/setText(java.lang.CharSequence) android/content/Intent/getExtras() android/widget/Button/setOnClickListener(android.view.View$OnClickListener) android/widget/ImageButton/setOnClickListener(android.view.View$OnClickListener) android/os/Bundle/getString(java.lang.String) net/project104/civyshkrpncalc/ActivityParser/findViewById(int) java/util/ArrayList/iterator() java/util/Iterator/next() java/lang/StringBuilder/subSequence(int,int) android/app/Activity/onCreate(android.os.Bundle) net/project104/civyshkrpncalc/ActivityParser/setContentView(int) java/lang/StringBuilder/StringBuilder() android/widget/EditText/addTextChangedListener(android.text.TextWatcher) java/lang/StringBuilder/length('
'om/terlici/dragndroplist/DragNDropListView/a(int,int)','com/terlici/dragndroplist/DragNDropListView/getChildAt(int) android/view/ViewGroup/getChildAt(int) android/view/View/getMeasuredWidth() android/graphics/Paint/setColor(int) android/view/View/setVisibility(int) android/view/View/setDrawingCacheEnabled(boolean) android/view/View/draw(android.graphics.Canvas) android/graphics/Paint/setStrokeWidth(float) java/util/Iterator/next() android/graphics/Bitmap/createBitmap(int,int,android.graphics.Bitmap$Config) android/view/View$MeasureSpec/makeMeasureSpec(int,int) android/graphics/Paint/setStyle(android.graphics.Paint$Style) android/widget/TextView/setText(int) java/util/Iterator/hasNext() android/view/WindowManager$LayoutParams/WindowManager$LayoutParams() android/graphics/Paint/Paint() android/view/View/layout(int,int,int,int) android/widget/ImageView/ImageView(android.content.Context) android/graphics/Bitmap/createBitmap(android.graphics.Bitmap) android/graphics/Canvas/Canvas(android.graphics.Bitmap) android/view/View/invalidate() android/widget/ImageView/setImageBitmap(android.graphics.Bitmap) android/widget/WrapperListAdapter/getWrappedAdapter() android/view/View/getDrawingCache() com/terlici/dragndroplist/DragNDropListView/getAdapter() com/terlici/dragndroplist/DragNDropListView/getContext() com/terlici/dragndroplist/a/a(com.terlici.dragndroplist.DragNDropListView,android.view.View,int,long) android/view/View/measure(int,int) java/util/List/iterator() android/view/WindowManager/addView(android.view.View,android.view.ViewGroup$LayoutParams) android/graphics/Canvas/drawRect(float,float,float,float,android.graphics.Paint) com/terlici/dragndroplist/DragNDropListView/getItemIdAtPosition(int) android/view/View/getMeasuredHeight('
'om/terlici/dragndroplist/DragNDropListView/onTouchEvent(android.view.MotionEvent)','com/terlici/dragndroplist/DragNDropListView/getChildAt(int) com/terlici/dragndroplist/DragNDropListView/pointToPosition(int,int) com/terlici/dragndroplist/DragNDropListView/getFooterViewsCount() android/view/MotionEvent/getRawY() android/view/MotionEvent/getAction() android/view/MotionEvent/getX() android/view/MotionEvent/getY() com/terlici/dragndroplist/DragNDropListView/getCount() android/view/View/getTop() com/terlici/dragndroplist/DragNDropListView/getFirstVisiblePosition() android/widget/ListView/onTouchEvent(android.view.MotionEvent'
'om/terlici/dragndroplist/DragNDropListView/b(int,int)','com/terlici/dragndroplist/DragNDropListView/getChildAt(int) java/util/Iterator/hasNext() android/view/View/setVisibility(int) android/view/View/setDrawingCacheEnabled(boolean) com/terlici/dragndroplist/DragNDropListView/invalidateViews() java/util/Iterator/next() com/terlici/dragndroplist/DragNDropListView/getAdapter() android/view/View/destroyDrawingCache() java/util/List/iterator() com/terlici/dragndroplist/a/a(com.terlici.dragndroplist.DragNDropListView,android.view.View,int,int,long) com/terlici/dragndroplist/DragNDropListView/getItemIdAtPosition(int) android/widget/ImageView/setImageDrawable(android.graphics.drawable.Drawable) android/widget/ImageView/setVisibility(int) android/widget/WrapperListAdapter/getWrappedAdapter() android/view/WindowManager/removeView(android.view.View'
'om/terlici/dragndroplist/DragNDropListView/a(android.view.MotionEvent)','com/terlici/dragndroplist/DragNDropListView/getChildAt(int) com/terlici/dragndroplist/DragNDropListView/pointToPosition(int,int) android/view/View/getWidth() android/view/View/findViewById(int) android/view/MotionEvent/getX() android/view/MotionEvent/getY() android/view/View/getTop() com/terlici/dragndroplist/DragNDropListView/getFirstVisiblePosition() android/view/View/getHeight() android/view/View/getLeft('
'et/project104/civyshkrpncalc/f/getView(int,android.view.View,android.view.ViewGroup)','android/content/res/Resources/getColor(int) java/lang/ref/WeakReference/get() android/view/LayoutInflater/inflate(int,android.view.ViewGroup,boolean) java/lang/String/format(java.lang.String,java.lang.Object[]) android/widget/TextView/setText(java.lang.CharSequence) java/lang/StringBuilder/StringBuilder() android/view/LayoutInflater/from(android.content.Context) java/lang/Integer/valueOf(int) android/view/View/getTag() android/widget/ImageView/setColorFilter(int) java/lang/StringBuilder/append(java.lang.String) net/project104/civyshkrpncalc/ActivityMain/getResources() java/lang/StringBuilder/toString() android/view/View/setTag(java.lang.Object'
'ndroid/support/constraint/ConstraintSet/applyToInternal(android.support.constraint.ConstraintLayout)','java/lang/Integer/intValue() android/view/View/setTranslationX(float) android/view/View/setVisibility(int) java/util/HashMap/containsKey(java.lang.Object) android/support/constraint/ConstraintLayout/getContext() android/view/View/getId() android/support/constraint/ConstraintLayout/getChildCount() java/util/Iterator/next() android/support/constraint/Guideline/setId(int) android/support/constraint/Barrier/setReferencedIds(int[]) android/support/constraint/ConstraintLayout/addView(android.view.View,android.view.ViewGroup$LayoutParams) android/view/View/setPivotX(float) android/view/View/setRotationY(float) android/view/View/setScaleY(float) android/view/View/getLayoutParams() java/util/HashSet/iterator() android/view/View/setTranslationZ(float) java/lang/Float/isNaN(float) android/view/View/setTranslationY(float) java/util/Iterator/hasNext() java/util/HashSet/remove(java.lang.Object) android/support/constraint/Barrier/setId(int) android/support/constraint/ConstraintLayout/getChildAt(int) android/view/View/setRotation(float) android/view/View/setAlpha(float) android/view/View/setLayoutParams(android.view.ViewGroup$LayoutParams) android/view/View/setPivotY(float) android/view/View/setElevation(float) java/lang/Integer/valueOf(int) android/view/View/setRotationX(float) java/lang/RuntimeException/RuntimeException(java.lang.String) java/util/HashSet/HashSet(java.util.Collection) java/util/HashMap/keySet() android/view/View/setScaleX(float) java/util/HashMap/get(java.lang.Object'
'ndroid/support/constraint/ConstraintSet/load(android.content.Context,int)','java/lang/String/equalsIgnoreCase(java.lang.String) org/xmlpull/v1/XmlPullParser/getEventType() java/util/HashMap/put(java.lang.Object,java.lang.Object) org/xmlpull/v1/XmlPullParser/getName() android/util/Xml/asAttributeSet(org.xmlpull.v1.XmlPullParser) java/lang/Integer/valueOf(int) android/content/Context/getResources() android/content/res/Resources/getXml(int) org/xmlpull/v1/XmlPullParser/next('
'ndroid/support/constraint/ConstraintSet/populateConstraint(android.support.constraint.ConstraintSet$Constraint,android.content.res.TypedArray)','android/content/res/TypedArray/getDimension(int,float) android/util/Log/w(java.lang.String,java.lang.String) java/lang/StringBuilder/append(java.lang.String) android/content/res/TypedArray/getDimensionPixelOffset(int,int) java/lang/Integer/toHexString(int) android/content/res/TypedArray/getString(int) android/content/res/TypedArray/getIndexCount() java/lang/StringBuilder/StringBuilder() android/content/res/TypedArray/getLayoutDimension(int,int) android/util/SparseIntArray/get(int) android/content/res/TypedArray/getDimensionPixelSize(int,int) java/lang/StringBuilder/toString() android/content/res/TypedArray/getInt(int,int) android/content/res/TypedArray/getIndex(int) android/content/res/TypedArray/getFloat(int,float) java/lang/StringBuilder/append(int) android/content/res/TypedArray/getResourceId(int,int'
'ndroid/support/constraint/ConstraintSet/clone(android.support.constraint.ConstraintLayout)','android/view/View/getScaleX() android/view/View/getVisibility() android/view/View/getPivotY() android/view/View/getId() android/support/constraint/ConstraintLayout/getChildAt(int) android/support/constraint/ConstraintLayout/getChildCount() android/view/View/getTranslationY() android/view/View/getTranslationZ() android/view/View/getElevation() android/view/View/getScaleY() android/view/View/getAlpha() android/view/View/getLayoutParams() java/util/HashMap/clear() android/view/View/getPivotX() java/util/HashMap/containsKey(java.lang.Object) android/view/View/getRotation() java/util/HashMap/put(java.lang.Object,java.lang.Object) java/lang/Integer/valueOf(int) android/view/View/getTranslationX() java/lang/RuntimeException/RuntimeException(java.lang.String) android/view/View/getRotationX() java/util/HashMap/get(java.lang.Object) android/view/View/getRotationY('
