@RELATION fake

@ATTRIBUTE fqCaller STRING
@ATTRIBUTE fqCalls STRING

@DATA
om/chrisheald/flexauth/FlexAuth$7/run(),org.api.fake
'om/chrisheald/flexauth/TokenAdapter/GetTokenList(com.chrisheald.flexauth.TokenAdapter,android.database.sqlite.SQLiteDatabase)',org.api.fake
om/chrisheald/flexauth/Token/generate(),org.api.fake
om/chrisheald/flexauth/Token/getPassword(),org.api.fake
om/chrisheald/flexauth/Token/fetchTimeOffset(),org.api.fake
om/chrisheald/flexauth/FlexAuth$7/run(),'com/chrisheald/flexauth/FlexAuth/getSharedPreferences(java.lang.String,int) android/app/ProgressDialog/dismiss() android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) android/app/AlertDialog$Builder/setNeutralButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) android/app/AlertDialog$Builder/setMessage(java.lang.CharSequence) android/content/SharedPreferences/edit() android/app/AlertDialog$Builder/show() android/content/SharedPreferences$Editor/putLong(java.lang.String,long'
'om/chrisheald/flexauth/TokenAdapter/GetTokenList(com.chrisheald.flexauth.TokenAdapter,android.database.sqlite.SQLiteDatabase)','com/chrisheald/flexauth/TokenAdapter/clear() com/chrisheald/flexauth/TokenAdapter/add(java.lang.Object) android/database/sqlite/SQLiteDatabase/rawQuery(java.lang.String,java.lang.String[]) com/chrisheald/flexauth/TokenAdapter/notifyDataSetChanged() android/database/Cursor/getString(int) android/database/Cursor/moveToFirst() android/database/Cursor/moveToNext() android/database/Cursor/getColumnIndexOrThrow(java.lang.String) android/database/Cursor/close() android/database/Cursor/isAfterLast() android/database/Cursor/getInt(int'
om/chrisheald/flexauth/Token/generate(),'java/net/HttpURLConnection/disconnect() java/lang/String/toLowerCase() java/io/InputStream/read(byte[]) java/net/HttpURLConnection/getOutputStream() java/math/BigInteger/valueOf(long) java/math/BigInteger/modPow(java.math.BigInteger,java.math.BigInteger) java/net/HttpURLConnection/setRequestProperty(java.lang.String,java.lang.String) java/lang/String/String(byte[]) java/lang/Integer/parseInt(java.lang.String) java/net/HttpURLConnection/getHeaderField(java.lang.String) java/lang/String/startsWith(java.lang.String) java/net/HttpURLConnection/setDoInput(boolean) java/net/HttpURLConnection/setDoOutput(boolean) java/net/HttpURLConnection/setUseCaches(boolean) java/net/URL/openConnection() java/lang/Integer/toString(int) java/io/OutputStream/flush() java/net/URL/URL(java.lang.String) java/net/HttpURLConnection/setAllowUserInteraction(boolean) java/security/SecureRandom/getInstance(java.lang.String) java/lang/String/format(java.lang.String,java.lang.Object[]) java/net/HttpURLConnection/setRequestMethod(java.lang.String) java/math/BigInteger/BigInteger(byte[]) java/net/HttpURLConnection/getResponseCode() java/security/SecureRandom/nextBytes(byte[]) java/math/BigInteger/toByteArray() java/net/HttpURLConnection/getInputStream() java/lang/String/getBytes() java/lang/System/arraycopy(java.lang.Object,int,java.lang.Object,int,int) java/io/OutputStream/write(byte[]'
om/chrisheald/flexauth/Token/getPassword(),'java/security/InvalidKeyException/InvalidKeyException() java/nio/ByteBuffer/put(byte[]) javax/crypto/spec/SecretKeySpec/SecretKeySpec(byte[],java.lang.String) javax/crypto/Mac/init(java.security.Key) java/nio/ByteBuffer/clear() javax/crypto/Mac/getInstance(java.lang.String) java/lang/String/length() java/lang/String/format(java.lang.String,java.lang.Object[]) java/nio/ByteBuffer/getInt() java/nio/ByteBuffer/rewind() java/nio/ByteBuffer/array() java/lang/Integer/valueOf(int) java/lang/System/currentTimeMillis() java/nio/ByteBuffer/putInt(int) javax/crypto/Mac/doFinal(byte[]) java/lang/String/toLowerCase() java/lang/Math/pow(double,double) java/lang/System/arraycopy(java.lang.Object,int,java.lang.Object,int,int'
om/chrisheald/flexauth/Token/fetchTimeOffset(),'java/net/HttpURLConnection/disconnect() java/io/InputStream/read(byte[]) java/net/URL/URL(java.lang.String) java/net/HttpURLConnection/getResponseCode() java/lang/Integer/parseInt(java.lang.String) java/net/HttpURLConnection/getHeaderField(java.lang.String) java/math/BigInteger/longValue() java/net/HttpURLConnection/getInputStream() java/lang/System/currentTimeMillis() java/net/HttpURLConnection/setDoInput(boolean) java/net/HttpURLConnection/setDoOutput(boolean) java/net/HttpURLConnection/setUseCaches(boolean) java/net/URL/openConnection() java/net/HttpURLConnection/setAllowUserInteraction(boolean) java/lang/String/format(java.lang.String,java.lang.Object[]) java/net/HttpURLConnection/setRequestMethod(java.lang.String) java/math/BigInteger/BigInteger(byte[]'
