@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'otes/service/com/servicenotes/data/source/sqlite/SQLFileParser/getSQLStatements(java.io.InputStream)','java/util/regex/Matcher/replaceAll(java.lang.String) android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) java/util/regex/Pattern/matcher(java.lang.CharSequence) java/lang/StringBuilder/StringBuilder() java/io/InputStreamReader/InputStreamReader(java.io.InputStream) java/io/BufferedReader/BufferedReader(java.io.Reader) java/lang/StringBuilder/append(char'
'otes/service/com/servicenotes/widget/NotesAdapter$ItemFilter/performFiltering(java.lang.CharSequence)','android/widget/Filter$FilterResults/Filter$FilterResults() java/lang/String/toLowerCase() java/util/List/get(int) java/lang/String/contains(java.lang.CharSequence) java/util/ArrayList/ArrayList() java/lang/String/length() java/lang/CharSequence/toString() java/util/List/size() java/util/List/add(java.lang.Object'
'otes/service/com/servicenotes/Mail/send()','javax/mail/Transport/send(javax.mail.Message) javax/mail/internet/MimeBodyPart/MimeBodyPart() javax/mail/Multipart/addBodyPart(javax.mail.BodyPart) javax/mail/internet/InternetAddress/InternetAddress(java.lang.String) javax/mail/internet/MimeMessage/setFrom(javax.mail.Address) javax/mail/internet/MimeMessage/setSubject(java.lang.String) javax/mail/Session/getInstance(java.util.Properties,javax.mail.Authenticator) javax/mail/internet/MimeMessage/setRecipients(javax.mail.Message$RecipientType,javax.mail.Address[]) javax/mail/internet/MimeMessage/setContent(javax.mail.Multipart) javax/mail/internet/MimeMessage/MimeMessage(javax.mail.Session) javax/mail/internet/MimeMessage/setSentDate(java.util.Date) javax/mail/BodyPart/setText(java.lang.String) java/lang/String/equals(java.lang.Object) java/util/Date/Date('
'otes/service/com/servicenotes/GMailSender/sendMail(java.lang.String,java.lang.String,java.lang.String,java.lang.String)','javax/mail/internet/MimeMessage/setRecipient(javax.mail.Message$RecipientType,javax.mail.Address) javax/mail/Transport/send(javax.mail.Message) javax/mail/internet/MimeMessage/setDataHandler(javax.activation.DataHandler) javax/mail/internet/InternetAddress/InternetAddress(java.lang.String) javax/mail/internet/MimeMessage/setSubject(java.lang.String) javax/mail/internet/MimeMessage/setRecipients(javax.mail.Message$RecipientType,javax.mail.Address[]) javax/mail/internet/MimeMessage/setSender(javax.mail.Address) javax/mail/internet/MimeMessage/MimeMessage(javax.mail.Session) java/lang/String/getBytes() javax/activation/DataHandler/DataHandler(javax.activation.DataSource) java/lang/String/indexOf(int) javax/mail/internet/InternetAddress/parse(java.lang.String'
'otes/service/com/servicenotes/Contributors/onCreate(android.os.Bundle)','notes/service/com/servicenotes/Contributors/setSupportActionBar(android.support.v7.widget.Toolbar) android/support/v7/app/AppCompatActivity/onCreate(android.os.Bundle) android/support/v7/widget/Toolbar/setTitleTextColor(int) android/support/v7/app/ActionBar/setDisplayShowHomeEnabled(boolean) notes/service/com/servicenotes/Contributors/getWindow() android/support/v7/app/ActionBar/setDisplayHomeAsUpEnabled(boolean) notes/service/com/servicenotes/Contributors/findViewById(int) notes/service/com/servicenotes/Contributors/getSupportActionBar() android/support/v7/widget/Toolbar/setTitle(java.lang.CharSequence) notes/service/com/servicenotes/Contributors/setContentView(int'
'otes/service/com/servicenotes/MainActivity$5/onClick(android.content.DialogInterface,int)','java/lang/Object/toString() java/lang/String/trim() android/support/design/widget/Snackbar/show() java/lang/String/length() notes/service/com/servicenotes/MainActivity/getString(int) android/support/design/widget/Snackbar/make(android.view.View,java.lang.CharSequence,int) android/widget/EditText/getText() android/support/design/widget/Snackbar/setAction(java.lang.CharSequence,android.view.View$OnClickListener) java/lang/Exception/getMessage() notes/service/com/servicenotes/MainActivity/findViewById(int) android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable'
'otes/service/com/servicenotes/MainActivity$6/onActionItemClicked(android.support.v7.view.ActionMode,android.view.MenuItem)','java/util/ArrayList/isEmpty() android/support/v7/view/ActionMode/finish() android/app/AlertDialog$Builder/setNegativeButton(int,android.content.DialogInterface$OnClickListener) java/util/ArrayList/size() android/app/AlertDialog$Builder/setMessage(java.lang.CharSequence) notes/service/com/servicenotes/MainActivity/getString(int,java.lang.Object[]) java/lang/Integer/valueOf(int) android/app/AlertDialog$Builder/show() android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) android/app/AlertDialog$Builder/setPositiveButton(int,android.content.DialogInterface$OnClickListener) android/view/MenuItem/getItemId('
'otes/service/com/servicenotes/ServiceUtils/setSavedTheme(android.content.Context,android.view.Window)','android/content/Context/setTheme(int) android/view/Window/addFlags(int) java/lang/StringBuilder/append(java.lang.String) android/content/SharedPreferences/getString(java.lang.String,java.lang.String) android/view/Window/setStatusBarColor(int) android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) java/lang/StringBuilder/StringBuilder() java/lang/Integer/parseInt(java.lang.String) java/lang/StringBuilder/toString() android/preference/PreferenceManager/getDefaultSharedPreferences(android.content.Context) android/support/v4/content/ContextCompat/getColor(android.content.Context,int'
'otes/service/com/servicenotes/ServiceUtils/setSavedLanguage(android.content.Context)','android/content/res/Resources/getDisplayMetrics() java/lang/String/split(java.lang.String) android/content/SharedPreferences/getString(java.lang.String,java.lang.String) java/util/Locale/Locale(java.lang.String) java/util/Locale/getCountry() java/lang/String/equals(java.lang.Object) android/preference/PreferenceManager/getDefaultSharedPreferences(android.content.Context) android/content/res/Configuration/Configuration() java/util/Locale/getDefault() android/content/Context/getResources() android/content/res/Resources/updateConfiguration(android.content.res.Configuration,android.util.DisplayMetrics) java/util/Locale/Locale(java.lang.String,java.lang.String) java/util/Locale/setDefault(java.util.Locale'
'otes/service/com/servicenotes/widget/NotesAdapter/getView(int,android.view.View,android.view.ViewGroup)','android/view/LayoutInflater/inflate(int,android.view.ViewGroup,boolean) java/lang/String/length() android/view/View/findViewById(int) android/widget/TextView/setText(java.lang.CharSequence) java/lang/String/substring(int,int) android/view/ViewGroup/getContext() java/lang/String/concat(java.lang.String) java/text/DateFormat/format(java.util.Date) android/support/v7/widget/CardView/setCardBackgroundColor(int) android/view/View/getTag() android/view/View/setTag(java.lang.Object) java/lang/String/valueOf(java.lang.Object) android/graphics/Color/parseColor(java.lang.String) android/view/LayoutInflater/from(android.content.Context) java/util/List/get(int'
'otes/service/com/servicenotes/MainActivity$9/onItemClick(android.widget.AdapterView,android.view.View,int,long)','android/support/v7/view/ActionMode/setTitle(java.lang.CharSequence) java/util/ArrayList/remove(java.lang.Object) java/util/ArrayList/isEmpty() java/util/ArrayList/size() java/lang/Integer/valueOf(int) java/util/ArrayList/contains(java.lang.Object) java/lang/String/valueOf(int) android/support/v7/view/ActionMode/finish() java/util/ArrayList/add(java.lang.Object'
'otes/service/com/servicenotes/DonateActivity/onCreate(android.os.Bundle)','com/anjlab/android/iab/v3/BillingProcessor/BillingProcessor(android.content.Context,java.lang.String,com.anjlab.android.iab.v3.BillingProcessor$IBillingHandler) android/support/v7/widget/Toolbar/setTitleTextColor(int) android/support/v7/app/ActionBar/setDisplayShowHomeEnabled(boolean) notes/service/com/servicenotes/DonateActivity/getSupportActionBar() android/support/v7/app/AppCompatActivity/onCreate(android.os.Bundle) notes/service/com/servicenotes/DonateActivity/findViewById(int) com/anjlab/android/iab/v3/BillingProcessor/consumePurchase(java.lang.String) android/support/v7/widget/Toolbar/setTitle(int) android/widget/Button/setOnClickListener(android.view.View$OnClickListener) android/support/v7/app/ActionBar/setDisplayHomeAsUpEnabled(boolean) notes/service/com/servicenotes/DonateActivity/setContentView(int) notes/service/com/servicenotes/DonateActivity/setSupportActionBar(android.support.v7.widget.Toolbar) notes/service/com/servicenotes/DonateActivity/getWindow('
'otes/service/com/servicenotes/data/dao/impl/sqlite/NoteSQLiteDAO/update(notes.service.com.servicenotes.data.Note)','java/lang/String/valueOf(java.lang.Object) java/lang/Long/valueOf(long) java/lang/StringBuilder/append(java.lang.String) android/database/sqlite/SQLiteDatabase/beginTransaction() android/database/sqlite/SQLiteDatabase/setTransactionSuccessful() android/content/ContentValues/put(java.lang.String,java.lang.Long) android/database/sqlite/SQLiteOpenHelper/getWritableDatabase() android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) android/database/sqlite/SQLiteDatabase/endTransaction() java/lang/StringBuilder/append(java.lang.Object) java/lang/StringBuilder/toString() java/lang/StringBuilder/StringBuilder() android/content/ContentValues/ContentValues() android/content/ContentValues/put(java.lang.String,java.lang.String) android/database/sqlite/SQLiteDatabase/close() java/util/Date/getTime() android/database/sqlite/SQLiteDatabase/update(java.lang.String,android.content.ContentValues,java.lang.String,java.lang.String[]'
'otes/service/com/servicenotes/data/dao/impl/sqlite/NoteSQLiteDAO/delete(notes.service.com.servicenotes.data.Note)','java/lang/String/valueOf(java.lang.Object) java/lang/StringBuilder/append(java.lang.String) android/database/sqlite/SQLiteDatabase/beginTransaction() android/database/sqlite/SQLiteDatabase/setTransactionSuccessful() android/database/sqlite/SQLiteOpenHelper/getWritableDatabase() android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) java/lang/StringBuilder/StringBuilder() android/database/sqlite/SQLiteDatabase/endTransaction() java/lang/StringBuilder/append(java.lang.Object) java/lang/StringBuilder/toString() android/database/sqlite/SQLiteDatabase/close() android/database/sqlite/SQLiteDatabase/delete(java.lang.String,java.lang.String,java.lang.String[]'
'otes/service/com/servicenotes/data/dao/impl/sqlite/NoteSQLiteDAO/fetchAll()','java/util/ArrayList/ArrayList(int) java/lang/Long/valueOf(long) android/database/Cursor/getLong(int) java/util/Date/Date(long) android/database/Cursor/getCount() android/database/Cursor/moveToFirst() android/database/Cursor/moveToNext() android/database/sqlite/SQLiteDatabase/query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String) android/database/Cursor/getColumnIndexOrThrow(java.lang.String) android/database/Cursor/close() java/util/ArrayList/add(java.lang.Object) android/util/Log/e(java.lang.String,java.lang.String) android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) android/database/sqlite/SQLiteDatabase/close() android/database/Cursor/getString(int) android/database/Cursor/isAfterLast() android/database/sqlite/SQLiteOpenHelper/getReadableDatabase('
