@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'ndroid/support/v7/widget/af/a(java.lang.Object[])','java/lang/StringBuilder/append(java.lang.String) org/xmlpull/v1/XmlSerializer/startTag(java.lang.String,java.lang.String) org/xmlpull/v1/XmlSerializer/setOutput(java.io.OutputStream,java.lang.String) java/lang/String/valueOf(float) android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) java/lang/StringBuilder/toString() org/xmlpull/v1/XmlSerializer/startDocument(java.lang.String,java.lang.Boolean) java/util/List/size() android/content/Context/openFileOutput(java.lang.String,int) android/content/ComponentName/flattenToString() java/lang/StringBuilder/StringBuilder() org/xmlpull/v1/XmlSerializer/endDocument() java/lang/Boolean/valueOf(boolean) org/xmlpull/v1/XmlSerializer/attribute(java.lang.String,java.lang.String,java.lang.String) java/lang/String/valueOf(long) java/io/FileOutputStream/close('
'ndroid/support/v7/widget/bg/onMeasure(int,int)','android/support/v7/widget/bg/getAdapter() java/lang/Math/max(int,int) android/view/View$MeasureSpec/getSize(int) android/support/v7/widget/bg/getMeasuredHeight() android/support/v7/widget/bg/getBackground() android/support/v7/widget/bg/getMeasuredWidth() java/lang/Math/min(int,int) android/widget/Spinner/onMeasure(int,int) android/view/View$MeasureSpec/getMode(int) android/support/v7/widget/bg/setMeasuredDimension(int,int'
'ndroid/support/v7/widget/bg/a(android.widget.SpinnerAdapter,android.graphics.drawable.Drawable)','android/view/View/getLayoutParams() android/graphics/drawable/Drawable/getPadding(android.graphics.Rect) android/view/View/getMeasuredWidth() java/lang/Math/max(int,int) android/support/v7/widget/bg/getMeasuredHeight() android/support/v7/widget/bg/getMeasuredWidth() android/view/View/setLayoutParams(android.view.ViewGroup$LayoutParams) android/view/View$MeasureSpec/makeMeasureSpec(int,int) java/lang/Math/min(int,int) android/view/ViewGroup$LayoutParams/ViewGroup$LayoutParams(int,int) android/widget/SpinnerAdapter/getView(int,android.view.View,android.view.ViewGroup) android/widget/SpinnerAdapter/getItemViewType(int) android/widget/SpinnerAdapter/getCount() android/view/View/measure(int,int) android/support/v7/widget/bg/getSelectedItemPosition('
'ndroid/support/v4/h/ai/a(android.view.LayoutInflater,android.view.LayoutInflater$Factory2)','java/lang/reflect/Field/setAccessible(boolean) java/lang/StringBuilder/append(java.lang.String) java/lang/Class/getDeclaredField(java.lang.String) java/lang/Class/getName() android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) java/lang/StringBuilder/StringBuilder() java/lang/reflect/Field/set(java.lang.Object,java.lang.Object) java/lang/StringBuilder/append(java.lang.Object) java/lang/StringBuilder/toString('
'ndroid/support/v7/a/ae/s()','android/view/LayoutInflater/inflate(int,android.view.ViewGroup) java/lang/StringBuilder/append(java.lang.String) android/content/res/TypedArray/hasValue(int) android/support/v7/widget/ContentFrameLayout/addView(android.view.View) java/lang/StringBuilder/append(boolean) android/content/Context/obtainStyledAttributes(int[]) android/view/Window/findViewById(int) java/lang/IllegalArgumentException/IllegalArgumentException(java.lang.String) android/support/v7/a/ae/o() android/view/ViewGroup/removeViewAt(int) java/lang/IllegalStateException/IllegalStateException(java.lang.String) android/view/ViewGroup/getChildAt(int) android/content/Context/getTheme() android/util/TypedValue/TypedValue() android/view/ViewGroup/getChildCount() android/view/ViewGroup/findViewById(int) android/view/Window/setContentView(android.view.View) android/widget/FrameLayout/setForeground(android.graphics.drawable.Drawable) android/content/res/TypedArray/recycle() android/content/res/TypedArray/getBoolean(int,boolean) java/lang/StringBuilder/StringBuilder() android/support/v7/widget/ContentFrameLayout/setId(int) android/view/LayoutInflater/from(android.content.Context) java/lang/StringBuilder/toString() android/view/ViewGroup/setId(int) android/content/res/Resources$Theme/resolveAttribute(int,android.util.TypedValue,boolean'
'ndroid/support/v7/a/ae/t()','android/view/View/getPaddingBottom() android/view/Window/getDecorView() android/content/res/TypedArray/hasValue(int) android/view/ViewGroup/findViewById(int) android/content/res/TypedArray/recycle() android/view/View/getPaddingLeft() android/view/View/getPaddingTop() android/content/Context/obtainStyledAttributes(int[]) android/content/res/TypedArray/getValue(int,android.util.TypedValue) android/view/View/getPaddingRight() android/support/v7/widget/ContentFrameLayout/requestLayout('
'ndroid/support/v7/a/ae/g(int)','android/content/res/Resources/getColor(int) android/view/View/getLayoutParams() android/support/v7/widget/ActionBarContextView/getLayoutParams() android/support/v7/widget/ActionBarContextView/isShown() android/view/View/setVisibility(int) android/view/View/setBackgroundColor(int) android/graphics/Rect/Rect() android/support/v7/widget/ActionBarContextView/setLayoutParams(android.view.ViewGroup$LayoutParams) android/view/View/View(android.content.Context) android/view/View/setLayoutParams(android.view.ViewGroup$LayoutParams) android/graphics/Rect/set(int,int,int,int) android/view/ViewGroup/addView(android.view.View,int,android.view.ViewGroup$LayoutParams) android/view/ViewGroup$LayoutParams/ViewGroup$LayoutParams(int,int) android/content/Context/getResources('
'ndroid/support/v7/a/ae/a(android.support.v7.view.c)','android/widget/PopupWindow/setContentView(android.view.View) android/view/View/post(java.lang.Runnable) android/content/res/Resources$Theme/setTo(android.content.res.Resources$Theme) android/support/v7/a/ae/n() android/content/Context/getTheme() android/view/Window/getDecorView() android/util/TypedValue/TypedValue() android/content/res/Resources/getDisplayMetrics() android/util/TypedValue/complexToDimensionPixelSize(int,android.util.DisplayMetrics) android/view/ViewGroup/findViewById(int) android/support/v7/widget/ActionBarContextView/getContext() android/widget/PopupWindow/PopupWindow(android.content.Context,android.util.AttributeSet,int) android/content/res/Resources/newTheme() android/widget/PopupWindow/setHeight(int) android/content/res/Resources$Theme/applyStyle(int,boolean) android/view/LayoutInflater/from(android.content.Context) android/support/v7/a/ae/l() android/widget/PopupWindow/setWidth(int) android/content/Context/getResources() android/content/res/Resources$Theme/resolveAttribute(int,android.util.TypedValue,boolean'
'ndroid/support/v7/a/ae/b(android.support.v7.a.aq,android.view.KeyEvent)','android/view/KeyCharacterMap/getKeyboardType() android/view/KeyCharacterMap/load(int) android/view/Window$Callback/onCreatePanelView(int) android/view/KeyEvent/getDeviceId() android/support/v7/a/ae/n() android/support/v7/a/ae/o() android/view/Window$Callback/onPreparePanel(int,android.view.View,android.view.Menu) android/support/v7/a/ae/k() android/view/Window$Callback/onCreatePanelMenu(int,android.view.Menu'
'ndroid/support/v7/a/ae/a(android.support.v7.a.aq,android.view.KeyEvent)','android/view/View/getLayoutParams() android/view/View/requestFocus() android/view/ViewGroup/getChildCount() android/content/res/Resources/getConfiguration() android/view/WindowManager$LayoutParams/WindowManager$LayoutParams(int,int,int,int,int,int,int) android/view/ViewGroup/removeView(android.view.View) android/view/Window$Callback/onMenuOpened(int,android.view.Menu) android/content/Context/getResources() android/view/ViewGroup/removeAllViews() android/view/View/hasFocus() android/content/Context/getApplicationInfo() android/content/Context/getSystemService(java.lang.String) android/view/WindowManager/addView(android.view.View,android.view.ViewGroup$LayoutParams) android/support/v7/a/ae/n() android/view/View/getParent() android/support/v7/a/ae/o() android/view/ViewGroup$LayoutParams/ViewGroup$LayoutParams(int,int) android/view/ViewGroup/addView(android.view.View,android.view.ViewGroup$LayoutParams) android/view/ViewGroup/setBackgroundResource(int'
