@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
't/ciopper90/unimorelogin/Model/Authentication/sendGetHttps(java.lang.String)','java/lang/StringBuilder/append(java.lang.String) java/net/URL/URL(java.lang.String) java/io/IOException/getMessage() java/lang/StringBuffer/toString() android/util/Log/e(java.lang.String,java.lang.String) java/io/InputStreamReader/InputStreamReader(java.io.InputStream) java/lang/StringBuffer/append(java.lang.String) java/lang/StringBuffer/StringBuffer() java/net/ProtocolException/getMessage() javax/net/ssl/HttpsURLConnection/setRequestMethod(java.lang.String) java/lang/StringBuilder/StringBuilder(java.lang.String) javax/net/ssl/HttpsURLConnection/getInputStream() java/io/BufferedReader/BufferedReader(java.io.Reader) java/io/BufferedReader/readLine() java/lang/StringBuilder/toString() javax/net/ssl/HttpsURLConnection/getResponseCode('
't/ciopper90/unimorelogin/Model/Authentication/Authenticate(it.ciopper90.unimorelogin.Model.Data,java.lang.String,java.lang.String)','java/io/BufferedReader/close() java/util/ArrayList/ArrayList() javax/net/ssl/HttpsURLConnection/setDoInput(boolean) java/io/BufferedWriter/BufferedWriter(java.io.Writer) java/lang/StringBuilder/append(java.lang.String) javax/net/ssl/HttpsURLConnection/setDoOutput(boolean) java/lang/String/contains(java.lang.CharSequence) java/lang/StringBuffer/append(java.lang.String) java/io/BufferedWriter/flush() java/lang/StringBuffer/StringBuffer() java/lang/StringBuilder/toString() java/io/OutputStream/close() java/net/MalformedURLException/getMessage() javax/net/ssl/HttpsURLConnection/setConnectTimeout(int) java/net/URL/openConnection() java/net/ProtocolException/getMessage() java/io/IOException/printStackTrace() javax/net/ssl/HttpsURLConnection/setRequestMethod(java.lang.String) java/lang/StringBuffer/append(char) java/io/OutputStreamWriter/OutputStreamWriter(java.io.OutputStream,java.lang.String) java/net/URL/URL(java.lang.String) org/apache/http/message/BasicNameValuePair/BasicNameValuePair(java.lang.String,java.lang.String) java/lang/StringBuilder/StringBuilder(java.lang.String) javax/net/ssl/HttpsURLConnection/getInputStream() java/io/BufferedWriter/close() java/lang/StringBuffer/toString() javax/net/ssl/HttpsURLConnection/getOutputStream() java/io/BufferedWriter/write(java.lang.String) javax/net/ssl/HttpsURLConnection/setReadTimeout(int) android/util/Log/e(java.lang.String,java.lang.String) android/util/Log/d(java.lang.String,java.lang.String) java/io/InputStreamReader/InputStreamReader(java.io.InputStream) java/util/List/add(java.lang.Object) java/io/BufferedReader/BufferedReader(java.io.Reader) java/io/BufferedReader/readLine('
't/ciopper90/unimorelogin/Model/Authentication/getQuery(java.util.List)','java/util/Iterator/hasNext() java/net/URLEncoder/encode(java.lang.String,java.lang.String) java/lang/StringBuilder/append(java.lang.String) java/util/Iterator/next() java/lang/StringBuilder/StringBuilder() org/apache/http/NameValuePair/getValue() java/util/List/iterator() org/apache/http/NameValuePair/getName() java/lang/StringBuilder/toString('
't/ciopper90/unimorelogin/Model/Authentication/sendGetHttp(java.lang.String)','java/net/MalformedURLException/getMessage() java/io/BufferedReader/close() java/net/URL/openConnection() java/net/ProtocolException/getMessage() java/lang/StringBuilder/append(java.lang.String) java/net/URL/URL(java.lang.String) java/io/IOException/getMessage() java/net/HttpURLConnection/setRequestMethod(java.lang.String) java/lang/StringBuilder/StringBuilder(java.lang.String) java/lang/StringBuffer/toString() android/util/Log/e(java.lang.String,java.lang.String) java/net/HttpURLConnection/getResponseCode() java/net/HttpURLConnection/getInputStream() java/lang/StringBuffer/append(java.lang.String) java/lang/StringBuffer/StringBuffer() android/util/Log/d(java.lang.String,java.lang.String) java/io/InputStreamReader/InputStreamReader(java.io.InputStream) java/io/BufferedReader/BufferedReader(java.io.Reader) java/io/BufferedReader/readLine() java/lang/StringBuilder/toString() java/lang/String/valueOf(int'
't/ciopper90/unimorelogin/NetWatcher/onReceive(android.content.Context,android.content.Intent)','android/net/wifi/WifiManager/getWifiState() java/lang/Thread/sleep(long) android/content/Context/getSharedPreferences(java.lang.String,int) android/net/wifi/WifiInfo/getSSID() android/content/Context/getString(int) java/lang/String/contains(java.lang.CharSequence) android/content/Context/getSystemService(java.lang.String) android/net/wifi/WifiManager/getConnectionInfo() android/content/SharedPreferences/getBoolean(java.lang.String,boolean'
't/ciopper90/unimorelogin/NetWatcher/getWifi(java.lang.String)','java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) java/lang/StringBuilder/StringBuilder(java.lang.String) android/net/wifi/WifiInfo/getMacAddress() android/net/wifi/WifiInfo/getIpAddress() android/content/Context/getSystemService(java.lang.String) android/net/wifi/WifiManager/getConnectionInfo() java/lang/StringBuilder/toString() java/lang/String/valueOf(int'
't/ciopper90/unimorelogin/SetData/onCreate(android.os.Bundle)','it/ciopper90/unimorelogin/SetData/findViewById(int) android/widget/CheckBox/setOnClickListener(android.view.View$OnClickListener) it/ciopper90/unimorelogin/SetData/getSystemService(java.lang.String) android/app/Activity/onCreate(android.os.Bundle) android/widget/EditText/setText(java.lang.CharSequence) android/app/ProgressDialog/ProgressDialog(android.content.Context) it/ciopper90/unimorelogin/SetData/getSharedPreferences(java.lang.String,int) it/ciopper90/unimorelogin/SetData/setContentView(int) android/content/SharedPreferences/getBoolean(java.lang.String,boolean) android/widget/CheckBox/setChecked(boolean) android/view/View/setOnClickListener(android.view.View$OnClickListener) android/content/SharedPreferences/getString(java.lang.String,java.lang.String'
't/ciopper90/unimorelogin/Main/onCreate(android.os.Bundle)','android/app/ProgressDialog/show() android/view/View/setOnClickListener(android.view.View$OnClickListener) android/app/Activity/onCreate(android.os.Bundle) android/widget/CheckBox/setOnCheckedChangeListener(android.widget.CompoundButton$OnCheckedChangeListener) java/lang/String/equals(java.lang.Object) android/app/ProgressDialog/ProgressDialog(android.content.Context) it/ciopper90/unimorelogin/Main/getSystemService(java.lang.String) android/content/SharedPreferences/getBoolean(java.lang.String,boolean) android/app/ProgressDialog/setMessage(java.lang.CharSequence) it/ciopper90/unimorelogin/Main/getSharedPreferences(java.lang.String,int) it/ciopper90/unimorelogin/Main/setContentView(int) it/ciopper90/unimorelogin/Main/findViewById(int) android/app/ProgressDialog/setCancelable(boolean) android/widget/CheckBox/setChecked(boolean) it/ciopper90/unimorelogin/Main/getApplicationContext('
't/ciopper90/unimorelogin/Main/loginButtonClick()','android/net/wifi/WifiManager/getWifiState() android/content/res/Resources/getString(int) it/ciopper90/unimorelogin/Main/getString(int) it/ciopper90/unimorelogin/Main/startActivity(android.content.Intent) java/lang/Thread/start() java/lang/Thread/Thread(java.lang.Runnable) android/content/Context/getSystemService(java.lang.String) it/ciopper90/unimorelogin/Main/getResources() android/net/wifi/WifiManager/getConnectionInfo() android/app/ProgressDialog/setMessage(java.lang.CharSequence) it/ciopper90/unimorelogin/Main/getSharedPreferences(java.lang.String,int) android/content/Intent/Intent(android.content.Context,java.lang.Class) android/app/ProgressDialog/show() android/net/wifi/WifiInfo/getSSID() android/content/SharedPreferences/getString(java.lang.String,java.lang.String) android/os/Handler/sendEmptyMessage(int) android/app/ProgressDialog/setCancelable(boolean) java/lang/String/contains(java.lang.CharSequence'
't/ciopper90/unimorelogin/Main/getWifi(java.lang.String)','java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) java/lang/StringBuilder/StringBuilder(java.lang.String) android/net/wifi/WifiInfo/getMacAddress() android/net/wifi/WifiInfo/getIpAddress() it/ciopper90/unimorelogin/Main/getSystemService(java.lang.String) android/net/wifi/WifiManager/getConnectionInfo() java/lang/StringBuilder/toString() java/lang/String/valueOf(int'
