@RELATION fake

@ATTRIBUTE fqCaller STRING
@ATTRIBUTE fqCalls STRING

@DATA
r/com/bandtec/serialbtcontrol/ui/f/run(),org.api.fake
r/com/bandtec/serialbtcontrol/ui/f/run(),org.rand.api
r/com/bandtec/serialbtcontrol/ui/i/a(android.content.Context),org.api.fake
r/com/bandtec/serialbtcontrol/ui/i/a(android.content.Context),org.rand.api
'r/com/bandtec/serialbtcontrol/ui/i/a(android.content.Context,java.lang.String)',org.api.fake
'r/com/bandtec/serialbtcontrol/ui/i/a(android.content.Context,java.lang.String)',org.rand.api
r/com/bandtec/serialbtcontrol/a/a(boolean),org.api.fake
r/com/bandtec/serialbtcontrol/a/a(boolean),org.rand.api
r/com/bandtec/serialbtcontrol/b/c(),org.api.fake
r/com/bandtec/serialbtcontrol/b/c(),org.rand.api
r/com/bandtec/serialbtcontrol/ui/f/run(),'android/widget/TextView/setTextAppearance(android.content.Context,int) android/widget/LinearLayout/setPadding(int,int,int,int) android/widget/LinearLayout$LayoutParams/LinearLayout$LayoutParams(int,int) android/widget/TextView/setTextColor(android.content.res.ColorStateList) android/widget/LinearLayout/setOrientation(int) android/view/ViewGroup$LayoutParams/ViewGroup$LayoutParams(int,int) android/view/View/setId(int) android/widget/TextView/setGravity(int) android/view/Display/getWidth() android/view/View/setClickable(boolean) android/view/View/setNextFocusUpId(int) android/widget/ScrollView/setLayoutParams(android.view.ViewGroup$LayoutParams) android/widget/TextView/setLayoutParams(android.view.ViewGroup$LayoutParams) android/widget/TextView/setCompoundDrawables(android.graphics.drawable.Drawable,android.graphics.drawable.Drawable,android.graphics.drawable.Drawable,android.graphics.drawable.Drawable) android/widget/ScrollView/addView(android.view.View) android/widget/LinearLayout/setLayoutParams(android.view.ViewGroup$LayoutParams) android/view/View/setOnClickListener(android.view.View$OnClickListener) java/lang/RuntimeException/RuntimeException(java.lang.Throwable) android/widget/LinearLayout/addView(android.view.View) java/util/ArrayList/toArray(java.lang.Object[]) android/widget/TextView/setTextSize(int,float) android/widget/TextView/setBackgroundDrawable(android.graphics.drawable.Drawable) android/widget/TextView/setText(java.lang.CharSequence) android/widget/ScrollView/setBackgroundDrawable(android.graphics.drawable.Drawable) android/widget/TextView/setBackgroundResource(int) android/widget/ScrollView/setBackgroundResource(int) android/widget/ScrollView/setPadding(int,int,int,int) java/util/ArrayList/size() android/view/View$OnCreateContextMenuListener/onCreateContextMenu(android.view.ContextMenu,android.view.View,android.view.ContextMenu$ContextMenuInfo) android/widget/TextView/setPadding(int,int,int,int) android/widget/ScrollView/ScrollView(android.content.Context) android/widget/Button/Button(android.content.Context) android/widget/LinearLayout/LinearLayout(android.content.Context) android/view/View/setFocusable(boolean) android/view/WindowManager/getDefaultDisplay() android/widget/LinearLayout/setBackgroundColor(int) android/app/Activity/getWindowManager() android/widget/TextView/setMinWidth(int) android/widget/TextView/setTextColor(int) android/widget/FrameLayout$LayoutParams/FrameLayout$LayoutParams(int,int) android/view/View/setNextFocusDownId(int) java/util/ArrayList/get(int'
