@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'om/google/analytics/tracking/android/GAUsage/getAndClearUsage()','java/util/SortedSet/remove(java.lang.Object) java/lang/StringBuilder/append(char) java/lang/StringBuilder/length() java/lang/StringBuilder/StringBuilder() com/google/analytics/tracking/android/GAUsage$Field/ordinal() java/lang/StringBuilder/toString() java/util/SortedSet/clear('
'om/google/android/gms/analytics/internal/IAnalyticsService$Stub$Proxy/sendHit(java.util.Map,long,java.lang.String,java.util.List)','android/os/Parcel/writeString(java.lang.String) android/os/Parcel/recycle() android/os/IBinder/transact(int,android.os.Parcel,android.os.Parcel,int) android/os/Parcel/writeMap(java.util.Map) android/os/Parcel/writeInterfaceToken(java.lang.String) android/os/Parcel/writeLong(long) android/os/Parcel/writeTypedList(java.util.List) android/os/Parcel/obtain() android/os/Parcel/readException('
'om/google/ads/util/g/a(android.webkit.WebSettings,com.google.ads.n)','java/io/File/File(java.io.File,java.lang.String) android/webkit/WebSettings/setDatabasePath(java.lang.String) android/webkit/WebSettings/setBuiltInZoomControls(boolean) android/webkit/WebSettings/setDisplayZoomControls(boolean) java/io/File/getAbsolutePath() android/webkit/WebSettings/setAppCachePath(java.lang.String) android/webkit/WebSettings/setDatabaseEnabled(boolean) android/webkit/WebSettings/setSupportZoom(boolean) android/webkit/WebSettings/setAppCacheEnabled(boolean) android/content/Context/getCacheDir() android/webkit/WebSettings/setAppCacheMaxSize(long) java/lang/Long/longValue() android/content/Context/getDatabasePath(java.lang.String) android/webkit/WebSettings/setDomStorageEnabled(boolean'
'om/google/tagmanager/JoinerMacro/escape(java.lang.String,com.google.tagmanager.JoinerMacro$EscapeType,java.util.Set)','java/lang/Character/toString() java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/util/Iterator/next() java/lang/StringBuilder/StringBuilder() java/util/Set/iterator() java/lang/String/replace(java.lang.CharSequence,java.lang.CharSequence) com/google/tagmanager/JoinerMacro$EscapeType/ordinal() java/lang/StringBuilder/toString('
'om/google/tagmanager/JoinerMacro/evaluate(java.util.Map)','java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/util/Map/get(java.lang.Object) com/google/analytics/midtier/proto/containertag/TypeSystem$Value$Type/ordinal() java/util/Iterator/next() java/util/HashSet/HashSet() java/lang/String/equals(java.lang.Object) java/lang/StringBuilder/StringBuilder() java/lang/Character/valueOf(char) java/util/Set/remove(java.lang.Object) java/util/List/iterator() java/lang/StringBuilder/toString('
'om/google/analytics/tracking/android/PersistentAnalyticsStore$AnalyticsDatabaseHelper/validateColumnsPresent(android.database.sqlite.SQLiteDatabase)','android/database/sqlite/SQLiteDatabase/rawQuery(java.lang.String,java.lang.String[]) android/database/sqlite/SQLiteException/SQLiteException(java.lang.String) android/database/Cursor/close() java/util/Set/isEmpty() java/util/Set/remove(java.lang.Object) android/database/sqlite/SQLiteDatabase/execSQL(java.lang.String) android/database/Cursor/getColumnNames() java/util/HashSet/HashSet() java/util/Set/add(java.lang.Object'
'om/google/tagmanager/ResourceUtil/expandValue(int,com.google.analytics.containertag.proto.Serving$Resource,com.google.analytics.midtier.proto.containertag.TypeSystem$Value[],java.util.Set)','java/lang/Integer/intValue() java/lang/StringBuilder/append(java.lang.String) java/util/Iterator/next() java/util/Set/contains(java.lang.Object) java/lang/StringBuilder/StringBuilder() java/lang/StringBuilder/append(java.lang.Object) java/util/List/iterator() java/util/Iterator/hasNext() java/lang/StringBuilder/append(int) com/google/analytics/midtier/proto/containertag/TypeSystem$Value$Type/ordinal() java/lang/Integer/valueOf(int) java/util/Set/remove(java.lang.Object) java/util/Set/add(java.lang.Object) java/lang/StringBuilder/toString('
'om/google/tagmanager/PreviewActivity/onCreate(android.os.Bundle)','com/google/tagmanager/PreviewActivity/getIntent() java/lang/StringBuilder/append(java.lang.String) android/app/Activity/onCreate(android.os.Bundle) com/google/tagmanager/PreviewActivity/startActivity(android.content.Intent) java/lang/StringBuilder/StringBuilder() java/lang/StringBuilder/append(java.lang.Object) com/google/tagmanager/PreviewActivity/getPackageName() android/content/pm/PackageManager/getLaunchIntentForPackage(java.lang.String) com/google/tagmanager/PreviewActivity/getPackageManager() android/content/Intent/getData() java/lang/StringBuilder/toString() java/lang/Exception/getMessage('
'om/google/ads/AdRequest/getRequestMap(android.content.Context)','java/util/Map/put(java.lang.Object,java.lang.Object) android/text/TextUtils/isEmpty(java.lang.CharSequence) java/util/Map/isEmpty() java/util/Map/size() java/util/HashMap/HashMap() com/google/ads/doubleclick/DfpExtras/getExtras() java/lang/Integer/valueOf(int) java/lang/reflect/Method/invoke(java.lang.Object,java.lang.Object[]) com/google/ads/AdRequest$Gender/ordinal() java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) java/text/SimpleDateFormat/format(java.util.Date) java/lang/StringBuilder/StringBuilder('
'om/google/tagmanager/Runtime/executeFunction(java.util.Map,com.google.tagmanager.ResourceUtil$ExpandedFunctionCall,java.util.Set,com.google.tagmanager.ResolvedFunctionCallBuilder)','java/util/Iterator/hasNext() java/util/Set/iterator() com/google/analytics/containertag/common/Key/toString() java/lang/StringBuilder/toString() java/util/Map/put(java.lang.Object,java.lang.Object) java/lang/StringBuilder/append(java.lang.String) java/util/Map$Entry/getKey() java/util/Map/get(java.lang.Object) java/util/Iterator/next() java/util/HashMap/HashMap() java/util/Map/keySet() java/lang/StringBuilder/StringBuilder() java/lang/StringBuilder/append(java.lang.Object) java/util/Map$Entry/getValue() java/util/Map/entrySet('
'om/google/tagmanager/Runtime/macroExpandValue(com.google.analytics.midtier.proto.containertag.TypeSystem$Value,java.util.Set,com.google.tagmanager.ValueBuilder)','java/lang/StringBuilder/append(java.lang.String) com/google/analytics/midtier/proto/containertag/TypeSystem$Value$Type/ordinal() java/util/Set/contains(java.lang.Object) java/util/Set/remove(java.lang.Object) java/lang/StringBuilder/append(java.lang.Object) java/lang/Object/toString() java/lang/StringBuilder/StringBuilder() java/util/Set/add(java.lang.Object) java/lang/StringBuilder/toString('
'rg/apache/cordova/inappbrowser/InAppBrowser/navigate(java.lang.String)','android/view/inputmethod/InputMethodManager/hideSoftInputFromWindow(android.os.IBinder,int) java/lang/StringBuilder/StringBuilder() android/app/Activity/getSystemService(java.lang.String) android/widget/EditText/getWindowToken() android/webkit/WebView/loadUrl(java.lang.String) java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) android/webkit/WebView/requestFocus() java/lang/String/startsWith(java.lang.String'
'rg/apache/cordova/inappbrowser/InAppBrowser/openExternal(java.lang.String)','android/content/Intent/setData(android.net.Uri) android/net/Uri/getScheme() java/lang/StringBuilder/append(java.lang.String) java/lang/RuntimeException/toString() java/lang/String/equals(java.lang.Object) java/lang/StringBuilder/StringBuilder() android/net/Uri/parse(java.lang.String) android/content/Intent/Intent(java.lang.String) java/lang/StringBuilder/toString() android/content/Intent/putExtra(java.lang.String,java.lang.String) android/app/Activity/startActivity(android.content.Intent) android/content/Intent/setDataAndType(android.net.Uri,java.lang.String) android/app/Activity/getPackageName('
'om/google/tagmanager/TagManager/setPreviewData(android.net.Uri)','java/util/Iterator/hasNext() java/util/concurrent/ConcurrentMap/entrySet() java/util/Iterator/next() java/lang/String/equals(java.lang.Object) java/util/Map$Entry/getValue() com/google/tagmanager/PreviewManager$PreviewMode/ordinal() java/util/Map$Entry/getKey() java/util/Set/iterator() java/util/concurrent/ConcurrentMap/get(java.lang.Object'
'rg/apache/cordova/CoreAndroid/getBuildConfigValue(android.content.Context,java.lang.String)','java/lang/Class/forName(java.lang.String) java/lang/StringBuilder/append(java.lang.String) android/content/Context/getPackageName() java/lang/ClassNotFoundException/printStackTrace() java/lang/StringBuilder/StringBuilder() java/lang/IllegalAccessException/printStackTrace() java/lang/StringBuilder/toString() java/lang/Class/getField(java.lang.String) java/lang/reflect/Field/get(java.lang.Object'
'rg/apache/cordova/CoreAndroid/loadUrl(java.lang.String,org.json.JSONObject)','org/json/JSONObject/get(java.lang.String) java/lang/String/equalsIgnoreCase(java.lang.String) java/lang/Object/equals(java.lang.Object) java/lang/StringBuilder/append(java.lang.String) java/lang/Object/wait(long) java/lang/String/equals(java.lang.Object) org/json/JSONObject/getBoolean(java.lang.String) java/lang/StringBuilder/StringBuilder() java/lang/InterruptedException/printStackTrace() org/json/JSONObject/names() org/json/JSONArray/length() java/lang/StringBuilder/toString() java/util/HashMap/HashMap() org/json/JSONArray/getString(int) java/util/HashMap/put(java.lang.Object,java.lang.Object) java/lang/StringBuilder/append(java.lang.Object) java/lang/Object/getClass() org/json/JSONObject/getInt(java.lang.String'
'om/google/tagmanager/Types/valueToObject(com.google.analytics.midtier.proto.containertag.TypeSystem$Value)','java/util/Map/put(java.lang.Object,java.lang.Object) java/util/Iterator/hasNext() java/lang/Long/valueOf(long) java/lang/StringBuilder/append(java.lang.String) com/google/analytics/midtier/proto/containertag/TypeSystem$Value$Type/ordinal() java/util/Iterator/next() java/lang/StringBuilder/StringBuilder() java/lang/StringBuilder/append(java.lang.Object) java/util/ArrayList/ArrayList(int) java/lang/Object/toString() java/util/ArrayList/add(java.lang.Object) java/lang/StringBuffer/toString() java/lang/Boolean/valueOf(boolean) java/util/HashMap/HashMap(int) java/util/List/iterator() java/lang/StringBuffer/append(java.lang.String) java/lang/StringBuffer/StringBuffer() java/lang/StringBuilder/toString('
'om/google/tagmanager/Types/objectToValue(java.lang.Object)','java/util/Iterator/hasNext() java/util/Iterator/next() java/lang/Class/toString() java/lang/StringBuilder/StringBuilder() java/util/Set/iterator() java/util/List/iterator() java/lang/Boolean/booleanValue() java/lang/Object/toString() java/lang/StringBuilder/append(java.lang.String) java/util/Map$Entry/getKey() java/lang/Object/getClass() java/util/Map$Entry/getValue() java/util/Map/entrySet() java/lang/StringBuilder/toString('
'om/google/ads/mediation/MediationServerParameters/load(java.util.Map)','java/lang/Class/getFields() java/util/Map/put(java.lang.Object,java.lang.Object) java/util/Map/isEmpty() java/util/Map/values() java/lang/StringBuilder/StringBuilder() java/util/Set/iterator() java/lang/reflect/Field/set(java.lang.Object,java.lang.Object) java/util/Collection/iterator() java/lang/reflect/Field/getAnnotation(java.lang.Class) java/util/Map/entrySet() java/lang/StringBuilder/toString() java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/util/Map$Entry/getKey() java/util/Iterator/next() java/util/HashMap/HashMap() java/lang/Object/getClass() java/util/Map$Entry/getValue() java/util/Map/remove(java.lang.Object'
'rg/apache/cordova/CordovaDialogsHelper/showConfirm(java.lang.String,org.apache.cordova.CordovaDialogsHelper$Result)','android/app/AlertDialog$Builder/setPositiveButton(int,android.content.DialogInterface$OnClickListener) android/app/AlertDialog$Builder/setTitle(java.lang.CharSequence) android/app/AlertDialog$Builder/setNegativeButton(int,android.content.DialogInterface$OnClickListener) android/app/AlertDialog$Builder/setOnKeyListener(android.content.DialogInterface$OnKeyListener) android/app/AlertDialog$Builder/setCancelable(boolean) android/app/AlertDialog$Builder/setOnCancelListener(android.content.DialogInterface$OnCancelListener) android/app/AlertDialog$Builder/setMessage(java.lang.CharSequence) android/app/AlertDialog$Builder/show() android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context'
'rg/apache/cordova/CordovaDialogsHelper/showPrompt(java.lang.String,java.lang.String,org.apache.cordova.CordovaDialogsHelper$Result)','android/app/AlertDialog$Builder/setPositiveButton(int,android.content.DialogInterface$OnClickListener) android/app/AlertDialog$Builder/setNegativeButton(int,android.content.DialogInterface$OnClickListener) android/app/AlertDialog$Builder/setCancelable(boolean) android/widget/EditText/setText(java.lang.CharSequence) android/widget/EditText/EditText(android.content.Context) android/app/AlertDialog$Builder/show() android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) android/app/AlertDialog$Builder/setMessage(java.lang.CharSequence) android/app/AlertDialog$Builder/setView(android.view.View'
'rg/apache/cordova/CordovaWebViewImpl/showWebPage(java.lang.String,boolean,boolean,java.util.Map)','android/net/Uri/getScheme() java/lang/String/equals(java.lang.Object) java/lang/StringBuilder/StringBuilder() java/lang/StringBuilder/toString() android/content/Intent/setData(android.net.Uri) java/lang/StringBuilder/append(java.lang.String) android/app/Activity/startActivity(android.content.Intent) android/content/Intent/setDataAndType(android.net.Uri,java.lang.String) java/lang/Boolean/valueOf(boolean) android/net/Uri/parse(java.lang.String) android/content/Intent/addCategory(java.lang.String) android/content/Intent/Intent(java.lang.String) java/lang/Boolean/booleanValue('
'om/google/tagmanager/HttpUrlConnectionNetworkClient/sendPostRequest(java.lang.String,byte[])','java/io/OutputStream/close() java/net/HttpURLConnection/getOutputStream() java/net/HttpURLConnection/setRequestMethod(java.lang.String) java/net/HttpURLConnection/setRequestProperty(java.lang.String,java.lang.String) java/net/HttpURLConnection/connect() java/io/OutputStream/write(byte[]) java/net/HttpURLConnection/setDoOutput(boolean) java/lang/Integer/toString(int) java/io/OutputStream/flush('
'rg/apache/cordova/engine/SystemWebChromeClient/getVideoLoadingProgressView()','android/widget/ProgressBar/ProgressBar(android.content.Context) android/widget/LinearLayout/setLayoutParams(android.view.ViewGroup$LayoutParams) android/widget/LinearLayout$LayoutParams/LinearLayout$LayoutParams(int,int) android/view/View/getContext() android/widget/LinearLayout/LinearLayout(android.content.Context) android/widget/LinearLayout/setOrientation(int) android/widget/RelativeLayout$LayoutParams/addRule(int) android/widget/RelativeLayout$LayoutParams/RelativeLayout$LayoutParams(int,int) android/widget/LinearLayout/addView(android.view.View) android/widget/ProgressBar/setLayoutParams(android.view.ViewGroup$LayoutParams'
'rg/apache/cordova/inappbrowser/InAppChromeClient/onJsPrompt(android.webkit.WebView,java.lang.String,java.lang.String,java.lang.String,android.webkit.JsPromptResult)','java/lang/StringBuilder/append(java.lang.String) org/json/JSONException/getMessage() org/json/JSONArray/JSONArray(java.lang.String) java/lang/StringBuilder/StringBuilder() java/lang/String/substring(int) java/lang/String/length() android/webkit/JsPromptResult/cancel() org/json/JSONArray/JSONArray() java/lang/String/startsWith(java.lang.String) java/lang/StringBuilder/toString() android/webkit/JsPromptResult/confirm(java.lang.String'
'rg/apache/cordova/Whitelist$URLPattern/matches(android.net.Uri)','android/net/Uri/getHost() java/util/regex/Matcher/matches() java/lang/Integer/equals(java.lang.Object) java/lang/Integer/valueOf(int) java/lang/Exception/toString() java/util/regex/Pattern/matcher(java.lang.CharSequence) android/net/Uri/getPort() android/net/Uri/getPath() android/net/Uri/getScheme('
'om/google/ads/q/a(com.google.ads.internal.d,java.util.HashMap,android.webkit.WebView)','java/lang/String/split(java.lang.String,int) android/content/Context/getPackageManager() java/lang/String/split(java.lang.String) android/content/Intent/Intent(java.lang.String,android.net.Uri) java/util/HashMap/get(java.lang.Object) java/util/HashMap/HashMap() java/util/HashMap/put(java.lang.Object,java.lang.Object) java/lang/Boolean/valueOf(boolean) android/net/Uri/parse(java.lang.String) android/content/pm/PackageManager/resolveActivity(android.content.Intent,int) android/webkit/WebView/getContext('
'rg/apache/cordova/engine/SystemWebViewEngine/initWebViewSettings()','android/webkit/WebSettings/setGeolocationDatabasePath(java.lang.String) android/webkit/WebSettings/setUserAgentString(java.lang.String) java/lang/StringBuilder/append(java.lang.String) java/lang/Class/getMethod(java.lang.String,java.lang.Class[]) android/content/Context/registerReceiver(android.content.BroadcastReceiver,android.content.IntentFilter) android/webkit/WebSettings/setJavaScriptEnabled(boolean) android/webkit/WebSettings/setSavePassword(boolean) java/lang/StringBuilder/StringBuilder() java/lang/Boolean/valueOf(boolean) android/content/Context/getApplicationContext() java/io/File/getPath() android/webkit/WebSettings/setAppCacheMaxSize(long) android/content/IntentFilter/addAction(java.lang.String) org/apache/cordova/engine/SystemWebView/getSettings() android/webkit/WebSettings/setGeolocationEnabled(boolean) android/webkit/WebSettings/setJavaScriptCanOpenWindowsAutomatically(boolean) android/webkit/WebSettings/setDatabasePath(java.lang.String) android/webkit/WebSettings/getUserAgentString() android/webkit/WebSettings/setMediaPlaybackRequiresUserGesture(boolean) android/webkit/WebSettings/setDomStorageEnabled(boolean) android/webkit/WebSettings/setAllowUniversalAccessFromFileURLs(boolean) org/apache/cordova/engine/SystemWebView/setVerticalScrollBarEnabled(boolean) android/content/Context/getApplicationInfo() android/webkit/WebSettings/setAppCachePath(java.lang.String) android/webkit/WebSettings/setLayoutAlgorithm(android.webkit.WebSettings$LayoutAlgorithm) android/webkit/WebSettings/setDatabaseEnabled(boolean) java/lang/String/contains(java.lang.CharSequence) org/apache/cordova/engine/SystemWebView/getContext() org/apache/cordova/engine/SystemWebView/setInitialScale(int) android/content/IntentFilter/IntentFilter() android/webkit/WebSettings/setSaveFormData(boolean) java/lang/reflect/Method/invoke(java.lang.Object,java.lang.Object[]) java/lang/StringBuilder/toString() android/content/Context/getDir(java.lang.String,int) android/webkit/WebSettings/setAppCacheEnabled(boolean'
