@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'rg/tomshiro/ada/AdaDB/copyDataBase(android.database.sqlite.SQLiteDatabase)','android/util/Log/e(java.lang.String,java.lang.String) android/util/Log/d(java.lang.String,java.lang.String) java/lang/String/startsWith(java.lang.String) android/database/sqlite/SQLiteDatabase/execSQL(java.lang.String) java/lang/String/getBytes() java/io/ByteArrayOutputStream/ByteArrayOutputStream() java/lang/StringBuilder/append(java.lang.String) java/lang/String/trim() android/content/res/AssetManager/open(java.lang.String) java/io/DataInputStream/DataInputStream(java.io.InputStream) java/io/DataInputStream/readLine() java/lang/StringBuilder/StringBuilder(java.lang.String) java/io/ByteArrayOutputStream/write(byte[],int,int) java/io/ByteArrayOutputStream/reset() java/lang/StringBuilder/toString() android/content/Context/getAssets() java/lang/String/endsWith(java.lang.String) java/io/ByteArrayOutputStream/toString('
'rg/tomshiro/ada/AdaDB/closeBout(int)','org/tomshiro/ada/AdaDB/getWritableDatabase() java/lang/StringBuilder/append(java.lang.String) android/database/sqlite/SQLiteDatabase/execSQL(java.lang.String,java.lang.Object[]) java/lang/StringBuilder/StringBuilder(java.lang.String) android/util/Log/e(java.lang.String,java.lang.String) android/util/Log/d(java.lang.String,java.lang.String) java/lang/Integer/valueOf(int) android/database/sqlite/SQLiteDatabase/close() java/lang/Exception/toString() java/lang/StringBuilder/toString('
'rg/tomshiro/ada/AdaDB/add_touch(int,boolean,boolean,int,int,int)','org/tomshiro/ada/AdaDB/getWritableDatabase() java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/StringBuilder(java.lang.String) android/util/Log/e(java.lang.String,java.lang.String) android/util/Log/d(java.lang.String,java.lang.String) android/database/sqlite/SQLiteDatabase/close() java/lang/Exception/toString() java/lang/StringBuilder/toString() android/database/sqlite/SQLiteDatabase/execSQL(java.lang.String,java.lang.Object[]) java/lang/Integer/toString(int'
'rg/tomshiro/ada/AdaDB/runReportQuery(java.lang.String,java.lang.String[])','java/util/ArrayList/ArrayList() android/database/sqlite/SQLiteDatabase/rawQuery(java.lang.String,java.lang.String[]) android/database/Cursor/move(int) java/lang/StringBuilder/append(java.lang.String) android/util/Log/e(java.lang.String,java.lang.String) android/util/Log/d(java.lang.String,java.lang.String) android/database/Cursor/getCount() android/database/sqlite/SQLiteDatabase/close() java/lang/Exception/toString() android/database/Cursor/moveToFirst() android/database/Cursor/close() java/lang/StringBuilder/StringBuilder(java.lang.String) java/util/ArrayList/add(java.lang.Object) org/tomshiro/ada/AdaDB/getReadableDatabase() java/lang/StringBuilder/toString() android/database/Cursor/isLast('
'rg/tomshiro/ada/AdaDB/createBout(java.lang.String,java.lang.String)','org/tomshiro/ada/AdaDB/getWritableDatabase() android/database/sqlite/SQLiteDatabase/rawQuery(java.lang.String,java.lang.String[]) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) android/database/sqlite/SQLiteDatabase/execSQL(java.lang.String,java.lang.Object[]) android/util/Log/e(java.lang.String,java.lang.String) android/util/Log/d(java.lang.String,java.lang.String) android/database/sqlite/SQLiteDatabase/close() java/lang/Exception/toString() android/database/Cursor/moveToFirst() android/database/Cursor/close() java/lang/StringBuilder/StringBuilder(java.lang.String) java/lang/StringBuilder/toString() android/database/Cursor/getInt(int'
'rg/tomshiro/ada/AdaDB/find_add_fencer(java.lang.String)','org/tomshiro/ada/AdaDB/getWritableDatabase() java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/StringBuilder(java.lang.String) android/util/Log/e(java.lang.String,java.lang.String) android/database/sqlite/SQLiteDatabase/insertWithOnConflict(java.lang.String,java.lang.String,android.content.ContentValues,int) java/lang/Exception/toString() java/lang/StringBuilder/toString() android/content/ContentValues/ContentValues() android/util/Log/d(java.lang.String,java.lang.String) android/content/ContentValues/put(java.lang.String,java.lang.String) android/database/sqlite/SQLiteDatabase/close('
'rg/tomshiro/ada/AdaDB/runListQuery(java.lang.String)','java/util/ArrayList/ArrayList() android/database/sqlite/SQLiteDatabase/rawQuery(java.lang.String,java.lang.String[]) android/database/Cursor/move(int) java/lang/StringBuilder/append(java.lang.String) android/util/Log/e(java.lang.String,java.lang.String) android/util/Log/d(java.lang.String,java.lang.String) android/database/Cursor/getCount() java/lang/Exception/toString() android/database/Cursor/moveToFirst() android/database/Cursor/close() java/lang/StringBuilder/StringBuilder(java.lang.String) java/util/ArrayList/add(java.lang.Object) org/tomshiro/ada/AdaDB/getReadableDatabase() android/database/sqlite/SQLiteDatabase/close() android/database/Cursor/getString(int) java/lang/StringBuilder/toString() android/database/Cursor/isLast('
'rg/tomshiro/ada/ReportDisplayActivity/setupFields()','org/tomshiro/ada/ReportDisplayActivity/findViewById(int) java/lang/String/valueOf(java.lang.Object) java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/StringBuilder(java.lang.String) java/lang/Exception/printStackTrace() android/util/Log/d(java.lang.String,java.lang.String) java/lang/Exception/toString() javax/xml/parsers/DocumentBuilder/parse(java.io.File) java/util/ArrayList/get(int) android/widget/TextView/setText(int) java/lang/StringBuilder/toString() org/w3c/dom/Document/getElementsByTagName(java.lang.String) org/w3c/dom/Element/getNodeName() java/io/File/File(java.lang.String) java/util/ArrayList/size() android/util/Log/e(java.lang.String,java.lang.String) java/io/File/getAbsolutePath() javax/xml/parsers/DocumentBuilderFactory/newDocumentBuilder() javax/xml/parsers/DocumentBuilderFactory/newInstance() org/w3c/dom/Element/normalize() org/w3c/dom/Document/getDocumentElement() android/widget/TextView/append(java.lang.CharSequence'
'rg/tomshiro/ada/ComboBox/createChildControls(android.content.Context,int)','org/tomshiro/ada/ComboBox/getResources() org/tomshiro/ada/ComboBox/setOrientation(int) android/widget/AutoCompleteTextView/AutoCompleteTextView(android.content.Context) android/widget/ImageButton/ImageButton(android.content.Context) org/tomshiro/ada/ComboBox/addView(android.view.View,android.view.ViewGroup$LayoutParams) android/widget/ImageButton/setOnClickListener(android.view.View$OnClickListener) android/widget/AutoCompleteTextView/setTextColor(int) android/widget/LinearLayout$LayoutParams/LinearLayout$LayoutParams(int,int,float) android/content/res/Resources/getColor(int) android/widget/ImageButton/setImageResource(int) android/widget/AutoCompleteTextView/setRawInputType(int) android/widget/AutoCompleteTextView/setId(int) android/widget/AutoCompleteTextView/setSingleLine() org/tomshiro/ada/ComboBox/setLayoutParams(android.view.ViewGroup$LayoutParams) android/widget/AutoCompleteTextView/setInputType(int) android/widget/LinearLayout$LayoutParams/LinearLayout$LayoutParams(int,int'
'rg/tomshiro/ada/QueryMachine/readQueryParamsFromXml(java.lang.String,java.lang.String)','org/w3c/dom/Element/getTextContent() java/lang/String/valueOf(java.lang.Object) org/w3c/dom/NodeList/getLength() java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) org/w3c/dom/Element/getAttribute(java.lang.String) java/lang/StringBuilder/StringBuilder(java.lang.String) java/io/File/File(java.lang.String) java/lang/Exception/printStackTrace() android/util/Log/e(java.lang.String,java.lang.String) android/util/Log/d(java.lang.String,java.lang.String) org/w3c/dom/NodeList/item(int) java/lang/Exception/toString() org/w3c/dom/Document/getDocumentElement() javax/xml/parsers/DocumentBuilder/parse(java.io.File) java/lang/StringBuilder/toString() org/w3c/dom/Document/getElementsByTagName(java.lang.String) org/w3c/dom/Element/getNodeName() java/io/File/getAbsolutePath() javax/xml/parsers/DocumentBuilderFactory/newDocumentBuilder() javax/xml/parsers/DocumentBuilderFactory/newInstance() org/w3c/dom/Element/normalize('
