@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'rg/jenseigne/activity/drawletter/DevDessineLettreActivity/onCreate(android.os.Bundle)','org/jenseigne/activity/drawletter/DevDessineLettreActivity/getWindowManager() org/jenseigne/activity/drawletter/DevDessineLettreActivity$DessineLesLettresThread/start() android/view/WindowManager/getDefaultDisplay() android/view/Display/getMetrics(android.util.DisplayMetrics) org/jenseigne/activity/drawletter/DevDessineLettreActivity/setContentView(int) org/jenseigne/activity/drawletter/DevDessineLettreActivity/setRequestedOrientation(int) android/speech/tts/TextToSpeech/setOnUtteranceCompletedListener(android.speech.tts.TextToSpeech$OnUtteranceCompletedListener) android/app/Activity/onCreate(android.os.Bundle'
'rg/jenseigne/DialogScore/setParameter(android.view.View$OnClickListener,android.view.View$OnClickListener,java.lang.String)','android/widget/TextView/setText(java.lang.CharSequence) android/widget/TextView/setTextSize(float) android/app/Dialog/findViewById(int) java/lang/StringBuilder/StringBuilder() android/widget/Button/setOnClickListener(android.view.View$OnClickListener) java/lang/StringBuilder/append(java.lang.String) android/app/Activity/getString(int) java/lang/StringBuilder/toString() android/widget/TextView/setGravity(int'
'rg/jenseigne/activity/drawletter/DessineLettreView/initBmd()','android/graphics/Paint/setColor(int) org/jenseigne/activity/drawletter/DessineLettreView/getWidth() android/graphics/Rect/Rect(int,int,int,int) android/graphics/Bitmap/createBitmap(int,int,android.graphics.Bitmap$Config) android/graphics/Canvas/drawRect(android.graphics.Rect,android.graphics.Paint) android/graphics/drawable/BitmapDrawable/BitmapDrawable(android.graphics.Bitmap) android/graphics/Paint/setAlpha(int) android/graphics/drawable/BitmapDrawable/getBitmap() android/graphics/Paint/Paint() android/graphics/Canvas/Canvas(android.graphics.Bitmap) org/jenseigne/activity/drawletter/DessineLettreView/getHeight('
'rg/jenseigne/activity/drawletter/DessineLettreView/onTouchEvent(android.view.MotionEvent)','java/lang/Throwable/printStackTrace() android/graphics/Paint/setColor(int) android/graphics/Rect/Rect(int,int,int,int) android/view/MotionEvent/getAction() android/view/MotionEvent/getX() android/view/MotionEvent/getY() android/graphics/Canvas/drawRect(android.graphics.Rect,android.graphics.Paint) android/graphics/Paint/setAlpha(int) android/graphics/drawable/BitmapDrawable/getBitmap() android/graphics/Paint/Paint() org/jenseigne/activity/drawletter/DessineLettreView/getWidth() android/graphics/Bitmap/getPixel(int,int) android/graphics/Canvas/Canvas(android.graphics.Bitmap) org/jenseigne/activity/drawletter/DessineLettreView/getHeight() org/jenseigne/activity/drawletter/DessineLettreView/postInvalidate() org/jenseigne/activity/drawletter/DessineLettreView/setFocusableInTouchMode(boolean'
'rg/jenseigne/activity/drawletter/DessineLettreView/initBmdLettre()','android/graphics/Bitmap/getWidth() android/graphics/Canvas/drawText(java.lang.String,float,float,android.graphics.Paint) java/lang/StringBuilder/append(java.lang.String) android/graphics/Paint/setStrokeWidth(float) android/graphics/Rect/Rect(int,int,int,int) android/graphics/drawable/BitmapDrawable/BitmapDrawable(android.graphics.Bitmap) android/graphics/Bitmap/getHeight() java/lang/StringBuilder/toString() android/graphics/Paint/setColor(int) android/graphics/Paint/measureText(java.lang.String,int,int) android/graphics/Paint/setAlpha(int) android/graphics/drawable/BitmapDrawable/getBitmap() android/graphics/Paint/Paint() org/jenseigne/activity/drawletter/DessineLettreView/getWidth() android/graphics/Bitmap/getPixel(int,int) java/lang/StringBuilder/StringBuilder() android/graphics/Bitmap/createBitmap(int,int,android.graphics.Bitmap$Config) android/graphics/Canvas/Canvas(android.graphics.Bitmap) org/jenseigne/activity/drawletter/DessineLettreView/getHeight() android/graphics/Paint/setTextSize(float) java/lang/StringBuilder/append(char) android/graphics/Canvas/drawRect(android.graphics.Rect,android.graphics.Paint'
'rg/jenseigne/MenuActivity/onCreate(android.os.Bundle)','java/lang/Class/getResourceAsStream(java.lang.String) android/util/DisplayMetrics/DisplayMetrics() org/jenseigne/MenuActivity/getWindowManager() android/widget/ScrollView/setLayoutParams(android.view.ViewGroup$LayoutParams) org/jenseigne/MenuActivity/findViewById(int) android/view/Window/setBackgroundDrawable(android.graphics.drawable.Drawable) android/widget/RelativeLayout$LayoutParams/RelativeLayout$LayoutParams(android.view.ViewGroup$LayoutParams) android/widget/RelativeLayout$LayoutParams/setMargins(int,int,int,int) android/view/Display/getMetrics(android.util.DisplayMetrics) org/jenseigne/MenuActivity/setContentView(int) org/jenseigne/MenuActivity/getWindow() android/widget/ScrollView/getLayoutParams() android/app/Activity/onCreate(android.os.Bundle) android/view/WindowManager/getDefaultDisplay('
'rg/jenseigne/activity/drawletter/DevDessineLettreView$UpdateModdelBitmapThread/run()','android/graphics/Paint/setColor(int) org/jenseigne/activity/drawletter/DevDessineLettreView/postInvalidate() org/jenseigne/activity/drawletter/DevDessineLettreView/getHeight() android/graphics/Rect/Rect(int,int,int,int) android/graphics/Canvas/Canvas(android.graphics.Bitmap) android/graphics/Canvas/drawRect(android.graphics.Rect,android.graphics.Paint) org/jenseigne/activity/drawletter/DevDessineLettreView/getWidth() android/graphics/drawable/BitmapDrawable/BitmapDrawable(android.graphics.Bitmap) android/graphics/Paint/setAlpha(int) android/graphics/drawable/BitmapDrawable/getBitmap() android/graphics/Paint/Paint() android/graphics/Bitmap/createBitmap(int,int,android.graphics.Bitmap$Config) java/lang/Thread/run('
'rg/jenseigne/hiscore/Highscore/addScore(java.lang.String,long)','java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) android/content/SharedPreferences$Editor/commit() java/lang/StringBuilder/StringBuilder() android/content/SharedPreferences/edit() android/content/SharedPreferences$Editor/putString(java.lang.String,java.lang.String) java/lang/StringBuilder/toString() android/content/SharedPreferences$Editor/putLong(java.lang.String,long) java/lang/String/String(java.lang.String'
'rg/jenseigne/DialogTrouve$FitImage/run()','org/jenseigne/DialogTrouve$Sablier/start() android/widget/ImageView/setImageDrawable(android.graphics.drawable.Drawable) android/widget/ImageView/getWidth() android/widget/ImageView/postDelayed(java.lang.Runnable,long) java/lang/StringBuilder/StringBuilder() java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) android/speech/tts/TextToSpeech/speak(java.lang.String,int,java.util.HashMap) java/util/HashMap/HashMap() java/util/HashMap/put(java.lang.Object,java.lang.Object) android/app/Dialog/show() android/widget/ImageView/getHeight('
'rg/jenseigne/JEnseigneMain/onCreate(android.os.Bundle)','android/speech/tts/TextToSpeech/TextToSpeech(android.content.Context,android.speech.tts.TextToSpeech$OnInitListener) java/lang/Class/getResourceAsStream(java.lang.String) android/widget/TextView/setWidth(int) java/io/PrintStream/println(int) android/view/Window/setBackgroundDrawable(android.graphics.drawable.Drawable) android/widget/TextView/setTextSize(int,float) org/jenseigne/JEnseigneMain/findViewById(int) org/jenseigne/JEnseigneMain/setRequestedOrientation(int) android/view/WindowManager/getDefaultDisplay() org/jenseigne/JEnseigneMain/getWindowManager() android/widget/TextView/setGravity(int) android/graphics/drawable/Drawable/createFromStream(java.io.InputStream,java.lang.String) android/util/DisplayMetrics/DisplayMetrics() android/widget/TextView/setHeight(int) org/jenseigne/JEnseigneMain/setContentView(int) android/view/View/setPadding(int,int,int,int) android/widget/ImageView/getLayoutParams() org/jenseigne/JEnseigneMain/getWindow() android/widget/TextView/getLayoutParams() android/speech/tts/TextToSpeech/setOnUtteranceCompletedListener(android.speech.tts.TextToSpeech$OnUtteranceCompletedListener) android/app/Activity/onCreate(android.os.Bundle) android/widget/ImageView/setMaxHeight(int) android/view/Display/getMetrics(android.util.DisplayMetrics'
