@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'om/crashlytics/android/internal/aS/a(java.lang.String,java.lang.String,android.content.Context)','java/lang/StringBuffer/StringBuffer(java.lang.String) java/util/Map$Entry/getValue() java/lang/String/getBytes() java/util/Map/entrySet() java/lang/StringBuilder/toString() java/lang/String/String(char[]) java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/util/Map$Entry/getKey() java/lang/String/toLowerCase(java.util.Locale) org/json/JSONObject/length() org/json/JSONObject/put(java.lang.String,java.lang.Object) java/lang/StringBuilder/StringBuilder(java.lang.String) org/json/JSONObject/toString() java/lang/StringBuffer/reverse() java/lang/StringBuffer/toString() java/lang/StringBuilder/StringBuilder() org/json/JSONObject/JSONObject() java/util/Set/iterator() com/crashlytics/android/internal/ap/name('
'om/crashlytics/android/f/close()','java/io/IOException/IOException(java.lang.String) java/io/File/File(java.lang.String) java/lang/StringBuilder/append(java.lang.Object) java/io/FileOutputStream/close() java/lang/StringBuilder/toString() java/io/FileOutputStream/flush() java/lang/StringBuilder/append(java.lang.String) java/io/File/exists() java/lang/StringBuilder/StringBuilder(java.lang.String) java/lang/StringBuilder/StringBuilder() java/io/File/renameTo(java.io.File'
'om/crashlytics/android/internal/r/a(android.content.Context,boolean)','android/content/pm/PackageManager/getApplicationInfo(java.lang.String,int) java/lang/StringBuilder/StringBuilder(java.lang.String) java/lang/IllegalArgumentException/IllegalArgumentException(java.lang.String) java/lang/StringBuilder/append(java.lang.Object) android/content/Context/getApplicationContext() android/content/res/Resources/getString(int) android/content/Context/getPackageManager() android/content/Context/getPackageName() android/os/Bundle/getString(java.lang.String) java/lang/StringBuilder/toString() android/content/Context/getResources('
'om/crashlytics/android/ac/a()','java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) java/lang/StringBuilder/StringBuilder(java.lang.String) java/lang/StringBuilder/toString() java/lang/Thread/sleep(long) java/util/List/isEmpty() java/lang/Thread/currentThread() java/lang/Thread/interrupt() java/util/List/size() java/util/Iterator/next() java/lang/StringBuilder/append(long) java/util/List/iterator() java/lang/Math/min(int,int) java/lang/StringBuilder/append(float'
'om/crashlytics/android/internal/ay/c(java.lang.CharSequence)','java/net/URI/URI(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String) java/io/IOException/initCause(java.lang.Throwable) java/lang/StringBuilder/append(java.lang.String) java/net/URL/getProtocol() java/net/URL/getQuery() java/net/URL/getPort() java/lang/String/substring(int,int) java/lang/StringBuilder/StringBuilder() java/lang/StringBuilder/append(char) java/net/URL/getHost() java/lang/String/indexOf(int) java/io/IOException/IOException(java.lang.String) java/lang/Integer/toString(int) java/lang/String/length() java/lang/CharSequence/toString() java/net/URL/URL(java.lang.String) java/lang/String/substring(int) java/net/URL/getPath() java/lang/String/replace(java.lang.CharSequence,java.lang.CharSequence) java/lang/StringBuilder/toString() java/net/URI/toASCIIString('
'om/crashlytics/android/internal/ay/a(java.lang.CharSequence,java.util.Map)','java/lang/Object/toString() java/util/Iterator/hasNext() java/lang/StringBuilder/StringBuilder(java.lang.String) java/util/Iterator/next() java/lang/String/lastIndexOf(int) java/util/Set/iterator() java/lang/StringBuilder/append(char) java/lang/StringBuilder/length() java/util/Map/entrySet() java/lang/String/indexOf(int) java/lang/StringBuilder/toString() java/lang/StringBuilder/append(java.lang.String) java/lang/String/charAt(int) java/util/Map$Entry/getKey() java/lang/CharSequence/toString() java/util/Map/isEmpty() java/lang/StringBuilder/append(java.lang.Object) java/util/Map$Entry/getValue('
'om/crashlytics/android/internal/v/c()','java/io/File/File(java.io.File,java.lang.String) java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/lang/System/nanoTime() java/util/concurrent/ConcurrentHashMap/values() java/io/File/exists() java/util/Iterator/next() java/lang/StringBuilder/append(long) android/util/Log/isLoggable(java.lang.String,int) java/lang/Object/getClass() java/util/Collection/iterator() com/crashlytics/android/internal/v/getContext() java/lang/StringBuilder/toString() android/content/Context/getFilesDir() java/lang/Class/getName() java/lang/StringBuilder/StringBuilder() android/util/Log/d(java.lang.String,java.lang.String) java/lang/StringBuilder/append(char) java/io/File/mkdirs('
'om/crashlytics/android/p/run()','android/widget/TextView/setTextAppearance(android.content.Context,int) android/app/AlertDialog$Builder/setPositiveButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) android/app/AlertDialog$Builder/show() android/app/AlertDialog$Builder/setNeutralButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) android/widget/TextView/setFocusable(boolean) android/content/res/Resources/getDisplayMetrics() android/widget/ScrollView/addView(android.view.View) android/app/AlertDialog$Builder/setTitle(java.lang.CharSequence) android/app/AlertDialog$Builder/setCancelable(boolean) android/app/AlertDialog$Builder/setNegativeButton(java.lang.CharSequence,android.content.DialogInterface$OnClickListener) android/widget/TextView/setText(java.lang.CharSequence) android/widget/ScrollView/setPadding(int,int,int,int) android/widget/TextView/setPadding(int,int,int,int) android/widget/ScrollView/ScrollView(android.content.Context) android/widget/TextView/TextView(android.content.Context) android/widget/TextView/setAutoLinkMask(int) android/app/AlertDialog$Builder/setView(android.view.View) android/app/AlertDialog$Builder/AlertDialog$Builder(android.content.Context) android/app/Activity/getResources('
'et/danlew/download/DownloadActivity/onCreate(android.os.Bundle)','android/text/TextUtils/isEmpty(java.lang.CharSequence) net/danlew/download/DownloadActivity/getSystemService(java.lang.String) android/content/Intent/getAction() net/danlew/download/DownloadActivity/getIntent() java/lang/CharSequence/toString() android/net/Uri/parse(java.lang.String) android/app/DownloadManager/enqueue(android.app.DownloadManager$Request) android/content/Intent/getCharSequenceExtra(java.lang.String) android/content/Intent/getData() android/webkit/URLUtil/isNetworkUrl(java.lang.String) net/danlew/download/DownloadActivity/finish() android/app/Activity/onCreate(android.os.Bundle) android/app/DownloadManager$Request/DownloadManager$Request(android.net.Uri) java/lang/String/equals(java.lang.Object) android/net/Uri/toString('
'om/crashlytics/android/internal/ab/a(java.io.File,java.lang.String)','java/util/regex/Pattern/split(java.lang.CharSequence,int) java/util/regex/Pattern/compile(java.lang.String) java/lang/String/equals(java.lang.Object) java/io/BufferedReader/readLine() java/lang/StringBuilder/append(java.lang.Object) java/io/FileReader/FileReader(java.io.File) java/lang/StringBuilder/toString() java/io/File/exists() java/lang/StringBuilder/StringBuilder(java.lang.String) java/io/BufferedReader/BufferedReader(java.io.Reader,int'
'om/crashlytics/android/internal/ab/a(java.lang.String[])','java/util/ArrayList/ArrayList() java/util/Iterator/hasNext() java/lang/StringBuilder/append(java.lang.String) java/util/Iterator/next() java/lang/String/replace(java.lang.CharSequence,java.lang.CharSequence) java/util/List/add(java.lang.Object) java/util/List/iterator() java/lang/StringBuilder/toString() java/lang/String/toLowerCase(java.util.Locale) java/lang/String/length() java/lang/StringBuilder/StringBuilder() java/util/Collections/sort(java.util.List'
'om/crashlytics/android/internal/a/a(java.lang.Class)','java/lang/Class/isInterface() java/util/Map/put(java.lang.Object,java.lang.Object) java/lang/Object/equals(java.lang.Object) java/lang/Class/getDeclaredMethods() java/lang/StringBuilder/append(java.lang.String) java/util/Map/get(java.lang.Object) java/lang/reflect/Method/isAnnotationPresent(java.lang.Class) java/lang/StringBuilder/StringBuilder(java.lang.String) java/util/HashMap/HashMap() java/lang/reflect/Method/getReturnType() java/util/Map/containsKey(java.lang.Object) java/lang/reflect/Method/getParameterTypes() java/lang/IllegalArgumentException/IllegalArgumentException(java.lang.String) java/lang/StringBuilder/append(java.lang.Object) java/util/HashSet/HashSet() java/util/Set/add(java.lang.Object) java/lang/StringBuilder/toString() java/lang/StringBuilder/append(int) java/lang/reflect/Method/getModifiers('
'om/crashlytics/android/internal/a/a(java.lang.Object)','java/util/Map/put(java.lang.Object,java.lang.Object) java/util/Iterator/hasNext() java/util/Map$Entry/getKey() java/util/Set/iterator() java/util/Map/containsKey(java.lang.Object) java/util/Map/entrySet() java/util/Map/isEmpty() java/util/Map/get(java.lang.Object) java/util/Iterator/next() java/util/HashMap/HashMap() java/lang/Object/getClass() java/util/Map$Entry/getValue('
