@relation project
 @attribute fqCaller string 
  @attribute fqCalls string 
 @data 
'p/takke/datastats/MainActivity$p/onProgressChanged(android.widget.SeekBar,int,boolean)','android/content/SharedPreferences$Editor/putInt(java.lang.String,int) java/lang/StringBuilder/StringBuilder() android/content/SharedPreferences/edit() android/app/Activity/findViewById(int) java/lang/StringBuilder/toString() java/lang/StringBuilder/append(char'
'/a/a/b/a(int,java.lang.String)','java/lang/ref/WeakReference/get() java/io/BufferedOutputStream/flush() java/util/Date/Date() android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) java/lang/StringBuilder/StringBuilder() java/lang/String/getBytes(java.lang.String) java/text/SimpleDateFormat/SimpleDateFormat(java.lang.String) java/io/BufferedOutputStream/BufferedOutputStream(java.io.OutputStream) java/lang/String/getBytes() java/lang/StringBuilder/append(java.lang.String) java/text/SimpleDateFormat/format(java.util.Date) java/io/File/getAbsolutePath() java/io/FileOutputStream/FileOutputStream(java.lang.String,boolean) java/io/BufferedOutputStream/write(byte[]) java/io/FileOutputStream/close() java/lang/StringBuilder/toString() java/io/BufferedOutputStream/close() java/lang/Exception/getMessage('
'/a/a/b/b()','java/lang/ref/WeakReference/get() java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) android/util/Log/i(java.lang.String,java.lang.String) android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable) java/lang/StringBuilder/StringBuilder() java/io/File/getAbsolutePath() java/io/File/length() java/io/File/delete() java/lang/StringBuilder/append(long) java/io/File/File(java.lang.String) java/lang/StringBuilder/toString() java/lang/Exception/getMessage('
'p/takke/datastats/MainActivity/a(boolean)','android/os/Handler/postDelayed(java.lang.Runnable,long) java/lang/StringBuilder/append(java.lang.String) android/content/SharedPreferences$Editor/apply() android/widget/TextView/setText(java.lang.CharSequence) android/content/SharedPreferences$Editor/putInt(java.lang.String,int) android/content/SharedPreferences/edit() android/app/Activity/findViewById(int) android/preference/PreferenceManager/getDefaultSharedPreferences(android.content.Context) android/os/Handler/Handler() java/lang/StringBuilder/StringBuilder() java/lang/StringBuilder/toString() java/lang/String/valueOf(int'
'p/takke/datastats/a/a(android.content.Context)','java/lang/StringBuilder/append(java.lang.String) java/lang/Double/isNaN(double) java/lang/StringBuilder/append(long) java/lang/StringBuilder/StringBuilder() android/preference/PreferenceManager/getDefaultSharedPreferences(android.content.Context) java/lang/Math/pow(double,double) java/lang/StringBuilder/toString() android/content/SharedPreferences/getBoolean(java.lang.String,boolean) android/content/SharedPreferences/getInt(java.lang.String,int'
'p/takke/datastats/MySurfaceView/a(long,long,int,int)','android/graphics/drawable/Drawable/setBounds(int,int,int,int) android/content/res/Resources/getDisplayMetrics() android/graphics/Paint/setColor(int) android/graphics/Paint/getTextSize() android/graphics/Canvas/drawLine(float,float,float,float,android.graphics.Paint) android/graphics/Matrix/setScale(float,float) android/graphics/Canvas/drawColor(int) android/view/SurfaceView/getResources() android/content/res/Resources/getDimensionPixelSize(int) android/graphics/Matrix/postTranslate(float,float) android/view/SurfaceHolder/lockCanvas() android/graphics/drawable/Drawable/draw(android.graphics.Canvas) android/graphics/Canvas/drawBitmap(android.graphics.Bitmap,android.graphics.Matrix,android.graphics.Paint) android/graphics/Bitmap/getWidth() android/graphics/Canvas/drawText(java.lang.String,float,float,android.graphics.Paint) android/graphics/Paint/setShadowLayer(float,float,float,int) android/graphics/Canvas/drawColor(int,android.graphics.PorterDuff$Mode) android/graphics/Paint/Paint() android/graphics/Matrix/Matrix() android/graphics/Paint/setTextAlign(android.graphics.Paint$Align) android/graphics/Paint/setStrokeWidth(float) android/graphics/Paint/setTypeface(android.graphics.Typeface) android/graphics/BitmapFactory/decodeResource(android.content.res.Resources,int) android/graphics/Paint/setShader(android.graphics.Shader) android/graphics/Paint/setTextSize(float) android/view/SurfaceHolder/unlockCanvasAndPost(android.graphics.Canvas'
'ndroidx/core/app/c/b()','java/util/Iterator/hasNext() android/app/Notification$Builder/build() android/os/Bundle/putAll(android.os.Bundle) android/app/Notification$Builder/setExtras(android.os.Bundle) android/os/Bundle/keySet() android/os/Bundle/Bundle(android.os.Bundle) android/os/Bundle/putSparseParcelableArray(java.lang.String,android.util.SparseArray) java/util/Iterator/next() android/os/Bundle/containsKey(java.lang.String) java/util/Set/iterator() android/os/Bundle/remove(java.lang.String) android/app/Notification/getGroup() android/app/Notification$Builder/getNotification('
'ndroidx/core/app/c/a(androidx.core.app.b$a)','android/os/Bundle/Bundle(android.os.Bundle) android/os/Bundle/Bundle() android/app/Notification$Action$Builder/setAllowGeneratedReplies(boolean) android/app/Notification$Action$Builder/Notification$Action$Builder(int,java.lang.CharSequence,android.app.PendingIntent) android/app/Notification$Builder/addAction(android.app.Notification$Action) android/app/Notification$Action$Builder/build() java/util/List/add(java.lang.Object) android/app/Notification$Action$Builder/addExtras(android.os.Bundle) android/os/Bundle/putInt(java.lang.String,int) android/os/Bundle/putBoolean(java.lang.String,boolean) android/app/Notification$Action$Builder/setSemanticAction(int) android/app/Notification$Action$Builder/addRemoteInput(android.app.RemoteInput'
'ndroidx/core/app/d/a(android.app.Notification)','java/lang/Class/isAssignableFrom(java.lang.Class) java/lang/reflect/Field/get(java.lang.Object) java/lang/Class/getDeclaredField(java.lang.String) java/lang/reflect/Field/getType() java/lang/reflect/Field/set(java.lang.Object,java.lang.Object) android/os/Bundle/Bundle() java/lang/reflect/Field/setAccessible(boolean) android/util/Log/e(java.lang.String,java.lang.String) android/util/Log/e(java.lang.String,java.lang.String,java.lang.Throwable'
'ndroidx/core/graphics/drawable/IconCompat/toString()','java/lang/String/valueOf(java.lang.Object) android/graphics/Bitmap/getWidth() java/lang/StringBuilder/append(java.lang.String) java/lang/StringBuilder/append(int) java/lang/String/format(java.lang.String,java.lang.Object[]) java/lang/StringBuilder/StringBuilder(java.lang.String) java/lang/Integer/valueOf(int) java/lang/StringBuilder/append(java.lang.Object) android/graphics/Bitmap/getHeight() java/lang/StringBuilder/toString('
